"type","REST_ACRES","YEAR","ew","BpS_Code","AREA_STRATA","REST_PCT"
"both",208209.962016492,2005,"eastside","RaPIPOm_fdp",1048723.860445,0.198536497422824
"passive",10800.1053478792,2005,"eastside","RaPIPOm_fdp",1048723.860445,0.0102983309098131
"active",245259.692260273,2005,"eastside","RaPIPOm_fpd",608117.110395,0.403309967879321
"both",42692.5426697313,2005,"eastside","RaPIPOm_fpd",608117.110395,0.0702044753221967
"passive",30784.9203392551,2005,"eastside","RaPIPOm_fpd",608117.110395,0.0506233418087165
"active",368388.090348649,2005,"eastside","RaPIPOm_fpl",962769.74971,0.38263363640124
"both",129160.584563447,2005,"eastside","RaPIPOm_fpl",962769.74971,0.134155216865042
"passive",25514.6422688545,2005,"eastside","RaPIPOm_fpl",962769.74971,0.0265012920031398
"active",165075.877701639,2005,"eastside","RaPIPOxe_fpd",643144.1005,0.256670126606625
"both",194090.29064796,2005,"eastside","RaPIPOxe_fpd",643144.1005,0.301783520204986
"active",125499.569086814,2005,"eastside","RaPIPOxe_fxp",1012933.16591,0.123897186221627
"both",308552.98430121,2005,"eastside","RaPIPOxe_fxp",1012933.16591,0.304613369060743
"passive",35869.5681837691,2005,"eastside","RaPIPOxe_fxp",1012933.16591,0.0354115842890232
"active",21371.8789270516,2005,"eastside","RaREFI_fcw",265840.30804,0.0803936734975337
"both",33387.0055128401,2005,"eastside","RaREFI_fcw",265840.30804,0.125590456010969
"active",613.476015619059,2005,"eastside","RaREFI_frf",56680.256885,0.0108234515743949
"both",10935.9839278919,2005,"eastside","RaREFI_frf",56680.256885,0.192941678970867
"passive",10253.2539847977,2005,"eastside","RaREFI_frf",56680.256885,0.180896392294072
"active",27007.013987213,2005,"eastside","RaREFI_frm",88214.533515,0.306151525276962
"both",1283.37074575391,2005,"eastside","RaREFI_frm",88214.533515,0.0145482914732603
"active",105656.361219633,2005,"eastside","RaSAWD_fal",625052.934435,0.169035861442901
"passive",136555.110035227,2005,"eastside","RaSAWD_fal",625052.934435,0.218469672746457
"active",13443.8216443502,2005,"eastside","RaSAWD_fsw",57322.75604,0.234528528861541
"passive",7879.61531364845,2005,"eastside","RaSAWD_fsw",57322.75604,0.137460510589373
"active",171285.012264432,2005,"eastside","RaSPFI_fcd",1397847.76006,0.12253481184323
"passive",126201.392393186,2005,"eastside","RaSPFI_fcd",1397847.76006,0.0902826445046982
"active",18827.8562805899,2005,"eastside","RaSPFI_fmz",240805.525285,0.0781869778872664
"passive",22354.7398837394,2005,"eastside","RaSSHE_fss",38677.826425,0.57797301322212
"active",327078.939399361,2005,"eastside","RaTAOAco_ftm",586701.13908,0.557488161540388
"active",8394.1456879802,2005,"eastside","RaTAOAco_fto",26825.72969,0.312913974195056
"passive",2539.92504265739,2005,"eastside","RaTAOAco_fto",26825.72969,0.0946824213920346
"active",20224.3293518668,2005,"westside","Na0210290_fdw",47801.13651,0.423093064903088
"both",16102.5943749442,2005,"westside","Na0210290_fdw",47801.13651,0.336866349852906
"passive",955.497921104601,2005,"westside","Na0210290_fdw",47801.13651,0.0199890209912626
"active",20819.6873012549,2005,"westside","Na0210350_fvg",91147.923565,0.22841647386962
"both",10465.2960003661,2005,"westside","Na0210350_fvg",91147.923565,0.114816614477268
"passive",8296.20763691144,2005,"westside","Na0210350_fvg",91147.923565,0.0910191621753752
"passive",221517.371610212,2005,"westside","Na0710411_fmt",503602.80254,0.439865247955242
"active",155505.509579915,2005,"westside","Na0710412_fmc",816397.81172,0.190477616852369
"active",161.934906915959,2005,"westside","Na0710412_fmh",642.499155,0.252039097103496
"active",10464.485811829,2005,"westside","Na0710412_fmi",59105.696755,0.177046991852673
"both",1087.22290870663,2005,"westside","Na0710412_fmi",59105.696755,0.018394553628448
"active",92.4418932047899,2005,"westside","R1RFWF_fcw",269.98753,0.342393195733114
"active",129484.723631977,2005,"westside","RaABAMlw_fsi",1832523.68025,0.0706592362366155
"both",87727.4385141378,2005,"westside","RaABAMlw_fsi",1832523.68025,0.0478724719683675
"passive",287737.294750174,2005,"westside","RaABAMlw_fsi",1832523.68025,0.157016958553529
"active",22751.3904237688,2005,"westside","RaABAMlw_fsw",283409.290645,0.080277503860194
"both",10752.2738025222,2005,"westside","RaABAMlw_fsw",283409.290645,0.0379390307849525
"passive",30809.2258589576,2005,"westside","RaABAMlw_fsw",283409.290645,0.108709300915436
"active",11896.9119746899,2005,"westside","RaABAMlw_fwc",370409.99225,0.0321182263535169
"both",16097.3540964743,2005,"westside","RaABAMlw_fwc",370409.99225,0.0434582069417009
"passive",77718.2113692168,2005,"westside","RaABAMlw_fwc",370409.99225,0.209816724697758
"passive",9958.40667158316,2005,"westside","RaABAMup_fsi",49085.467635,0.202878920205751
"active",68550.6847286737,2005,"westside","RaABAMup_fst",1466341.86174,0.0467494562607178
"passive",233924.187811731,2005,"westside","RaABAMup_fst",1466341.86174,0.159529093395827
"active",23.6988687897218,2005,"westside","RaABAMup_fsw",510.17413,0.046452509831735
"passive",226.925804501061,2005,"westside","RaABAMup_fsw",510.17413,0.444800688935484
"active",11423.5193891429,2005,"westside","RaABLA_faf",156228.92918,0.0731203846118745
"both",1861.54917986838,2005,"westside","RaABLA_faf",156228.92918,0.0119155215979467
"passive",17251.2144918934,2005,"westside","RaABLA_faf",156228.92918,0.110422663602957
"both",169687.269583249,2005,"westside","RaDFHEdy_fdg",1480643.6394,0.114603720346924
"passive",424122.314638288,2005,"westside","RaDFHEdy_fdg",1480643.6394,0.286444559212205
"both",576376.348197006,2005,"westside","RaDFHEdy_fwi",5429032.01528,0.10616558284696
"passive",1252149.56932542,2005,"westside","RaDFHEdy_fwi",5429032.01528,0.230639562596287
"passive",36256.1788129374,2005,"westside","RaDFHEwt_fdm",124423.77544,0.291392691507107
"passive",37691.7618991184,2005,"westside","RaDFHEwt_fhc",104850.569095,0.359480756513279
"passive",178.953591687683,2005,"westside","RaDFHEwt_fwc",365.394985,0.489753825405356
"passive",705382.459710146,2005,"westside","RaDFHEwt_fwm",1897063.821225,0.371828534084139
"passive",1184901.96441647,2005,"westside","RaDFHEwt_fwn",2821322.54076,0.419981036304088
"passive",294624.273964991,2005,"westside","RaDFHEwt_fww",890590.785275,0.330818911262388
"active",186490.20158488,2005,"westside","RaDFWV_fwx",1236272.45508,0.150848788079495
"both",86469.2371391182,2005,"westside","RaDFWV_fwx",1236272.45508,0.0699435118721647
"passive",40143.3245872323,2005,"westside","RaDFWV_fwx",1236272.45508,0.0324712602163693
"active",73.5866730968437,2005,"westside","RaMCONdy_fdx",145.00154,0.507488907337423
"both",38.2587918111444,2005,"westside","RaMCONdy_fdx",145.00154,0.263850934349693
"active",45657.4127786127,2005,"westside","RaMCONsw_fiw",106240.76024,0.429754198628395
"both",22201.7641151327,2005,"westside","RaMCONsw_fiw",106240.76024,0.208975952967378
"active",292.398046822279,2005,"westside","RaMCONsw_fvw",3929.71965,0.0744068465093379
"both",1578.58280626339,2005,"westside","RaMCONsw_fvw",3929.71965,0.40170367020034
"passive",168.136185461562,2005,"westside","RaMCONsw_fvw",3929.71965,0.0427857965546123
"active",175937.039116449,2005,"westside","RaSAWD_fal",521709.091465,0.337232074339368
"passive",48727.1298911082,2005,"westside","RaSAWD_fal",521709.091465,0.0933990430457682
"both",69281.0300291382,2005,"westside","RaSSHE_fss",1814996.507905,0.038171439849825
"passive",859790.087145702,2005,"westside","RaSSHE_fss",1814996.507905,0.473714458072503
"active",46.8385074789471,2005,"westside","RaTAOAco_fto",93.85069,0.499074726876777
