"Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","BpS","REST_ACRES","strataID"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",1.0124959417879,"2011_Na0210290_fdw_Na0210290_fdw_1709000105"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",3.63923375712685,"2011_Na0210290_fdw_Na0210290_fdw_1709000105"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",1.1762121900581,"2011_Na0210290_fdw_Na0210290_fdw_1709000105"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",13.3217629002669,"2011_Na0210290_fdw_Na0210290_fdw_1709000107"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",17.4679696431043,"2011_Na0210290_fdw_Na0210290_fdw_1709000107"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",14.0268995607587,"2011_Na0210290_fdw_Na0210290_fdw_1709000107"
18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,"Na0210290",16.9347586078256,"2011_Na0210290_fdw_Na0210290_fdw_1709000107"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",2.16511054208488,"2011_Na0210290_fdw_Na0210290_fdw_1709000109"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",2.57291386773132,"2011_Na0210290_fdw_Na0210290_fdw_1709000109"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",1.19521169647572,"2011_Na0210290_fdw_Na0210290_fdw_1709000109"
18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,"Na0210290",3.3862512716106,"2011_Na0210290_fdw_Na0210290_fdw_1709000109"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",15.8670924605277,"2011_Na0210290_fdw_Na0210290_fdw_1709000110"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",39.3544611927086,"2011_Na0210290_fdw_Na0210290_fdw_1709000110"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",59.9250399612073,"2011_Na0210290_fdw_Na0210290_fdw_1709000110"
18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,"Na0210290",6.79789385407257,"2011_Na0210290_fdw_Na0210290_fdw_1709000110"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",1.3758416991957,"2011_Na0210290_fdw_Na0210290_fdw_1709000201"
5,"E","C","Overstory removal","None",1,0,0,"Na0210290",0.4163674119394,"2011_Na0210290_fdw_Na0210290_fdw_1709000201"
