"strataID","BpS","SCLASS","YEAR","STATE","ew","MAP_ZONE","PVT","BpS_Code","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2013_Oregon_Na0210290_fdw","Na0210290","A",2013,"Oregon","eastside","OSW","fdw","Na0210290_fdw","A",1064.160075,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-2717.90615303249
"2013_Oregon_Na0210290_fdw","Na0210290","A",2013,"Oregon","westside","OCR","fdw","Na0210290_fdw","A",2189.70117,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-1592.36505803249
"2013_Oregon_Na0210290_fdw","Na0210290","A",2013,"Oregon","westside","OWC","fdw","Na0210290_fdw","A",409.2068,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-3372.85942803249
"2013_Oregon_Na0210290_fdw","Na0210290","B",2013,"Oregon","eastside","OSW","fdw","Na0210290_fdw","B",3917.97979223411,50778.783165,554.968531797495,240.547931360876,869.389132234113,3048.59066
"2013_Oregon_Na0210290_fdw","Na0210290","B",2013,"Oregon","westside","OCR","fdw","Na0210290_fdw","B",12710.3661172341,50778.783165,554.968531797495,240.547931360876,869.389132234113,11840.976985
"2013_Oregon_Na0210290_fdw","Na0210290","B",2013,"Oregon","westside","OWC","fdw","Na0210290_fdw","B",869.389132234113,50778.783165,554.968531797495,240.547931360876,869.389132234113,0
"2013_Oregon_Na0210290_fdw","Na0210290","C",2013,"Oregon","eastside","OSW","fdw","Na0210290_fdw","C",668.917082765887,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-8837.87512382285
"2013_Oregon_Na0210290_fdw","Na0210290","C",2013,"Oregon","westside","OCR","fdw","Na0210290_fdw","C",3032.30874776589,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-6474.48345882285
"2013_Oregon_Na0210290_fdw","Na0210290","C",2013,"Oregon","westside","OWC","fdw","Na0210290_fdw","C",355.340132765887,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-9151.45207382285
"2013_Oregon_Na0210290_fdw","Na0210290","D",2013,"Oregon","eastside","OSW","fdw","Na0210290_fdw","D",-233.141686530274,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-31647.3224517559
"2013_Oregon_Na0210290_fdw","Na0210290","D",2013,"Oregon","westside","OCR","fdw","Na0210290_fdw","D",3803.77235346973,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-27610.4084117559
"2013_Oregon_Na0210290_fdw","Na0210290","D",2013,"Oregon","westside","OWC","fdw","Na0210290_fdw","D",-171.538271530274,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-31585.7190367559
"2013_Oregon_Na0210290_fdw","Na0210290","E",2013,"Oregon","eastside","OSW","fdw","Na0210290_fdw","E",2804.02788653027,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,430.234432058911
"2013_Oregon_Na0210290_fdw","Na0210290","E",2013,"Oregon","westside","OCR","fdw","Na0210290_fdw","E",18129.4897315303,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,15755.6962770589
"2013_Oregon_Na0210290_fdw","Na0210290","E",2013,"Oregon","westside","OWC","fdw","Na0210290_fdw","E",1228.80410153027,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,0
"2013_Oregon_Na0210290_fwo","Na0210290","A",2013,"Oregon","eastside","OSW","fwo","Na0210290_fwo","A",14561.8337115545,195510.11324,18100.2953931613,14561.8337115545,21638.756879258,0
"2013_Oregon_Na0210290_fwo","Na0210290","B",2013,"Oregon","eastside","OSW","fwo","Na0210290_fwo","B",14253.3695854912,195510.11324,2136.75779003604,926.165425177584,3347.3501548945,10906.0194305967
"2013_Oregon_Na0210290_fwo","Na0210290","C",2013,"Oregon","eastside","OSW","fwo","Na0210290_fwo","C",36603.358824487,195510.11324,41408.4943604048,36603.358824487,46213.6336110148,0
"2013_Oregon_Na0210290_fwo","Na0210290","D",2013,"Oregon","eastside","OSW","fwo","Na0210290_fwo","D",120951.894786333,195510.11324,126929.144537233,120951.894786333,132906.394288132,0
"2013_Oregon_Na0210290_fwo","Na0210290","E",2013,"Oregon","eastside","OSW","fwo","Na0210290_fwo","E",9139.65633213431,195510.11324,6935.41900855393,4731.18129395333,9139.65633213431,0
"2013_Oregon_Na0210350_fvg","Na0210350","A",2013,"Oregon","eastside","OEC","fvg","Na0210350_fvg","A",11.342145,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,-2887.1197065385
"2013_Oregon_Na0210350_fvg","Na0210350","A",2013,"Oregon","eastside","OSW","fvg","Na0210350_fvg","A",55.59875,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,-2842.8631015385
"2013_Oregon_Na0210350_fvg","Na0210350","A",2013,"Oregon","westside","OCR","fvg","Na0210350_fvg","A",3252.971665,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,0
"2013_Oregon_Na0210350_fvg","Na0210350","A",2013,"Oregon","westside","OWC","fvg","Na0210350_fvg","A",202.157055,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,-2696.3047965385
"2013_Oregon_Na0210350_fvg","Na0210350","B",2013,"Oregon","eastside","OEC","fvg","Na0210350_fvg","B",290.225475,77698.363545,7911.92700373783,6478.46235795486,9345.39087253716,-6188.23688295486
"2013_Oregon_Na0210350_fvg","Na0210350","B",2013,"Oregon","eastside","OSW","fvg","Na0210350_fvg","B",154.119735,77698.363545,7911.92700373783,6478.46235795486,9345.39087253716,-6324.34262295486
"2013_Oregon_Na0210350_fvg","Na0210350","B",2013,"Oregon","westside","OCR","fvg","Na0210350_fvg","B",22046.90593,77698.363545,7911.92700373783,6478.46235795486,9345.39087253716,12701.5150574628
"2013_Oregon_Na0210350_fvg","Na0210350","B",2013,"Oregon","westside","OWC","fvg","Na0210350_fvg","B",986.54422,77698.363545,7911.92700373783,6478.46235795486,9345.39087253716,-5491.91813795486
"2013_Oregon_Na0210350_fvg","Na0210350","C",2013,"Oregon","eastside","OEC","fvg","Na0210350_fvg","C",44.03421,77698.363545,6987.61095435016,5615.37502768993,8359.84618172513,-5571.34081768993
"2013_Oregon_Na0210350_fvg","Na0210350","C",2013,"Oregon","eastside","OSW","fvg","Na0210350_fvg","C",20.01555,77698.363545,6987.61095435016,5615.37502768993,8359.84618172513,-5595.35947768993
"2013_Oregon_Na0210350_fvg","Na0210350","C",2013,"Oregon","westside","OCR","fvg","Na0210350_fvg","C",4862.44428,77698.363545,6987.61095435016,5615.37502768993,8359.84618172513,-752.930747689926
"2013_Oregon_Na0210350_fvg","Na0210350","C",2013,"Oregon","westside","OWC","fvg","Na0210350_fvg","C",118.536535,77698.363545,6987.61095435016,5615.37502768993,8359.84618172513,-5496.83849268993
"2013_Oregon_Na0210350_fvg","Na0210350","D",2013,"Oregon","eastside","OEC","fvg","Na0210350_fvg","D",4.00311,77698.363545,34149.2375978346,31598.5922376102,36699.8829580589,-31594.5891276102
"2013_Oregon_Na0210350_fvg","Na0210350","D",2013,"Oregon","eastside","OSW","fvg","Na0210350_fvg","D",2.22395,77698.363545,34149.2375978346,31598.5922376102,36699.8829580589,-31596.3682876102
"2013_Oregon_Na0210350_fvg","Na0210350","D",2013,"Oregon","westside","OCR","fvg","Na0210350_fvg","D",7284.993015,77698.363545,34149.2375978346,31598.5922376102,36699.8829580589,-24313.5992226102
"2013_Oregon_Na0210350_fvg","Na0210350","D",2013,"Oregon","westside","OWC","fvg","Na0210350_fvg","D",35.5832,77698.363545,34149.2375978346,31598.5922376102,36699.8829580589,-31563.0090376102
"2013_Oregon_Na0210350_fvg","Na0210350","E",2013,"Oregon","eastside","OEC","fvg","Na0210350_fvg","E",448.79311,77698.363545,24721.416842206,22399.3148470834,27043.5203135974,-21950.5217370834
"2013_Oregon_Na0210350_fvg","Na0210350","E",2013,"Oregon","eastside","OSW","fvg","Na0210350_fvg","E",148.55986,77698.363545,24721.416842206,22399.3148470834,27043.5203135974,-22250.7549870834
"2013_Oregon_Na0210350_fvg","Na0210350","E",2013,"Oregon","westside","OCR","fvg","Na0210350_fvg","E",37083.92146,77698.363545,24721.416842206,22399.3148470834,27043.5203135974,10040.4011464025
"2013_Oregon_Na0210350_fvg","Na0210350","E",2013,"Oregon","westside","OWC","fvg","Na0210350_fvg","E",645.39029,77698.363545,24721.416842206,22399.3148470834,27043.5203135974,-21753.9245570834
"2013_Oregon_Na0710270_fdd","Na0710270","A",2013,"Oregon","eastside","OSW","fdd","Na0710270_fdd","A",110156.024215,1233970.22204,111386.377886831,90406.0040256523,132366.752981979,0
"2013_Oregon_Na0710270_fdd","Na0710270","B",2013,"Oregon","eastside","OEC","fdd","Na0710270_fdd","B",0.44479,1233970.22204,77837.9074908251,58510.556437181,97165.2523746181,-58510.111647181
"2013_Oregon_Na0710270_fdd","Na0710270","B",2013,"Oregon","eastside","OSW","fdd","Na0710270_fdd","B",710139.70467,1233970.22204,77837.9074908251,58510.556437181,97165.2523746181,612974.452295382
"2013_Oregon_Na0710270_fdd","Na0710270","C",2013,"Oregon","eastside","OSW","fdd","Na0710270_fdd","C",76558.58917,1233970.22204,247417.916306829,219233.419450325,275602.413163334,-142674.830280325
"2013_Oregon_Na0710270_fdd","Na0710270","D",2013,"Oregon","eastside","OSW","fdd","Na0710270_fdd","D",32208.4892122585,1233970.22204,521691.102916833,487980.515980996,555401.644195771,-455772.026768738
"2013_Oregon_Na0710270_fdd","Na0710270","E",2013,"Oregon","eastside","OSW","fdd","Na0710270_fdd","E",304906.969982741,1233970.22204,275636.917438682,246366.887106088,304906.969982741,0
"2013_Oregon_Na0710412_fmc","Na0710412","A",2013,"Oregon","eastside","OEC","fmc","Na0710412_fmc","A",875.569115,262693.196395,38749.9721728683,33176.9360113484,44323.0083343882,-32301.3668963484
"2013_Oregon_Na0710412_fmc","Na0710412","A",2013,"Oregon","eastside","OSW","fmc","Na0710412_fmc","A",749.248755,262693.196395,38749.9721728683,33176.9360113484,44323.0083343882,-32427.6872563484
"2013_Oregon_Na0710412_fmc","Na0710412","A",2013,"Oregon","westside","OWC","fmc","Na0710412_fmc","A",16841.97335,262693.196395,38749.9721728683,33176.9360113484,44323.0083343882,-16334.9626613484
"2013_Oregon_Na0710412_fmc","Na0710412","A",2013,"Oregon","westside","WWC","fmc","Na0710412_fmc","A",329.366995,262693.196395,38749.9721728683,33176.9360113484,44323.0083343882,-32847.5690163484
"2013_Oregon_Na0710412_fmc","Na0710412","B",2013,"Oregon","eastside","OEC","fmc","Na0710412_fmc","B",1204.04653,262693.196395,59608.3394545697,52975.2821307974,66241.3917871711,-51771.2356007974
"2013_Oregon_Na0710412_fmc","Na0710412","B",2013,"Oregon","eastside","OSW","fmc","Na0710412_fmc","B",3659.064935,262693.196395,59608.3394545697,52975.2821307974,66241.3917871711,-49316.2171957974
"2013_Oregon_Na0710412_fmc","Na0710412","B",2013,"Oregon","westside","OWC","fmc","Na0710412_fmc","B",98508.97567,262693.196395,59608.3394545697,52975.2821307974,66241.3917871711,32267.5838828289
"2013_Oregon_Na0710412_fmc","Na0710412","B",2013,"Oregon","westside","WWC","fmc","Na0710412_fmc","B",483.709125,262693.196395,59608.3394545697,52975.2821307974,66241.3917871711,-52491.5730057974
"2013_Oregon_Na0710412_fmc","Na0710412","C",2013,"Oregon","eastside","OEC","fmc","Na0710412_fmc","C",534.19279,262693.196395,41881.0029237452,35904.8065225472,47857.1969607045,-35370.6137325472
"2013_Oregon_Na0710412_fmc","Na0710412","C",2013,"Oregon","eastside","OSW","fmc","Na0710412_fmc","C",421.438525,262693.196395,41881.0029237452,35904.8065225472,47857.1969607045,-35483.3679975472
"2013_Oregon_Na0710412_fmc","Na0710412","C",2013,"Oregon","westside","OWC","fmc","Na0710412_fmc","C",14710.53967,262693.196395,41881.0029237452,35904.8065225472,47857.1969607045,-21194.2668525472
"2013_Oregon_Na0710412_fmc","Na0710412","C",2013,"Oregon","westside","WWC","fmc","Na0710412_fmc","C",273.99064,262693.196395,41881.0029237452,35904.8065225472,47857.1969607045,-35630.8158825472
"2013_Oregon_Na0710412_fmc","Na0710412","D",2013,"Oregon","eastside","OEC","fmc","Na0710412_fmc","D",538.863085,262693.196395,12941.1791878888,9220.73898378285,16661.6196546879,-8681.87589878285
"2013_Oregon_Na0710412_fmc","Na0710412","D",2013,"Oregon","eastside","OSW","fmc","Na0710412_fmc","D",747.69199,262693.196395,12941.1791878888,9220.73898378285,16661.6196546879,-8473.04699378285
"2013_Oregon_Na0710412_fmc","Na0710412","D",2013,"Oregon","westside","OWC","fmc","Na0710412_fmc","D",6218.386595,262693.196395,12941.1791878888,9220.73898378285,16661.6196546879,-3002.35238878285
"2013_Oregon_Na0710412_fmc","Na0710412","D",2013,"Oregon","westside","WWC","fmc","Na0710412_fmc","D",98.076195,262693.196395,12941.1791878888,9220.73898378285,16661.6196546879,-9122.66278878285
"2013_Oregon_Na0710412_fmc","Na0710412","E",2013,"Oregon","eastside","OEC","fmc","Na0710412_fmc","E",2424.772685,262693.196395,109512.701342462,102400.432259803,116624.980670156,-99975.659574803
"2013_Oregon_Na0710412_fmc","Na0710412","E",2013,"Oregon","eastside","OSW","fmc","Na0710412_fmc","E",5320.57798,262693.196395,109512.701342462,102400.432259803,116624.980670156,-97079.854279803
"2013_Oregon_Na0710412_fmc","Na0710412","E",2013,"Oregon","westside","OWC","fmc","Na0710412_fmc","E",107885.816055,262693.196395,109512.701342462,102400.432259803,116624.980670156,0
"2013_Oregon_Na0710412_fmc","Na0710412","E",2013,"Oregon","westside","WWC","fmc","Na0710412_fmc","E",866.89571,262693.196395,109512.701342462,102400.432259803,116624.980670156,-101533.536549803
"2013_Oregon_Na0710412_fmh","Na0710412","A",2013,"Oregon","eastside","OEC","fmh","Na0710412_fmh","A",-109642.793513439,643545.968265,94929.7077520542,81276.8800353122,108582.535468796,-190919.673548751
"2013_Oregon_Na0710412_fmh","Na0710412","A",2013,"Oregon","eastside","OSW","fmh","Na0710412_fmh","A",-124347.773308439,643545.968265,94929.7077520542,81276.8800353122,108582.535468796,-205624.653343751
"2013_Oregon_Na0710412_fmh","Na0710412","A",2013,"Oregon","westside","OWC","fmh","Na0710412_fmh","A",-129534.914288439,643545.968265,94929.7077520542,81276.8800353122,108582.535468796,-210811.794323751
"2013_Oregon_Na0710412_fmh","Na0710412","B",2013,"Oregon","eastside","OEC","fmh","Na0710412_fmh","B",300720.574403439,643545.968265,146028.549872599,129778.881603439,162278.205914387,138442.368489052
"2013_Oregon_Na0710412_fmh","Na0710412","B",2013,"Oregon","eastside","OSW","fmh","Na0710412_fmh","B",212349.474808439,643545.968265,146028.549872599,129778.881603439,162278.205914387,50071.268894052
"2013_Oregon_Na0710412_fmh","Na0710412","B",2013,"Oregon","westside","OWC","fmh","Na0710412_fmh","B",129778.881603439,643545.968265,146028.549872599,129778.881603439,162278.205914387,0
"2013_Oregon_Na0710412_fmh","Na0710412","C",2013,"Oregon","eastside","OEC","fmh","Na0710412_fmh","C",34076.25148,643545.968265,102600.10898015,87959.6190385382,117240.593129848,-53883.3675585382
"2013_Oregon_Na0710412_fmh","Na0710412","C",2013,"Oregon","eastside","OSW","fmh","Na0710412_fmh","C",14757.465015,643545.968265,102600.10898015,87959.6190385382,117240.593129848,-73202.1540235382
"2013_Oregon_Na0710412_fmh","Na0710412","C",2013,"Oregon","westside","OWC","fmh","Na0710412_fmh","C",7.339035,643545.968265,102600.10898015,87959.6190385382,117240.593129848,-87952.2800035382
"2013_Oregon_Na0710412_fmh","Na0710412","D",2013,"Oregon","eastside","OEC","fmh","Na0710412_fmh","D",14749.68119,643545.968265,31703.3094318817,22588.9725309624,40817.6469763469,-7839.2913409624
"2013_Oregon_Na0710412_fmh","Na0710412","D",2013,"Oregon","eastside","OSW","fmh","Na0710412_fmh","D",9189.80619,643545.968265,31703.3094318817,22588.9725309624,40817.6469763469,-13399.1663409624
"2013_Oregon_Na0710412_fmh","Na0710412","D",2013,"Oregon","westside","OWC","fmh","Na0710412_fmh","D",7.56143,643545.968265,31703.3094318817,22588.9725309624,40817.6469763469,-22581.4111009624
"2013_Oregon_Na0710412_fmh","Na0710412","E",2013,"Oregon","eastside","OEC","fmh","Na0710412_fmh","E",201152.27439,643545.968265,268284.289010585,250860.64745392,285707.955665543,-49708.37306392
"2013_Oregon_Na0710412_fmh","Na0710412","E",2013,"Oregon","eastside","OSW","fmh","Na0710412_fmh","E",89894.72774,643545.968265,268284.289010585,250860.64745392,285707.955665543,-160965.91971392
"2013_Oregon_Na0710412_fmh","Na0710412","E",2013,"Oregon","westside","OWC","fmh","Na0710412_fmh","E",387.41209,643545.968265,268284.289010585,250860.64745392,285707.955665543,-250473.23536392
"2013_Oregon_Na0710412_fmi","Na0710412","A",2013,"Oregon","eastside","OEC","fmi","Na0710412_fmi","A",852.884825,63999.49873,9440.59012147382,8082.84075591687,10798.3394870308,-7229.95593091687
"2013_Oregon_Na0710412_fmi","Na0710412","A",2013,"Oregon","eastside","OSW","fmi","Na0710412_fmi","A",1779.16,63999.49873,9440.59012147382,8082.84075591687,10798.3394870308,-6303.68075591687
