"type","REST_ACRES","YEAR","ew","BpS_Code","AREA_STRATA","REST_PCT"
"active",6828.05640039748,2006,"eastside","Na0210290_fdw",9646.16073,0.707852231734219
"both",1075.916934188,2006,"eastside","Na0210290_fdw",9646.16073,0.111538358555632
"active",20805.4686684071,2006,"eastside","Na0210290_fwo",216308.93843,0.0961840450025601
"both",127414.608901571,2006,"eastside","Na0210290_fwo",216308.93843,0.58903996213177
"active",145.340151385819,2006,"eastside","Na0210350_fvg",1960.63432,0.0741291478493648
"both",300.595890724337,2006,"eastside","Na0210350_fvg",1960.63432,0.153315632424682
"passive",235.941451326465,2006,"eastside","Na0210350_fvg",1960.63432,0.120339345751361
"active",106595.571479731,2006,"eastside","Na0710270_fdd",1403267.971,0.0759623775947574
"both",549442.895818274,2006,"eastside","Na0710270_fdd",1403267.971,0.391545240946908
"passive",249744.195942819,2006,"eastside","Na0710270_fdd",1403267.971,0.177973274601889
"active",2872.12607660926,2006,"eastside","Na0710412_fmc",16639.371505,0.172610250077427
"both",600.280243249438,2006,"eastside","Na0710412_fmc",16639.371505,0.0360758964405031
"active",190041.900519286,2006,"eastside","Na0710412_fmh",1419398.947535,0.133888996359566
"active",5258.10589153998,2006,"eastside","Na0710412_fmi",48558.391485,0.108284185920043
"active",48865.0084973192,2006,"eastside","Na1010471_frn",685999.617,0.0712318305817934
"both",50456.7768012447,2006,"eastside","Na1010471_frn",685999.617,0.0735521938363483
"passive",211444.230869667,2006,"eastside","Na1010471_frn",685999.617,0.308227913878947
"active",43499.1950214228,2006,"eastside","R1RFWF_fcw",149284.8677,0.291383820018771
"active",1164.49831967504,2006,"eastside","R1RFWF_frm",3802.50971,0.306244666939993
"active",29138.2593426052,2006,"eastside","RaABAMlw_fsi",470463.056405,0.0619352762048152
"both",24110.5894890523,2006,"eastside","RaABAMlw_fsi",470463.056405,0.0512486350645493
"passive",49404.8976794328,2006,"eastside","RaABAMlw_fsi",470463.056405,0.105013341657378
"active",279.616509430807,2006,"eastside","RaABAMlw_fsw",21997.08945,0.0127115230433728
"both",1008.1706675776,2006,"eastside","RaABAMlw_fsw",21997.08945,0.0458320029051663
"passive",2716.43948390762,2006,"eastside","RaABAMlw_fsw",21997.08945,0.123490859555859
"active",420.467094821594,2006,"eastside","RaABAMlw_fwc",11407.52913,0.0368587351414981
"both",277.927778744976,2006,"eastside","RaABAMlw_fwc",11407.52913,0.0243635388152611
"passive",1605.49798901312,2006,"eastside","RaABAMlw_fwc",11407.52913,0.140740205062541
"active",1379.34536966492,2006,"eastside","RaABLA_faf",15372.83198,0.0897261722146867
"both",174.814355618778,2006,"eastside","RaABLA_faf",15372.83198,0.0113716428987327
"passive",2208.44761627399,2006,"eastside","RaABLA_faf",15372.83198,0.143659126642845
"both",43789.7250644925,2006,"eastside","RaDFHEdy_fwi",499288.78433,0.0877042033364605
"passive",87615.6941048898,2006,"eastside","RaDFHEdy_fwi",499288.78433,0.17548099788074
"active",2377.09376734667,2006,"eastside","RaDFHEdy_fwx",110789.849965,0.0214558803725939
"both",7723.5915691367,2006,"eastside","RaDFHEdy_fwx",110789.849965,0.0697138914041014
"passive",17001.6162924983,2006,"eastside","RaDFHEdy_fwx",110789.849965,0.153458248186718
"active",94.9952523899005,2006,"eastside","RaDFHEwt_fdm",18634.92184,0.00509770060779072
"passive",5681.75412350574,2006,"eastside","RaDFHEwt_fdm",18634.92184,0.304898199857743
"passive",11948.5572417096,2006,"eastside","RaDFHEwt_fhc",31311.659235,0.381600896714972
"passive",127682.851737205,2006,"eastside","RaDFHEwt_fwm",306700.94139,0.416310596108813
"passive",88006.8401462117,2006,"eastside","RaDFHEwt_fwn",177401.37797,0.49608881933879
"passive",16156.2784550471,2006,"eastside","RaDFHEwt_fww",32283.30299,0.500453081273984
"active",12685.6421579084,2006,"eastside","RaDFWV_fwx",38536.827995,0.329182312554481
"active",210974.936832125,2006,"eastside","RaMCONdy_fdd",4248197.74101,0.0496622214157965
"both",1606233.5139148,2006,"eastside","RaMCONdy_fdd",4248197.74101,0.378097633829286
"passive",135999.600958994,2006,"eastside","RaMCONdy_fdd",4248197.74101,0.0320134817751352
"active",21439.9192730613,2006,"eastside","RaMCONdy_fdg",1049415.73129,0.020430339124711
"both",391905.783146877,2006,"eastside","RaMCONdy_fdg",1049415.73129,0.373451408685407
"active",857.90145543638,2006,"eastside","RaMCONdy_fdx",4451.680715,0.192714057983914
"both",1150.75212909306,2006,"eastside","RaMCONdy_fdx",4451.680715,0.258498352142729
"active",22521.6500380447,2006,"eastside","RaMCONdy_fmd",2050495.021305,0.0109835185182314
"both",754551.439850348,2006,"eastside","RaMCONdy_fmd",2050495.021305,0.367985014355279
"both",222431.868240191,2006,"eastside","RaMCONdy_fmx",596169.8286,0.373101518341734
"passive",3561.40333952292,2006,"eastside","RaMCONdy_fmx",596169.8286,0.00597380673873794
"active",23109.1257392821,2006,"eastside","RaMCONms_fcm",2203967.80925,0.0104852374169412
"both",294331.533592668,2006,"eastside","RaMCONms_fcm",2203967.80925,0.133546203514119
"passive",156608.641340734,2006,"eastside","RaMCONms_fcm",2203967.80925,0.0710575901714404
"active",56759.6344626196,2006,"eastside","RaMCONms_fmm",1769570.105205,0.0320753805094623
"both",96986.0487046629,2006,"eastside","RaMCONms_fmm",1769570.105205,0.0548076894039908
"passive",114297.147351402,2006,"eastside","RaMCONms_fmm",1769570.105205,0.0645903471217156
