"type","REST_ACRES","YEAR","ew","BpS_Code","AREA_STRATA","REST_PCT"
"passive",5797.58506452291,2017,"eastside","RaMCONdy_fmx",596169.8286,0.00972472068594535
"active",37385.1055792821,2017,"eastside","RaMCONms_fcm",2203967.80925,0.0169626368508549
"both",253168.887832668,2017,"eastside","RaMCONms_fcm",2203967.80925,0.114869594179246
"passive",162145.609655734,2017,"eastside","RaMCONms_fcm",2203967.80925,0.0735698629422864
"active",73831.3418476196,2017,"eastside","RaMCONms_fmm",1769570.105205,0.0417227560696537
"both",50271.089374663,2017,"eastside","RaMCONms_fmm",1769570.105205,0.0284086452561534
"passive",114584.926481402,2017,"eastside","RaMCONms_fmm",1769570.105205,0.0647529736992971
"active",43058.2989641845,2017,"eastside","RaMCONsw_fdm",252622.9284,0.170444936399465
"both",102502.501396087,2017,"eastside","RaMCONsw_fdm",252622.9284,0.405752961717656
"active",265839.992757903,2017,"eastside","RaMCONsw_fiw",1105278.24176,0.240518615778223
"both",365306.030125906,2017,"eastside","RaMCONsw_fiw",1105278.24176,0.330510469059996
"active",15709.0132834087,2017,"eastside","RaMCONsw_fvw",110519.19525,0.142138324911561
"both",43539.1484883655,2017,"eastside","RaMCONsw_fvw",110519.19525,0.393951009052118
"active",271294.86985082,2017,"eastside","RaMEVG_ftd",430468.873975,0.630231095097889
"active",20019.1777320339,2017,"eastside","RaMEVG_fuc",108908.16587,0.183817049640981
"passive",33478.7285322641,2017,"eastside","RaMEVG_fuc",108908.16587,0.30740329033019
"active",41214.4712313608,2017,"eastside","RaOAPI_fop",84077.096935,0.490198552683423
"active",44194.5106179261,2017,"eastside","RaPICOpu_fld",357333.388645,0.123678648629815
"both",17787.231278741,2017,"eastside","RaPICOpu_fld",357333.388645,0.0497776917689941
"active",11251.2377403503,2017,"eastside","RaPICOpu_flp",24914.91185,0.451586495994377
"both",2222.57501382101,2017,"eastside","RaPICOpu_flp",24914.91185,0.0892066175951977
"active",17460.02900625,2017,"eastside","RaPICOpu_flw",75354.765035,0.231704378590264
"both",3029.77741404494,2017,"eastside","RaPICOpu_flw",75354.765035,0.0402068457467513
"active",33419.6064334268,2017,"eastside","RaPIJEsp_fjp",81797.103395,0.408567113581551
"both",616.292000410275,2017,"eastside","RaPIJEsp_fjp",81797.103395,0.00753439883358934
"passive",11277.3885964797,2017,"eastside","RaPIJEsp_fjp",81797.103395,0.137870268364162
"active",478739.054652176,2017,"eastside","RaPIPOm_fdp",1048723.860445,0.456496769749317
"both",179199.201451492,2017,"eastside","RaPIPOm_fdp",1048723.860445,0.170873580940033
"passive",9932.3200578792,2017,"eastside","RaPIPOm_fdp",1048723.860445,0.00947086304841454
"active",271287.913480273,2017,"eastside","RaPIPOm_fpd",608117.110395,0.446111298042673
"both",16660.0959447313,2017,"eastside","RaPIPOm_fpd",608117.110395,0.0273961966534864
"passive",49200.783104255,2017,"eastside","RaPIPOm_fpd",608117.110395,0.0809067567138456
"active",428773.670328649,2017,"eastside","RaPIPOm_fpl",962769.74971,0.445354323251018
"both",129378.462767302,2017,"eastside","RaPIPOm_fpl",962769.74971,0.134381520406382
"active",157731.282826639,2017,"eastside","RaPIPOxe_fpd",643144.1005,0.24525029881175
"both",194488.15530296,2017,"eastside","RaPIPOxe_fpd",643144.1005,0.30240214463875
"active",140786.778991814,2017,"eastside","RaPIPOxe_fxp",1012933.16591,0.138989208498602
"both",295015.35586121,2017,"eastside","RaPIPOxe_fxp",1012933.16591,0.291248589531743
"passive",30015.0198087691,2017,"eastside","RaPIPOxe_fxp",1012933.16591,0.0296317869913996
"active",24834.1242870516,2017,"eastside","RaREFI_fcw",265840.30804,0.0934174522673021
"both",35501.3147778401,2017,"eastside","RaREFI_fcw",265840.30804,0.133543761815452
"both",10738.0523778919,2017,"eastside","RaREFI_frf",56680.256885,0.189449606759522
"passive",10121.1513547977,2017,"eastside","RaREFI_frf",56680.256885,0.178565728368747
"active",26099.6423872129,2017,"eastside","RaREFI_frm",88214.533515,0.295865560324875
"both",2228.10470575391,2017,"eastside","RaREFI_frm",88214.533515,0.0252577961586686
"active",93053.9037546334,2017,"eastside","RaSAWD_fal",625052.934435,0.148873637140424
"passive",145842.102840227,2017,"eastside","RaSAWD_fal",625052.934435,0.233327602840641
"active",14024.7173843502,2017,"eastside","RaSAWD_fsw",57322.75604,0.244662300859431
"passive",7116.80046364845,2017,"eastside","RaSAWD_fsw",57322.75604,0.124153145370092
"active",131638.878009432,2017,"eastside","RaSPFI_fcd",1397847.76006,0.0941725427980669
"passive",121046.721083186,2017,"eastside","RaSPFI_fcd",1397847.76006,0.0865950674614165
"active",25918.7248414384,2017,"eastside","RaSPFI_fmz",240805.525285,0.107633430797582
"passive",6268.88750550419,2017,"eastside","RaSPFI_fmz",240805.525285,0.0260329886454424
"both",319.464644255901,2017,"eastside","RaSSHE_fss",38677.826425,0.00825963281249461
"passive",19655.9765587394,2017,"eastside","RaSSHE_fss",38677.826425,0.508197548196102
"active",347402.951264361,2017,"eastside","RaTAOAco_ftm",586701.13908,0.592129328075142
"active",8543.5951279802,2017,"eastside","RaTAOAco_fto",26825.72969,0.318485097207442
"passive",1110.81477265739,2017,"eastside","RaTAOAco_fto",26825.72969,0.0414085575860954
"active",22382.2280368668,2017,"westside","Na0210290_fdw",47801.13651,0.468236315514893
"both",15029.6275010488,2017,"westside","Na0210290_fdw",47801.13651,0.314419877818273
"active",21038.7463762549,2017,"westside","Na0210350_fvg",91147.923565,0.230819809748618
"both",13081.9955703661,2017,"westside","Na0210350_fvg",91147.923565,0.143524888540516
"passive",6097.61066691144,2017,"westside","Na0210350_fvg",91147.923565,0.0668979657288964
"passive",224944.923350212,2017,"westside","Na0710411_fmt",503602.80254,0.446671309642573
"active",156112.870324915,2017,"westside","Na0710412_fmc",816397.81172,0.191221568803588
"active",139.250616915959,2017,"westside","Na0710412_fmh",642.499155,0.216732762731741
"active",11474.2219990712,2017,"westside","Na0710412_fmi",59105.696755,0.194130559811065
"both",916.138266464459,2017,"westside","Na0710412_fmi",59105.696755,0.0154999994376508
"active",84.6580682047899,2017,"westside","R1RFWF_fcw",269.98753,0.313562882718287
"active",140360.061526977,2017,"westside","RaABAMlw_fsi",1832523.68025,0.0765938596263206
"both",85620.4682841378,2017,"westside","RaABAMlw_fsi",1832523.68025,0.0467227077100893
"passive",287304.514080174,2017,"westside","RaABAMlw_fsi",1832523.68025,0.156780792071936
"active",24217.6406587688,2017,"westside","RaABAMlw_fsw",283409.290645,0.0854511177232505
"both",9783.52118252221,2017,"westside","RaABAMlw_fsw",283409.290645,0.0345208202605365
"passive",29988.1435189576,2017,"westside","RaABAMlw_fsw",283409.290645,0.105812139929177
"active",18102.8444496899,2017,"westside","RaABAMlw_fwc",370409.99225,0.0488724516844886
"both",15135.2733264743,2017,"westside","RaABAMlw_fwc",370409.99225,0.0408608667237549
"passive",80319.3432892167,2017,"westside","RaABAMlw_fwc",370409.99225,0.21683902964207
"passive",12827.4379144439,2017,"westside","RaABAMup_fsi",49085.467635,0.261328628054007
"active",70513.0982086737,2017,"westside","RaABAMup_fst",1466341.86174,0.0480877618299739
"both",1046.87759012505,2017,"westside","RaABAMup_fst",1466341.86174,0.000713938282361249
"passive",223028.547646606,2017,"westside","RaABAMup_fst",1466341.86174,0.152098602287705
"passive",219.607530495527,2017,"westside","RaABAMup_fsw",510.17413,0.430456029778553
"active",9801.3702591429,2017,"westside","RaABLA_faf",156228.92918,0.0627372299777476
"both",1820.62849986838,2017,"westside","RaABLA_faf",156228.92918,0.0116535939241492
"passive",17774.2875318934,2017,"westside","RaABLA_faf",156228.92918,0.113770782563674
"both",158492.127678249,2017,"westside","RaDFHEdy_fdg",1480643.6394,0.10704272348914
"passive",428563.320393287,2017,"westside","RaDFHEdy_fdg",1480643.6394,0.289443934373671
"both",513547.314352005,2017,"westside","RaDFHEdy_fwi",5429032.01528,0.0945927953466894
"passive",1252174.92235542,2017,"westside","RaDFHEdy_fwi",5429032.01528,0.23064423249507
"passive",33684.1806379374,2017,"westside","RaDFHEwt_fdm",124423.77544,0.270721415732805
"passive",32889.6909735749,2017,"westside","RaDFHEwt_fhc",104850.569095,0.313681568516573
"passive",184.068676687683,2017,"westside","RaDFHEwt_fwc",365.394985,0.503752608119903
"passive",709165.621055146,2017,"westside","RaDFHEwt_fwm",1897063.821225,0.37382275341544
"passive",1161739.69250249,2017,"westside","RaDFHEwt_fwn",2821322.54076,0.411771314948464
"passive",290999.312159892,2017,"westside","RaDFHEwt_fww",890590.785275,0.326748622342905
"active",208973.00171488,2017,"westside","RaDFWV_fwx",1236272.45508,0.169034747038311
"both",123542.261244118,2017,"westside","RaDFWV_fwx",1236272.45508,0.0999312576580247
"active",74.2538580968437,2017,"westside","RaMCONdy_fdx",145.00154,0.512090134331288
"both",38.2587918111444,2017,"westside","RaMCONdy_fdx",145.00154,0.263850934349693
"active",50034.3687736127,2017,"westside","RaMCONsw_fiw",106240.76024,0.470952661300466
"both",20366.7829701327,2017,"westside","RaMCONsw_fiw",106240.76024,0.191704040183106
"active",381.578441822279,2017,"westside","RaMCONsw_fvw",3929.71965,0.0971006778619129
"both",1657.53303126339,2017,"westside","RaMCONsw_fvw",3929.71965,0.421794219153367
"passive",8.90136546156236,2017,"westside","RaMCONsw_fvw",3929.71965,0.00226514007470288
"active",146686.759136449,2017,"westside","RaSAWD_fal",521709.091465,0.281165809713112
"passive",70228.0560961081,2017,"westside","RaSAWD_fal",521709.091465,0.134611524401276
"both",89859.9065641382,2017,"westside","RaSSHE_fss",1814996.507905,0.0495096856510545
"passive",797431.863515702,2017,"westside","RaSSHE_fss",1814996.507905,0.43935724396305
"active",56.6238874789471,2017,"westside","RaTAOAco_fto",93.85069,0.603340129720379
