"type","REST_ACRES","YEAR","ew","BpS_Code","AREA_STRATA","REST_PCT"
"active",6745.10306539748,2004,"eastside","Na0210290_fdw",9646.16073,0.699252609840919
"both",1070.579454188,2004,"eastside","Na0210290_fdw",9646.16073,0.110985031677779
"active",20017.9679734071,2004,"eastside","Na0210290_fwo",216308.93843,0.0925434155365944
"both",127126.162586571,2004,"eastside","Na0210290_fwo",216308.93843,0.587706469780074
"active",196.046211385819,2004,"eastside","Na0210350_fvg",1960.63432,0.099991216814882
"both",296.592780724337,2004,"eastside","Na0210350_fvg",1960.63432,0.151273890137931
"passive",182.121861326465,2004,"eastside","Na0210350_fvg",1960.63432,0.0928892550072595
"active",103298.565604731,2004,"eastside","Na0710270_fdd",1403267.971,0.0736128578001521
"both",548934.945638274,2004,"eastside","Na0710270_fdd",1403267.971,0.391183264339092
"passive",249199.328192819,2004,"eastside","Na0710270_fdd",1403267.971,0.177584989711718
"active",2831.87258160926,2004,"eastside","Na0710412_fmc",16639.371505,0.17019107847663
"both",626.300458249438,2004,"eastside","Na0710412_fmc",16639.371505,0.0376396703482003
"active",193493.470919286,2004,"eastside","Na0710412_fmh",1419398.947535,0.136320709026392
"active",4898.04838653998,2004,"eastside","Na0710412_fmi",48558.391485,0.100869247039475
"active",49953.4096273192,2004,"eastside","Na1010471_frn",685999.617,0.0728184220361149
"both",50359.8125812447,2004,"eastside","Na1010471_frn",685999.617,0.0734108464979576
"passive",211331.698999667,2004,"eastside","Na1010471_frn",685999.617,0.308063873160539
"active",42080.7597114228,2004,"eastside","R1RFWF_fcw",149284.8677,0.281882285590978
"active",1149.15306467504,2004,"eastside","R1RFWF_frm",3802.50971,0.302209107225406
"active",27022.1709176052,2004,"eastside","RaABAMlw_fsi",470463.056405,0.0574373918413332
"both",24025.4122040523,2004,"eastside","RaABAMlw_fsi",470463.056405,0.0510675851737228
"passive",47724.4810594328,2004,"eastside","RaABAMlw_fsi",470463.056405,0.101441506213293
"active",159.523209430807,2004,"eastside","RaABAMlw_fsw",21997.08945,0.00725201439915075
"both",984.374402577603,2004,"eastside","RaABAMlw_fsw",21997.08945,0.0447502113775149
"passive",2672.62766890761,2004,"eastside","RaABAMlw_fsw",21997.08945,0.121499149920837
"active",584.372209821594,2004,"eastside","RaABAMlw_fwc",11407.52913,0.0512268873620307
"both",251.017983744976,2004,"eastside","RaABAMlw_fwc",11407.52913,0.022004588450696
"passive",1565.02209901311,2004,"eastside","RaABAMlw_fwc",11407.52913,0.137192031786915
"active",1369.78238466492,2004,"eastside","RaABLA_faf",15372.83198,0.0891041017326544
"both",209.285580618778,2004,"eastside","RaABLA_faf",15372.83198,0.0136139899851282
"passive",1991.61249127399,2004,"eastside","RaABLA_faf",15372.83198,0.129554040131647
"both",43422.7733144925,2004,"eastside","RaDFHEdy_fwi",499288.78433,0.0869692544220914
"passive",85414.4283948898,2004,"eastside","RaDFHEdy_fwi",499288.78433,0.171072195241694
"active",2212.74386234667,2004,"eastside","RaDFHEdy_fwx",110789.849965,0.019972442087842
"both",7369.5387291367,2004,"eastside","RaDFHEdy_fwx",110789.849965,0.0665181759111041
"passive",17537.3658474983,2004,"eastside","RaDFHEdy_fwx",110789.849965,0.158293975964753
"active",66.0839023899006,2004,"eastside","RaDFHEwt_fdm",18634.92184,0.00354623984781363
"passive",5725.34354350574,2004,"eastside","RaDFHEwt_fdm",18634.92184,0.307237325311247
"passive",11746.1777917096,2004,"eastside","RaDFHEwt_fhc",31311.659235,0.375137507199868
"passive",126763.248412205,2004,"eastside","RaDFHEwt_fwm",306700.94139,0.413312224728431
