"type","REST_ACRES","YEAR","STATE","ew","BpS_Code","AREA_STRATA","REST_PCT"
"active",21442.4133110487,2004,"Oregon","eastside","RaMCONdy_fmd",595788.865965,0.0359899530453936
"both",207105.445335186,2004,"Oregon","eastside","RaMCONdy_fmd",595788.865965,0.347615501339953
"both",222738.773340191,2004,"Oregon","eastside","RaMCONdy_fmx",596169.8286,0.373616313095304
"passive",4579.97243952292,2004,"Oregon","eastside","RaMCONdy_fmx",596169.8286,0.0076823284571079
"active",8852.42424683023,2004,"Oregon","eastside","RaMCONms_fcm",1811014.747825,0.00488810168854883
"both",282548.308173906,2004,"Oregon","eastside","RaMCONms_fcm",1811014.747825,0.15601656944718
"passive",145081.308046751,2004,"Oregon","eastside","RaMCONms_fcm",1811014.747825,0.0801105061242553
"both",108885.280596959,2004,"Oregon","eastside","RaMCONms_fmm",842058.6364,0.129308430422933
"passive",50763.1189322141,2004,"Oregon","eastside","RaMCONms_fmm",842058.6364,0.0602845416433688
"active",47554.0138891845,2004,"Oregon","eastside","RaMCONsw_fdm",252622.9284,0.188241084015494
"both",101797.731641087,2004,"Oregon","eastside","RaMCONsw_fdm",252622.9284,0.402963152576167
"active",252847.454462903,2004,"Oregon","eastside","RaMCONsw_fiw",1105278.24176,0.228763622506745
"both",375168.136400906,2004,"Oregon","eastside","RaMCONsw_fiw",1105278.24176,0.339433205347011
"active",16755.8265484087,2004,"Oregon","eastside","RaMCONsw_fvw",110519.19525,0.151610102756414
"both",45015.6288933655,2004,"Oregon","eastside","RaMCONsw_fvw",110519.19525,0.407310501958849
"active",238614.35997449,2004,"Oregon","eastside","RaMEVG_ftd",430468.873975,0.55431269111538
"active",16502.8903870339,2004,"Oregon","eastside","RaMEVG_fuc",108908.16587,0.151530330670823
"passive",40057.6174222641,2004,"Oregon","eastside","RaMEVG_fuc",108908.16587,0.367810963505524
"active",31001.3424578849,2004,"Oregon","eastside","RaOAPI_fop",77063.648215,0.40228231047918
"active",30175.6193979261,2004,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.0844466830047742
"both",8200.15186196695,2004,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.0229481826287259
"passive",12974.1312298343,2004,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.0363081974484161
"active",13611.2934803503,2004,"Oregon","eastside","RaPICOpu_flp",24914.91185,0.546311123326341
"both",2228.80207382101,2004,"Oregon","eastside","RaPICOpu_flp",24914.91185,0.089456550648844
"active",13107.31406625,2004,"Oregon","eastside","RaPICOpu_flw",75354.765035,0.173941409812135
"both",3127.85360904494,2004,"Oregon","eastside","RaPICOpu_flw",75354.765035,0.0415083718672886
"active",32190.0199338371,2004,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.393534961481347
"both",4.54747350886464e-13,2004,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,5.55945543316466e-18
"passive",14392.0305714797,2004,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.175947924487989
"active",427947.475368385,2004,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.413580473023866
"both",207251.104190912,2004,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.200293294480147
"passive",12447.7981485756,2004,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.012029902132176
"active",32526.3147245441,2004,"Oregon","eastside","RaPIPOm_fpd",82094.00072,0.396208181344242
"both",12473.7079225104,2004,"Oregon","eastside","RaPIPOm_fpd",82094.00072,0.151944208018985
"active",363080.856068649,2004,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.377121171679951
"both",122511.418853447,2004,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.127248928303314
"passive",34544.3240588545,2004,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.0358801510633874
"active",161702.812736639,2004,"Oregon","eastside","RaPIPOxe_fpd",643144.1005,0.251425477759847
"both",194616.477217959,2004,"Oregon","eastside","RaPIPOxe_fpd",643144.1005,0.302601667443826
"active",122860.681713165,2004,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.121623350647371
"both",306188.110436826,2004,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.303104487134909
"passive",38606.8262096853,2004,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.0382180165046207
"active",21091.2164370516,2004,"Oregon","eastside","RaREFI_fcw",265840.30804,0.0793379175361098
"both",33070.0926378401,2004,"Oregon","eastside","RaREFI_fcw",265840.30804,0.124398338542642
"active",702.211620619059,2004,"Oregon","eastside","RaREFI_frf",56680.256885,0.0123889985545372
"both",10942.4333828919,2004,"Oregon","eastside","RaREFI_frf",56680.256885,0.193055465593484
"passive",10223.6754497977,2004,"Oregon","eastside","RaREFI_frf",56680.256885,0.180374543300691
"active",26911.606532213,2004,"Oregon","eastside","RaREFI_frm",88214.533515,0.305069986315088
"both",1234.88863575391,2004,"Oregon","eastside","RaREFI_frm",88214.533515,0.0139986982478792
"active",46932.9597358471,2004,"Oregon","eastside","RaSAWD_fal",84072.204245,0.558245857323746
"active",13319.9476293502,2004,"Oregon","eastside","RaSAWD_fsw",57322.75604,0.232367536900276
"passive",8083.32913364845,2004,"Oregon","eastside","RaSAWD_fsw",57322.75604,0.1410143142456
"active",70973.8149391625,2004,"Oregon","eastside","RaSPFI_fcd",512082.946285,0.138598278763343
"passive",9750.5769944675,2004,"Oregon","eastside","RaSPFI_fcd",512082.946285,0.0190410109635653
"active",17182.9450342967,2004,"Oregon","eastside","RaSPFI_fmz",240803.07894,0.0713568327694769
"passive",355.598955731963,2004,"Oregon","eastside","RaSPFI_fmz",240803.07894,0.0014767209675943
"passive",20609.9239517292,2004,"Oregon","eastside","RaSSHE_fss",35555.845415,0.579649385668508
"active",323733.896204361,2004,"Oregon","eastside","RaTAOAco_ftm",586701.13908,0.551786718382726
"active",8500.4504979802,2004,"Oregon","eastside","RaTAOAco_fto",26825.72969,0.31687676705208
"passive",2505.45381765739,2004,"Oregon","eastside","RaTAOAco_fto",26825.72969,0.0933974153400706
"active",20162.9483318668,2004,"Oregon","westside","Na0210290_fdw",47801.13651,0.421808973676781
"both",16202.8945199442,2004,"Oregon","westside","Na0210290_fdw",47801.13651,0.338964629356763
"passive",913.465266104602,2004,"Oregon","westside","Na0210290_fdw",47801.13651,0.0191096976515089
"active",21064.0994062549,2004,"Oregon","westside","Na0210350_fvg",91147.923565,0.231097962327508
"both",10225.7765853661,2004,"Oregon","westside","Na0210350_fvg",91147.923565,0.112188804587236
"passive",8268.85305191144,2004,"Oregon","westside","Na0210350_fvg",91147.923565,0.0907190501823632
"active",55626.0652093514,2004,"Oregon","westside","Na0710412_fmc",279601.66585,0.198947545753156
"active",160.378141915959,2004,"Oregon","westside","Na0710412_fmh",642.499155,0.249616113372101
"active",4287.98830776825,2004,"Oregon","westside","Na0710412_fmi",21721.986835,0.197403135373379
"active",91.3299182047899,2004,"Oregon","westside","R1RFWF_fcw",269.98753,0.338274579588138
"active",56711.3001363162,2004,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.0708402698966709
"both",30147.3813729265,2004,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.0376582555505261
"passive",105888.093338932,2004,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.132268896903147
"active",22108.8912687688,2004,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.0780104675413148
"both",10524.7637175222,2004,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.0371362692224003
"passive",31090.3331389576,2004,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.109701178349518
"active",6279.52906548296,2004,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0780914813279403
"both",2495.97649937263,2004,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0310396687654705
"passive",6129.53191877738,2004,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0762261345385467
"active",146.304248176057,2004,"Oregon","westside","RaABAMup_fsi",49085.467635,0.00298060210537213
"passive",9900.3189379725,2004,"Oregon","westside","RaABAMup_fsi",49085.467635,0.201695520384798
"active",134.268901454437,2004,"Oregon","westside","RaABAMup_fst",2646.722895,0.0507302452055289
"both",14.4802739145752,2004,"Oregon","westside","RaABAMup_fst",2646.722895,0.00547102000815057
"active",18.5837837897218,2004,"Oregon","westside","RaABAMup_fsw",510.17413,0.0364263546442894
"passive",225.369039501061,2004,"Oregon","westside","RaABAMup_fsw",510.17413,0.441749250400174
"active",94.1705810420593,2004,"Oregon","westside","RaDFHEdy_fdg",1354.38555,0.0695301135205255
"both",242108.659087544,2004,"Oregon","westside","RaDFHEdy_fwi",2473657.107555,0.0978747856152334
"passive",417405.623550118,2004,"Oregon","westside","RaDFHEdy_fwi",2473657.107555,0.168740292369256
"passive",36022.4416679374,2004,"Oregon","westside","RaDFHEwt_fdm",124423.77544,0.289514134582006
"passive",37707.9967341184,2004,"Oregon","westside","RaDFHEwt_fhc",104850.569095,0.359635594347161
"passive",175.172876687683,2004,"Oregon","westside","RaDFHEwt_fwc",365.394985,0.479406899051126
"passive",119024.830995324,2004,"Oregon","westside","RaDFHEwt_fwm",422043.88419,0.28202003501072
"passive",642883.393458461,2004,"Oregon","westside","RaDFHEwt_fwn",1687557.945845,0.380954855530341
"passive",167439.285121831,2004,"Oregon","westside","RaDFHEwt_fww",472121.678315,0.354652821110484
"active",190403.90879488,2004,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.154014520029534
"both",80970.2983691182,2004,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.0654955127701835
"passive",41598.0102822323,2004,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.0336479310133465
"active",73.5866730968437,2004,"Oregon","westside","RaMCONdy_fdx",145.00154,0.507488907337423
"both",38.2587918111444,2004,"Oregon","westside","RaMCONdy_fdx",145.00154,0.263850934349693
"active",45312.0333436127,2004,"Oregon","westside","RaMCONsw_fiw",106240.76024,0.426503285944603
"both",22222.8916401327,2004,"Oregon","westside","RaMCONsw_fiw",106240.76024,0.209174817555247
"active",285.726196822279,2004,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.0727090536400679
"both",1563.45994626339,2004,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.397855339696661
"passive",184.371020461562,2004,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.0469170925365025
"active",8828.70999292854,2004,"Oregon","westside","RaSAWD_fal",17420.867535,0.506789341873527
"both",33298.3672571021,2004,"Oregon","westside","RaSSHE_fss",707868.384535,0.0470403368543941
"passive",264465.436592179,2004,"Oregon","westside","RaSSHE_fss",707868.384535,0.373608205098617
"active",45.6867035724749,2004,"Oregon","westside","RaTAOAco_fto",93.85069,0.486801999777251
"both",1.52295352044246,2004,"Oregon","westside","RaTAOAco_fto",93.85069,0.0162274088815166
"active",80027.411923139,2004,"Washington","eastside","Na0710412_fmh",757466.25025,0.105651455621589
"active",49953.4096273192,2004,"Washington","eastside","Na1010471_frn",685999.617,0.0728184220361149
"both",50359.8125812447,2004,"Washington","eastside","Na1010471_frn",685999.617,0.0734108464979576
"passive",211331.698999667,2004,"Washington","eastside","Na1010471_frn",685999.617,0.308063873160539
"active",23844.4114754567,2004,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0710828191790296
"both",18568.7704935571,2004,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0553555518335619
"passive",30312.2712934499,2004,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0903642223032357
"active",0.70347445446402,2004,"Washington","eastside","RaABAMlw_fsw",4.89269,0.143780712545455
"both",0.88487158916574,2004,"Washington","eastside","RaABAMlw_fsw",4.89269,0.180855846
"active",1369.78238466492,2004,"Washington","eastside","RaABLA_faf",15372.83198,0.0891041017326544
"both",209.285580618778,2004,"Washington","eastside","RaABLA_faf",15372.83198,0.0136139899851282
"passive",1991.61249127399,2004,"Washington","eastside","RaABLA_faf",15372.83198,0.129554040131647
"active",164.144101031283,2004,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.020571214405028
"both",947.162554467238,2004,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.118702310116196
"passive",136.225579841088,2004,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.0170723504089021
"active",7.40463574250762,2004,"Washington","eastside","RaDFHEwt_fwn",1325.696595,0.00558546787434995
"passive",770.063023489838,2004,"Washington","eastside","RaDFHEwt_fwn",1325.696595,0.580874256141419
"both",1.77635683940025e-15,2004,"Washington","eastside","RaDFHEwt_fww",65.606525,2.70759172109825e-17
"passive",44.7048240340027,2004,"Washington","eastside","RaDFHEwt_fww",65.606525,0.681408198864407
"active",21.5687651399058,2004,"Washington","eastside","RaDFWV_fwx",509.28455,0.0423511083144105
"both",98.6239692880777,2004,"Washington","eastside","RaDFWV_fwx",509.28455,0.193651995310044
"passive",0.330902205476598,2004,"Washington","eastside","RaDFWV_fwx",509.28455,0.000649739336244537
"active",478315.544572775,2004,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.17552820061157
"both",1037119.71868916,2004,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.380593439008728
"passive",79451.7811499528,2004,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.0291565439151509
"active",1404.99283838028,2004,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.221902208395504
"both",1663.66165965227,2004,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.262755927443274
"active",41626.9196744813,2004,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.0286153458014014
"both",535040.980450183,2004,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.367800038850548
"active",19407.8144824518,2004,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0493896507946053
"both",25013.5039687624,2004,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0636551955545372
"passive",12958.0054102668,2004,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0329759624808013
"active",63788.5302393308,2004,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0687738452673965
"passive",47479.7500992105,2004,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0511904722433062
"active",4061.9054684759,2004,"Washington","eastside","RaOAPI_fop",7013.44872,0.57915950207103
"active",6302.34911379104,2004,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.450626326568623
"both",1736.79553558082,2004,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.124183185994403
"passive",561.13433930357,2004,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.0401218500381956
"active",212030.831730729,2004,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.403082731216373
"both",30868.7534243413,2004,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.058683264777879
"passive",29918.8337221347,2004,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.0568774131247196
"active",423.610778648869,2004,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.153498875586429
"both",958.447884384496,2004,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.347301532388911
"passive",105.839654083802,2004,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.0383518756206785
"active",55658.6172561452,2004,"Washington","eastside","RaSAWD_fal",540980.73019,0.102884657715252
"passive",150025.171826399,2004,"Washington","eastside","RaSAWD_fal",540980.73019,0.277320731504998
"active",127091.872575243,2004,"Washington","eastside","RaSPFI_fcd",885764.813775,0.143482638504905
"passive",91622.0463824063,2004,"Washington","eastside","RaSPFI_fcd",885764.813775,0.103438344984519
"active",0.744709255614585,2004,"Washington","eastside","RaSPFI_fmz",2.446345,0.304417102090909
"both",0.536692271170165,2004,"Washington","eastside","RaSPFI_fmz",2.446345,0.219385357
"active",34.3164866479545,2004,"Washington","eastside","RaSSHE_fss",3121.98101,0.0109918947418436
"both",235.440358923578,2004,"Washington","eastside","RaSSHE_fss",3121.98101,0.07541377034948
"passive",1589.87595655204,2004,"Washington","eastside","RaSSHE_fss",3121.98101,0.509252282912523
"passive",221633.017010212,2004,"Washington","westside","Na0710411_fmt",503602.80254,0.440094884087958
"active",98902.9079255632,2004,"Washington","westside","Na0710412_fmc",536796.14587,0.184246680395346
"active",6294.01092406087,2004,"Washington","westside","Na0710412_fmi",37383.70992,0.168362394677518
"both",710.174523706547,2004,"Washington","westside","Na0710412_fmi",37383.70992,0.0189968979864839
"active",69116.8049056606,2004,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.066975468114365
"both",57426.1598012114,2004,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.0556470158009498
"passive",182701.419051242,2004,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.177041069575158
"active",4852.78889920698,2004,"Washington","westside","RaABAMlw_fwc",289997.520125,0.0167338979213175
"both",13665.8721471017,2004,"Washington","westside","RaABAMlw_fwc",289997.520125,0.047124100030963
"passive",71334.0371754394,2004,"Washington","westside","RaABAMlw_fwc",289997.520125,0.245981541996261
"active",67318.8965022192,2004,"Washington","westside","RaABAMup_fst",1463695.138845,0.045992430196455
"passive",235101.727993001,2004,"Washington","westside","RaABAMup_fst",1463695.138845,0.160622059712871
"active",11481.3420891429,2004,"Washington","westside","RaABLA_faf",156228.92918,0.0734904998031101
"both",1813.73425486838,2004,"Washington","westside","RaABLA_faf",156228.92918,0.0116094648051941
"passive",17278.5690768934,2004,"Washington","westside","RaABLA_faf",156228.92918,0.110597756558811
"both",169697.222675791,2004,"Washington","westside","RaDFHEdy_fdg",1479289.25385,0.114715375802357
"passive",423901.857611467,2004,"Washington","westside","RaDFHEdy_fdg",1479289.25385,0.286557788822044
"both",335905.628284462,2004,"Washington","westside","RaDFHEdy_fwi",2955374.907725,0.113659227262993
"passive",826794.658895301,2004,"Washington","westside","RaDFHEdy_fwi",2955374.907725,0.279759653076216
"passive",586403.219689822,2004,"Washington","westside","RaDFHEwt_fwm",1475019.937035,0.397556131253775
"passive",576024.349409603,2004,"Washington","westside","RaDFHEwt_fwn",1133764.594915,0.508063448085348
"passive",139267.276034044,2004,"Washington","westside","RaDFHEwt_fww",418469.10696,0.332801809542792
"active",166403.058368017,2004,"Washington","westside","RaSAWD_fal",504288.22393,0.329976093971045
"passive",50660.5117188562,2004,"Washington","westside","RaSAWD_fal",504288.22393,0.100459438303061
"both",34402.546297036,2004,"Washington","westside","RaSSHE_fss",1107128.12337,0.0310736811493124
"passive",593608.428338523,2004,"Washington","westside","RaSSHE_fss",1107128.12337,0.536169586706579
