"type","REST_ACRES","YEAR","STATE","BpS_Code","AREA_STRATA","REST_PCT"
"both",13065.0562275104,2011,"Oregon","RaPIPOm_fpd",82094.00072,0.159147515201162
"active",401176.007593649,2011,"Oregon","RaPIPOm_fpl",962769.74971,0.416689460501318
"both",143706.483037302,2011,"Oregon","RaPIPOm_fpl",962769.74971,0.149263604387849
"active",169762.407536639,2011,"Oregon","RaPIPOxe_fpd",643144.1005,0.263957031409696
"both",192744.35610796,2011,"Oregon","RaPIPOxe_fpd",643144.1005,0.299690778408935
"active",130762.598458165,2011,"Oregon","RaPIPOxe_fxp",1010173.466355,0.129445687115495
"both",305944.365516826,2011,"Oregon","RaPIPOxe_fxp",1010173.466355,0.302863196972261
"passive",32156.4816296853,2011,"Oregon","RaPIPOxe_fxp",1010173.466355,0.031832633404751
"active",24134.0248270516,2011,"Oregon","RaREFI_fcw",265840.30804,0.0907839183793762
"both",34359.5388478401,2011,"Oregon","RaREFI_fcw",265840.30804,0.129248792634825
"active",478.482250619059,2011,"Oregon","RaREFI_frf",56680.256885,0.0084417798527248
"both",10862.8159728919,2011,"Oregon","RaREFI_frf",56680.256885,0.191650789355662
"passive",10143.6132497977,2011,"Oregon","RaREFI_frf",56680.256885,0.178962019709585
"active",26104.979867213,2011,"Oregon","RaREFI_frm",88214.533515,0.295926066001064
"both",1978.79991075391,2011,"Oregon","RaREFI_frm",88214.533515,0.0224316768666859
"active",46989.7863847939,2011,"Oregon","RaSAWD_fal",101493.07178,0.462985163033105
"active",14112.3410143502,2011,"Oregon","RaSAWD_fsw",57322.75604,0.246190901995406
"passive",7148.38055364845,2011,"Oregon","RaSAWD_fsw",57322.75604,0.124704062530774
"active",75527.7973541625,2011,"Oregon","RaSPFI_fcd",512082.946285,0.147491334952849
"passive",16164.4487944675,2011,"Oregon","RaSPFI_fcd",512082.946285,0.0315660752066348
"active",22875.3674542967,2011,"Oregon","RaSPFI_fmz",240803.07894,0.0949961585001016
"passive",1474.02341073196,2011,"Oregon","RaSPFI_fmz",240803.07894,0.00612128141060538
"both",33626.1942902059,2011,"Oregon","RaSSHE_fss",743424.22995,0.0452315016588409
"passive",272948.478816595,2011,"Oregon","RaSSHE_fss",743424.22995,0.367150366937801
"active",345594.879914361,2011,"Oregon","RaTAOAco_ftm",586701.13908,0.589047569357517
"active",8464.06191133546,2011,"Oregon","RaTAOAco_fto",26919.58038,0.314420276685437
"passive",1743.98487287461,2011,"Oregon","RaTAOAco_fto",26919.58038,0.0647849947234063
"passive",223738.430475212,2011,"Washington","Na0710411_fmt",503602.80254,0.444275586527223
"active",102423.198380563,2011,"Washington","Na0710412_fmc",536796.14587,0.190804645615633
"active",83365.809012095,2011,"Washington","Na0710412_fmh",757466.25025,0.110058776855841
"active",7269.43539406087,2011,"Washington","Na0710412_fmi",37383.70992,0.194454627687226
"both",693.939688706547,2011,"Washington","Na0710412_fmi",37383.70992,0.0185626223344755
"active",47456.1361723192,2011,"Washington","Na1010471_frn",685999.617,0.0691780796902678
"both",50560.8576612447,2011,"Washington","Na1010471_frn",685999.617,0.0737039152913182
"passive",210974.977419667,2011,"Washington","Na1010471_frn",685999.617,0.30754387056701
"active",106511.521336117,2011,"Washington","RaABAMlw_fsi",1367417.45221,0.0778924688755251
"both",75513.2227247684,2011,"Washington","RaABAMlw_fsi",1367417.45221,0.0552232404250254
"passive",210389.874134692,2011,"Washington","RaABAMlw_fsi",1367417.45221,0.15385928693148
"active",0.70347445446402,2011,"Washington","RaABAMlw_fsw",4.89269,0.143780712545455
"both",0.88487158916574,2011,"Washington","RaABAMlw_fsw",4.89269,0.180855846
"active",8374.63611920697,2011,"Washington","RaABAMlw_fwc",289997.520125,0.0288783025303016
"both",13461.7135371017,2011,"Washington","RaABAMlw_fwc",289997.520125,0.0464200988039456
"passive",74136.4365704393,2011,"Washington","RaABAMlw_fwc",289997.520125,0.255645070821584
"active",72880.9954522192,2011,"Washington","RaABAMup_fst",1463695.138845,0.0497924694275678
"passive",234459.228838001,2011,"Washington","RaABAMup_fst",1463695.138845,0.160183102762104
"active",13042.8289638078,2011,"Washington","RaABLA_faf",171601.76116,0.0760063817273227
"both",2192.48482548716,2011,"Washington","RaABLA_faf",171601.76116,0.0127765869689583
"passive",19704.2966081674,2011,"Washington","RaABLA_faf",171601.76116,0.114825724835046
"both",167028.927465791,2011,"Washington","RaDFHEdy_fdg",1479289.25385,0.112911607402731
"passive",432160.495936467,2011,"Washington","RaDFHEdy_fdg",1479289.25385,0.292140630922401
"both",330136.906628929,2011,"Washington","RaDFHEdy_fwi",2963354.21793,0.111406494920995
"passive",839923.200375142,2011,"Washington","RaDFHEdy_fwi",2963354.21793,0.283436652727211
"passive",587957.093554822,2011,"Washington","RaDFHEwt_fwm",1475019.937035,0.398609590821328
"both",2.91038304567337e-11,2011,"Washington","RaDFHEwt_fwn",1135090.29151,2.5640101650431e-17
"passive",581918.747131846,2011,"Washington","RaDFHEwt_fwn",1135090.29151,0.512662958607218
"passive",134609.243074405,2011,"Washington","RaDFHEwt_fww",418534.713485,0.321620259293569
"active",51.8144851399058,2011,"Washington","RaDFWV_fwx",509.28455,0.10173975460262
"both",74.3829142880777,2011,"Washington","RaDFWV_fwx",509.28455,0.146053742034934
"active",438763.705797774,2011,"Washington","RaMCONdy_fdd",2725006.82458,0.161013800714206
"both",1038803.69362915,2011,"Washington","RaMCONdy_fdd",2725006.82458,0.381211409916107
"passive",77121.3039449527,2011,"Washington","RaMCONdy_fdd",2725006.82458,0.0283013250643287
"active",1353.17480338028,2011,"Washington","RaMCONdy_fdg",6331.58565,0.213718155005971
"both",1729.71297465227,2011,"Washington","RaMCONdy_fdg",6331.58565,0.273187961162979
"active",47477.0201494812,2011,"Washington","RaMCONdy_fmd",1454706.15534,0.0326368455754452
"both",536174.305370183,2011,"Washington","RaMCONdy_fmd",1454706.15534,0.368579113659464
"active",9370.68334245183,2011,"Washington","RaMCONms_fcm",392953.061425,0.023846826153918
"both",32947.0008037624,2011,"Washington","RaMCONms_fcm",392953.061425,0.083844621757835
"passive",15907.8476089825,2011,"Washington","RaMCONms_fcm",392953.061425,0.0404828188672064
"active",62196.4044343307,2011,"Washington","RaMCONms_fmm",927511.468805,0.0670572888057807
"passive",52377.5551842105,2011,"Washington","RaMCONms_fmm",927511.468805,0.0564710593300733
"active",4004.5275584759,2011,"Washington","RaOAPI_fop",7013.44872,0.570978375739219
"active",6129.99298879104,2011,"Washington","RaPIPOm_fdp",13985.754365,0.438302634867636
"both",1919.38183058082,2011,"Washington","RaPIPOm_fdp",13985.754365,0.13723834842861
"passive",699.908819303569,2011,"Washington","RaPIPOm_fdp",13985.754365,0.0500444095497003
"active",232673.980420729,2011,"Washington","RaPIPOm_fpd",526023.109675,0.442326536878741
"both",16936.1514643413,2011,"Washington","RaPIPOm_fpd",526023.109675,0.0321965920371924
"passive",35397.9793371347,2011,"Washington","RaPIPOm_fpd",526023.109675,0.0672935821374941
"active",451.410153648869,2011,"Washington","RaPIPOxe_fxp",2759.699555,0.163572209457007
"both",909.520984384496,2011,"Washington","RaPIPOxe_fxp",2759.699555,0.329572464776694
"passive",125.632809083802,2011,"Washington","RaPIPOxe_fxp",2759.699555,0.0455240893365299
"active",198331.906729162,2011,"Washington","RaSAWD_fal",1045268.95412,0.189742463839018
"passive",223487.620500255,2011,"Washington","RaSAWD_fal",1045268.95412,0.213808723218425
"active",97139.0467902432,2011,"Washington","RaSPFI_fcd",885764.813775,0.109666861089515
"passive",81575.3522574064,2011,"Washington","RaSPFI_fcd",885764.813775,0.0920959502892694
"active",0.744709255614585,2011,"Washington","RaSPFI_fmz",2.446345,0.304417102090909
"both",0.536692271170165,2011,"Washington","RaSPFI_fmz",2.446345,0.219385357
"both",46146.6476831881,2011,"Washington","RaSSHE_fss",1110250.10438,0.0415641912584713
"passive",595004.878472847,2011,"Washington","RaSSHE_fss",1110250.10438,0.535919678030669
