"strataID","BpS","SCLASS","YEAR","ew","MAP_ZONE","PVT","BpS_Code","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2007_Na0210290_fdw","Na0210290","A",2007,"eastside","OSW","fdw","Na0210290_fdw","A",1148.44778,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-2633.61844803249
"2007_Na0210290_fdw","Na0210290","A",2007,"westside","OCR","fdw","Na0210290_fdw","A",3190.47867,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-591.587558032493
"2007_Na0210290_fdw","Na0210290","A",2007,"westside","OWC","fdw","Na0210290_fdw","A",476.81488,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-3305.25134803249
"2007_Na0210290_fdw","Na0210290","B",2007,"eastside","OSW","fdw","Na0210290_fdw","B",3698.69832223411,50778.783165,554.968531797495,240.547931360876,869.389132234113,2829.30919
"2007_Na0210290_fdw","Na0210290","B",2007,"westside","OCR","fdw","Na0210290_fdw","B",12264.9089322341,50778.783165,554.968531797495,240.547931360876,869.389132234113,11395.5198
"2007_Na0210290_fdw","Na0210290","B",2007,"westside","OWC","fdw","Na0210290_fdw","B",869.389132234113,50778.783165,554.968531797495,240.547931360876,869.389132234113,0
"2007_Na0210290_fdw","Na0210290","C",2007,"eastside","OSW","fdw","Na0210290_fdw","C",782.783322765887,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-8724.00888382285
"2007_Na0210290_fdw","Na0210290","C",2007,"westside","OCR","fdw","Na0210290_fdw","C",3504.67572776589,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-6002.11647882285
"2007_Na0210290_fdw","Na0210290","C",2007,"westside","OWC","fdw","Na0210290_fdw","C",379.358792765887,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-9127.43341382285
"2007_Na0210290_fdw","Na0210290","D",2007,"eastside","OSW","fdw","Na0210290_fdw","D",-282.068586530274,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-31696.2493517559
"2007_Na0210290_fdw","Na0210290","D",2007,"westside","OCR","fdw","Na0210290_fdw","D",3361.20630346973,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-28052.9744617559
"2007_Na0210290_fdw","Na0210290","D",2007,"westside","OWC","fdw","Na0210290_fdw","D",-263.165011530274,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-31677.3457767559
"2007_Na0210290_fdw","Na0210290","E",2007,"eastside","OSW","fdw","Na0210290_fdw","E",2874.08231153027,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,500.28885705891
"2007_Na0210290_fdw","Na0210290","E",2007,"westside","OCR","fdw","Na0210290_fdw","E",17544.3684865303,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,15170.5750320589
"2007_Na0210290_fdw","Na0210290","E",2007,"westside","OWC","fdw","Na0210290_fdw","E",1228.80410153027,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,0
"2007_Na0210290_fwo","Na0210290","A",2007,"eastside","OSW","fwo","Na0210290_fwo","A",14561.8337115545,195510.11324,18100.2953931613,14561.8337115545,21638.756879258,0
"2007_Na0210290_fwo","Na0210290","B",2007,"eastside","OSW","fwo","Na0210290_fwo","B",14253.3695854912,195510.11324,2136.75779003604,926.165425177584,3347.3501548945,10906.0194305967
"2007_Na0210290_fwo","Na0210290","C",2007,"eastside","OSW","fwo","Na0210290_fwo","C",36603.358824487,195510.11324,41408.4943604048,36603.358824487,46213.6336110148,0
"2007_Na0210290_fwo","Na0210290","D",2007,"eastside","OSW","fwo","Na0210290_fwo","D",120951.894786333,195510.11324,126929.144537233,120951.894786333,132906.394288132,0
"2007_Na0210290_fwo","Na0210290","E",2007,"eastside","OSW","fwo","Na0210290_fwo","E",9139.65633213431,195510.11324,6935.41900855393,4731.18129395333,9139.65633213431,0
"2007_Na0210350_fvg","Na0210350","A",2007,"eastside","OEC","fvg","Na0210350_fvg","A",13.78849,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,-2884.6733615385
"2007_Na0210350_fvg","Na0210350","A",2007,"eastside","OSW","fvg","Na0210350_fvg","A",69.83203,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,-2828.6298215385
"2007_Na0210350_fvg","Na0210350","A",2007,"westside","OCR","fvg","Na0210350_fvg","A",4724.781775,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,0
"2007_Na0210350_fvg","Na0210350","A",2007,"westside","OWC","fvg","Na0210350_fvg","A",132.769815,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,-2765.6920365385
"2007_Na0210350_fvg","Na0210350","B",2007,"eastside","OEC","fvg","Na0210350_fvg","B",283.553625,77698.363545,7911.92700373783,6478.46235795486,9345.39087253716,-6194.90873295486
"2007_Na0210350_fvg","Na0210350","B",2007,"eastside","OSW","fvg","Na0210350_fvg","B",138.996875,77698.363545,7911.92700373783,6478.46235795486,9345.39087253716,-6339.46548295486
