"Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","BpS","REST_ACRES","strataID"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",9406.66661128903,"2010_Na0210290_fdw"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",17060.2534350272,"2010_Na0210290_fdw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",18242.7603852368,"2010_Na0210290_fdw"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",16921.8833694266,"2010_Na0210290_fwo"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",5740.36115398047,"2010_Na0210290_fwo"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",127467.316516571,"2010_Na0210290_fwo"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210350",3815.7179410376,"2010_Na0210350_fvg"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210350",15291.6763880026,"2010_Na0210350_fvg"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210350",13285.372534691,"2010_Na0210350_fvg"
19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,"Na0210350",7978.72916624645,"2010_Na0210350_fvg"
1,"B","C","Thin / low fire","None",1,0,0,"Na0710270",75830.2740324206,"2010_Na0710270_fdd"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0710270",549993.101048274,"2010_Na0710270_fdd"
6,"B","A","Regen / high fire","None",1,0,0,"Na0710270",48469.4962123104,"2010_Na0710270_fdd"
13,"B","E","Grow w/o fire","None",0,0,1,"Na0710270",249718.620517819,"2010_Na0710270_fdd"
10,"B","E","Grow w/o fire","None",0,0,1,"Na0710411",161079.919428301,"2010_Na0710411_fmt"
18,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na0710411",6598.96757444445,"2010_Na0710411_fmt"
19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na0710411",55683.251132466,"2010_Na0710411_fmt"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",490.334019385948,"2010_Na0710412_fmc"
4,"E","A","Regen / high fire","None",1,0,0,"Na0710412",59839.5440479963,"2010_Na0710412_fmc"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",93632.8260221005,"2010_Na0710412_fmc"
8,"E","D","Thin / low fire","None",1,0,0,"Na0710412",7439.77179360943,"2010_Na0710412_fmc"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",76179.6310552975,"2010_Na0710412_fmh"
5,"D","C","Overstory removal","None",1,0,0,"Na0710412",10839.5130257744,"2010_Na0710412_fmh"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",46460.5192833891,"2010_Na0710412_fmh"
7,"B","C","Thin / low fire","None",1,0,0,"Na0710412",37558.0655407927,"2010_Na0710412_fmh"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",5632.39958096798,"2010_Na0710412_fmi"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",6703.46842911528,"2010_Na0710412_fmi"
7,"B","C","Thin / low fire","None",1,0,0,"Na0710412",4083.38711406276,"2010_Na0710412_fmi"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na1010471",50529.2775712447,"2010_Na1010471_frn"
6,"B","A","Regen / high fire","None",1,0,0,"Na1010471",47433.0070923192,"2010_Na1010471_frn"
13,"B","E","Grow w/o fire","None",0,0,1,"Na1010471",112884.431324892,"2010_Na1010471_frn"
20,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na1010471",98231.9893147742,"2010_Na1010471_frn"
1,"B","C","Thin / low fire","None",1,0,0,"R1RFWF",5410.48314059324,"2010_R1RFWF_fcw"
2,"E","D","Thin / low fire","None",1,0,0,"R1RFWF",19236.5555768162,"2010_R1RFWF_fcw"
6,"B","A","Regen / high fire","None",1,0,0,"R1RFWF",17702.0773322181,"2010_R1RFWF_fcw"
1,"B","C","Thin / low fire","None",1,0,0,"R1RFWF",169.268169220064,"2010_R1RFWF_frm"
2,"E","D","Thin / low fire","None",1,0,0,"R1RFWF",463.058873358857,"2010_R1RFWF_frm"
6,"B","A","Regen / high fire","None",1,0,0,"R1RFWF",442.664836159457,"2010_R1RFWF_frm"
9,"E","A","Regen / high fire","None",1,0,0,"R1RFWF",68.378915936661,"2010_R1RFWF_frm"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",111568.93005319,"2010_RaABAMlw_fsi"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",171730.944274582,"2010_RaABAMlw_fsi"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",288621.304325487,"2010_RaABAMlw_fsi"
14,"C","E","Grow w/o fire","None",0,0,1,"RaABAMlw",49215.4276891202,"2010_RaABAMlw_fsi"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",11504.2454300998,"2010_RaABAMlw_fsw"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",23951.0550481996,"2010_RaABAMlw_fsw"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",30833.0629765456,"2010_RaABAMlw_fsw"
14,"C","E","Grow w/o fire","None",0,0,1,"RaABAMlw",3409.38145131967,"2010_RaABAMlw_fsw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",16114.1901452193,"2010_RaABAMlw_fwc"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",15109.5482945115,"2010_RaABAMlw_fwc"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",79688.5462060188,"2010_RaABAMlw_fwc"
14,"C","E","Grow w/o fire","None",0,0,1,"RaABAMlw",1846.43663721104,"2010_RaABAMlw_fwc"
10,"B","E","Grow w/o fire","None",0,0,1,"RaABAMup",3972.21472326155,"2010_RaABAMup_fsi"
11,"C","E","Grow w/o fire","None",0,0,1,"RaABAMup",1772.31564611042,"2010_RaABAMup_fsi"
