"type","REST_ACRES","YEAR","STATE","ew","BpS_Code","AREA_STRATA","REST_PCT"
"both",308.618288744976,2007,"Oregon","eastside","RaABAMlw_fwc",11407.52913,0.0270539119583187
"passive",1616.84013401312,2007,"Oregon","eastside","RaABAMlw_fwc",11407.52913,0.141734473398019
"both",43219.5220350253,2007,"Oregon","eastside","RaDFHEdy_fwi",491309.474125,0.0879680207917775
"passive",88443.7732450487,2007,"Oregon","eastside","RaDFHEdy_fwi",491309.474125,0.180016421223228
"active",2489.84803234667,2007,"Oregon","eastside","RaDFHEdy_fwx",110789.849965,0.0224736113744467
"both",7974.2307341367,2007,"Oregon","eastside","RaDFHEdy_fwx",110789.849965,0.0719761849723225
"passive",16623.5447924983,2007,"Oregon","eastside","RaDFHEdy_fwx",110789.849965,0.150045737924096
"active",100.999917389901,2007,"Oregon","eastside","RaDFHEwt_fdm",18634.92184,0.00541992707332442
"passive",5655.51151350574,2007,"Oregon","eastside","RaDFHEwt_fdm",18634.92184,0.303489950860225
"passive",12091.1124367096,2007,"Oregon","eastside","RaDFHEwt_fhc",31311.659235,0.386153679878907
"passive",127770.697762205,2007,"Oregon","eastside","RaDFHEwt_fwm",306700.94139,0.416597018526044
"passive",87340.0592939687,2007,"Oregon","eastside","RaDFHEwt_fwn",176075.681375,0.496037037096309
"passive",16153.8286810131,2007,"Oregon","eastside","RaDFHEwt_fww",32217.696465,0.501396141048196
"active",12507.0696147827,2007,"Oregon","eastside","RaDFWV_fwx",38027.543445,0.328895018761122
"both",533575.404989376,2007,"Oregon","eastside","RaMCONdy_fdd",1523190.91643,0.350301068128709
"passive",82709.1436963152,2007,"Oregon","eastside","RaMCONdy_fdd",1523190.91643,0.0542999192052471
"active",19250.9999088386,2007,"Oregon","eastside","RaMCONdy_fdg",1043084.14564,0.0184558455703752
"both",389641.317555749,2007,"Oregon","eastside","RaMCONdy_fdg",1043084.14564,0.373547349161058
"active",737.517742228421,2007,"Oregon","eastside","RaMCONdy_fdx",4451.680715,0.165671751737124
"both",1205.46129909306,2007,"Oregon","eastside","RaMCONdy_fdx",4451.680715,0.270787906021931
"active",24229.6898460487,2007,"Oregon","eastside","RaMCONdy_fmd",595788.865965,0.0406682488213401
"both",208950.656650186,2007,"Oregon","eastside","RaMCONdy_fmd",595788.865965,0.350712590628474
"active",2861.45653084602,2007,"Oregon","eastside","RaMCONdy_fmx",596169.8286,0.00479973389053526
"both",222303.546325191,2007,"Oregon","eastside","RaMCONdy_fmx",596169.8286,0.372886274448394
"passive",3089.03635952292,2007,"Oregon","eastside","RaMCONdy_fmx",596169.8286,0.00518147046585195
"active",9171.78346683024,2007,"Oregon","eastside","RaMCONms_fcm",1811014.747825,0.00506444438282206
"both",259660.081958906,2007,"Oregon","eastside","RaMCONms_fcm",1811014.747825,0.143378226086095
"passive",143929.079551751,2007,"Oregon","eastside","RaMCONms_fcm",1811014.747825,0.0794742724898336
"active",10113.3388832659,2007,"Oregon","eastside","RaMCONms_fmm",842058.6364,0.0120102549229859
"both",100471.410561959,2007,"Oregon","eastside","RaMCONms_fmm",842058.6364,0.119316406505251
"passive",52660.8030631063,2007,"Oregon","eastside","RaMCONms_fmm",842058.6364,0.0625381663303683
"active",47275.1305591845,2007,"Oregon","eastside","RaMCONsw_fdm",252622.9284,0.18713713303303
"both",102551.873086087,2007,"Oregon","eastside","RaMCONsw_fdm",252622.9284,0.405948398015987
"active",257341.390227903,2007,"Oregon","eastside","RaMCONsw_fiw",1105278.24176,0.232829508900965
"both",376830.983815906,2007,"Oregon","eastside","RaMCONsw_fiw",1105278.24176,0.340937665809702
"active",17384.3148184087,2007,"Oregon","eastside","RaMCONsw_fvw",110519.19525,0.157296791558104
"both",44880.6351283655,2007,"Oregon","eastside","RaMCONsw_fvw",110519.19525,0.406089051108663
"active",242789.61312082,2007,"Oregon","eastside","RaMEVG_ftd",430468.873975,0.564012005975884
"active",16561.1578770339,2007,"Oregon","eastside","RaMEVG_fuc",108908.16587,0.152065345557306
"passive",39234.3111322641,2007,"Oregon","eastside","RaMEVG_fuc",108908.16587,0.360251325682013
"active",33128.3282378849,2007,"Oregon","eastside","RaOAPI_fop",77063.648215,0.429882687949838
"active",30078.6551779261,2007,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.0841753279534937
"both",17391.5148169669,2007,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.0486702764690284
"passive",696.815254834262,2007,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.00195004238892025
"active",13779.8688903503,2007,"Oregon","eastside","RaPICOpu_flp",24914.91185,0.553077168135767
"both",2228.13488882101,2007,"Oregon","eastside","RaPICOpu_flp",24914.91185,0.0894297721073819
"active",14888.03083125,2007,"Oregon","eastside","RaPICOpu_flw",75354.765035,0.197572520123114
"both",2974.40105904494,2007,"Oregon","eastside","RaPICOpu_flw",75354.765035,0.0394719704542031
"active",32596.7449334268,2007,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.398507325815884
"both",26.5004604102764,2007,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.000323977981008755
"passive",13031.6403564797,2007,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.15931664833594
"active",433186.211988385,2007,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.418643335393791
"both",195492.413355911,2007,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.188929365031809
"passive",21831.9775685756,2007,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.0210990369836517
"active",32470.2711845441,2007,"Oregon","eastside","RaPIPOm_fpd",82094.00072,0.395525506124269
"both",12912.2708625104,2007,"Oregon","eastside","RaPIPOm_fpd",82094.00072,0.15728641251814
"active",380171.244633649,2007,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.394872444577908
"both",142695.544263447,2007,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.148213572670339
"passive",7718.14957885444,2007,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.00801660997468944
"active",169637.421546639,2007,"Oregon","eastside","RaPIPOxe_fpd",643144.1005,0.263762695505965
"both",193834.75879296,2007,"Oregon","eastside","RaPIPOxe_fpd",643144.1005,0.301386203561949
"active",123486.501243165,2007,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.122242867543077
"both",302483.899316826,2007,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.299437581159477
"passive",41705.4557446853,2007,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.0412854397128156
"active",22402.6797520516,2007,"Oregon","eastside","RaREFI_fcw",265840.30804,0.0842711924208301
"both",33833.7970678401,2007,"Oregon","eastside","RaREFI_fcw",265840.30804,0.127271132497895
"active",596.129205619059,2007,"Oregon","eastside","RaREFI_frf",56680.256885,0.0105174047963219
"both",10919.7490928919,2007,"Oregon","eastside","RaREFI_frf",56680.256885,0.192655250576004
"passive",10286.8356297977,2007,"Oregon","eastside","RaREFI_frf",56680.256885,0.181488867467008
"active",27236.080837213,2007,"Oregon","eastside","RaREFI_frm",88214.533515,0.308748227213396
"both",1390.12034575391,2007,"Oregon","eastside","RaREFI_frm",88214.533515,0.0157584049970353
"active",44447.0284258471,2007,"Oregon","eastside","RaSAWD_fal",84072.204245,0.528676853723512
"active",13553.4623793502,2007,"Oregon","eastside","RaSAWD_fsw",57322.75604,0.236441220130668
"passive",7679.01502364845,2007,"Oregon","eastside","RaSAWD_fsw",57322.75604,0.13396102270955
"active",70985.3794791625,2007,"Oregon","eastside","RaSPFI_fcd",512082.946285,0.13862086209693
"passive",12121.7524844675,2007,"Oregon","eastside","RaSPFI_fcd",512082.946285,0.0236714629385863
"active",21139.1296892967,2007,"Oregon","eastside","RaSPFI_fmz",240803.07894,0.0877859609700584
"passive",20520.0763717292,2007,"Oregon","eastside","RaSSHE_fss",35555.845415,0.577122443081394
"active",332022.335459361,2007,"Oregon","eastside","RaTAOAco_ftm",586701.13908,0.565913909729239
"active",8444.6293529802,2007,"Oregon","eastside","RaTAOAco_fto",26825.72969,0.314795886284061
"passive",2362.23143765739,2007,"Oregon","eastside","RaTAOAco_fto",26825.72969,0.0880584224532009
"active",20058.4226818668,2007,"Oregon","westside","Na0210290_fdw",47801.13651,0.419622296588505
"both",16199.3361999442,2007,"Oregon","westside","Na0210290_fdw",47801.13651,0.338890189285673
"passive",1028.2210861046,2007,"Oregon","westside","Na0210290_fdw",47801.13651,0.0215103899441701
"active",19975.6982762549,2007,"Oregon","westside","Na0210350_fvg",91147.923565,0.219156920914492
"both",11526.7873353661,2007,"Oregon","westside","Na0210350_fvg",91147.923565,0.126462423767077
"passive",8097.38650691144,2007,"Oregon","westside","Na0210350_fvg",91147.923565,0.0888378603725073
"active",55332.0590193514,2007,"Oregon","westside","Na0710412_fmc",279601.66585,0.197896027733382
"active",161.934906915959,2007,"Oregon","westside","Na0710412_fmh",642.499155,0.252039097103496
"active",4482.36153776825,2007,"Oregon","westside","Na0710412_fmi",21721.986835,0.206351360573792
"active",80.2101682047899,2007,"Oregon","westside","R1RFWF_fcw",269.98753,0.297088418138385
"active",59941.1427213162,2007,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.0748747907046085
"both",30602.1791479265,2007,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.0382263609731132
"passive",104994.287833932,2007,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.13115241001152
"active",23693.2332487688,2007,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.083600764092265
"both",11031.8243175222,2007,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.0389254152269155
"passive",30280.1481539576,2007,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.106842468308093
"active",6742.77785048296,2007,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0838523884703036
"both",2457.72455937263,2007,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0305639721603402
"passive",6138.20532377738,2007,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.076333995978082
"passive",9170.01639658316,2007,"Oregon","westside","RaABAMup_fsi",49085.467635,0.186817337969997
"active",138.939196454437,2007,"Oregon","westside","RaABAMup_fst",2646.722895,0.0524948028057306
"both",15.3698539145752,2007,"Oregon","westside","RaABAMup_fst",2646.722895,0.0058071262177128
"active",28.3691637897218,2007,"Oregon","westside","RaABAMup_fsw",510.17413,0.0556068254376635
"passive",225.369039501061,2007,"Oregon","westside","RaABAMup_fsw",510.17413,0.441749250400174
"active",92.3914210420593,2007,"Oregon","westside","RaDFHEdy_fdg",1354.38555,0.0682164846206896
"both",242447.589067544,2007,"Oregon","westside","RaDFHEdy_fwi",2473657.107555,0.0980118013636833
"passive",438017.414545119,2007,"Oregon","westside","RaDFHEdy_fwi",2473657.107555,0.177072809811567
"passive",37095.7199379374,2007,"Oregon","westside","RaDFHEwt_fdm",124423.77544,0.298140124801356
"passive",37891.0278191184,2007,"Oregon","westside","RaDFHEwt_fhc",104850.569095,0.361381231844218
"passive",182.067121687683,2007,"Oregon","westside","RaDFHEwt_fwc",365.394985,0.498274823579428
"passive",120800.210280324,2007,"Oregon","westside","RaDFHEwt_fwm",422043.88419,0.286226657477025
"passive",651964.448493461,2007,"Oregon","westside","RaDFHEwt_fwn",1687557.945845,0.38633603669651
"passive",171168.182086831,2007,"Oregon","westside","RaDFHEwt_fww",472121.678315,0.36255099045172
"active",175041.52937988,2007,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.141588149651488
"both",99401.5063891182,2007,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.0804042070019961
"passive",39760.5827922323,2007,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.0321616668145044
"active",74.0314630968437,2007,"Oregon","westside","RaMCONdy_fdx",145.00154,0.510556392
"both",37.3692118111444,2007,"Oregon","westside","RaMCONdy_fdx",145.00154,0.25771596502454
"active",46063.0612586127,2007,"Oregon","westside","RaMCONsw_fiw",106240.76024,0.433572398715477
"both",22291.3893001327,2007,"Oregon","westside","RaMCONsw_fiw",106240.76024,0.209819557482232
"active",225.012361822279,2007,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.0572591385297114
"both",1580.80675626339,2007,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.402269601156763
"passive",221.288590461562,2007,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.0563115464131296
"active",8095.31183051239,2007,"Oregon","westside","RaSAWD_fal",17420.867535,0.464690510633194
"both",33919.2940971021,2007,"Oregon","westside","RaSSHE_fss",707868.384535,0.047917515230439
"passive",266021.089617179,2007,"Oregon","westside","RaSSHE_fss",707868.384535,0.375805863673271
"active",50.6192224789471,2007,"Oregon","westside","RaTAOAco_fto",93.85069,0.539359087066351
"active",83317.523553139,2007,"Washington","eastside","Na0710412_fmh",757466.25025,0.109995030835552
"active",48030.3600623192,2007,"Washington","eastside","Na1010471_frn",685999.617,0.0700151412217467
"both",50475.2355862447,2007,"Washington","eastside","Na1010471_frn",685999.617,0.0735791017012255
"passive",211507.613444667,2007,"Washington","eastside","Na1010471_frn",685999.617,0.30832030835473
"active",25299.3195654567,2007,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0754200605821159
"both",18550.9788935571,2007,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0553025131126436
"passive",32375.2073134499,2007,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0965140619937017
"active",0.70347445446402,2007,"Washington","eastside","RaABAMlw_fsw",4.89269,0.143780712545455
"both",0.88487158916574,2007,"Washington","eastside","RaABAMlw_fsw",4.89269,0.180855846
"active",1397.35936466492,2007,"Washington","eastside","RaABLA_faf",15372.83198,0.0908979794017708
"both",158.801915618778,2007,"Washington","eastside","RaABLA_faf",15372.83198,0.0103300365102135
"passive",2348.55646627399,2007,"Washington","eastside","RaABLA_faf",15372.83198,0.152773182542388
"active",116.329176031283,2007,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.0145788511842025
"both",944.938604467238,2007,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.118423595547786
"passive",190.712354841088,2007,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.0239008573349591
"active",16.7452257425076,2007,"Washington","eastside","RaDFHEwt_fwn",1325.696595,0.0126312655593021
"passive",761.834408489837,2007,"Washington","eastside","RaDFHEwt_fwn",1325.696595,0.574667243895152
"both",1.77635683940025e-15,2007,"Washington","eastside","RaDFHEwt_fww",65.606525,2.70759172109825e-17
"passive",44.7048240340027,2007,"Washington","eastside","RaDFHEwt_fww",65.606525,0.681408198864407
"active",36.2468351399058,2007,"Washington","eastside","RaDFWV_fwx",509.28455,0.0711720690131004
"both",88.6161942880777,2007,"Washington","eastside","RaDFWV_fwx",509.28455,0.17400134028821
"active",431123.992757775,2007,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.158210243317179
"both",1037809.36558416,2007,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.380846519804262
"passive",84958.0589549528,2007,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.0311771912600796
"active",1222.85133338028,2007,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.193135085107833
"both",1748.83894465227,2007,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.276208684731647
"active",38648.8282294813,2007,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.0265681341125886
"both",534859.506130183,2007,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.367675289038131
"active",9546.59778745183,2007,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0242944990753658
"both",34505.9897537624,2007,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0878119886090983
"passive",15177.7248239825,2007,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0386247781578344
"active",57279.6957743308,2007,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0617563207580922
"passive",53651.6561392105,2007,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0578447360961854
"active",4016.3144934759,2007,"Washington","eastside","RaOAPI_fop",7013.44872,0.572658994714358
"active",5694.09878879104,2007,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.407135621017396
"both",1949.84994558082,2007,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.139416859090591
"passive",848.468679303569,2007,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.0606666367190676
"active",217603.828035729,2007,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.413677315755526
"both",23974.0636343413,2007,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.0455760653731611
"passive",35115.0928971347,2007,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.066755798844713
"active",435.397713648869,2007,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.157769969147554
"both",944.881789384496,2007,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.342385745460069
"passive",112.066714083802,2007,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.0406083024076879
"active",52560.6549061452,2007,"Washington","eastside","RaSAWD_fal",540980.73019,0.0971580908023936
"passive",152321.622596399,2007,"Washington","eastside","RaSAWD_fal",540980.73019,0.281565708528845
"active",113187.737175243,2007,"Washington","eastside","RaSPFI_fcd",885764.813775,0.127785316615653
"passive",94278.5929782677,2007,"Washington","eastside","RaSPFI_fcd",885764.813775,0.106437500691031
"active",0.744709255614585,2007,"Washington","eastside","RaSPFI_fmz",2.446345,0.304417102090909
"both",0.536692271170165,2007,"Washington","eastside","RaSPFI_fmz",2.446345,0.219385357
"active",67.6757366479545,2007,"Washington","eastside","RaSSHE_fss",3121.98101,0.0216771775456618
"both",236.552333923578,2007,"Washington","eastside","RaSSHE_fss",3121.98101,0.0757699464429406
"passive",1571.19477655204,2007,"Washington","eastside","RaSSHE_fss",3121.98101,0.503268524542385
"passive",221374.816415212,2007,"Washington","westside","Na0710411_fmt",503602.80254,0.439582177260875
"active",101589.217130563,2007,"Washington","westside","Na0710412_fmc",536796.14587,0.189251018123304
"active",6838.87867406087,2007,"Washington","westside","Na0710412_fmi",37383.70992,0.182937399436703
"both",714.622423706547,2007,"Washington","westside","Na0710412_fmi",37383.70992,0.0191158776171711
"active",74672.6767956606,2007,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.072359211201507
"both",57285.1613712114,2007,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.055510385702589
"passive",181281.204581242,2007,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.175664855366749
"active",5674.31602920697,2007,"Washington","westside","RaABAMlw_fwc",289997.520125,0.0195667743184877
"both",13597.1520921017,2007,"Washington","westside","RaABAMlw_fwc",289997.520125,0.0468871322976859
"passive",72826.9748104394,2007,"Washington","westside","RaABAMlw_fwc",289997.520125,0.25112964682956
"active",71080.7079272192,2007,"Washington","westside","RaABAMup_fst",1463695.138845,0.048562508708821
"passive",231888.342638001,2007,"Washington","westside","RaABAMup_fst",1463695.138845,0.158426667195864
"active",11470.8895241429,2007,"Washington","westside","RaABLA_faf",156228.92918,0.0734235943646945
"both",1940.05461486838,2007,"Washington","westside","RaABLA_faf",156228.92918,0.0124180241460475
"passive",17118.2222818934,2007,"Washington","westside","RaABLA_faf",156228.92918,0.109571398663115
"both",169301.359575791,2007,"Washington","westside","RaDFHEdy_fdg",1479289.25385,0.114447772222482
"passive",429865.824326467,2007,"Washington","westside","RaDFHEdy_fdg",1479289.25385,0.290589432193668
"both",334302.605124462,2007,"Washington","westside","RaDFHEdy_fwi",2955374.907725,0.113116817853002
"passive",840168.159825301,2007,"Washington","westside","RaDFHEdy_fwi",2955374.907725,0.284284798395358
"passive",587164.922564822,2007,"Washington","westside","RaDFHEwt_fwm",1475019.937035,0.398072533002576
"passive",584256.522729603,2007,"Washington","westside","RaDFHEwt_fwn",1133764.594915,0.515324367465722
"passive",137265.943429044,2007,"Washington","westside","RaDFHEwt_fww",418469.10696,0.328019299742872
"active",164210.021273017,2007,"Washington","westside","RaSAWD_fal",504288.22393,0.325627316841353
"passive",52860.4430588563,2007,"Washington","westside","RaSAWD_fal",504288.22393,0.104821886672083
"both",40215.284412036,2007,"Washington","westside","RaSSHE_fss",1107128.12337,0.0363239660913176
"passive",596165.303653523,2007,"Washington","westside","RaSSHE_fss",1107128.12337,0.53847905320917
