"strataID","BpS","SCLASS","YEAR","STATE","ew","MAP_ZONE","PVT","BpS_Code","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2007_Oregon_Na0210290_fdw","Na0210290","A",2007,"Oregon","eastside","OSW","fdw","Na0210290_fdw","A",1148.44778,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-2633.61844803249
"2007_Oregon_Na0210290_fdw","Na0210290","A",2007,"Oregon","westside","OCR","fdw","Na0210290_fdw","A",3190.47867,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-591.587558032493
"2007_Oregon_Na0210290_fdw","Na0210290","A",2007,"Oregon","westside","OWC","fdw","Na0210290_fdw","A",476.81488,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-3305.25134803249
"2007_Oregon_Na0210290_fdw","Na0210290","B",2007,"Oregon","eastside","OSW","fdw","Na0210290_fdw","B",3698.69832223411,50778.783165,554.968531797495,240.547931360876,869.389132234113,2829.30919
"2007_Oregon_Na0210290_fdw","Na0210290","B",2007,"Oregon","westside","OCR","fdw","Na0210290_fdw","B",12264.9089322341,50778.783165,554.968531797495,240.547931360876,869.389132234113,11395.5198
"2007_Oregon_Na0210290_fdw","Na0210290","B",2007,"Oregon","westside","OWC","fdw","Na0210290_fdw","B",869.389132234113,50778.783165,554.968531797495,240.547931360876,869.389132234113,0
"2007_Oregon_Na0210290_fdw","Na0210290","C",2007,"Oregon","eastside","OSW","fdw","Na0210290_fdw","C",782.783322765887,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-8724.00888382285
"2007_Oregon_Na0210290_fdw","Na0210290","C",2007,"Oregon","westside","OCR","fdw","Na0210290_fdw","C",3504.67572776589,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-6002.11647882285
"2007_Oregon_Na0210290_fdw","Na0210290","C",2007,"Oregon","westside","OWC","fdw","Na0210290_fdw","C",379.358792765887,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-9127.43341382285
"2007_Oregon_Na0210290_fdw","Na0210290","D",2007,"Oregon","eastside","OSW","fdw","Na0210290_fdw","D",-282.068586530274,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-31696.2493517559
"2007_Oregon_Na0210290_fdw","Na0210290","D",2007,"Oregon","westside","OCR","fdw","Na0210290_fdw","D",3361.20630346973,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-28052.9744617559
"2007_Oregon_Na0210290_fdw","Na0210290","D",2007,"Oregon","westside","OWC","fdw","Na0210290_fdw","D",-263.165011530274,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-31677.3457767559
"2007_Oregon_Na0210290_fdw","Na0210290","E",2007,"Oregon","eastside","OSW","fdw","Na0210290_fdw","E",2874.08231153027,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,500.28885705891
"2007_Oregon_Na0210290_fdw","Na0210290","E",2007,"Oregon","westside","OCR","fdw","Na0210290_fdw","E",17544.3684865303,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,15170.5750320589
"2007_Oregon_Na0210290_fdw","Na0210290","E",2007,"Oregon","westside","OWC","fdw","Na0210290_fdw","E",1228.80410153027,50778.783165,1801.2988287796,1228.80410153027,2373.79345447136,0
"2007_Oregon_Na0210290_fwo","Na0210290","A",2007,"Oregon","eastside","OSW","fwo","Na0210290_fwo","A",14561.8337115545,195510.11324,18100.2953931613,14561.8337115545,21638.756879258,0
"2007_Oregon_Na0210290_fwo","Na0210290","B",2007,"Oregon","eastside","OSW","fwo","Na0210290_fwo","B",14253.3695854912,195510.11324,2136.75779003604,926.165425177584,3347.3501548945,10906.0194305967
"2007_Oregon_Na0210290_fwo","Na0210290","C",2007,"Oregon","eastside","OSW","fwo","Na0210290_fwo","C",36603.358824487,195510.11324,41408.4943604048,36603.358824487,46213.6336110148,0
"2007_Oregon_Na0210290_fwo","Na0210290","D",2007,"Oregon","eastside","OSW","fwo","Na0210290_fwo","D",120951.894786333,195510.11324,126929.144537233,120951.894786333,132906.394288132,0
"2007_Oregon_Na0210290_fwo","Na0210290","E",2007,"Oregon","eastside","OSW","fwo","Na0210290_fwo","E",9139.65633213431,195510.11324,6935.41900855393,4731.18129395333,9139.65633213431,0
"2007_Oregon_Na0210350_fvg","Na0210350","A",2007,"Oregon","eastside","OEC","fvg","Na0210350_fvg","A",13.78849,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,-2884.6733615385
"2007_Oregon_Na0210350_fvg","Na0210350","A",2007,"Oregon","eastside","OSW","fvg","Na0210350_fvg","A",69.83203,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,-2828.6298215385
"2007_Oregon_Na0210350_fvg","Na0210350","A",2007,"Oregon","westside","OCR","fvg","Na0210350_fvg","A",4724.781775,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,0
"2007_Oregon_Na0210350_fvg","Na0210350","A",2007,"Oregon","westside","OWC","fvg","Na0210350_fvg","A",132.769815,77698.363545,3928.17192385514,2898.4618515385,4957.88184077506,-2765.6920365385
"2007_Oregon_Na0210350_fvg","Na0210350","B",2007,"Oregon","eastside","OEC","fvg","Na0210350_fvg","B",283.553625,77698.363545,7911.92700373783,6478.46235795486,9345.39087253716,-6194.90873295486
"2007_Oregon_Na0210350_fvg","Na0210350","B",2007,"Oregon","eastside","OSW","fvg","Na0210350_fvg","B",138.996875,77698.363545,7911.92700373783,6478.46235795486,9345.39087253716,-6339.46548295486
"2007_Oregon_Na0210350_fvg","Na0210350","B",2007,"Oregon","westside","OCR","fvg","Na0210350_fvg","B",22105.840605,77698.363545,7911.92700373783,6478.46235795486,9345.39087253716,12760.4497324628
"2007_Oregon_Na0210350_fvg","Na0210350","B",2007,"Oregon","westside","OWC","fvg","Na0210350_fvg","B",1005.892585,77698.363545,7911.92700373783,6478.46235795486,9345.39087253716,-5472.56977295486
"2007_Oregon_Na0210350_fvg","Na0210350","C",2007,"Oregon","eastside","OEC","fvg","Na0210350_fvg","C",48.03732,77698.363545,6987.61095435016,5615.37502768993,8359.84618172513,-5567.33770768993
"2007_Oregon_Na0210350_fvg","Na0210350","C",2007,"Oregon","eastside","OSW","fvg","Na0210350_fvg","C",21.127525,77698.363545,6987.61095435016,5615.37502768993,8359.84618172513,-5594.24750268993
"2007_Oregon_Na0210350_fvg","Na0210350","C",2007,"Oregon","westside","OCR","fvg","Na0210350_fvg","C",5661.064725,77698.363545,6987.61095435016,5615.37502768993,8359.84618172513,0
"2007_Oregon_Na0210350_fvg","Na0210350","C",2007,"Oregon","westside","OWC","fvg","Na0210350_fvg","C",156.788475,77698.363545,6987.61095435016,5615.37502768993,8359.84618172513,-5458.58655268993
"2007_Oregon_Na0210350_fvg","Na0210350","D",2007,"Oregon","eastside","OEC","fvg","Na0210350_fvg","D",2.66874,77698.363545,34149.2375978346,31598.5922376102,36699.8829580589,-31595.9234976102
"2007_Oregon_Na0210350_fvg","Na0210350","D",2007,"Oregon","eastside","OSW","fvg","Na0210350_fvg","D",2.66874,77698.363545,34149.2375978346,31598.5922376102,36699.8829580589,-31595.9234976102
"2007_Oregon_Na0210350_fvg","Na0210350","D",2007,"Oregon","westside","OCR","fvg","Na0210350_fvg","D",6550.199935,77698.363545,34149.2375978346,31598.5922376102,36699.8829580589,-25048.3923026102
"2007_Oregon_Na0210350_fvg","Na0210350","D",2007,"Oregon","westside","OWC","fvg","Na0210350_fvg","D",58.71228,77698.363545,34149.2375978346,31598.5922376102,36699.8829580589,-31539.8799576102
"2007_Oregon_Na0210350_fvg","Na0210350","E",2007,"Oregon","eastside","OEC","fvg","Na0210350_fvg","E",450.349875,77698.363545,24721.416842206,22399.3148470834,27043.5203135974,-21948.9649720834
"2007_Oregon_Na0210350_fvg","Na0210350","E",2007,"Oregon","eastside","OSW","fvg","Na0210350_fvg","E",147.892675,77698.363545,24721.416842206,22399.3148470834,27043.5203135974,-22251.4221720834
"2007_Oregon_Na0210350_fvg","Na0210350","E",2007,"Oregon","westside","OCR","fvg","Na0210350_fvg","E",35489.34931,77698.363545,24721.416842206,22399.3148470834,27043.5203135974,8445.82899640255
"2007_Oregon_Na0210350_fvg","Na0210350","E",2007,"Oregon","westside","OWC","fvg","Na0210350_fvg","E",634.048145,77698.363545,24721.416842206,22399.3148470834,27043.5203135974,-21765.2667020834
"2007_Oregon_Na0710270_fdd","Na0710270","A",2007,"Oregon","eastside","OSW","fdd","Na0710270_fdd","A",111782.84364,1233970.22204,111386.377886831,90406.0040256523,132366.752981979,0
"2007_Oregon_Na0710270_fdd","Na0710270","B",2007,"Oregon","eastside","OEC","fdd","Na0710270_fdd","B",0.44479,1233970.22204,77837.9074908251,58510.556437181,97165.2523746181,-58510.111647181
"2007_Oregon_Na0710270_fdd","Na0710270","B",2007,"Oregon","eastside","OSW","fdd","Na0710270_fdd","B",709123.137125,1233970.22204,77837.9074908251,58510.556437181,97165.2523746181,611957.884750382
"2007_Oregon_Na0710270_fdd","Na0710270","C",2007,"Oregon","eastside","OSW","fdd","Na0710270_fdd","C",90944.654535,1233970.22204,247417.916306829,219233.419450325,275602.413163334,-128288.764915325
"2007_Oregon_Na0710270_fdd","Na0710270","D",2007,"Oregon","eastside","OSW","fdd","Na0710270_fdd","D",25730.65671,1233970.22204,521691.102916833,487980.515980996,555401.644195771,-462249.859270996
"2007_Oregon_Na0710270_fdd","Na0710270","E",2007,"Oregon","eastside","OSW","fdd","Na0710270_fdd","E",296388.48524,1233970.22204,275636.917438682,246366.887106088,304906.969982741,0
"2007_Oregon_Na0710412_fmc","Na0710412","A",2007,"Oregon","eastside","OEC","fmc","Na0710412_fmc","A",706.32652,262693.196395,38749.9721728683,33176.9360113484,44323.0083343882,-32470.6094913484
"2007_Oregon_Na0710412_fmc","Na0710412","A",2007,"Oregon","eastside","OSW","fmc","Na0710412_fmc","A",407.87243,262693.196395,38749.9721728683,33176.9360113484,44323.0083343882,-32769.0635813484
"2007_Oregon_Na0710412_fmc","Na0710412","A",2007,"Oregon","westside","OWC","fmc","Na0710412_fmc","A",15986.64218,262693.196395,38749.9721728683,33176.9360113484,44323.0083343882,-17190.2938313484
"2007_Oregon_Na0710412_fmc","Na0710412","A",2007,"Oregon","westside","WWC","fmc","Na0710412_fmc","A",357.61116,262693.196395,38749.9721728683,33176.9360113484,44323.0083343882,-32819.3248513484
"2007_Oregon_Na0710412_fmc","Na0710412","B",2007,"Oregon","eastside","OEC","fmc","Na0710412_fmc","B",1046.59087,262693.196395,59608.3394545697,52975.2821307975,66241.3917871711,-51928.6912607975
"2007_Oregon_Na0710412_fmc","Na0710412","B",2007,"Oregon","eastside","OSW","fmc","Na0710412_fmc","B",4139.66053,262693.196395,59608.3394545697,52975.2821307975,66241.3917871711,-48835.6216007975
"2007_Oregon_Na0710412_fmc","Na0710412","B",2007,"Oregon","westside","OWC","fmc","Na0710412_fmc","B",99047.17157,262693.196395,59608.3394545697,52975.2821307975,66241.3917871711,32805.7797828289
"2007_Oregon_Na0710412_fmc","Na0710412","B",2007,"Oregon","westside","WWC","fmc","Na0710412_fmc","B",378.738685,262693.196395,59608.3394545697,52975.2821307975,66241.3917871711,-52596.5434457975
"2007_Oregon_Na0710412_fmc","Na0710412","C",2007,"Oregon","eastside","OEC","fmc","Na0710412_fmc","C",471.255005,262693.196395,41881.0029237452,35904.8065225472,47857.1969607045,-35433.5515175472
"2007_Oregon_Na0710412_fmc","Na0710412","C",2007,"Oregon","eastside","OSW","fmc","Na0710412_fmc","C",463.248785,262693.196395,41881.0029237452,35904.8065225472,47857.1969607045,-35441.5577375472
