"type","REST_ACRES","YEAR","STATE","BpS_Code","BPS_LLID","AREA_STRATA","REST_PCT"
"both",32.9343778367536,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000607",100.96733,0.32618845954185
"active",84.9148049069419,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000608",216.61273,0.392012071067762
"both",71.4099725176168,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000608",216.61273,0.329666555227926
"active",636.363329739901,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000701",1107.304705,0.574695769706768
"both",209.941821694265,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000701",1107.304705,0.189597154917052
"active",0.6360081210308,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000702",0.88958,0.71495326
"both",0.14713253600664,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000702",0.88958,0.165395508
"active",4.0550713774733,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000703",6.449455,0.628746363448276
"both",1.62269838604814,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000703",6.449455,0.251602404551724
"active",1.5694399760266,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000802",8.00622,0.196027585555556
"both",3.03429694371396,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000802",8.00622,0.378992451333333
"passive",1.6258208803458,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000802",8.00622,0.203069723333333
"active",1.694401084474,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.19047203
"both",4.1868893819044,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.470659118
"passive",1.065150978162,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.11973639
"active",9.0989882294486,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.262266901794872
"both",11.1470650894272,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.321300143641026
"passive",6.6004338148318,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.190249210512821
"active",25.6576180376614,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.259841399369369
"both",29.4167756391388,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.297911370252252
"passive",19.1622108575982,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.194060714324324
"active",0.4098366626711,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000807",1.33437,0.307138696666667
"both",0.61691365728566,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000807",1.33437,0.462325784666667
"passive",0.0485751467243001,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1709000807",1.33437,0.0364030566666667
"active",12.157463795659,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020601",31.1353,0.39047203
"both",8.7606453366654,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020601",31.1353,0.281373403714286
"passive",3.950423423567,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020601",31.1353,0.126879247142857
"active",3.52413295666848,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020602",4.00311,0.880348768
"active",1030.53030113332,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020603",2404.53474,0.42857783836108
"both",754.512040428759,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020603",2404.53474,0.313787123919349
"passive",120.002084397189,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710020603",2404.53474,0.0499065712800592
"active",541.126516913339,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030104",796.841285,0.67908945871616
"both",133.017141627948,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030104",796.841285,0.166930534514094
"active",900.901346855339,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030105",1230.066745,0.732400376253842
"both",131.057941663182,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030105",1230.066745,0.106545390480564
"active",751.408263108688,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030106",879.127435,0.854720525368075
"both",13.189901208562,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030106",879.127435,0.0150034007396914
"active",2263.02913291395,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030107",3023.904815,0.748379751137751
"both",340.571860520571,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030107",3023.904815,0.112626514839744
"active",972.175270796922,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030108",1681.973385,0.577996821749306
"both",132.633314954555,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030108",1681.973385,0.0788557750897792
"active",230.168427895865,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030109",436.561385,0.527230386846663
"both",128.137634545259,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030109",436.561385,0.293515732146714
"active",986.816480371317,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030110",1597.68568,0.617653705434298
"both",250.906334667925,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030110",1597.68568,0.157043614904232
"active",4971.85299993955,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030302",10966.74224,0.453357331752109
"both",3740.90257888986,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030302",10966.74224,0.341113386001298
"active",6071.8128832172,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030303",14139.42931,0.429424183260562
"both",5066.91766881795,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030303",14139.42931,0.358353760800969
"passive",67.8527597395914,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030303",14139.42931,0.00479883298342198
"active",1662.43270459761,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030304",2824.638895,0.588546984727974
"both",580.492837455084,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030304",2824.638895,0.205510459578616
"active",871.577692366535,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030305",1899.920485,0.458744299694487
"both",646.830036276182,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030305",1899.920485,0.340451109076905
"active",2715.48343402521,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030306",4778.37897,0.568285489927394
"both",1100.34104715967,2013,"Oregon","Na0210290_fdw","Na0210290_fdw_1710030306",4778.37897,0.230274964390208
"active",2132.37327476516,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030111",16869.327935,0.126405348392153
"both",9453.59581101486,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030111",16869.327935,0.560401448560426
"passive",564.686344913056,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030111",16869.327935,0.0334741459226399
"active",30.187041445757,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030201",35.805595,0.843081687254658
"active",604.554816445432,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030202",936.72774,0.645390107103514
"both",138.695725414992,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030202",936.72774,0.148064074001899
"active",374.280795621514,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030203",481.485175,0.777346458531178
"active",264.884910030699,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030204",518.402745,0.510963556010296
"both",165.470092857869,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030204",518.402745,0.319192161796654
"active",32.1976855666138,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030205",623.373185,0.051650738821263
"both",384.981243284555,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030205",623.373185,0.617577484159115
"passive",0.184644937017339,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030205",623.373185,0.000296202886906884
"active",6.6240452073162,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030206",23.57387,0.280990995849057
"both",11.682837204176,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030206",23.57387,0.495584187245283
"active",3.21637400398044,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030207",274.88022,0.011701002
"both",169.609244020589,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030207",274.88022,0.617029643022654
"passive",5.09510652413608,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030207",274.88022,0.018535733579288
"active",0.29100497169895,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.261701002
"both",0.68792084959785,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.618647766
"passive",0.0269088653889,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.024199164
"active",147.323161213705,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030209",1478.92675,0.0996149141353383
"both",897.559561111039,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030209",1478.92675,0.606899267398496
"active",174.492767037463,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030210",1154.23005,0.151176766743738
"both",660.380310468615,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030210",1154.23005,0.572139245957611
"active",311.479430164418,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030211",2861.77886,0.108841194726142
"both",1769.54351852503,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030211",2861.77886,0.618336917383276
"active",142.684979037584,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030212",878.01546,0.162508504164134
"both",353.443966493964,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030212",878.01546,0.402548682336373
"passive",172.960876544589,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030212",878.01546,0.19699069597771
"active",1261.71186210152,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030213",11027.456075,0.114415496513462
"both",6814.54963546188,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030213",11027.456075,0.617962074762731
"passive",97.1678330617213,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030213",11027.456075,0.00881144594010285
"active",3930.68815336413,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030301",17429.98573,0.225512987460382
"both",6287.54870768439,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030301",17429.98573,0.360731718607344
"passive",3346.53765156172,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030301",17429.98573,0.191998875007783
"active",150.09535806447,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030501",275.32501,0.545157005767367
"both",69.7785748940551,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030501",275.32501,0.253440742248788
"active",364.411005385765,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030502",798.84284,0.456173589020045
"both",259.091854495015,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030502",798.84284,0.324333950962138
"passive",12.0300378389476,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030502",798.84284,0.0150593298663698
"active",4.02474689183615,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030602",17.569205,0.229079624936709
"both",5.08329815426119,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030602",17.569205,0.289330004075949
"passive",4.16082693186995,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030602",17.569205,0.236824997594937
"active",0.6360081210308,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030604",0.88958,0.71495326
"both",0.14713253600664,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030604",0.88958,0.165395508
"active",65.5670331144691,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030701",107.416785,0.610398394575569
"both",20.3237962228018,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030701",107.416785,0.189205031809524
"active",18.390195446386,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030702",40.0311,0.459397704444445
"both",13.2928141202988,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030702",40.0311,0.332062174666667
"active",86.1548733546688,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030703",1401.53329,0.0614718708213266
"both",501.078789373248,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030703",1401.53329,0.35752186048556
"passive",236.2956636348,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030703",1401.53329,0.168597967184069
"both",1071.08324892588,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030704",3141.774165,0.340916689957528
"passive",790.209662820387,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030704",3141.774165,0.251517015966164
"active",130.351902868937,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030705",1807.18177,0.07212993459365
"both",774.351337125835,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030705",1807.18177,0.428485584560669
"passive",10.1471924065982,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030705",1807.18177,0.00561492627639675
"active",264.307088848199,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030706",1413.765015,0.186952630772377
"both",815.059715348553,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030706",1413.765015,0.576517106238163
"active",76.7543345833774,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030707",9373.726855,0.00818824100282335
"both",5786.35866293996,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030707",9373.726855,0.61729542074863
"passive",102.072758455349,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030707",9373.726855,0.0108892396838834
"active",3878.88532586767,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030708",39229.14363,0.098877644703448
"both",23066.7594140888,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030708",39229.14363,0.588000585270202
"active",2776.31031451201,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030801",34115.83779,0.0813789282151471
"both",20906.4647521226,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030801",34115.83779,0.612808188408339
"active",1412.07049332139,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030802",15024.783805,0.0939827495455528
"both",9282.37242059623,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030802",15024.783805,0.617804059017955
"active",150.649901644028,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030803",839.096335,0.17953826677604
"both",517.770703106538,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030803",839.096335,0.617057519511794
"active",727.668373506952,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030804",4223.503445,0.172290228475699
"both",2536.13469594255,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030804",4223.503445,0.600481266078985
"active",358.723122141121,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030901",1166.016985,0.307648281934007
"both",502.539009070703,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030901",1166.016985,0.430987726195689
"active",436.704769461476,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030902",2642.0526,0.1652899603367
"both",1465.11571693972,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030902",2642.0526,0.554536922141414
"active",1478.45069310888,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030903",8163.008475,0.18111590814058
"both",4363.46598603093,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030903",8163.008475,0.534541400930119
"active",1195.40212583285,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030904",8848.20747,0.135101050680139
"both",5394.95257939004,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030904",8848.20747,0.609722658253858
"active",164.460048592334,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030905",1331.034075,0.123558105446951
"both",810.272189499935,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030905",1331.034075,0.608753903989975
"active",673.58868244393,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030906",4214.83004,0.159813960717602
"both",2514.74829059946,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710030906",4214.83004,0.596642869756015
"active",737.135369424532,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031001",7527.18117,0.0979298030400047
"both",4606.19015009777,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031001",7527.18117,0.611940917332506
"active",28.9300531882092,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031002",265.98442,0.1087659690301
"both",160.082818265985,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031002",265.98442,0.601850357498328
"active",94.7714376940557,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031003",831.979695,0.113910757995188
"both",488.65621180021,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031003",831.979695,0.587341511742315
"active",12.7367898094784,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031004",42.69984,0.298286593333333
"both",22.8524067283187,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031004",42.69984,0.535187174666667
"active",3.7848718472156,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031005",6.22706,0.607810402857143
"both",1.69711275204648,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031005",6.22706,0.272538365142857
"active",50.6641862551233,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031006",137.44011,0.368627369805825
"both",51.1985368130259,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031006",137.44011,0.372515249100324
"active",15.3186221090145,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031008",37.80715,0.405177912352941
"both",14.0369577802822,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031008",37.80715,0.371277860941176
"active",0.33209678865456,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031105",5.33748,0.062219772
"both",0.24370462914264,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031105",5.33748,0.045659118
"passive",3.18747800279376,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031105",5.33748,0.597187812
"active",0.8916584236078,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031108",3.11353,0.286381831428571
"both",1.62693887602324,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031108",3.11353,0.522538365142857
"active",0.19578516425936,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031110",0.222395,0.880348768
"both",0.00105352381173,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031110",0.222395,0.004737174
"active",37.711504760266,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031111",80.0622,0.471027585555555
"both",23.6711194371396,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031111",80.0622,0.295659118
"passive",0.912953803458002,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031111",80.0622,0.0114030566666667
"active",0.39157032851872,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031203",0.44479,0.880348768
"both",0.00210704762346,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1710031203",0.44479,0.004737174
"active",86.2996382094557,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020602",1276.769695,0.0675921730813447
"both",780.61436980353,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020602",1276.769695,0.611397946599547
"both",312.385018604421,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020603",706.104125,0.442406449055118
"passive",128.855335412165,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020603",706.104125,0.18248772503937
"active",806.8724025792,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020604",7116.64,0.11337828
"both",3868.03978805312,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020604",7116.64,0.543520508
"active",958.556753530274,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020606",5500.27314,0.174274391313278
"both",2834.99398512906,2013,"Oregon","Na0210290_fwo","Na0210290_fwo_1801020606",5500.27314,0.515427854757238
"both",290.510057776544,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17070105B",1473.14448,0.197204050057971
"passive",291.82472356531,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17070105B",1473.14448,0.198096471545894
"active",20.9810746510929,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17080001B",50.038875,0.419295490777778
"both",2.85035749234113,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17080001B",50.038875,0.0569628612222223
"active",0.685647711383725,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17090001",3.780715,0.181353979705882
"passive",1.13113432991718,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17090001",3.780715,0.299185294294118
"active",6.91049122874064,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17090002",14.67807,0.470803806545455
"active",27.2368775239815,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17090003A",595.351415,0.0457492446271946
"both",203.835138810983,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17090003A",595.351415,0.342377852265596
"passive",38.284073774155,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17090003A",595.351415,0.0643050017344043
"both",5.05386301066139,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17090004",28.244165,0.178934764425197
"passive",7.45829903574795,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17090004",28.244165,0.264065127637795
"active",398.599779182788,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17090005",1918.601665,0.207755359778022
"both",186.670162425006,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17090005",1918.601665,0.0972949027566941
"passive",113.981165603237,2013,"Oregon","Na0210350_fvg","Na0210350_fvg_17090005",1918.601665,0.0594084575670569
