"Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","BpS","REST_ACRES","strataID"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",9293.24516128903,"2003_Na0210290_fdw"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",17067.5924700272,"2003_Na0210290_fdw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",18309.7012802368,"2003_Na0210290_fdw"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",13427.6131294266,"2003_Na0210290_fwo"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",6268.99406898047,"2003_Na0210290_fwo"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",126934.680491571,"2003_Na0210290_fwo"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210350",3543.7288560376,"2003_Na0210350_fvg"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210350",18210.8331580026,"2003_Na0210350_fvg"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210350",10696.472339691,"2003_Na0210350_fvg"
19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,"Na0210350",7738.32017124645,"2003_Na0210350_fvg"
1,"B","C","Thin / low fire","None",1,0,0,"Na0710270",60708.5260074207,"2003_Na0710270_fdd"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0710270",548569.550653274,"2003_Na0710270_fdd"
6,"B","A","Regen / high fire","None",1,0,0,"Na0710270",40718.5856723104,"2003_Na0710270_fdd"
13,"B","E","Grow w/o fire","None",0,0,1,"Na0710270",248911.549062819,"2003_Na0710270_fdd"
10,"B","E","Grow w/o fire","None",0,0,1,"Na0710411",154228.151873301,"2003_Na0710411_fmt"
18,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na0710411",9535.91594444445,"2003_Na0710411_fmt"
19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na0710411",57963.2446724661,"2003_Na0710411_fmt"
4,"E","A","Regen / high fire","None",1,0,0,"Na0710412",62620.7689623823,"2003_Na0710412_fmc"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",92194.3751621006,"2003_Na0710412_fmc"
8,"E","D","Thin / low fire","None",1,0,0,"Na0710412",7745.12012860943,"2003_Na0710412_fmc"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",99491.2973502976,"2003_Na0710412_fmh"
5,"D","C","Overstory removal","None",1,0,0,"Na0710412",5095.27257077438,"2003_Na0710412_fmh"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",84647.742338389,"2003_Na0710412_fmh"
