"strataID","BpS","SCLASS","YEAR","STATE","ew","MAP_ZONE","PVT","BpS_Code","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2012_Oregon_Na0210290_fdw","Na0210290","A",2012,"Oregon","eastside","OSW","fdw","Na0210290_fdw","A",1064.38247,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-2717.68375803249
"2012_Oregon_Na0210290_fdw","Na0210290","A",2012,"Oregon","westside","OCR","fdw","Na0210290_fdw","A",2285.553415,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-1496.51281303249
"2012_Oregon_Na0210290_fdw","Na0210290","A",2012,"Oregon","westside","OWC","fdw","Na0210290_fdw","A",413.432305,50778.783165,4701.09172236796,3782.06622803249,5620.11716592464,-3368.63392303249
"2012_Oregon_Na0210290_fdw","Na0210290","B",2012,"Oregon","eastside","OSW","fdw","Na0210290_fdw","B",3891.73718223411,50778.783165,554.968531797495,240.547931360876,869.389132234113,3022.34805
"2012_Oregon_Na0210290_fdw","Na0210290","B",2012,"Oregon","westside","OCR","fdw","Na0210290_fdw","B",12711.7004872341,50778.783165,554.968531797495,240.547931360876,869.389132234113,11842.311355
"2012_Oregon_Na0210290_fdw","Na0210290","B",2012,"Oregon","westside","OWC","fdw","Na0210290_fdw","B",869.389132234113,50778.783165,554.968531797495,240.547931360876,869.389132234113,0
"2012_Oregon_Na0210290_fdw","Na0210290","C",2012,"Oregon","eastside","OSW","fdw","Na0210290_fdw","C",690.267002765887,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-8816.52520382285
"2012_Oregon_Na0210290_fdw","Na0210290","C",2012,"Oregon","westside","OCR","fdw","Na0210290_fdw","C",3129.49536276589,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-6377.29684382285
"2012_Oregon_Na0210290_fdw","Na0210290","C",2012,"Oregon","westside","OWC","fdw","Na0210290_fdw","C",368.016647765887,50778.783165,10754.8040429754,9506.79220658874,12002.8168441589,-9138.77555882285
"2012_Oregon_Na0210290_fdw","Na0210290","D",2012,"Oregon","eastside","OSW","fdw","Na0210290_fdw","D",-233.586476530274,50778.783165,32966.619480513,31414.1807652257,34519.0581958003,-31647.7672417559
