"Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","BpS","REST_ACRES","strataID"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",9292.13318628903,"2004_Na0210290_fdw"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",17185.4618200272,"2004_Na0210290_fdw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",18186.9392402368,"2004_Na0210290_fdw"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210290",13940.6783944266,"2004_Na0210290_fwo"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210290",6077.28957898047,"2004_Na0210290_fwo"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210290",127126.162586571,"2004_Na0210290_fwo"
1,"B","C","Thin / low fire","None",1,0,0,"Na0210350",3623.3462660376,"2004_Na0210350_fvg"
2,"E","D","Thin / low fire","None",1,0,0,"Na0210350",17536.0867280026,"2004_Na0210350_fvg"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0210350",10623.081989691,"2004_Na0210350_fvg"
19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,"Na0210350",8419.51605624645,"2004_Na0210350_fvg"
1,"B","C","Thin / low fire","None",1,0,0,"Na0710270",61910.7933774206,"2004_Na0710270_fdd"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na0710270",548934.945638274,"2004_Na0710270_fdd"
6,"B","A","Regen / high fire","None",1,0,0,"Na0710270",41387.7722273104,"2004_Na0710270_fdd"
13,"B","E","Grow w/o fire","None",0,0,1,"Na0710270",249199.328192819,"2004_Na0710270_fdd"
10,"B","E","Grow w/o fire","None",0,0,1,"Na0710411",154988.965168301,"2004_Na0710411_fmt"
18,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na0710411",8920.77137444445,"2004_Na0710411_fmt"
19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na0710411",57723.280467466,"2004_Na0710411_fmt"
4,"E","A","Regen / high fire","None",1,0,0,"Na0710412",57068.0106023823,"2004_Na0710412_fmc"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",92382.5213321006,"2004_Na0710412_fmc"
8,"E","D","Thin / low fire","None",1,0,0,"Na0710412",7713.54003860943,"2004_Na0710412_fmc"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",89187.9593952975,"2004_Na0710412_fmh"
5,"D","C","Overstory removal","None",1,0,0,"Na0710412",6544.17599577439,"2004_Na0710412_fmh"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",75469.2782933891,"2004_Na0710412_fmh"
7,"B","C","Thin / low fire","None",1,0,0,"Na0710412",22421.1946557927,"2004_Na0710412_fmh"
1,"B","A","Regen / high fire","None",1,0,0,"Na0710412",5423.34828096798,"2004_Na0710412_fmi"
6,"E","C","Overstory removal","None",1,0,0,"Na0710412",8414.35316411528,"2004_Na0710412_fmi"
7,"B","C","Thin / low fire","None",1,0,0,"Na0710412",2308.67501406276,"2004_Na0710412_fmi"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"Na1010471",50359.8125812447,"2004_Na1010471_frn"
6,"B","A","Regen / high fire","None",1,0,0,"Na1010471",49953.4096273192,"2004_Na1010471_frn"
13,"B","E","Grow w/o fire","None",0,0,1,"Na1010471",121091.251614892,"2004_Na1010471_frn"
20,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,"Na1010471",90240.4473847743,"2004_Na1010471_frn"
1,"B","C","Thin / low fire","None",1,0,0,"R1RFWF",4602.29971059324,"2004_R1RFWF_fcw"
2,"E","D","Thin / low fire","None",1,0,0,"R1RFWF",19530.1169768162,"2004_R1RFWF_fcw"
6,"B","A","Regen / high fire","None",1,0,0,"R1RFWF",17428.9263791844,"2004_R1RFWF_fcw"
9,"E","A","Regen / high fire","None",1,0,0,"R1RFWF",610.746563033692,"2004_R1RFWF_fcw"
1,"B","C","Thin / low fire","None",1,0,0,"R1RFWF",155.702074220064,"2004_R1RFWF_frm"
2,"E","D","Thin / low fire","None",1,0,0,"R1RFWF",482.629633358857,"2004_R1RFWF_frm"
6,"B","A","Regen / high fire","None",1,0,0,"R1RFWF",391.069196159457,"2004_R1RFWF_frm"
9,"E","A","Regen / high fire","None",1,0,0,"R1RFWF",119.752160936661,"2004_R1RFWF_frm"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",111598.95337819,"2004_RaABAMlw_fsi"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",152850.275959582,"2004_RaABAMlw_fsi"
7,"C","A","Regen / high fire","None",1,0,0,"RaABAMlw",2.91038304567337e-11,"2004_RaABAMlw_fsi"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",249301.423535487,"2004_RaABAMlw_fsi"
14,"C","E","Grow w/o fire","None",0,0,1,"RaABAMlw",87012.5699141202,"2004_RaABAMlw_fsi"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",11509.1381200998,"2004_RaABAMlw_fsw"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",22268.4144781996,"2004_RaABAMlw_fsw"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",23083.7092015456,"2004_RaABAMlw_fsw"
14,"C","E","Grow w/o fire","None",0,0,1,"RaABAMlw",10679.2516063197,"2004_RaABAMlw_fsw"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABAMlw",16412.8666302193,"2004_RaABAMlw_fwc"
6,"B","A","Regen / high fire","None",1,0,0,"RaABAMlw",11716.6901745115,"2004_RaABAMlw_fwc"
13,"B","E","Grow w/o fire","None",0,0,1,"RaABAMlw",70793.4133910189,"2004_RaABAMlw_fwc"
14,"C","E","Grow w/o fire","None",0,0,1,"RaABAMlw",8235.17780221102,"2004_RaABAMlw_fwc"
1,"B","A","Regen / high fire","None",1,0,0,"RaABAMup",146.304248176057,"2004_RaABAMup_fsi"
10,"B","E","Grow w/o fire","None",0,0,1,"RaABAMup",7396.23980508549,"2004_RaABAMup_fsi"
11,"C","E","Grow w/o fire","None",0,0,1,"RaABAMup",700.594141110424,"2004_RaABAMup_fsi"
12,"D","E","Grow w/o fire","None",0,0,1,"RaABAMup",1803.48499177659,"2004_RaABAMup_fsi"
1,"B","A","Regen / high fire","None",1,0,0,"RaABAMup",67453.1654036737,"2004_RaABAMup_fst"
10,"B","E","Grow w/o fire","None",0,0,1,"RaABAMup",212647.705076044,"2004_RaABAMup_fst"
14,"C","D","Grow w/ fire","None",0,0,1,"RaABAMup",22467.4079606867,"2004_RaABAMup_fst"
1,"B","A","Regen / high fire","None",1,0,0,"RaABAMup",18.5837837897218,"2004_RaABAMup_fsw"
10,"B","E","Grow w/o fire","None",0,0,1,"RaABAMup",180.848707846666,"2004_RaABAMup_fsw"
11,"C","E","Grow w/o fire","None",0,0,1,"RaABAMup",40.7140950049513,"2004_RaABAMup_fsw"
14,"C","D","Grow w/ fire","None",0,0,1,"RaABAMup",3.80623664944421,"2004_RaABAMup_fsw"
1,"B","A","Regen / high fire","None",1,0,0,"RaABLA",12851.1244738078,"2004_RaABLA_faf"
10,"B","E","Grow w/o fire","None",0,0,1,"RaABLA",18548.5012377118,"2004_RaABLA_faf"
14,"C","D","Grow w/ fire","None",0,0,1,"RaABLA",721.680330455588,"2004_RaABLA_faf"
18,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaABLA",2023.01983548716,"2004_RaABLA_faf"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaDFHEdy",169800.468638249,"2004_RaDFHEdy_fdg"
13,"B","E","Grow w/o fire","None",0,0,1,"RaDFHEdy",201156.881990275,"2004_RaDFHEdy_fdg"
14,"C","E","Grow w/o fire","None",0,0,1,"RaDFHEdy",89577.9184369135,"2004_RaDFHEdy_fdg"
20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"RaDFHEdy",132990.761531099,"2004_RaDFHEdy_fdg"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaDFHEdy",621437.060686498,"2004_RaDFHEdy_fwi"
13,"B","E","Grow w/o fire","None",0,0,1,"RaDFHEdy",854827.888727611,"2004_RaDFHEdy_fwi"
14,"C","E","Grow w/o fire","None",0,0,1,"RaDFHEdy",202927.511933701,"2004_RaDFHEdy_fwi"
20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"RaDFHEdy",271859.310178998,"2004_RaDFHEdy_fwi"
3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,"RaDFHEdy",7369.5387291367,"2004_RaDFHEdy_fwx"
6,"B","A","Regen / high fire","None",1,0,0,"RaDFHEdy",2212.74386234667,"2004_RaDFHEdy_fwx"
13,"B","E","Grow w/o fire","None",0,0,1,"RaDFHEdy",6551.1538632837,"2004_RaDFHEdy_fwx"
14,"C","E","Grow w/o fire","None",0,0,1,"RaDFHEdy",10986.2119842146,"2004_RaDFHEdy_fwx"
10,"B","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",24328.6724437753,"2004_RaDFHEwt_fdm"
11,"C","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",13903.3608607987,"2004_RaDFHEwt_fdm"
19,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"RaDFHEwt",2955.57819555716,"2004_RaDFHEwt_fdm"
10,"B","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",38282.1834739052,"2004_RaDFHEwt_fhc"
11,"C","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",4964.29485956814,"2004_RaDFHEwt_fhc"
19,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"RaDFHEwt",6207.69619235467,"2004_RaDFHEwt_fhc"
10,"B","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",131.868967450064,"2004_RaDFHEwt_fwc"
11,"C","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",10.7592324366937,"2004_RaDFHEwt_fwc"
19,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"RaDFHEwt",27.2935481989779,"2004_RaDFHEwt_fwc"
20,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,"RaDFHEwt",5.25112860194741,"2004_RaDFHEwt_fwc"
10,"B","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",540352.637525856,"2004_RaDFHEwt_fwm"
11,"C","E","Grow w/o fire","None",0,0,1,"RaDFHEwt",187895.283874251,"2004_RaDFHEwt_fwm"
19,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,"RaDFHEwt",103943.377697243,"2004_RaDFHEwt_fwm"
