"type","REST_ACRES","YEAR","BpS_Code","BPS_LLID","AREA_STRATA","REST_PCT"
"active",4.65172969891475,2010,"Na0210290_fdw","Na0210290_fdw_1709000105",7.783825,0.597614887142857
"both",1.1762121900581,2010,"Na0210290_fdw","Na0210290_fdw_1709000105",7.783825,0.151109793714286
"active",32.3464975433712,2010,"Na0210290_fdw","Na0210290_fdw_1709000107",78.28304,0.413199302727273
"both",12.2477395607587,2010,"Na0210290_fdw","Na0210290_fdw_1709000107",78.28304,0.156454572545455
"passive",17.6019436078256,2010,"Na0210290_fdw","Na0210290_fdw_1709000107",78.28304,0.224850026363636
"active",4.7380244098162,2010,"Na0210290_fdw","Na0210290_fdw_1709000109",11.56454,0.409702799230769
"both",1.19521169647572,2010,"Na0210290_fdw","Na0210290_fdw_1709000109",11.56454,0.103351425692308
"passive",3.3862512716106,2010,"Na0210290_fdw","Na0210290_fdw_1709000109",11.56454,0.292813313076923
"active",52.9976036532363,2010,"Na0210290_fdw","Na0210290_fdw_1709000110",171.466545,0.309084221958495
"both",63.0385699612073,2010,"Na0210290_fdw","Na0210290_fdw_1709000110",171.466545,0.367643553797665
"passive",6.13070885407255,2010,"Na0210290_fdw","Na0210290_fdw_1709000110",171.466545,0.0357545482360571
"active",1.9578516425936,2010,"Na0210290_fdw","Na0210290_fdw_1709000201",2.22395,0.880348768
"both",0.0105352381173,2010,"Na0210290_fdw","Na0210290_fdw_1709000201",2.22395,0.004737174
"active",7.74298133761245,2010,"Na0210290_fdw","Na0210290_fdw_1709000202",17.124415,0.452160341688312
"both",4.28460693516597,2010,"Na0210290_fdw","Na0210290_fdw_1709000202",17.124415,0.250204572545455
"passive",1.32763188296185,2010,"Na0210290_fdw","Na0210290_fdw_1709000202",17.124415,0.0775285977922079
"active",15.772374024824,2010,"Na0210290_fdw","Na0210290_fdw_1709000203",47.370135,0.332960292910798
"both",19.4540898336409,2010,"Na0210290_fdw","Na0210290_fdw_1709000203",47.370135,0.410682592178404
"passive",0.946035208712654,2010,"Na0210290_fdw","Na0210290_fdw_1709000203",47.370135,0.0199711317840377
"active",195.88425378161,2010,"Na0210290_fdw","Na0210290_fdw_1709000204",685.198995,0.285879365280753
"both",208.923588016186,2010,"Na0210290_fdw","Na0210290_fdw_1709000204",685.198995,0.304909361427459
"passive",109.564635342928,2010,"Na0210290_fdw","Na0210290_fdw_1709000204",685.198995,0.15990192067186
"active",1031.40602166151,2010,"Na0210290_fdw","Na0210290_fdw_1709000301",3063.046335,0.336725569533871
"both",962.884290299233,2010,"Na0210290_fdw","Na0210290_fdw_1709000301",3063.046335,0.314355117419153
"passive",353.803601805631,2010,"Na0210290_fdw","Na0210290_fdw_1709000301",3063.046335,0.115507100811007
"active",220.444107590673,2010,"Na0210290_fdw","Na0210290_fdw_1709000302",804.62511,0.273971200812604
"both",291.714340343253,2010,"Na0210290_fdw","Na0210290_fdw_1709000302",804.62511,0.362546901305694
"passive",101.124398474753,2010,"Na0210290_fdw","Na0210290_fdw_1709000302",804.62511,0.125678899673853
"active",171.305193201995,2010,"Na0210290_fdw","Na0210290_fdw_1709000303",600.4665,0.285286844814815
"both",212.227015778547,2010,"Na0210290_fdw","Na0210290_fdw_1709000303",600.4665,0.353436895777778
"passive",63.8914710259351,2010,"Na0210290_fdw","Na0210290_fdw_1709000303",600.4665,0.106403056666667
"active",132.200686704302,2010,"Na0210290_fdw","Na0210290_fdw_1709000304",358.50074,0.368759871191067
"both",111.109097590747,2010,"Na0210290_fdw","Na0210290_fdw_1709000304",358.50074,0.309927108074442
"passive",7.34238441992863,2010,"Na0210290_fdw","Na0210290_fdw_1709000304",358.50074,0.0204808068734492
"active",168.880232237388,2010,"Na0210290_fdw","Na0210290_fdw_1709000305",551.5396,0.306197836451613
"both",200.874861678073,2010,"Na0210290_fdw","Na0210290_fdw_1709000305",551.5396,0.364207505096774
"passive",50.916500646044,2010,"Na0210290_fdw","Na0210290_fdw_1709000305",551.5396,0.0923170351612904
"active",545.715381628257,2010,"Na0210290_fdw","Na0210290_fdw_1709000306",1682.64057,0.324320827250859
"both",525.287401837217,2010,"Na0210290_fdw","Na0210290_fdw_1709000306",1682.64057,0.312180397407877
"passive",155.993530019342,2010,"Na0210290_fdw","Na0210290_fdw_1709000306",1682.64057,0.0927075768887127
"active",42.2771926047224,2010,"Na0210290_fdw","Na0210290_fdw_1709000406",150.561415,0.280796993072378
"both",49.741137663732,2010,"Na0210290_fdw","Na0210290_fdw_1709000406",150.561415,0.330371082549483
"passive",26.4230915553919,2010,"Na0210290_fdw","Na0210290_fdw_1709000406",150.561415,0.17549709901034
"active",68.7708720039697,2010,"Na0210290_fdw","Na0210290_fdw_1709000407",258.42299,0.266117468898451
"both",113.100288294323,2010,"Na0210290_fdw","Na0210290_fdw_1709000407",258.42299,0.437655675659208
"passive",3.03206341560613,2010,"Na0210290_fdw","Na0210290_fdw_1709000407",258.42299,0.0117329476592084
"active",295.292135803882,2010,"Na0210290_fdw","Na0210290_fdw_1709000506",566.440065,0.521312234161759
"both",116.704524802228,2010,"Na0210290_fdw","Na0210290_fdw_1709000506",566.440065,0.206031550402827
"active",36.080478555925,2010,"Na0210290_fdw","Na0210290_fdw_1709000606",111.1975,0.32447203
"both",47.30291700083,2010,"Na0210290_fdw","Na0210290_fdw_1709000606",111.1975,0.425395508
"active",38.2017458087799,2010,"Na0210290_fdw","Na0210290_fdw_1709000607",100.96733,0.378357492555066
"both",34.9359328367536,2010,"Na0210290_fdw","Na0210290_fdw_1709000607",100.96733,0.346012248088106
"active",73.7950549069419,2010,"Na0210290_fdw","Na0210290_fdw_1709000608",216.61273,0.340677368809035
"both",82.3073275176168,2010,"Na0210290_fdw","Na0210290_fdw_1709000608",216.61273,0.379974563441478
"active",608.119164739901,2010,"Na0210290_fdw","Na0210290_fdw_1709000701",1107.304705,0.549188639760996
"both",224.97183493755,2010,"Na0210290_fdw","Na0210290_fdw_1709000701",1107.304705,0.203170666503716
"passive",11.4349917567151,2010,"Na0210290_fdw","Na0210290_fdw_1709000701",1107.304705,0.0103268700160677
"active",0.46946115625504,2010,"Na0210290_fdw","Na0210290_fdw_1709000702",0.88958,0.527733488
"passive",0.15134663125356,2010,"Na0210290_fdw","Na0210290_fdw_1709000702",0.88958,0.170132682
"active",3.8326763774733,2010,"Na0210290_fdw","Na0210290_fdw_1709000703",6.449455,0.594263604827586
"both",1.62269838604814,2010,"Na0210290_fdw","Na0210290_fdw_1709000703",6.449455,0.251602404551724
"active",1.5694399760266,2010,"Na0210290_fdw","Na0210290_fdw_1709000802",8.00622,0.196027585555556
"both",4.36866694371396,2010,"Na0210290_fdw","Na0210290_fdw_1709000802",8.00622,0.545659118
"passive",0.0690558803458003,2010,"Na0210290_fdw","Na0210290_fdw_1709000802",8.00622,0.00862527888888893
"active",2.139191084474,2010,"Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.24047203
"both",3.9644943819044,2010,"Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.445659118
"passive",1.065150978162,2010,"Na0210290_fdw","Na0210290_fdw_1709000803",8.8958,0.11973639
"active",6.4302482294486,2010,"Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.185343824871795
"both",10.0350900894272,2010,"Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.289248861589744
"passive",9.9363588148318,2010,"Na0210290_fdw","Na0210290_fdw_1709000804",34.69362,0.286403056666667
"active",24.1008530376614,2010,"Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.244075633603604
"both",32.5303056391388,2010,"Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.329442901783784
"passive",18.0502358575982,2010,"Na0210290_fdw","Na0210290_fdw_1709000805",98.74338,0.182799453063063
"active",0.24982044716364,2010,"Na0210290_fdw","Na0210290_fdw_1709000807",1.33437,0.187219772
"both",0.82550501951742,2010,"Na0210290_fdw","Na0210290_fdw_1709000807",1.33437,0.618647766
"passive",0.03229063846668,2010,"Na0210290_fdw","Na0210290_fdw_1709000807",1.33437,0.024199164
"active",13.047043795659,2010,"Na0210290_fdw","Na0210290_fdw_1710020601",31.1353,0.419043458571429
"both",9.4278303366654,2010,"Na0210290_fdw","Na0210290_fdw_1710020601",31.1353,0.302801975142857
"passive",1.948868423567,2010,"Na0210290_fdw","Na0210290_fdw_1710020601",31.1353,0.0625935328571429
"active",3.52413295666848,2010,"Na0210290_fdw","Na0210290_fdw_1710020602",4.00311,0.880348768
"active",980.269031133322,2010,"Na0210290_fdw","Na0210290_fdw_1710020603",2404.53474,0.407675137658158
"both",635.308320428759,2010,"Na0210290_fdw","Na0210290_fdw_1710020603",2404.53474,0.264212577119497
"passive",275.900979397189,2010,"Na0210290_fdw","Na0210290_fdw_1710020603",2404.53474,0.114741939389567
"active",547.798366913339,2010,"Na0210290_fdw","Na0210290_fdw_1710030104",796.841285,0.68746233061122
"both",129.681216627948,2010,"Na0210290_fdw","Na0210290_fdw_1710030104",796.841285,0.162744098566564
"active",882.442561855339,2010,"Na0210290_fdw","Na0210290_fdw_1710030105",1230.066745,0.717394048284216
"both",146.180801663181,2010,"Na0210290_fdw","Na0210290_fdw_1710030105",1230.066745,0.118839731467727
"active",745.403598108688,2010,"Na0210290_fdw","Na0210290_fdw_1710030106",879.127435,0.847890269865925
"both",18.749776208562,2010,"Na0210290_fdw","Na0210290_fdw_1710030106",879.127435,0.0213277113898306
"active",2222.55324291395,2010,"Na0210290_fdw","Na0210290_fdw_1710030107",3023.904815,0.734994445555637
"both",382.382120520571,2010,"Na0210290_fdw","Na0210290_fdw_1710030107",3023.904815,0.126453094232257
"active",979.291910796922,2010,"Na0210290_fdw","Na0210290_fdw_1710030108",1681.973385,0.582227946964168
"both",143.085879954555,2010,"Na0210290_fdw","Na0210290_fdw_1710030108",1681.973385,0.0850702402491075
"active",226.165317895865,2010,"Na0210290_fdw","Na0210290_fdw_1710030109",436.561385,0.518060748537952
"both",132.807929545259,2010,"Na0210290_fdw","Na0210290_fdw_1710030109",436.561385,0.304213643506877
"active",987.261270371317,2010,"Na0210290_fdw","Na0210290_fdw_1710030110",1597.68568,0.617932101870824
"both",257.578184667926,2010,"Na0210290_fdw","Na0210290_fdw_1710030110",1597.68568,0.161219561452116
"active",4784.15161993955,2010,"Na0210290_fdw","Na0210290_fdw_1710030302",10966.74224,0.436241822342635
"both",3897.46865888986,2010,"Na0210290_fdw","Na0210290_fdw_1710030302",10966.74224,0.355389829868916
"active",5849.1954882172,2010,"Na0210290_fdw","Na0210290_fdw_1710030303",14139.42931,0.413679743359967
"both",5134.08095881795,2010,"Na0210290_fdw","Na0210290_fdw_1710030303",14139.42931,0.363103831580169
"passive",145.691009739592,2010,"Na0210290_fdw","Na0210290_fdw_1710030303",14139.42931,0.0103038818997138
"active",1496.30363959761,2010,"Na0210290_fdw","Na0210290_fdw_1710030304",2824.638895,0.529732718134793
"both",744.842742455084,2010,"Na0210290_fdw","Na0210290_fdw_1710030304",2824.638895,0.263694854508149
"active",830.277416991531,2010,"Na0210290_fdw","Na0210290_fdw_1710030305",1899.920485,0.437006402924031
"both",688.862691276181,2010,"Na0210290_fdw","Na0210290_fdw_1710030305",1899.920485,0.362574484940185
"active",2575.15218902521,2010,"Na0210290_fdw","Na0210290_fdw_1710030306",4778.37897,0.538917529394955
"both",1221.54632215967,2010,"Na0210290_fdw","Na0210290_fdw_1710030306",4778.37897,0.255640318574328
"active",2101.46036976516,2010,"Na0210290_fwo","Na0210290_fwo_1710030111",16869.327935,0.124572856598816
"both",9774.73419101486,2010,"Na0210290_fwo","Na0210290_fwo_1710030111",16869.327935,0.579438269780417
"passive",276.017634913058,2010,"Na0210290_fwo","Na0210290_fwo_1710030111",16869.327935,0.0163621002553625
"active",30.187041445757,2010,"Na0210290_fwo","Na0210290_fwo_1710030201",35.805595,0.843081687254658
"active",581.425736445432,2010,"Na0210290_fwo","Na0210290_fwo_1710030202",936.72774,0.620698749078822
"both",161.157620414992,2010,"Na0210290_fwo","Na0210290_fwo_1710030202",936.72774,0.17204318131434
"active",369.165710621515,2010,"Na0210290_fwo","Na0210290_fwo_1710030203",481.485175,0.766722901949192
"active",260.214615030699,2010,"Na0210290_fwo","Na0210290_fwo_1710030204",518.402745,0.501954547001287
"both",172.141942857869,2010,"Na0210290_fwo","Na0210290_fwo_1710030204",518.402745,0.332062174666667
"active",30.4185255666138,2010,"Na0210290_fwo","Na0210290_fwo_1710030205",623.373185,0.0487966539122369
"both",384.536453284555,2010,"Na0210290_fwo","Na0210290_fwo_1710030205",623.373185,0.616863962931859
"active",8.1808102073162,2010,"Na0210290_fwo","Na0210290_fwo_1710030206",23.57387,0.347028731698113
"both",10.570862204176,2010,"Na0210290_fwo","Na0210290_fwo_1710030206",23.57387,0.448414375924528
"active",6.10750900398045,2010,"Na0210290_fwo","Na0210290_fwo_1710030207",274.88022,0.0222188013527508
"both",169.609244020589,2010,"Na0210290_fwo","Na0210290_fwo_1710030207",274.88022,0.617029643022654
"passive",5.09510652413608,2010,"Na0210290_fwo","Na0210290_fwo_1710030207",274.88022,0.018535733579288
"active",0.29100497169895,2010,"Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.261701002
"both",0.68792084959785,2010,"Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.618647766
"passive",0.0269088653889,2010,"Na0210290_fwo","Na0210290_fwo_1710030208",1.111975,0.024199164
"active",173.343376213705,2010,"Na0210290_fwo","Na0210290_fwo_1710030209",1478.92675,0.117208899097744
"both",900.005906111039,2010,"Na0210290_fwo","Na0210290_fwo_1710030209",1478.92675,0.608553402736842
"active",194.063527037463,2010,"Na0210290_fwo","Na0210290_fwo_1710030210",1154.23005,0.168132450751445
"both",664.828210468615,2010,"Na0210290_fwo","Na0210290_fwo_1710030210",1154.23005,0.575992810504817
"active",363.964650164418,2010,"Na0210290_fwo","Na0210290_fwo_1710030211",2861.77886,0.127181263112838
"both",1769.09872852503,2010,"Na0210290_fwo","Na0210290_fwo_1710030211",2861.77886,0.618181493074915
"active",141.795399037584,2010,"Na0210290_fwo","Na0210290_fwo_1710030212",878.01546,0.161495332938197
"both",372.569936493964,2010,"Na0210290_fwo","Na0210290_fwo_1710030212",878.01546,0.424331863694022
"passive",155.836461544589,2010,"Na0210290_fwo","Na0210290_fwo_1710030212",878.01546,0.17748714987842
"active",1288.62165710152,2010,"Na0210290_fwo","Na0210290_fwo_1710030213",11027.456075,0.116855750622567
"both",6812.32568546188,2010,"Na0210290_fwo","Na0210290_fwo_1710030213",11027.456075,0.617760400869416
"passive",104.506868061721,2010,"Na0210290_fwo","Na0210290_fwo_1710030213",11027.456075,0.00947696978804074
"active",3887.09873336413,2010,"Na0210290_fwo","Na0210290_fwo_1710030301",17429.98573,0.223012158103708
"both",6320.24077268439,2010,"Na0210290_fwo","Na0210290_fwo_1710030301",17429.98573,0.36260734062485
"passive",3264.47389656172,2010,"Na0210290_fwo","Na0210290_fwo_1710030301",17429.98573,0.18729068096384
"active",151.65212306447,2010,"Na0210290_fwo","Na0210290_fwo_1710030501",275.32501,0.550811286865913
"both",67.3322298940551,2010,"Na0210290_fwo","Na0210290_fwo_1710030501",275.32501,0.244555443379645
"active",355.070415385765,2010,"Na0210290_fwo","Na0210290_fwo_1710030502",798.84284,0.444480938685969
"both",239.076304495015,2010,"Na0210290_fwo","Na0210290_fwo_1710030502",798.84284,0.299278271674833
"passive",40.2742028389476,2010,"Na0210290_fwo","Na0210290_fwo_1710030502",798.84284,0.0504156773051226
"active",3.80235189183615,2010,"Na0210290_fwo","Na0210290_fwo_1710030602",17.569205,0.216421397088608
"both",4.19371815426119,2010,"Na0210290_fwo","Na0210290_fwo_1710030602",17.569205,0.238697092683544
"passive",4.60561693186995,2010,"Na0210290_fwo","Na0210290_fwo_1710030602",17.569205,0.262141453291139
"active",0.4136131210308,2010,"Na0210290_fwo","Na0210290_fwo_1710030604",0.88958,0.46495326
"both",0.36952753600664,2010,"Na0210290_fwo","Na0210290_fwo_1710030604",0.88958,0.415395508
"active",63.7878731144691,2010,"Na0210290_fwo","Na0210290_fwo_1710030701",107.416785,0.59383524757764
"both",21.4357712228018,2010,"Na0210290_fwo","Na0210290_fwo_1710030701",107.416785,0.19955699868323
"active",16.166245446386,2010,"Na0210290_fwo","Na0210290_fwo_1710030702",40.0311,0.403842148888889
"both",16.6287391202988,2010,"Na0210290_fwo","Na0210290_fwo_1710030702",40.0311,0.415395508
"active",87.2668483546688,2010,"Na0210290_fwo","Na0210290_fwo_1710030703",1401.53329,0.062265269742304
"both",496.630889373248,2010,"Na0210290_fwo","Na0210290_fwo_1710030703",1401.53329,0.35434826480165
"passive",234.5165036348,2010,"Na0210290_fwo","Na0210290_fwo_1710030703",1401.53329,0.167328528910505
"both",1091.76598392588,2010,"Na0210290_fwo","Na0210290_fwo_1710030704",3141.774165,0.347499828628159
"passive",785.539367820387,2010,"Na0210290_fwo","Na0210290_fwo_1710030704",3141.774165,0.250030500782473
"active",126.571187868937,2010,"Na0210290_fwo","Na0210290_fwo_1710030705",1807.18177,0.070037884384445
"both",773.684152125835,2010,"Na0210290_fwo","Na0210290_fwo_1710030705",1807.18177,0.428116399229633
"passive",52.0062980723766,2010,"Na0210290_fwo","Na0210290_fwo_1710030705",1807.18177,0.0287775689948314
"active",267.420618848199,2010,"Na0210290_fwo","Na0210290_fwo_1710030706",1413.765015,0.189154927453201
"both",824.177910348553,2010,"Na0210290_fwo","Na0210290_fwo_1710030706",1413.765015,0.582966689374862
"both",5787.02584793996,2010,"Na0210290_fwo","Na0210290_fwo_1710030707",9373.726855,0.617366596814492
"passive",103.629523455349,2010,"Na0210290_fwo","Na0210290_fwo_1710030707",9373.726855,0.0110553171708937
"active",3629.13574086767,2010,"Na0210290_fwo","Na0210290_fwo_1710030708",39229.14363,0.0925112150062928
"both",23021.8356240888,2010,"Na0210290_fwo","Na0210290_fwo_1710030708",39229.14363,0.586855421602503
"active",2502.31967451201,2010,"Na0210290_fwo","Na0210290_fwo_1710030801",34115.83779,0.0733477421810667
"both",20936.4880771226,2010,"Na0210290_fwo","Na0210290_fwo_1710030801",34115.83779,0.613688229085775
"active",1267.51374332139,2010,"Na0210290_fwo","Na0210290_fwo_1710030802",15024.783805,0.0843615295748605
"both",9279.03649559623,2010,"Na0210290_fwo","Na0210290_fwo_1710030802",15024.783805,0.617582030864785
"active",163.464472662302,2010,"Na0210290_fwo","Na0210290_fwo_1710030803",839.096335,0.194810137816061
"both",510.516007088263,2010,"Na0210290_fwo","Na0210290_fwo_1710030803",839.096335,0.608411675505963
"active",734.340223506952,2010,"Na0210290_fwo","Na0210290_fwo_1710030804",4223.503445,0.173869924121005
"both",2520.56704594255,2010,"Na0210290_fwo","Na0210290_fwo_1710030804",4223.503445,0.596795309573272
"active",358.055937141121,2010,"Na0210290_fwo","Na0210290_fwo_1710030901",1166.016985,0.307076090440587
"both",510.322834070703,2010,"Na0210290_fwo","Na0210290_fwo_1710030901",1166.016985,0.43766329361892
"active",429.810524461476,2010,"Na0210290_fwo","Na0210290_fwo_1710030902",2642.0526,0.162680532727273
"both",1456.21991693972,2010,"Na0210290_fwo","Na0210290_fwo_1710030902",2642.0526,0.551169918774411
"active",1374.14743810888,2010,"Na0210290_fwo","Na0210290_fwo_1710030903",8163.008475,0.168338357398175
"both",4333.88745103093,2010,"Na0210290_fwo","Na0210290_fwo_1710030903",8163.008475,0.530917916391227
"active",1187.17351083285,2010,"Na0210290_fwo","Na0210290_fwo_1710030904",8848.20747,0.134171075311919
