"strataID","BpS","SCLASS","YEAR","ew","PVT","BpS_Code","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2010_eastside_RaDFHEwt_fdm","RaDFHEwt","A",2010,"eastside","fdm","RaDFHEwt_fdm","A",690.091685,18634.92184,863.213464869733,607.393332389901,1119.03365325433,0
"2010_eastside_RaDFHEwt_fdm","RaDFHEwt","B",2010,"eastside","fdm","RaDFHEwt_fdm","B",3595.99169435439,18634.92184,3168.47980896211,2740.96775585552,3595.99169435439,0
"2010_eastside_RaDFHEwt_fdm","RaDFHEwt","C",2010,"eastside","fdm","RaDFHEwt_fdm","C",211.200340197543,18634.92184,112.772900594362,14.3454423562596,211.200340197544,0
"2010_eastside_RaDFHEwt_fdm","RaDFHEwt","D",2010,"eastside","fdm","RaDFHEwt_fdm","D",870.776634247716,18634.92184,647.941077456478,425.105502030319,870.776634247716,0
"2010_eastside_RaDFHEwt_fdm","RaDFHEwt","E",2010,"eastside","fdm","RaDFHEwt_fdm","E",13266.8614862004,18634.92184,13842.5144763078,13316.1296835057,14368.9006853639,-49.2681973053877
"2010_eastside_RaDFHEwt_fhc","RaDFHEwt","A",2010,"eastside","fhc","RaDFHEwt_fhc","A",1880.27622138912,31311.659235,1450.4297947227,1020.58346199126,1880.27622138912,0
"2010_eastside_RaDFHEwt_fhc","RaDFHEwt","B",2010,"eastside","fhc","RaDFHEwt_fhc","B",6042.22907465197,31311.659235,5323.89461694675,4605.55987743659,6042.22907465197,0
"2010_eastside_RaDFHEwt_fhc","RaDFHEwt","C",2010,"eastside","fhc","RaDFHEwt_fhc","C",354.873132249293,31311.659235,189.488674257472,24.1041849539915,354.873132249293,5.6843418860808e-14
"2010_eastside_RaDFHEwt_fhc","RaDFHEwt","D",2010,"eastside","fhc","RaDFHEwt_fhc","D",1031.46801,31311.659235,1088.71453263235,714.291089213227,1463.13794473982,0
"2010_eastside_RaDFHEwt_fhc","RaDFHEwt","E",2010,"eastside","fhc","RaDFHEwt_fhc","E",22002.8127967096,31311.659235,23259.1314285708,22374.6640076597,24143.6012291679,-371.851210950106
"2010_eastside_RaDFHEwt_fwm","RaDFHEwt","A",2010,"eastside","fwm","RaDFHEwt_fwm","A",18417.5001026028,306700.94139,14207.1098859018,9996.72058930362,18417.5001026028,0
"2010_eastside_RaDFHEwt_fwm","RaDFHEwt","B",2010,"eastside","fwm","RaDFHEwt_fwm","B",59184.2588532752,306700.94139,52148.0985285359,45111.935443488,59184.2588532752,0
"2010_eastside_RaDFHEwt_fwm","RaDFHEwt","C",2010,"eastside","fwm","RaDFHEwt_fwm","C",3476.01904191699,306700.94139,1856.06116690704,236.102985196143,3476.01904191699,0
"2010_eastside_RaDFHEwt_fwm","RaDFHEwt","D",2010,"eastside","fwm","RaDFHEwt_fwm","D",10725.66606,306700.94139,10664.0714743751,6996.55511207486,14331.5875299743,0
"2010_eastside_RaDFHEwt_fwm","RaDFHEwt","E",2010,"eastside","fwm","RaDFHEwt_fwm","E",214897.497332205,306700.94139,227825.598494075,219162.148608321,236489.071689099,-4264.65127611635
"2010_eastside_RaDFHEwt_fwn","RaDFHEwt","A",2010,"eastside","fwn","RaDFHEwt_fwn","A",10653.0155471863,177401.37797,8217.64960781552,5782.28420064887,10653.0155471863,1.81898940354586e-12
"2010_eastside_RaDFHEwt_fwn","RaDFHEwt","B",2010,"eastside","fwn","RaDFHEwt_fwn","B",34233.2469770715,177401.37797,30163.4044406596,26093.5603076352,34233.2469770715,0
"2010_eastside_RaDFHEwt_fwn","RaDFHEwt","C",2010,"eastside","fwn","RaDFHEwt_fwn","C",2010.59235453048,177401.37797,1073.57938685692,136.566241781976,2010.59235453048,0
"2010_eastside_RaDFHEwt_fwn","RaDFHEwt","D",2010,"eastside","fwn","RaDFHEwt_fwn","D",7206.93237,177401.37797,6168.29203637517,4046.93416427054,8289.64973107842,0
"2010_eastside_RaDFHEwt_fwn","RaDFHEwt","E",2010,"eastside","fwn","RaDFHEwt_fwn","E",123297.590721212,177401.37797,131778.451433885,126767.355149859,136789.561200415,-3469.764428647
"2010_eastside_RaDFHEwt_fww","RaDFHEwt","A",2010,"eastside","fww","RaDFHEwt_fww","A",1938.62377283876,32283.30299,1495.43862167534,1052.25356736183,1938.62377283876,2.27373675443232e-13
"2010_eastside_RaDFHEwt_fww","RaDFHEwt","B",2010,"eastside","fww","RaDFHEwt_fww","B",6229.72773457934,32283.30299,5489.10237288234,4748.47672063562,6229.72773457934,0
"2010_eastside_RaDFHEwt_fww","RaDFHEwt","C",2010,"eastside","fww","RaDFHEwt_fww","C",365.885332534798,32283.30299,195.368767854674,24.8521708912468,365.885332534798,0
"2010_eastside_RaDFHEwt_fww","RaDFHEwt","D",2010,"eastside","fww","RaDFHEwt_fww","D",1508.54112302686,32283.30299,1122.49883862108,736.456521931989,1508.54112302686,0
"2010_eastside_RaDFHEwt_fww","RaDFHEwt","E",2010,"eastside","fww","RaDFHEwt_fww","E",22240.5250270202,32283.30299,23980.8941952668,23068.9805365317,24892.8103075329,-828.455509511412
"2010_eastside_RaDFWV_fwx","RaDFWV","A",2010,"eastside","fwx","RaDFWV_fwx","A",4028.55124828243,38536.827995,4778.88957146177,4028.55124828243,5529.22828000939,0
"2010_eastside_RaDFWV_fwx","RaDFWV","B",2010,"eastside","fwx","RaDFWV_fwx","B",7144.23872377843,38536.827995,6264.94241648022,5385.64533844546,7144.23872377843,0
"2010_eastside_RaDFWV_fwx","RaDFWV","C",2010,"eastside","fwx","RaDFWV_fwx","C",2554.40354699964,38536.827995,3242.00857715931,2554.40354699964,3929.61376146629,0
"2010_eastside_RaDFWV_fwx","RaDFWV","D",2010,"eastside","fwx","RaDFWV_fwx","D",11153.2778126263,38536.827995,12248.9498154038,11153.2778126263,13344.6218181813,0
"2010_eastside_RaDFWV_fwx","RaDFWV","E",2010,"eastside","fwx","RaDFWV_fwx","E",13656.3566633132,38536.827995,12002.0372676635,10877.7254650566,13126.3497639332,530.006899380025
"2010_eastside_RaMCONdy_fdd","RaMCONdy","A",2010,"eastside","fdd","RaMCONdy_fdd","A",502076.060865,4248197.74101,593302.795222123,495620.772925588,690984.813270461,0
"2010_eastside_RaMCONdy_fdd","RaMCONdy","B",2010,"eastside","fdd","RaMCONdy_fdd","B",463992.700059668,4248197.74101,27878.6914704346,7704.37423977932,48053.0087010899,415939.691358578
"2010_eastside_RaMCONdy_fdd","RaMCONdy","C",2010,"eastside","fdd","RaMCONdy_fdd","C",1221642.39315154,4248197.74101,1343007.90544432,1221642.39315154,1464373.42198529,0
"2010_eastside_RaMCONdy_fdd","RaMCONdy","D",2010,"eastside","fdd","RaMCONdy_fdd","D",1624697.4139998,4248197.74101,1760929.69395254,1624697.4139998,1897161.96965708,0
"2010_eastside_RaMCONdy_fdd","RaMCONdy","E",2010,"eastside","fdd","RaMCONdy_fdd","E",435789.172933994,4248197.74101,523078.629431403,435789.172933994,610368.090177009,0
"2010_eastside_RaMCONdy_fdg","RaMCONdy","A",2010,"eastside","fdg","RaMCONdy_fdg","A",122431.267933061,1049415.73129,146561.277200905,122431.267933061,170691.285419333,0
"2010_eastside_RaMCONdy_fdg","RaMCONdy","B",2010,"eastside","fdg","RaMCONdy_fdg","B",111958.183480808,1049415.73129,6886.76450119734,1903.18154188549,11870.3474605092,100087.836020299
"2010_eastside_RaMCONdy_fdg","RaMCONdy","C",2010,"eastside","fdg","RaMCONdy_fdg","C",301777.559224254,1049415.73129,331758.008723253,301777.559224254,361738.459271667,0
"2010_eastside_RaMCONdy_fdg","RaMCONdy","D",2010,"eastside","fdg","RaMCONdy_fdg","D",401342.670181877,1049415.73129,434995.599355065,401342.670181877,468648.527478837,0
"2010_eastside_RaMCONdy_fdg","RaMCONdy","E",2010,"eastside","fdg","RaMCONdy_fdg","E",111906.05047,1049415.73129,129214.075213086,107651.300971236,150776.850504351,0
"2010_eastside_RaMCONdy_fdx","RaMCONdy","A",2010,"eastside","fdx","RaMCONdy_fdx","A",696.54114,4451.680715,621.721203358576,519.36034320796,724.082059057511,0
"2010_eastside_RaMCONdy_fdx","RaMCONdy","B",2010,"eastside","fdx","RaMCONdy_fdx","B",132.860005625176,4451.680715,29.2140434001696,8.07340343253755,50.3546833678017,82.5053222573747
"2010_eastside_RaMCONdy_fdx","RaMCONdy","C",2010,"eastside","fdx","RaMCONdy_fdx","C",1280.15742528176,4451.680715,1407.33618283446,1280.15742528176,1534.51494483885,0
"2010_eastside_RaMCONdy_fdx","RaMCONdy","D",2010,"eastside","fdx","RaMCONdy_fdx","D",1702.51824103973,4451.680715,1845.27586448357,1702.51824103973,1988.03348347573,0
"2010_eastside_RaMCONdy_fdx","RaMCONdy","E",2010,"eastside","fdx","RaMCONdy_fdx","E",639.603903053339,4451.680715,548.13339421314,456.662889824623,639.603903053339,0
"2010_eastside_RaMCONdy_fmd","RaMCONdy","A",2010,"eastside","fmd","RaMCONdy_fmd","A",293689.05473,2050495.021305,286371.892717044,239223.310517942,333520.472865651,0
"2010_eastside_RaMCONdy_fmd","RaMCONdy","B",2010,"eastside","fmd","RaMCONdy_fmd","B",105777.904596608,2050495.021305,13456.3223149385,3718.70190232296,23193.9427275541,82583.9618690535
"2010_eastside_RaMCONdy_fmd","RaMCONdy","C",2010,"eastside","fmd","RaMCONdy_fmd","C",589655.142648045,2050495.021305,648235.132066171,589655.142648045,706815.123534792,0
"2010_eastside_RaMCONdy_fmd","RaMCONdy","D",2010,"eastside","fmd","RaMCONdy_fmd","D",784199.362090348,2050495.021305,849955.155208797,784199.362090348,915710.946276751,0
"2010_eastside_RaMCONdy_fmd","RaMCONdy","E",2010,"eastside","fmd","RaMCONdy_fmd","E",277173.55724,2050495.021305,252476.50669508,210344.146839862,294608.868600792,0
"2010_eastside_RaMCONdy_fmx","RaMCONdy","A",2010,"eastside","fmx","RaMCONdy_fmx","A",69552.824340846,596169.8286,83261.0079142362,69552.824340846,96969.1908914566,0
"2010_eastside_RaMCONdy_fmx","RaMCONdy","B",2010,"eastside","fmx","RaMCONdy_fmx","B",58354.6258994396,596169.8286,3912.34959594179,1081.1915428653,6743.50764901827,51611.1182504213
