"type","REST_ACRES","YEAR","STATE","BpS_Code","AREA_STRATA","REST_PCT"
"active",28607.0271313162,2017,"Oregon","Na0210290_fdw",57447.29724,0.497969939504785
"both",16135.5677602368,2017,"Oregon","Na0210290_fdw",57447.29724,0.280876012196476
"active",23236.4684134071,2017,"Oregon","Na0210290_fwo",216308.93843,0.107422599278886
"both",127417.500036571,2017,"Oregon","Na0210290_fwo",216308.93843,0.589053327899366
"active",20852.5278940402,2017,"Oregon","Na0210350_fvg",93108.557885,0.223959304791247
"both",13644.985249691,2017,"Oregon","Na0210350_fvg",93108.557885,0.146549206213076
"passive",6284.52405624645,2017,"Oregon","Na0210350_fvg",93108.557885,0.067496739279418
"active",115129.312419731,2017,"Oregon","Na0710270_fdd",1403267.971,0.082043711392976
"both",548038.693788274,2017,"Oregon","Na0710270_fdd",1403267.971,0.390544575315668
"passive",248524.359367819,2017,"Oregon","Na0710270_fdd",1403267.971,0.177103991898792
"active",55127.6184975291,2017,"Oregon","Na0710412_fmc",296241.037355,0.186090418092437
"active",84500.4955840997,2017,"Oregon","Na0710412_fmh",662575.19644,0.127533442299257
"active",7670.73256840774,2017,"Oregon","Na0710412_fmi",70280.37832,0.109144725053719
"active",42855.7318596276,2017,"Oregon","R1RFWF_fcw",149554.85523,0.286555269594691
"active",1180.73315467504,2017,"Oregon","R1RFWF_frm",3802.50971,0.31051417214528
"active",65317.4991334648,2017,"Oregon","RaABAMlw_fsi",935569.284445,0.0698157797818389
"both",35520.4025634217,2017,"Oregon","RaABAMlw_fsi",935569.284445,0.0379666189922996
"passive",123974.159954915,2017,"Oregon","RaABAMlw_fsi",935569.284445,0.132512003136635
"active",24975.3098367383,2017,"Oregon","RaABAMlw_fsw",305401.487405,0.0817786123078634
"both",10824.7648773189,2017,"Oregon","RaABAMlw_fsw",305401.487405,0.035444375105364
"passive",33010.2593641266,2017,"Oregon","RaABAMlw_fsw",305401.487405,0.108088076599152
"active",7211.72705530455,2017,"Oregon","RaABAMlw_fwc",91820.001255,0.0785420056276882
"both",2388.04895311761,2017,"Oregon","RaABAMlw_fwc",91820.001255,0.0260079385806757
"passive",7284.0128477905,2017,"Oregon","RaABAMlw_fwc",91820.001255,0.0793292610349845
"passive",12827.4379144439,2017,"Oregon","RaABAMup_fsi",49085.467635,0.261328628054007
"active",126.262681454437,2017,"Oregon","RaABAMup_fst",2646.722895,0.0477052893194689
"both",20.0401489145752,2017,"Oregon","RaABAMup_fst",2646.722895,0.00757168381791446
"passive",20.0322948156463,2017,"Oregon","RaABAMup_fst",2646.722895,0.00756871633728257
"passive",219.607530495527,2017,"Oregon","RaABAMup_fsw",510.17413,0.430456029778553
"active",89.0802689680455,2017,"Oregon","RaDFHEdy_fdg",1354.38555,0.0657717213300493
"both",242270.507567569,2017,"Oregon","RaDFHEdy_fwi",2964966.58168,0.0817110415559203
"passive",512658.464510167,2017,"Oregon","RaDFHEdy_fwi",2964966.58168,0.172905309516064
"active",2152.69721234667,2017,"Oregon","RaDFHEdy_fwx",110789.849965,0.0194304551637784
"both",8091.2105041367,2017,"Oregon","RaDFHEdy_fwx",110789.849965,0.0730320557947576
"passive",14039.9820774983,2017,"Oregon","RaDFHEdy_fwx",110789.849965,0.126726248676514
"passive",38405.6724451312,2017,"Oregon","RaDFHEwt_fdm",143058.69728,0.2684609406862
"passive",43347.5332905447,2017,"Oregon","RaDFHEwt_fhc",136162.22833,0.31835211440201
"passive",184.068676687683,2017,"Oregon","RaDFHEwt_fwc",365.394985,0.503752608119903
"passive",237346.187602529,2017,"Oregon","RaDFHEwt_fwm",728744.82558,0.325691763798979
"passive",718271.523786867,2017,"Oregon","RaDFHEwt_fwn",1863633.62722,0.385414554285715
"passive",185918.614625623,2017,"Oregon","RaDFHEwt_fww",504339.37478,0.368637913124914
"active",221660.063974842,2017,"Oregon","RaDFWV_fwx",1274299.998525,0.173946530825875
"both",123148.698937016,2017,"Oregon","RaDFWV_fwx",1274299.998525,0.0966402723687991
"both",567152.716115645,2017,"Oregon","RaMCONdy_fdd",1523190.91643,0.37234512758579
"passive",34167.3178100454,2017,"Oregon","RaMCONdy_fdd",1523190.91643,0.0224314085919876
"active",38694.3173311878,2017,"Oregon","RaMCONdy_fdg",1043084.14564,0.037096065061411
"both",389312.840140749,2017,"Oregon","RaMCONdy_fdg",1043084.14564,0.373232439365551
"active",526.20167238943,2017,"Oregon","RaMCONdy_fdx",4596.682255,0.114474232326383
"both",1390.74227878739,2017,"Oregon","RaMCONdy_fdx",4596.682255,0.302553494376216
"passive",47.7958321168162,2017,"Oregon","RaMCONdy_fdx",4596.682255,0.0103978977587208
"active",6442.09295604865,2017,"Oregon","RaMCONdy_fmd",595788.865965,0.0108127112204663
