"type","REST_ACRES","YEAR","BpS_Code","AREA_STRATA","REST_PCT"
"active",26466.9200463162,2010,"Na0210290_fdw",57447.29724,0.460716540514417
"both",18242.7603852368,2010,"Na0210290_fdw",57447.29724,0.317556460646412
"active",22662.2445234071,2010,"Na0210290_fwo",216308.93843,0.10476795220712
"both",127467.316516571,2010,"Na0210290_fwo",216308.93843,0.589283630356405
"active",19107.3943290402,2010,"Na0210350_fvg",93108.557885,0.205216306245878
"both",13285.372534691,2010,"Na0210350_fvg",93108.557885,0.142686911240747
"passive",7978.72916624645,2010,"Na0210350_fvg",93108.557885,0.0856927585120706
"active",124299.770244731,2010,"Na0710270_fdd",1403267.971,0.0885787838199943
"both",549993.101048274,2010,"Na0710270_fdd",1403267.971,0.391937329444166
"passive",249718.620517819,2010,"Na0710270_fdd",1403267.971,0.177955048984595
"passive",223362.138135212,2010,"Na0710411_fmt",503602.80254,0.443528385880003
"active",161402.475883092,2010,"Na0710412_fmc",833037.183225,0.193751826609039
"active",171037.728905254,2010,"Na0710412_fmh",1420041.44669,0.120445589319895
"active",16419.255124146,2010,"Na0710412_fmi",107664.08824,0.152504473799518
"active",47433.0070923192,2010,"Na1010471_frn",685999.617,0.0691443638113856
"both",50529.2775712447,2010,"Na1010471_frn",685999.617,0.0736578801489983
"passive",211116.420639667,2010,"Na1010471_frn",685999.617,0.307750056134021
"active",42349.1160496276,2010,"R1RFWF_fcw",149554.85523,0.283167778033679
"active",1143.37079467504,2010,"R1RFWF_frm",3802.50971,0.300688461535852
"active",171730.944274582,2010,"RaABAMlw_fsi",2302986.736655,0.0745687943144713
"both",111568.93005319,2010,"RaABAMlw_fsi",2302986.736655,0.0484453202779794
"passive",337836.732014607,2010,"RaABAMlw_fsi",2302986.736655,0.146695040243828
"active",23951.0550481996,2010,"RaABAMlw_fsw",305406.380095,0.0784235582791342
"both",11504.2454300998,2010,"RaABAMlw_fsw",305406.380095,0.0376686480044107
"passive",34242.4444278653,2010,"RaABAMlw_fsw",305406.380095,0.112120920385533
"active",15109.5482945115,2010,"RaABAMlw_fwc",381817.52138,0.0395726949352696
"both",16114.1901452193,2010,"RaABAMlw_fwc",381817.52138,0.0422039043336145
"passive",81534.9828432299,2010,"RaABAMlw_fwc",381817.52138,0.213544372056418
"passive",9233.9795044439,2010,"RaABAMup_fsi",49085.467635,0.18812043460822
"active",74042.2844636737,2010,"RaABAMup_fst",1466341.86174,0.0504945581897342
"passive",235789.859466731,2010,"RaABAMup_fst",1466341.86174,0.160801424019182
"active",19.6957587897218,2010,"RaABAMup_fsw",510.17413,0.0386059535980819
"passive",225.813829501061,2010,"RaABAMup_fsw",510.17413,0.442621089981691
"active",12860.4650638078,2010,"RaABLA_faf",171601.76116,0.0749436659441789
"both",2190.48327048716,2010,"RaABLA_faf",171601.76116,0.0127649230152409
"passive",19499.0260231674,2010,"RaABLA_faf",171601.76116,0.11362952158158
"both",167942.803203249,2010,"RaDFHEdy_fdg",1480643.6394,0.113425539227862
"passive",431766.475578288,2010,"RaDFHEdy_fdg",1480643.6394,0.291607287593693
"both",615401.705176498,2010,"RaDFHEdy_fwi",5928320.79961,0.103807085678795
"passive",1371342.90708531,2010,"RaDFHEdy_fwi",5928320.79961,0.231320630822732
"active",2489.62563734667,2010,"RaDFHEdy_fwx",110789.849965,0.0224716040154687
"both",8070.9725591367,2010,"RaDFHEdy_fwx",110789.849965,0.0728493861277584
"passive",15241.1374724983,2010,"RaDFHEdy_fwx",110789.849965,0.137567994516764
"passive",41051.2833651312,2010,"RaDFHEwt_fdm",143058.69728,0.286954125443936
"passive",49576.269380828,2010,"RaDFHEwt_fhc",136162.22833,0.364097077353023
"passive",184.958256687683,2010,"RaDFHEwt_fwc",365.394985,0.50618717902678
"passive",832823.568082351,2010,"RaDFHEwt_fwm",2203764.762615,0.377909467566819
"passive",1271920.32762262,2010,"RaDFHEwt_fwn",2998723.91873,0.424153860806665
"passive",309362.303667011,2010,"RaDFHEwt_fww",922874.088265,0.335216155270554
"active",191144.529042946,2010,"RaDFWV_fwx",1274809.283075,0.149939705947137
"both",119578.07404834,2010,"RaDFWV_fwx",1274809.283075,0.0938007556392301
"passive",15443.869702223,2010,"RaDFWV_fwx",1274809.283075,0.012114651114691
"active",232655.386471537,2010,"RaMCONdy_fdd",4248197.74101,0.0547656678561822
"both",1606866.6724798,2010,"RaMCONdy_fdd",4248197.74101,0.378246675517927
"passive",126624.762128994,2010,"RaMCONdy_fdd",4248197.74101,0.0298067015352467
"active",27958.759857315,2010,"RaMCONdy_fdg",1049415.73129,0.0266422153048407
"both",392047.448761877,2010,"RaMCONdy_fdg",1049415.73129,0.373586403436082
"active",809.97769238943,2010,"RaMCONdy_fdx",4596.682255,0.176209197733514
"both",1278.19131590421,2010,"RaMCONdy_fdx",4596.682255,0.278068233781847
"active",31281.1219030446,2010,"RaMCONdy_fmd",2050495.021305,0.0152554000756053
"both",756063.058665348,2010,"RaMCONdy_fmd",2050495.021305,0.368722211373215
"active",6623.49035084601,2010,"RaMCONdy_fmx",596169.8286,0.0111100730582091
"both",222252.395475191,2010,"RaMCONdy_fmx",596169.8286,0.372800475322799
"passive",2878.20589952292,2010,"RaMCONdy_fmx",596169.8286,0.00482782885252995
"active",29775.4158642821,2010,"RaMCONms_fcm",2203967.80925,0.0135099141372734
"both",275665.476452668,2010,"RaMCONms_fcm",2203967.80925,0.125076906883897
"passive",156114.034860734,2010,"RaMCONms_fcm",2203967.80925,0.0708331737902554
"active",68631.3019576196,2010,"RaMCONms_fmm",1769570.105205,0.0387841667056581
"both",78343.7878296629,2010,"RaMCONms_fmm",1769570.105205,0.0442727799250355
"passive",114381.212661402,2010,"RaMCONms_fmm",1769570.105205,0.0646378531853368
"active",48823.2221541845,2010,"RaMCONsw_fdm",252622.9284,0.193265205432495
"both",102462.470296087,2010,"RaMCONsw_fdm",252622.9284,0.405594499854145
"active",303066.389623626,2010,"RaMCONsw_fiw",1211519.002,0.250154053814524
"both",390277.501571039,2010,"RaMCONsw_fiw",1211519.002,0.322138984965783
"active",18058.3615908209,2010,"RaMCONsw_fvw",114448.9149,0.157785345598072
"both",45990.311476679,2010,"RaMCONsw_fvw",114448.9149,0.401841393750768
"active",255567.76263582,2010,"RaMEVG_ftd",430468.873975,0.593696264902679
"active",17246.8016620339,2010,"RaMEVG_fuc",108908.16587,0.158360959660462
"passive",37271.4528622641,2010,"RaMEVG_fuc",108908.16587,0.342228266948814
"active",39106.6114213608,2010,"RaOAPI_fop",84077.096935,0.465127993793532
"active",33467.5101879261,2010,"RaPICOpu_fld",357333.388645,0.0936590625209532
"both",19664.912263741,2010,"RaPICOpu_fld",357333.388645,0.0550323952046851
"active",13838.1363803503,2010,"RaPICOpu_flp",24914.91185,0.555415827423458
"both",2229.46925882101,2010,"RaPICOpu_flp",24914.91185,0.0894833291903062
"active",16423.0011212501,2010,"RaPICOpu_flw",75354.765035,0.21794243686676
"both",2980.62811904494,2010,"RaPICOpu_flw",75354.765035,0.0395546070332848
"active",32595.6329584268,2010,"RaPIJEsp_fjp",81797.103395,0.398493731508093
"both",701.914075410274,2010,"RaPIJEsp_fjp",81797.103395,0.00858116053353033
"passive",11993.0557064797,2010,"RaPIJEsp_fjp",81797.103395,0.146619564858733
"active",454636.774132176,2010,"RaPIPOm_fdp",1048723.860445,0.433514284627092
"both",198793.090531492,2010,"RaPIPOm_fdp",1048723.860445,0.189557135132922
"passive",11022.0555578792,2010,"RaPIPOm_fdp",1048723.860445,0.0105099692813342
"active",261605.724760273,2010,"RaPIPOm_fpd",608117.110395,0.430189712291351
"both",33886.8126447314,2010,"RaPIPOm_fpd",608117.110395,0.0557241558664915
"passive",33459.887399255,2010,"RaPIPOm_fpd",608117.110395,0.0550221114112729
"active",396229.942793649,2010,"RaPIPOm_fpl",962769.74971,0.411552131662839
"both",145863.269747302,2010,"RaPIPOm_fpl",962769.74971,0.151503793914628
"active",169808.443301639,2010,"RaPIPOxe_fpd",643144.1005,0.264028610648259
"both",193461.13519296,2010,"RaPIPOxe_fpd",643144.1005,0.300805270611294
"active",131046.767571814,2010,"RaPIPOxe_fxp",1012933.16591,0.129373557883341
"both",306204.27070621,2010,"RaPIPOxe_fxp",1012933.16591,0.302294643922654
"passive",33602.9183437691,2010,"RaPIPOxe_fxp",1012933.16591,0.0331738751130543
"active",22650.4277820516,2010,"RaREFI_fcw",265840.30804,0.0852031354802802
"both",34770.9695978401,2010,"RaREFI_fcw",265840.30804,0.130796453909496
"active",427.998585619059,2010,"RaREFI_frf",56680.256885,0.00755110525499974
"both",10879.9403878919,2010,"RaREFI_frf",56680.256885,0.191952912457093
"passive",10193.4297297977,2010,"RaREFI_frf",56680.256885,0.179840923277384
"active",25888.144742213,2010,"RaREFI_frm",88214.533515,0.293468022905896
"both",2073.98497075391,2010,"RaREFI_frm",88214.533515,0.0235106947587185
"active",261217.125646082,2010,"RaSAWD_fal",1146762.0259,0.227786689606394
"passive",203500.171141335,2010,"RaSAWD_fal",1146762.0259,0.17745632183942
"active",13903.5121093502,2010,"RaSAWD_fsw",57322.75604,0.242547865277942
"passive",7320.29188864845,2010,"RaSAWD_fsw",57322.75604,0.127703069328005
"active",148502.201279432,2010,"RaSPFI_fcd",1397847.76006,0.106236319520989
"passive",123186.160983186,2010,"RaSPFI_fcd",1397847.76006,0.0881255917152939
"active",22236.0596555899,2010,"RaSPFI_fmz",240805.525285,0.0923403216320426
"passive",679.62816869442,2010,"RaSPFI_fmz",240805.525285,0.00282231135639459
"both",78923.0706783941,2010,"RaSSHE_fss",1853674.33433,0.042576556850759
"passive",875226.563369441,2010,"RaSSHE_fss",1853674.33433,0.472157674711392
"active",341715.643929361,2010,"RaTAOAco_ftm",586701.13908,0.582435623808744
"active",8467.39783633545,2010,"RaTAOAco_fto",26919.58038,0.314544198565084
"passive",1965.71268787461,2010,"RaTAOAco_fto",26919.58038,0.0730216689906149
