BpS_Code,BPS_LLID,SCLASS,AREA_PCT,AREA,AREA_TOTAL
RaMCONdy_fdg,RaMCONdy_fdg_1707010305,A,7.07070707070707,3.11353,44.03421
RaMCONdy_fdg,RaMCONdy_fdg_1707010305,B,50.5050505050505,22.2395,44.03421
RaMCONdy_fdg,RaMCONdy_fdg_1707010305,C,29.7979797979798,13.121305,44.03421
RaMCONdy_fdg,RaMCONdy_fdg_1707010305,E,12.6262626262626,5.559875,44.03421
RaMCONdy_fdd,RaMCONdy_fdd_1706010202,A,12.9674248921196,2118.53477,16337.359095
RaMCONdy_fdd,RaMCONdy_fdd_1706010202,B,37.3177604443174,6096.73653,16337.359095
RaMCONdy_fdd,RaMCONdy_fdd_1706010202,C,38.6790269666898,6319.13153,16337.359095
RaMCONdy_fdd,RaMCONdy_fdd_1706010202,D,2.83960196566886,463.91597,16337.359095
RaMCONdy_fdd,RaMCONdy_fdd_1706010202,E,8.19618573120431,1339.040295,16337.359095
RaMCONdy_fdd,RaMCONdy_fdd_1707010304,A,12.7566462703581,2165.23772,16973.408795
RaMCONdy_fdd,RaMCONdy_fdd_1707010304,B,32.105187301005,5449.344685,16973.408795
RaMCONdy_fdd,RaMCONdy_fdd_1707010304,C,44.827766931775,7608.800135,16973.408795
RaMCONdy_fdd,RaMCONdy_fdd_1707010304,D,1.93524717967532,328.477415,16973.408795
RaMCONdy_fdd,RaMCONdy_fdd_1707010304,E,8.37515231718662,1421.54884,16973.408795
RaPIPOm_fdp,RaPIPOm_fdp_1707010304,A,12.6638971829157,433.892645,3426.21737
RaPIPOm_fdp,RaPIPOm_fdp_1707010304,B,26.0418018953654,892.24874,3426.21737
RaPIPOm_fdp,RaPIPOm_fdp_1707010304,C,16.2988446059977,558.433845,3426.21737
RaPIPOm_fdp,RaPIPOm_fdp_1707010304,D,9.83383097494483,336.928425,3426.21737
RaPIPOm_fdp,RaPIPOm_fdp_1707010304,E,35.1616253407763,1204.713715,3426.21737
RaPIPOm_fdp,RaPIPOm_fdp_1706010202,A,13.9653057648502,177.248815,1269.208265
RaPIPOm_fdp,RaPIPOm_fdp_1706010202,B,28.8067285789382,365.61738,1269.208265
RaPIPOm_fdp,RaPIPOm_fdp_1706010202,C,14.5435430173471,184.58785,1269.208265
RaPIPOm_fdp,RaPIPOm_fdp_1706010202,D,15.6474504993867,198.598735,1269.208265
RaPIPOm_fdp,RaPIPOm_fdp_1706010202,E,27.0369721394778,343.155485,1269.208265
RaPIPOm_fdp,RaPIPOm_fdp_1706010504,A,16.0885917258671,85.622075,532.191235
RaPIPOm_fdp,RaPIPOm_fdp_1706010504,B,26.4103635603845,140.55364,532.191235
RaPIPOm_fdp,RaPIPOm_fdp_1706010504,C,14.6677810279983,78.060645,532.191235
RaPIPOm_fdp,RaPIPOm_fdp_1706010504,D,10.6978687839532,56.93312,532.191235
RaPIPOm_fdp,RaPIPOm_fdp_1706010504,E,32.1353949017969,171.021755,532.191235
RaMCONdy_fmd,RaMCONdy_fmd_1707010505,A,10.3262349545232,421.66092,4083.394595
RaMCONdy_fmd,RaMCONdy_fmd_1707010505,B,37.3726921191656,1526.07449,4083.394595
RaMCONdy_fmd,RaMCONdy_fmd_1707010505,C,6.23604378846468,254.642275,4083.394595
RaMCONdy_fmd,RaMCONdy_fmd_1707010505,D,0.0816948967921137,3.335925,4083.394595
RaMCONdy_fmd,RaMCONdy_fmd_1707010505,E,45.9833342410544,1877.680985,4083.394595
RaMCONdy_fdd,RaMCONdy_fdd_1706010504,A,11.3121418099427,755.031025,6674.51874
RaMCONdy_fdd,RaMCONdy_fdd_1706010504,B,44.6654671464747,2981.204975,6674.51874
RaMCONdy_fdd,RaMCONdy_fdd_1706010504,C,32.18712514994,2148.3357,6674.51874
RaMCONdy_fdd,RaMCONdy_fdd_1706010504,D,0.353192056510729,23.57387,6674.51874
RaMCONdy_fdd,RaMCONdy_fdd_1706010504,E,11.4820738371318,766.37317,6674.51874
RaMCONdy_fdg,RaMCONdy_fdg_1706010202,A,16.2877442273535,203.936215,1252.08385
RaMCONdy_fdg,RaMCONdy_fdg_1706010202,B,42.0071047957371,525.964175,1252.08385
RaMCONdy_fdg,RaMCONdy_fdg_1706010202,C,32.1314387211368,402.312555,1252.08385
RaMCONdy_fdg,RaMCONdy_fdg_1706010202,D,0.692717584369449,8.673405,1252.08385
RaMCONdy_fdg,RaMCONdy_fdg_1706010202,E,8.8809946714032,111.1975,1252.08385
RaMCONdy_fmd,RaMCONdy_fmd_1707010502,A,5.91180319602358,1095.07298,18523.501945
RaMCONdy_fmd,RaMCONdy_fmd_1707010502,B,55.7455187235115,10326.022245,18523.501945
RaMCONdy_fmd,RaMCONdy_fmd_1707010502,C,17.5469138322268,3250.302925,18523.501945
RaMCONdy_fmd,RaMCONdy_fmd_1707010502,D,0.325365285565067,60.269045,18523.501945
RaMCONdy_fmd,RaMCONdy_fmd_1707010502,E,20.470398962673,3791.83475,18523.501945
RaMCONdy_fdd,RaMCONdy_fdd_1706010409,A,7.58301099153613,440.3421,5806.955845
RaMCONdy_fdd,RaMCONdy_fdd_1706010409,B,40.6418750718088,2360.05574,5806.955845
RaMCONdy_fdd,RaMCONdy_fdd_1706010409,C,37.6776071387538,2187.92201,5806.955845
RaMCONdy_fdd,RaMCONdy_fdd_1706010409,D,1.50894259124507,87.62363,5806.955845
RaMCONdy_fdd,RaMCONdy_fdd_1706010409,E,12.5885642066562,731.012365,5806.955845
RaPIPOm_fdp,RaPIPOm_fdp_1706010502,A,16.6859791425261,160.1244,959.634425
RaPIPOm_fdp,RaPIPOm_fdp_1706010502,B,39.188876013905,376.069945,959.634425
RaPIPOm_fdp,RaPIPOm_fdp_1706010502,C,13.1402085747393,126.097965,959.634425
RaPIPOm_fdp,RaPIPOm_fdp_1706010502,D,7.62456546929316,73.167955,959.634425
RaPIPOm_fdp,RaPIPOm_fdp_1706010502,E,23.3603707995365,224.17416,959.634425
RaMCONdy_fdd,RaMCONdy_fdd_1706010502,A,12.6441917140536,692.315635,5475.3649
RaMCONdy_fdd,RaMCONdy_fdd_1706010502,B,44.8659626320065,2456.57517,5475.3649
RaMCONdy_fdd,RaMCONdy_fdd_1706010502,C,30.9463850528026,1694.427505,5475.3649
RaMCONdy_fdd,RaMCONdy_fdd_1706010502,D,0.219333874898457,12.00933,5475.3649
RaMCONdy_fdd,RaMCONdy_fdd_1706010502,E,11.3241267262388,620.03726,5475.3649
RaPIPOm_fdp,RaPIPOm_fdp_1706010409,A,11.1111111111111,30.69051,276.21459
RaPIPOm_fdp,RaPIPOm_fdp_1706010409,B,22.866344605475,63.16018,276.21459
RaPIPOm_fdp,RaPIPOm_fdp_1706010409,C,12.3188405797101,34.026435,276.21459
RaPIPOm_fdp,RaPIPOm_fdp_1706010409,D,13.768115942029,38.029545,276.21459
RaPIPOm_fdp,RaPIPOm_fdp_1706010409,E,39.9355877616747,110.30792,276.21459
RaMCONdy_fdg,RaMCONdy_fdg_1706010504,A,15.7748049052397,62.937785,398.97663
RaMCONdy_fdg,RaMCONdy_fdg_1706010504,B,53.0100334448161,211.497645,398.97663
RaMCONdy_fdg,RaMCONdy_fdg_1706010504,C,20.4570791527313,81.618965,398.97663
RaMCONdy_fdg,RaMCONdy_fdg_1706010504,D,0.167224080267559,0.667185,398.97663
RaMCONdy_fdg,RaMCONdy_fdg_1706010504,E,10.5908584169454,42.25505,398.97663
RaMCONdy_fdd,RaMCONdy_fdd_1706010203,A,26.7595533244545,2904.4787,10853.987975
RaMCONdy_fdd,RaMCONdy_fdd_1706010203,B,30.0993750640303,3266.98255,10853.987975
RaMCONdy_fdd,RaMCONdy_fdd_1706010203,C,38.0063518082164,4125.204855,10853.987975
RaMCONdy_fdd,RaMCONdy_fdd_1706010203,D,0.313492470033808,34.026435,10853.987975
RaMCONdy_fdd,RaMCONdy_fdd_1706010203,E,4.82122733326504,523.295435,10853.987975
RaMCONdy_fdg,RaMCONdy_fdg_1706010409,A,6.32663070132418,28.688955,453.463405
RaMCONdy_fdg,RaMCONdy_fdg_1706010409,B,51.8391368317803,235.071515,453.463405
RaMCONdy_fdg,RaMCONdy_fdg_1706010409,C,24.3256498283472,110.30792,453.463405
RaMCONdy_fdg,RaMCONdy_fdg_1706010409,D,1.12800392349191,5.115085,453.463405
RaMCONdy_fdg,RaMCONdy_fdg_1706010409,E,16.3805787150564,74.27993,453.463405
RaPIPOm_fdp,RaPIPOm_fdp_1706010203,A,24.6575342465754,372.28923,1509.839655
RaPIPOm_fdp,RaPIPOm_fdp_1706010203,B,21.7410517012815,328.25502,1509.839655
RaPIPOm_fdp,RaPIPOm_fdp_1706010203,C,18.750920606864,283.108835,1509.839655
RaPIPOm_fdp,RaPIPOm_fdp_1706010203,D,10.2960671674768,155.454105,1509.839655
RaPIPOm_fdp,RaPIPOm_fdp_1706010203,E,24.5544262778023,370.732465,1509.839655
RaMCONdy_fdg,RaMCONdy_fdg_1707010304,A,12.0521172638436,32.91446,273.10106
RaMCONdy_fdg,RaMCONdy_fdg_1707010304,B,31.1074918566775,84.95489,273.10106
RaMCONdy_fdg,RaMCONdy_fdg_1707010304,C,47.1498371335505,128.766705,273.10106
RaMCONdy_fdg,RaMCONdy_fdg_1707010304,D,2.03583061889251,5.559875,273.10106
RaMCONdy_fdg,RaMCONdy_fdg_1707010304,E,7.65472312703583,20.90513,273.10106
RaMCONdy_fdg,RaMCONdy_fdg_1706010203,A,14.0610961365678,417.65781,2970.30762
RaMCONdy_fdg,RaMCONdy_fdg_1706010203,B,42.7373465109314,1269.43066,2970.30762
RaMCONdy_fdg,RaMCONdy_fdg_1706010203,C,34.6361185983828,1028.79927,2970.30762
RaMCONdy_fdg,RaMCONdy_fdg_1706010203,D,0.164719976040731,4.89269,2970.30762
RaMCONdy_fdg,RaMCONdy_fdg_1706010203,E,8.40071877807727,249.52719,2970.30762
RaMCONdy_fdd,RaMCONdy_fdd_1706010101,A,15.5117918794068,851.32806,5488.26381
RaMCONdy_fdd,RaMCONdy_fdd_1706010101,B,36.2630683199611,1990.212855,5488.26381
RaMCONdy_fdd,RaMCONdy_fdd_1706010101,C,39.9181457168328,2190.813145,5488.26381
RaMCONdy_fdd,RaMCONdy_fdd_1706010101,D,1.38584974471189,76.05909,5488.26381
RaMCONdy_fdd,RaMCONdy_fdd_1706010101,E,6.92114433908745,379.85066,5488.26381
RaPIPOm_fdp,RaPIPOm_fdp_1706010101,A,19.0792596108211,89.40279,468.586265
RaPIPOm_fdp,RaPIPOm_fdp_1706010101,B,18.3673469387755,86.066865,468.586265
RaPIPOm_fdp,RaPIPOm_fdp_1706010101,C,10.9159943046986,51.15085,468.586265
RaPIPOm_fdp,RaPIPOm_fdp_1706010101,D,16.6112956810631,77.83825,468.586265
RaPIPOm_fdp,RaPIPOm_fdp_1706010101,E,35.0261034646417,164.12751,468.586265
RaOAPI_fop,RaOAPI_fop_1707010502,A,8.78404796038056,149.89423,1706.436835
RaOAPI_fop,RaOAPI_fop_1707010502,B,35.39684608367,604.02482,1706.436835
RaOAPI_fop,RaOAPI_fop_1707010502,C,1.21204222598723,20.682735,1706.436835
RaOAPI_fop,RaOAPI_fop_1707010502,D,5.46070637299622,93.183505,1706.436835
RaOAPI_fop,RaOAPI_fop_1707010502,E,49.146357356966,838.651545,1706.436835
RaPIPOm_fdp,RaPIPOm_fdp_1706010404,A,9.94501121481803,611.363855,6147.44259
RaPIPOm_fdp,RaPIPOm_fdp_1706010404,B,31.2676362057738,1922.159985,6147.44259
RaPIPOm_fdp,RaPIPOm_fdp_1706010404,C,11.6778814846972,717.89106,6147.44259
RaPIPOm_fdp,RaPIPOm_fdp_1706010404,D,10.6902539613631,657.177225,6147.44259
RaPIPOm_fdp,RaPIPOm_fdp_1706010404,E,36.4192171333478,2238.850465,6147.44259
RaMCONdy_fdg,RaMCONdy_fdg_1706010101,A,16.6666666666667,4.670295,28.02177
RaMCONdy_fdg,RaMCONdy_fdg_1706010101,B,13.4920634920635,3.780715,28.02177
RaMCONdy_fdg,RaMCONdy_fdg_1706010101,C,63.4920634920635,17.7916,28.02177
RaMCONdy_fdg,RaMCONdy_fdg_1706010101,D,1.58730158730159,0.44479,28.02177
RaMCONdy_fdg,RaMCONdy_fdg_1706010101,E,4.76190476190476,1.33437,28.02177
RaMCONdy_fdd,RaMCONdy_fdd_1706010404,A,7.80511105803678,1453.57372,18623.3573
RaMCONdy_fdd,RaMCONdy_fdd_1706010404,B,40.8430857415811,7606.35379,18623.3573
RaMCONdy_fdd,RaMCONdy_fdd_1706010404,C,40.343921662288,7513.39268,18623.3573
RaMCONdy_fdd,RaMCONdy_fdd_1706010404,D,1.54287079054215,287.33434,18623.3573
RaMCONdy_fdd,RaMCONdy_fdd_1706010404,E,9.46501074755195,1762.70277,18623.3573
RaMCONdy_fdg,RaMCONdy_fdg_1706010502,A,6.11940298507463,18.23639,298.0093
RaMCONdy_fdg,RaMCONdy_fdg_1706010502,B,43.134328358209,128.54431,298.0093
RaMCONdy_fdg,RaMCONdy_fdg_1706010502,C,12.7611940298507,38.029545,298.0093
RaMCONdy_fdg,RaMCONdy_fdg_1706010502,E,37.9850746268657,113.199055,298.0093
RaMCONdy_fdg,RaMCONdy_fdg_1706010404,A,5.94343000358038,36.91757,621.149235
RaMCONdy_fdg,RaMCONdy_fdg_1706010404,B,45.3634085213033,281.774465,621.149235
RaMCONdy_fdg,RaMCONdy_fdg_1706010404,C,37.4507697815969,232.62517,621.149235
RaMCONdy_fdg,RaMCONdy_fdg_1706010404,D,1.6827783745077,10.452565,621.149235
RaMCONdy_fdg,RaMCONdy_fdg_1706010404,E,9.55961331901181,59.379465,621.149235
RaMCONdy_fdd,RaMCONdy_fdd_1707010306,A,17.2976143419996,3017.01057,17441.772665
RaMCONdy_fdd,RaMCONdy_fdd_1707010306,B,32.1381667027937,5605.465975,17441.772665
RaMCONdy_fdd,RaMCONdy_fdd_1707010306,C,44.0435054254275,7681.96809,17441.772665
RaMCONdy_fdd,RaMCONdy_fdd_1707010306,D,1.059584071812,184.810245,17441.772665
RaMCONdy_fdd,RaMCONdy_fdd_1707010306,E,5.46112945796728,952.517785,17441.772665
RaPIPOm_fdp,RaPIPOm_fdp_1707010306,A,19.7823721436344,202.157055,1021.905025
RaPIPOm_fdp,RaPIPOm_fdp_1707010306,B,27.7475516866159,283.553625,1021.905025
RaPIPOm_fdp,RaPIPOm_fdp_1707010306,C,17.2578890097933,176.359235,1021.905025
RaPIPOm_fdp,RaPIPOm_fdp_1707010306,D,8.13928182807399,83.17573,1021.905025
RaPIPOm_fdp,RaPIPOm_fdp_1707010306,E,27.0729053318825,276.65938,1021.905025
RaMCONdy_fdd,RaMCONdy_fdd_1707010309,A,16.4274626215311,1341.48664,8166.122005
RaMCONdy_fdd,RaMCONdy_fdd_1707010309,B,27.3700264168414,2235.06975,8166.122005
RaMCONdy_fdd,RaMCONdy_fdd_1707010309,C,51.4393093493832,4200.59676,8166.122005
RaMCONdy_fdd,RaMCONdy_fdd_1707010309,D,0.285955499877448,23.351475,8166.122005
RaMCONdy_fdd,RaMCONdy_fdd_1707010309,E,4.4772461123669,365.61738,8166.122005
RaMCONdy_fdd,RaMCONdy_fdd_1706010403,A,13.2843004388053,4032.91093,30358.474265
RaMCONdy_fdd,RaMCONdy_fdd_1706010403,B,26.9319522075791,8176.12978,30358.474265
RaMCONdy_fdd,RaMCONdy_fdd_1706010403,C,54.5136879427429,16549.523925,30358.474265
RaMCONdy_fdd,RaMCONdy_fdd_1706010403,D,1.35670698205953,411.87554,30358.474265
RaMCONdy_fdd,RaMCONdy_fdd_1706010403,E,3.91335242881317,1188.03409,30358.474265
RaPIPOm_fdp,RaPIPOm_fdp_1706010403,A,13.0446456904338,1188.47888,9110.855965
RaPIPOm_fdp,RaPIPOm_fdp_1706010403,B,27.6222325286206,2516.62182,9110.855965
RaPIPOm_fdp,RaPIPOm_fdp_1706010403,C,24.5368223204042,2235.51454,9110.855965
RaPIPOm_fdp,RaPIPOm_fdp_1706010403,D,16.0275343569214,1460.24557,9110.855965
RaPIPOm_fdp,RaPIPOm_fdp_1706010403,E,18.76876510362,1709.995155,9110.855965
RaMCONdy_fdg,RaMCONdy_fdg_1706010407,A,4.05117270788913,12.676515,312.909765
RaMCONdy_fdg,RaMCONdy_fdg_1706010407,B,45.4157782515992,142.110405,312.909765
RaMCONdy_fdg,RaMCONdy_fdg_1706010407,C,17.6261549395878,55.15396,312.909765
RaMCONdy_fdg,RaMCONdy_fdg_1706010407,D,1.20824449182658,3.780715,312.909765
RaMCONdy_fdg,RaMCONdy_fdg_1706010407,E,31.6986496090974,99.18817,312.909765
RaMCONdy_fdd,RaMCONdy_fdd_1706010407,A,7.24859211584875,200.377895,2764.36985
RaMCONdy_fdd,RaMCONdy_fdd_1706010407,B,38.6242960579244,1067.718395,2764.36985
RaMCONdy_fdd,RaMCONdy_fdd_1706010407,C,38.5760257441673,1066.384025,2764.36985
RaMCONdy_fdd,RaMCONdy_fdd_1706010407,D,4.63395012067578,128.09952,2764.36985
RaMCONdy_fdd,RaMCONdy_fdd_1706010407,E,10.9171359613838,301.790015,2764.36985
RaPIPOm_fdp,RaPIPOm_fdp_1706010407,A,7.36233647703073,53.81959,731.012365
RaPIPOm_fdp,RaPIPOm_fdp_1706010407,B,22.7867356251901,166.573855,731.012365
RaPIPOm_fdp,RaPIPOm_fdp_1706010407,C,13.9945238819592,102.3017,731.012365
RaPIPOm_fdp,RaPIPOm_fdp_1706010407,D,10.4046242774566,76.05909,731.012365
RaPIPOm_fdp,RaPIPOm_fdp_1706010407,E,45.4517797383632,332.25813,731.012365
RaOAPI_fop,RaOAPI_fop_1707010503,A,14.6216851836834,400.978185,2742.352745
RaOAPI_fop,RaOAPI_fop_1707010503,B,33.8334279458276,927.83194,2742.352745
RaOAPI_fop,RaOAPI_fop_1707010503,C,1.6057091882248,44.03421,2742.352745
RaOAPI_fop,RaOAPI_fop_1707010503,D,11.685994647636,320.471195,2742.352745
RaOAPI_fop,RaOAPI_fop_1707010503,E,38.2531830346282,1049.037215,2742.352745
RaMCONdy_fmd,RaMCONdy_fmd_1707010503,A,8.62576790372802,1139.774375,13213.598925
RaMCONdy_fmd,RaMCONdy_fmd_1707010503,B,53.6783640494825,7092.843735,13213.598925
RaMCONdy_fmd,RaMCONdy_fmd_1707010503,C,22.4505596229908,2966.526905,13213.598925
RaMCONdy_fmd,RaMCONdy_fmd_1707010503,D,0.119498443154086,15.790045,13213.598925
RaMCONdy_fmd,RaMCONdy_fmd_1707010503,E,15.1258099806446,1998.663865,13213.598925
RaMCONdy_fdg,RaMCONdy_fdg_1706010501,A,10.603899191631,49.594085,467.696685
RaMCONdy_fdg,RaMCONdy_fdg_1706010501,B,52.3537803138374,244.856895,467.696685
RaMCONdy_fdg,RaMCONdy_fdg_1706010501,C,23.1098430813124,108.08397,467.696685
RaMCONdy_fdg,RaMCONdy_fdg_1706010501,E,13.9324774132192,65.161735,467.696685
RaPIPOm_fdp,RaPIPOm_fdp_1706010402,A,22.2090679294788,1543.643695,6950.510935
RaPIPOm_fdp,RaPIPOm_fdp_1706010402,B,21.4123444149362,1488.26734,6950.510935
RaPIPOm_fdp,RaPIPOm_fdp_1706010402,C,28.3556778549259,1970.86449,6950.510935
RaPIPOm_fdp,RaPIPOm_fdp_1706010402,D,14.3058266406425,994.328045,6950.510935
RaPIPOm_fdp,RaPIPOm_fdp_1706010402,E,13.7170831600166,953.407365,6950.510935
RaMCONdy_fdd,RaMCONdy_fdd_1706010402,A,18.6047806989624,5199.817495,27948.82444
RaMCONdy_fdd,RaMCONdy_fdd_1706010402,B,22.2810172512572,6227.282395,27948.82444
RaMCONdy_fdd,RaMCONdy_fdd_1706010402,C,56.6379145712649,15829.63131,27948.82444
RaMCONdy_fdd,RaMCONdy_fdd_1706010402,D,0.446400152778662,124.763595,27948.82444
RaMCONdy_fdd,RaMCONdy_fdd_1706010402,E,2.02988732573684,567.329645,27948.82444
RaMCONdy_fdg,RaMCONdy_fdg_1706010403,A,11.8517454388737,183.475875,1548.091595
RaMCONdy_fdg,RaMCONdy_fdg_1706010403,B,41.0142220945266,634.937725,1548.091595
RaMCONdy_fdg,RaMCONdy_fdg_1706010403,C,38.169803189197,590.903515,1548.091595
RaMCONdy_fdg,RaMCONdy_fdg_1706010403,D,0.545898577790547,8.45101,1548.091595
RaMCONdy_fdg,RaMCONdy_fdg_1706010403,E,8.41833069961213,130.32347,1548.091595
RaMCONdy_fdg,RaMCONdy_fdg_1706010402,A,25.4875494531068,1217.83502,4778.156575
RaMCONdy_fdg,RaMCONdy_fdg_1706010402,B,26.2787991622062,1255.64217,4778.156575
RaMCONdy_fdg,RaMCONdy_fdg_1706010402,C,44.1563881777985,2109.861365,4778.156575
RaMCONdy_fdg,RaMCONdy_fdg_1706010402,D,1.19618338375611,57.155515,4778.156575
RaMCONdy_fdg,RaMCONdy_fdg_1706010402,E,2.88107982313242,137.662505,4778.156575
RaMCONdy_fdg,RaMCONdy_fdg_1707010306,A,25.0656337421993,1295.22848,5167.347825
RaMCONdy_fdg,RaMCONdy_fdg_1707010306,B,31.5041962556488,1627.9314,5167.347825
RaMCONdy_fdg,RaMCONdy_fdg_1707010306,C,37.6974392080913,1947.957805,5167.347825
RaMCONdy_fdg,RaMCONdy_fdg_1707010306,D,1.32128254788035,68.275265,5167.347825
RaMCONdy_fdg,RaMCONdy_fdg_1707010306,E,4.41144824618033,227.954875,5167.347825
RaMCONdy_fdd,RaMCONdy_fdd_1707010310,A,10.9820485744456,46.25816,421.21613
RaMCONdy_fdd,RaMCONdy_fdd_1707010310,B,22.4392819429778,94.517875,421.21613
RaMCONdy_fdd,RaMCONdy_fdd_1707010310,C,65.2059134107709,274.657825,421.21613
RaMCONdy_fdd,RaMCONdy_fdd_1707010310,D,0.158394931362196,0.667185,421.21613
RaMCONdy_fdd,RaMCONdy_fdd_1707010310,E,1.21436114044351,5.115085,421.21613
RaMCONdy_fmd,RaMCONdy_fmd_1707030608,A,6.44184324258602,1296.11806,20120.298045
RaMCONdy_fmd,RaMCONdy_fmd_1707030608,B,59.1681312243703,11904.80435,20120.298045
RaMCONdy_fmd,RaMCONdy_fmd_1707030608,C,16.179770313139,3255.41801,20120.298045
RaMCONdy_fmd,RaMCONdy_fmd_1707030608,D,0.254225110808989,51.15085,20120.298045
RaMCONdy_fmd,RaMCONdy_fmd_1707030608,E,17.9560301090957,3612.806775,20120.298045
RaOAPI_fop,RaOAPI_fop_1707030608,A,10.8862542018715,1065.939235,9791.60706
RaOAPI_fop,RaOAPI_fop_1707030608,B,22.8877078222949,2241.074415,9791.60706
RaOAPI_fop,RaOAPI_fop_1707030608,C,0.413373307894976,40.47589,9791.60706
RaOAPI_fop,RaOAPI_fop_1707030608,D,20.3302443899337,1990.657645,9791.60706
RaOAPI_fop,RaOAPI_fop_1707030608,E,45.4824202780049,4453.459875,9791.60706
RaPIPOm_fpd,RaPIPOm_fpd_1707010309,A,17.2760511882998,126.097965,729.90039
RaPIPOm_fpd,RaPIPOm_fpd_1707010309,B,36.9591712370506,269.765135,729.90039
RaPIPOm_fpd,RaPIPOm_fpd_1707010309,C,18.5557586837294,135.438555,729.90039
RaPIPOm_fpd,RaPIPOm_fpd_1707010309,D,9.17123705057891,66.940895,729.90039
RaPIPOm_fpd,RaPIPOm_fpd_1707010309,E,18.0377818403413,131.65784,729.90039
RaMCONdy_fdd,RaMCONdy_fdd_1706010406,A,9.78546016458835,605.581585,6188.585665
RaMCONdy_fdd,RaMCONdy_fdd_1706010406,B,45.2402343048119,2799.730655,6188.585665
RaMCONdy_fdd,RaMCONdy_fdd_1706010406,C,40.0150932547526,2476.368325,6188.585665
RaMCONdy_fdd,RaMCONdy_fdd_1706010406,D,1.80759693822546,111.864685,6188.585665
RaMCONdy_fdd,RaMCONdy_fdd_1706010406,E,3.15161533762173,195.040415,6188.585665
RaPIPOm_fdp,RaPIPOm_fdp_1706010406,A,8.67204467887062,124.318805,1433.55817
RaPIPOm_fdp,RaPIPOm_fdp_1706010406,B,29.5221843003413,423.217685,1433.55817
RaPIPOm_fdp,RaPIPOm_fdp_1706010406,C,17.700899782811,253.752695,1433.55817
RaPIPOm_fdp,RaPIPOm_fdp_1706010406,D,9.97517840521254,142.999985,1433.55817
RaPIPOm_fdp,RaPIPOm_fdp_1706010406,E,34.1296928327645,489.269,1433.55817
RaMCONdy_fdd,RaMCONdy_fdd_1707010401,A,16.6730153893037,973.422915,5838.31354
RaMCONdy_fdd,RaMCONdy_fdd_1707010401,B,33.151759865915,1935.503685,5838.31354
RaMCONdy_fdd,RaMCONdy_fdd_1707010401,C,40.0807557519427,2340.04019,5838.31354
RaMCONdy_fdd,RaMCONdy_fdd_1707010401,D,0.403778759713546,23.57387,5838.31354
RaMCONdy_fdd,RaMCONdy_fdd_1707010401,E,9.69069023312509,565.77288,5838.31354
RaMCONdy_fdg,RaMCONdy_fdg_1707010309,A,20.0064398411506,414.54428,2072.054215
RaMCONdy_fdg,RaMCONdy_fdg_1707010309,B,27.820113770527,576.44784,2072.054215
RaMCONdy_fdg,RaMCONdy_fdg_1707010309,C,46.2487925297843,958.300055,2072.054215
RaMCONdy_fdg,RaMCONdy_fdg_1707010309,D,0.311258988944939,6.449455,2072.054215
RaMCONdy_fdg,RaMCONdy_fdg_1707010309,E,5.61339486959322,116.312585,2072.054215
RaMCONdy_fdg,RaMCONdy_fdg_1706010406,A,14.2716049382716,64.272155,450.349875
RaMCONdy_fdg,RaMCONdy_fdg_1706010406,B,39.9012345679012,179.69516,450.349875
RaMCONdy_fdg,RaMCONdy_fdg_1706010406,C,38.5679012345679,173.690495,450.349875
RaMCONdy_fdg,RaMCONdy_fdg_1706010406,D,0.395061728395062,1.77916,450.349875
RaMCONdy_fdg,RaMCONdy_fdg_1706010406,E,6.8641975308642,30.912905,450.349875
RaPIPOm_fdp,RaPIPOm_fdp_1705020107,A,19.5719283803252,211.497645,1080.617305
RaPIPOm_fdp,RaPIPOm_fdp_1705020107,B,20.1481786375798,217.724705,1080.617305
RaPIPOm_fdp,RaPIPOm_fdp_1705020107,C,10.9281745215065,118.091745,1080.617305
RaPIPOm_fdp,RaPIPOm_fdp_1705020107,D,14.5914797283392,157.678055,1080.617305
RaPIPOm_fdp,RaPIPOm_fdp_1705020107,E,34.7602387322494,375.625155,1080.617305
RaMCONdy_fdd,RaMCONdy_fdd_1705020107,A,18.3079881139661,1164.682615,6361.608975
RaMCONdy_fdd,RaMCONdy_fdd_1705020107,B,36.2069568257298,2303.345015,6361.608975
RaMCONdy_fdd,RaMCONdy_fdd_1705020107,C,35.7454990386296,2273.988875,6361.608975
RaMCONdy_fdd,RaMCONdy_fdd_1705020107,D,3.99580492920818,254.197485,6361.608975
RaMCONdy_fdd,RaMCONdy_fdd_1705020107,E,5.74375109246635,365.394985,6361.608975
RaMCONdy_fdg,RaMCONdy_fdg_1707020206,A,17.5554936849832,1542.53172,8786.604055
RaMCONdy_fdg,RaMCONdy_fdg_1707020206,B,33.012731276418,2900.697985,8786.604055
RaMCONdy_fdg,RaMCONdy_fdg_1707020206,C,44.3139537826824,3893.69166,8786.604055
RaMCONdy_fdg,RaMCONdy_fdg_1707020206,D,0.728947834670581,64.04976,8786.604055
RaMCONdy_fdg,RaMCONdy_fdg_1707020206,E,4.38887342124579,385.63293,8786.604055
RaMCONdy_fdd,RaMCONdy_fdd_1707020206,A,19.4808778234086,6751.689805,34658.0368
RaMCONdy_fdd,RaMCONdy_fdd_1707020206,B,24.2222792607803,8394.96646,34658.0368
RaMCONdy_fdd,RaMCONdy_fdd_1707020206,C,52.6957135523614,18263.299795,34658.0368
