"BpS_Code","Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","REST_ACRES","strataID"
"RaMCONdy_fdd",13,"B","E","Grow w/o fire","None",0,0,1,5.6843418860808e-14,"2007_RaMCONdy_fdd_OBM"
"RaMCONdy_fdd",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,2844.93614765189,"2007_RaMCONdy_fdd_OBM"
"RaMCONdy_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1276669.00999926,"2007_RaMCONdy_fdd_WNE"
"RaMCONdy_fdd",13,"B","E","Grow w/o fire","None",0,0,1,59543.5567710521,"2007_RaMCONdy_fdd_WNE"
"RaMCONdy_fdd",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,46317.4821034195,"2007_RaMCONdy_fdd_WNE"
"RaMCONdy_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,77502.4093871092,"2007_RaMCONdy_fdd_WNE"
"RaMCONdy_fmd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,385249.843208551,"2007_RaMCONdy_fmd_WEC"
"RaMCONdy_fmd",19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,151847.895870042,"2007_RaMCONdy_fmd_WEC"
"RaMCONdy_fmd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,96730.617684805,"2007_RaMCONdy_fmd_WEC"
"RaMCONdy_fmd",1,"B","C","Thin / low fire","None",1,0,0,30001.2671757893,"2007_RaMCONdy_fmd_WNE"
"RaMCONdy_fmd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4919.63166901877,"2007_RaMCONdy_fmd_WNE"
"RaMCONdy_fmd",6,"B","A","Regen / high fire","None",1,0,0,12171.5252432038,"2007_RaMCONdy_fmd_WNE"
"RaMCONdy_fmd",13,"B","E","Grow w/o fire","None",0,0,1,10702.1723237524,"2007_RaMCONdy_fmd_WNE"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,42415.2365040618,"2007_RaMCONms_fcm_OBM"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,63323.4782180112,"2007_RaMCONms_fcm_OBM"
"RaMCONms_fcm",17,"D","B","Regen / high fire","Grow w/o fire",0,1,0,67494.1874983461,"2007_RaMCONms_fcm_OBM"
"RaMCONms_fcm",18,"E","B","Regen / high fire","Grow w/o fire",0,1,0,23154.5518578316,"2007_RaMCONms_fcm_OBM"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,3406.23155053082,"2007_RaMCONms_fmm_WEC"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,61039.0738138199,"2007_RaMCONms_fmm_WEC"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,8623.87057723344,"2007_RaMCONms_fmm_WEC"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,212714.828167593,"2007_RaMCONms_fmm_WEC"
"RaPIPOm_fpd",4,"D","C","Overstory removal","None",1,0,0,14258.4381449406,"2007_RaPIPOm_fpd_WCB"
"RaPIPOm_fpd",8,"D","A","Regen / high fire","None",1,0,0,3708.24990701586,"2007_RaPIPOm_fpd_WCB"
"RaPIPOm_fpd",15,"D","E","Grow w/o fire","None",0,0,1,710.373697241411,"2007_RaPIPOm_fpd_WCB"
"RaPIPOm_fpd",16,"D","B","Regen / high fire","Grow w/o fire",0,1,0,2270.9019353533,"2007_RaPIPOm_fpd_WCB"
"RaPIPOm_fpd",7,"C","A","Regen / high fire","None",1,0,0,1635.03597889877,"2007_RaPIPOm_fpd_WEC"
"RaPIPOm_fpd",11,"C","D","Grow w/ fire","None",0,0,1,7197.26749501771,"2007_RaPIPOm_fpd_WEC"
"RaPIPOm_fpd",14,"C","B","Grow w/o fire","None",0,0,1,1001.28267025063,"2007_RaPIPOm_fpd_WEC"
"RaPIPOm_fpd",20,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,313.216903546755,"2007_RaPIPOm_fpd_WEC"
"RaPIPOm_fpd",10,"A","C","Grow w/ fire","None",0,0,1,38338.6688171196,"2007_RaPIPOm_fpd_WNE"
"RaPIPOm_fpd",12,"A","B","Grow w/o fire","None",0,0,1,6106.09355180736,"2007_RaPIPOm_fpd_WNE"
"RaPIPOm_fpd",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,34213.4030979837,"2007_RaPIPOm_fpd_WNE"
"RaPIPOm_fpd",19,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,1910.08171007812,"2007_RaPIPOm_fpd_WNE"
"RaSAWD_fal",4,"C","B","Grow w/o fire","None",0,0,1,25169.7782633614,"2007_RaSAWD_fal_WEC"
"RaSAWD_fal",5,"C","A","Regen / high fire","None",1,0,0,91996.1143329856,"2007_RaSAWD_fal_WEC"
"RaSAWD_fal",3,"A","C","Grow w/ fire","None",0,0,1,77484.5800206111,"2007_RaSAWD_fal_WNE"
"RaSAWD_fal",6,"A","B","Grow w/o fire","Grow w/o fire",0,0,1,29465.4284168874,"2007_RaSAWD_fal_WNE"
"RaSPFI_fcd",1,"A","B","Regen / high fire","None",1,0,0,32515.733700115,"2007_RaSPFI_fcd_WNE"
"RaSPFI_fcd",6,"D","B","Regen / high fire","None",1,0,0,5731.69789819539,"2007_RaSPFI_fcd_WNE"
"RaSPFI_fcd",8,"E","B","Regen / high fire","None",1,0,0,24598.0699814474,"2007_RaSPFI_fcd_WNE"
"Na0710412_fmh",5,"D","C","Overstory removal","None",1,0,0,34255.655627455,"2008_Na0710412_fmh_WEC"
"Na0710412_fmh",9,"A","B","Grow w/o fire","None",0,0,1,17228.077673774,"2008_Na0710412_fmh_WEC"
"Na0710412_fmh",12,"A","C","Grow w/ fire","None",0,0,1,70129.6223497899,"2008_Na0710412_fmh_WEC"
"Na1010471_frn",11,"C","D","Grow w/ fire","None",0,0,1,37836.7021744078,"2008_Na1010471_frn_WNE"
"Na1010471_frn",12,"A","B","Grow w/o fire","None",0,0,1,50565.3618445932,"2008_Na1010471_frn_WNE"
"Na1010471_frn",19,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,69802.9570172972,"2008_Na1010471_frn_WNE"
"Na1010471_frn",20,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,109535.140196014,"2008_Na1010471_frn_WNE"
"RaABAMlw_fsi",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,585.42045639346,"2008_RaABAMlw_fsi_WEC"
"RaABAMlw_fsi",13,"B","E","Grow w/o fire","None",0,0,1,10474.6038308933,"2008_RaABAMlw_fsi_WEC"
"RaABAMlw_fsi",14,"C","E","Grow w/o fire","None",0,0,1,11598.4574157414,"2008_RaABAMlw_fsi_WEC"
"RaABAMlw_fsi",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,29198.6857918616,"2008_RaABAMlw_fsi_WEC"
"RaMCONdy_fdd",1,"B","C","Thin / low fire","None",1,0,0,21749.6634382145,"2008_RaMCONdy_fdd_OBM"
"RaMCONdy_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,28925.5040112625,"2008_RaMCONdy_fdd_OBM"
"RaMCONdy_fdd",13,"B","E","Grow w/o fire","None",0,0,1,7758.62715183011,"2008_RaMCONdy_fdd_OBM"
"RaMCONdy_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,806493.397920977,"2008_RaMCONdy_fdd_WNE"
"RaMCONdy_fdd",11,"C","D","Grow w/ fire","None",0,0,1,266397.722286395,"2008_RaMCONdy_fdd_WNE"
"RaMCONdy_fdd",19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,76355.0671639055,"2008_RaMCONdy_fdd_WNE"
"RaMCONdy_fmd",10,"A","C","Grow w/ fire","None",0,0,1,20717.1574976468,"2008_RaMCONdy_fmd_WCB"
"RaMCONdy_fmd",12,"A","B","Grow w/o fire","None",0,0,1,130.654220450356,"2008_RaMCONdy_fmd_WCB"
"RaMCONdy_fmd",19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,27552.3446145489,"2008_RaMCONdy_fmd_WCB"
"RaMCONdy_fmd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,7390.30749264682,"2008_RaMCONdy_fmd_WCB"
