"strataID","YEAR","BpS_Code","SCLASS","BPS_LLID","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N","AREA_STRATA","avg","low","high","departure"
"2011_Na1010471_frn_Na1010471_frn_17010305",2011,"Na1010471_frn","B",NA,NA,0,2308.16001366001,NA,NA,NA,NA,7201.96950619185,2515.33175324361,2308.16001366001,2722.50348562525,0
"2011_Na1010471_frn_Na1010471_frn_17010305",2011,"Na1010471_frn","C",NA,NA,0,256.033026368374,NA,NA,NA,NA,7201.96950619185,356.655616998974,256.033026368374,457.278214831545,0
"2011_Na1010471_frn_Na1010471_frn_17010305",2011,"Na1010471_frn","D",NA,NA,0,542.963726253127,NA,NA,NA,NA,7201.96950619185,672.826399502501,542.963726253127,802.689065549905,0
"2011_Na1010471_frn_Na1010471_frn_17010305",2011,"Na1010471_frn","E",NA,NA,0,2573.53511078319,NA,NA,NA,NA,7201.96950619185,2786.67350205343,2573.53511078319,2999.81162685081,0
"2011_Na1010471_frn_Na1010471_frn_17020001",2011,"Na1010471_frn","A","Na1010471_frn_17020001","A",0.238727960432401,7806.09910803434,2.06428319205705e-05,55532259.960648,8,9144,55364.8186920201,6691.79404643089,5577.48953847564,7806.09910803434,0
"2011_Na1010471_frn_Na1010471_frn_17020001",2011,"Na1010471_frn","B","Na1010471_frn_17020001","B",0.26933069534832,17743.8769434652,1.50409744531552e-05,15999477.0476477,4,3288,55364.8186920201,19336.5004321228,17743.8769434652,20929.1238654155,0
"2011_Na1010471_frn_Na1010471_frn_17020001",2011,"Na1010471_frn","C","Na1010471_frn_17020001","C",0.404539562929752,5856.89712047037,5.823322894228e-05,134719851.569339,9,9144,55364.8186920201,2741.7741152142,1968.24244699553,3515.30583879769,2341.59128167268
"2011_Na1010471_frn_Na1010471_frn_17020001",2011,"Na1010471_frn","D",NA,NA,0,4174.009378199,NA,NA,NA,NA,55364.8186920201,5172.3228746851,4174.009378199,6170.63631580637,0
"2011_Na1010471_frn_Na1010471_frn_17020001",2011,"Na1010471_frn","E","Na1010471_frn_17020001","E",0.0673128466000359,19783.9361418512,1.28006081852499e-06,4061023.42637081,1,3288,55364.8186920201,21422.4279986746,19783.9361418512,23060.9178069998,0
"2011_Na1010471_frn_Na1010471_frn_17020002",2011,"Na1010471_frn","A","Na1010471_frn_17020002","A",0.0570218720578476,3511.43536434201,9.58109271062811e-07,3312481.0719384,2,3288,34856.1805368579,4212.9711052677,3511.43536434201,4914.5071947552,0
"2011_Na1010471_frn_Na1010471_frn_17020002",2011,"Na1010471_frn","B","Na1010471_frn_17020002","B",0.463258974208986,13176.4058325423,4.22279150539228e-05,27068994.9199053,7,3288,34856.1805368579,12173.7335357742,11171.0612041498,13176.4058325423,0
"2011_Na1010471_frn_Na1010471_frn_17020002",2011,"Na1010471_frn","C","Na1010471_frn_17020002","C",0.510519024415715,3085.06996299933,5.0978374336134e-05,30131207.1925618,8,3288,34856.1805368579,1726.14623887433,1239.15178796876,2213.14072463608,871.929238363251
"2011_Na1010471_frn_Na1010471_frn_17020002",2011,"Na1010471_frn","D","Na1010471_frn_17020002","D",0.0673128466000359,2627.84251599133,1.28006081852499e-06,4061023.42637081,1,3288,34856.1805368579,3256.35347815071,2627.84251599133,3884.86440545391,0
"2011_Na1010471_frn_Na1010471_frn_17020002",2011,"Na1010471_frn","E","Na1010471_frn_17020002","E",0.0658856063871899,12455.4268609828,1.23477723196873e-06,3953328.1705072,1,3288,34856.1805368579,13486.9766667775,12455.4268609828,14518.5251828934,0
"2011_Na1010471_frn_Na1010471_frn_17020003",2011,"Na1010471_frn","A","Na1010471_frn_17020003","A",0.311091762820147,9630.56724374298,3.51444746591058e-05,94449931.0405524,9,9144,68304.8731475051,8255.82299859626,6881.07943649828,9630.56724374298,0
"2011_Na1010471_frn_Na1010471_frn_17020003",2011,"Na1010471_frn","B","Na1010471_frn_17020003","B",0.264307579753499,21891.0364451897,2.55500633210101e-05,97316566.8694113,6,9144,68304.8731475051,23855.8933332729,21891.0364451897,25820.7501530512,0
"2011_Na1010471_frn_Na1010471_frn_17020003",2011,"Na1010471_frn","C","Na1010471_frn_17020003","C",0.394884862500593,7225.79111253148,5.55992298778862e-05,110424139.72796,12,9144,68304.8731475051,3382.59092259633,2428.26679183078,4336.91512166675,2888.87599086473
"2011_Na1010471_frn_Na1010471_frn_17020003",2011,"Na1010471_frn","D",NA,NA,0,5149.5731012928,NA,NA,NA,NA,68304.8731475051,6381.21583669569,5149.5731012928,7612.85850379371,0
"2011_Na1010471_frn_Na1010471_frn_17020003",2011,"Na1010471_frn","E",NA,NA,0,24407.9052447481,NA,NA,NA,NA,68304.8731475051,26429.3510126122,24407.9052447481,28450.7942531959,0
"2011_Na1010471_frn_Na1010471_frn_17020008",2011,"Na1010471_frn","A",NA,NA,0,178.696805516916,NA,NA,NA,NA,1773.82963608233,214.397931367728,178.696805516916,250.099074956836,0
"2011_Na1010471_frn_Na1010471_frn_17020008",2011,"Na1010471_frn","B",NA,NA,0,568.494858736945,NA,NA,NA,NA,1773.82963608233,619.520813667215,568.494858736945,670.546766823656,0
"2011_Na1010471_frn_Na1010471_frn_17020008",2011,"Na1010471_frn","C","Na1010471_frn_17020008","C",0.0592358282254217,259.050995349555,1.04552180145834e-06,3638842.37968723,1,3288,1773.82963608233,87.8435131895652,63.0603850235147,112.626643129445,146.42435222011
"2011_Na1010471_frn_Na1010471_frn_17020008",2011,"Na1010471_frn","D",NA,NA,0,133.730800736861,NA,NA,NA,NA,1773.82963608233,165.715698511361,133.730800736861,197.700594512032,0
"2011_Na1010471_frn_Na1010471_frn_17020008",2011,"Na1010471_frn","E",NA,NA,0,633.856175742052,NA,NA,NA,NA,1773.82963608233,686.351704180076,633.856175742052,738.847166986402,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17020010",2011,"RaABAMlw_fsi","A",NA,NA,0,214.915019596893,NA,NA,NA,NA,1942.31251994837,255.499389142899,214.915019596893,296.083758688905,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17020010",2011,"RaABAMlw_fsi","B",NA,NA,0,351.278573991654,NA,NA,NA,NA,1942.31251994837,404.449958034372,351.278573991654,457.621303230839,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17020010",2011,"RaABAMlw_fsi","C","RaABAMlw_fsi_17020010","C",0.0648621989684738,244.984052949215,1.19933260864591e-06,3917834.36941742,1,3288,1942.31251994837,57.5451785484508,39.0135437186231,76.0768075513409,168.907245397874
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17020010",2011,"RaABAMlw_fsi","D",NA,NA,0,113.625447513544,NA,NA,NA,NA,1942.31251994837,149.144405854026,113.625447513544,184.663356425258,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17020010",2011,"RaABAMlw_fsi","E",NA,NA,0,1017.50942589706,NA,NA,NA,NA,1942.31251994837,1075.67358836862,1017.50942589706,1133.83775084018,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17020011",2011,"RaABAMlw_fsi","A","RaABAMlw_fsi_17020011","A",0.297320349551071,8389.37217890331,2.70735710145084e-05,54536451.2334871,4,3631,48202.0567323886,6340.68715722639,5333.51139986845,7347.86291458433,1041.50926431898
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17020011",2011,"RaABAMlw_fsi","B","RaABAMlw_fsi_17020011","B",0.250347618471338,8717.62374927613,1.30130425010425e-05,14505936.2926194,4,3288,48202.0567323886,10037.1694165382,8717.62374927613,11356.7141197591,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17020011",2011,"RaABAMlw_fsi","C","RaABAMlw_fsi_17020011","C",0.34707493143734,1887.98587042327,3.56650053060367e-05,49145917.1116194,6,3631,48202.0567323886,1428.08942051282,968.192825996189,1887.98587042327,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17020011",2011,"RaABAMlw_fsi","D","RaABAMlw_fsi_17020011","D",0.132098148786204,3955.70752040269,4.06253370132329e-06,7995970.93749136,2,3288,48202.0567323886,3701.29267996751,2819.82441601955,4582.76075110724,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17020011",2011,"RaABAMlw_fsi","E","RaABAMlw_fsi_17020011","E",0.353720864181265,25251.3674133832,2.49995724281509e-05,19880214.2794726,6,3288,48202.0567323886,26694.8180581437,25251.3674133832,28138.2687029042,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17030001",2011,"RaABAMlw_fsi","A","RaABAMlw_fsi_17030001","A",0.695461435954262,15235.6517126714,0.000134111993264056,74578433.0750492,11,3631,94609.5816353328,12445.3145756046,10468.4595719704,14422.1695792389,813.482133432561
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17030001",2011,"RaABAMlw_fsi","B","RaABAMlw_fsi_17030001","B",0.17673580493767,17110.6959263642,1.16390626377972e-05,50744432.1921908,3,9144,94609.5816353328,19700.6614172867,17110.6959263642,22290.6250160177,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17030001",2011,"RaABAMlw_fsi","C","RaABAMlw_fsi_17030001","C",0.50122713429086,3705.68323102577,7.8989468609312e-05,242709448.665171,8,9487,94609.5816353328,2803.0119827185,1900.34045058249,3705.68323102578,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17030001",2011,"RaABAMlw_fsi","D","RaABAMlw_fsi_17030001","D",0.254738555673675,8994.90824228144,2.07592518371172e-05,45995890.1847889,3,3631,94609.5816353328,7264.78859410059,5534.66856748141,8994.90824228144,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17030001",2011,"RaABAMlw_fsi","E","RaABAMlw_fsi_17030001","E",0.0993812012414642,49562.64252299,2.37559069198857e-06,5215503.07456527,2,3288,94609.5816353328,52395.8050656223,49562.64252299,55228.9676082547,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17030002",2011,"RaABAMlw_fsi","A","RaABAMlw_fsi_17030002","A",0.0792607642654507,5418.98479803544,1.96084895252428e-06,5047103.86455354,3,3631,48974.5297391318,6442.30127922027,5418.98479803544,7465.61776040509,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17030002",2011,"RaABAMlw_fsi","B","RaABAMlw_fsi_17030002","B",0.260392966744093,10569.9097478111,2.19314071141222e-05,65855807.7117664,3,3631,48974.5297391318,10198.0223544414,8857.33000842284,11538.7137209694,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17030002",2011,"RaABAMlw_fsi","C","RaABAMlw_fsi_17030002","C",0.435731359915579,4464.58210431611,5.64993471338968e-05,102536731.850781,5,3631,48974.5297391318,1450.97559183713,983.708820003597,1918.24221674707,2546.33988756903
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17030002",2011,"RaABAMlw_fsi","D","RaABAMlw_fsi_17030002","D",0.0653700876393279,2865.01415257424,1.01830541739729e-06,2173299.63403067,2,3288,48974.5297391318,3760.60858636555,2865.01415257424,4656.20282425874,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17030002",2011,"RaABAMlw_fsi","E","RaABAMlw_fsi_17030002","E",0.191778781682744,25656.0389363949,1.25442854419425e-05,103707744.159279,3,9487,48974.5297391318,27122.6219272674,25656.0389363949,28589.2049181399,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17070105A",2011,"RaABAMlw_fsi","A","RaABAMlw_fsi_17070105A","A",0.104451447871009,4787.23163861955,2.4250354022923e-06,4802725.31216241,5,3288,43265.0075598445,5691.24839039653,4787.23163861955,6595.2651421735,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17070105A",2011,"RaABAMlw_fsi","B","RaABAMlw_fsi_17070105A","B",0.380532760109895,10193.5136289779,2.76742669011118e-05,20865365.1858375,7,3288,43265.0075598445,9009.12201935507,7824.72954443208,10193.5136289779,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17070105A",2011,"RaABAMlw_fsi","C","RaABAMlw_fsi_17070105A","C",0.385075957589202,1694.6107385052,2.82501527803883e-05,22472095.3376714,7,3288,43265.0075598445,1281.81873893162,869.026609563027,1694.6107385052,6.82121026329696e-13
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17070105A",2011,"RaABAMlw_fsi","D","RaABAMlw_fsi_17070105A","D",0.27107533430826,4113.37590099941,1.44243286268754e-05,14921698.0547712,5,3288,43265.0075598445,3322.19134691799,2531.00661977655,4113.37590099941,0
"2011_RaABAMlw_fsi_RaABAMlw_fsi_17070105A",2011,"RaABAMlw_fsi","E","RaABAMlw_fsi_17070105A","E",0.303669854511126,22476.2756527424,1.80883599505205e-05,18171631.1284538,5,3288,43265.0075598445,23960.6270642433,22665.0204596425,25256.2336688441,-188.744806900038
"2011_RaABLA_faf_RaABLA_faf_WNE",2011,"RaABLA_faf","A",NA,NA,0,480.73903473857,NA,NA,NA,NA,3716.14215603071,567.132245750908,480.73903473857,653.525453047104,0
"2011_RaABLA_faf_RaABLA_faf_WNE",2011,"RaABLA_faf","B","RaABLA_faf_WNE","B",0.124098027193895,1049.08472725225,3.64163056885802e-06,7556676.74910465,2,3288,3716.14215603071,786.327523284066,689.812362306116,882.842684262015,166.242042990239
"2011_RaABLA_faf_RaABLA_faf_WNE",2011,"RaABLA_faf","C",NA,NA,0,11.5792053829614,NA,NA,NA,NA,3716.14215603071,32.5477678991783,11.5792053829614,53.5163304153953,0
"2011_RaABLA_faf_RaABLA_faf_WNE",2011,"RaABLA_faf","D",NA,NA,0,59.4911549222879,NA,NA,NA,NA,3716.14215603071,96.8785625193875,59.4911549222879,134.265977548772,0
"2011_RaABLA_faf_RaABLA_faf_WNE",2011,"RaABLA_faf","E",NA,NA,0,2115.24803373464,NA,NA,NA,NA,3716.14215603071,2233.25607515788,2115.24803373464,2351.26397536772,0
"2011_RaDFHEdy_fwi_RaDFHEdy_fwi_17070105B",2011,"RaDFHEdy_fwi","A",NA,NA,0,454.064646465113,NA,NA,NA,NA,10774.1942314709,607.722595239283,454.064646465113,761.380597884425,0
"2011_RaDFHEdy_fwi_RaDFHEdy_fwi_17070105B",2011,"RaDFHEdy_fwi","B",NA,NA,0,1531.0793262317,NA,NA,NA,NA,10774.1942314709,1830.57009889683,1603.4626472079,2057.67735665027,-72.3833209761995
"2011_RaDFHEdy_fwi_RaDFHEdy_fwi_17070105B",2011,"RaDFHEdy_fwi","C",NA,NA,0,483.929603132744,NA,NA,NA,NA,10774.1942314709,632.163499304965,483.929603132744,780.397341606215,0
"2011_RaDFHEdy_fwi_RaDFHEdy_fwi_17070105B",2011,"RaDFHEdy_fwi","D","RaDFHEdy_fwi_17070105B","D",0.085626374860469,1907.03575129314,7.79612955909935e-06,13667416.0715643,1,5856,10774.1942314709,1650.7849984662,1394.5343533812,1907.03575129314,0
"2011_RaDFHEdy_fwi_RaDFHEdy_fwi_17070105B",2011,"RaDFHEdy_fwi","E","RaDFHEdy_fwi_17070105B","E",0.244128293338719,6398.08490434819,1.20371658177112e-05,15319829.8139916,1,3288,10774.1942314709,6052.95303956361,5707.82116400483,6398.08490434819,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021405",2011,"RaMCONdy_fdd","A",NA,NA,0,763.927073528361,NA,NA,NA,NA,6547.97668972364,914.489651825554,763.927073528361,1065.05222357477,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021405",2011,"RaMCONdy_fdd","B","RaMCONdy_fdd_1701021405","B",0.161872068977359,725.126900145892,2.67469525109045e-05,41375231.6863928,1,5856,6547.97668972364,42.9709333268941,11.8751682493453,74.066698404443,651.060201741449
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021405",2011,"RaMCONdy_fdd","C",NA,NA,0,1882.98342054875,NA,NA,NA,NA,6547.97668972364,2070.05064149231,1882.98342054875,2257.11786898386,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021405",2011,"RaMCONdy_fdd","D",NA,NA,0,2504.23389947844,NA,NA,NA,NA,6547.97668972364,2714.2160726026,2504.23389947844,2924.19823917878,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021405",2011,"RaMCONdy_fdd","E",NA,NA,0,671.7053960222,NA,NA,NA,NA,6547.97668972364,806.249351188418,671.7053960222,940.793312902612,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021601",2011,"RaMCONdy_fdd","A","RaMCONdy_fdd_1701021601","A",0.291056292790366,8042.03832811741,3.05804358075086e-05,97133990.2390815,7,9144,37215.2318474636,5197.47488841942,4341.75692783541,6053.19281178819,1988.84551632921
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021601",2011,"RaMCONdy_fdd","B","RaMCONdy_fdd_1701021601","B",0.199084059374416,420.955889721386,8.57171249122813e-06,11902871.1088523,3,3288,37215.2318474636,244.224028618184,67.4921675149817,420.955889721386,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021601",2011,"RaMCONdy_fdd","C","RaMCONdy_fdd_1701021601","C",0.129879804227838,10701.8805779544,6.43843948981869e-06,30842811.8593948,4,9144,37215.2318474636,11765.0715953265,10701.8805779544,12828.2626499137,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021601",2011,"RaMCONdy_fdd","D",NA,NA,0,14232.7393003138,NA,NA,NA,NA,37215.2318474636,15426.1667706519,14232.7393003138,16619.5942037748,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021601",2011,"RaMCONdy_fdd","E","RaMCONdy_fdd_1701021601","E",0.0541347108312154,3817.61775135666,8.33602792329336e-07,2668906.84133741,1,3288,37215.2318474636,4582.29434115632,3817.61775135666,5346.97096817121,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021602",2011,"RaMCONdy_fdd","A","RaMCONdy_fdd_1701021602","A",0.480947866159972,19875.2974585313,8.18683309796585e-05,128632535.60268,13,9144,104147.389275616,14545.2120968406,12150.4724398001,16939.9516497337,2935.34580879757
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021602",2011,"RaMCONdy_fdd","B","RaMCONdy_fdd_1701021602","B",0.395980162141815,1178.05142513614,5.55674722179117e-05,70159508.4209597,12,9144,104147.389275616,683.464638436498,188.877851736854,1178.05142513614,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021602",2011,"RaMCONdy_fdd","C","RaMCONdy_fdd_1701021602","C",0.462803102372367,32579.8431371946,7.57615328991409e-05,155363828.579646,9,9144,104147.389275616,32924.7308283924,29949.3746835098,35900.0870774224,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021602",2011,"RaMCONdy_fdd","D",NA,NA,0,39830.5362289221,NA,NA,NA,NA,104147.389275616,43170.361057502,39830.5362289221,46510.1857819346,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021602",2011,"RaMCONdy_fdd","E","RaMCONdy_fdd_1701021602","E",0.328421287920994,10683.6610258318,2.18159840941268e-05,19081773.233784,3,3288,104147.389275616,12823.6200295601,10683.6610258318,14963.5791374358,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021603",2011,"RaMCONdy_fdd","A","RaMCONdy_fdd_1701021603","A",0.0732006405071489,3220.79496995085,1.43427756710601e-06,4090269.27020278,2,3288,27606.9419666069,3855.58225743717,3220.79496995085,4490.36951731655,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021603",2011,"RaMCONdy_fdd","B","RaMCONdy_fdd_1701021603","B",0.532516853268153,1527.45973248223,5.52505431089746e-05,31981213.4902853,9,3288,27606.9419666069,181.169866482309,50.0669284937855,312.272804470832,1215.1869280114
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021603",2011,"RaMCONdy_fdd","C","RaMCONdy_fdd_1701021603","C",0.13450334809319,9468.60113910348,7.06994741965154e-06,43239275.4015901,3,9144,27606.9419666069,8727.54602460683,7938.85141600377,9516.24066081682,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021603",2011,"RaMCONdy_fdd","D",NA,NA,0,10558.1072153494,NA,NA,NA,NA,27606.9419666069,11443.4136148909,10558.1072153494,12328.7199868254,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021603",2011,"RaMCONdy_fdd","E",NA,NA,0,2831.97890972093,NA,NA,NA,NA,27606.9419666069,3399.23003754806,2831.97890972093,3966.48119298214,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021604",2011,"RaMCONdy_fdd","A","RaMCONdy_fdd_1701021604","A",0.0673128466000359,1376.5805734952,1.28006081852499e-06,4061023.42637081,1,3288,7866.15110723353,1098.5857354304,917.713376211547,1279.45808678311,97.1224867120873
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021604",2011,"RaMCONdy_fdd","B","RaMCONdy_fdd_1701021604","B",0.0716738761867502,88.9770793743969,1.42020237613766e-06,4333918.51172484,1,3288,7866.15110723353,51.6214199874424,14.2657606004878,88.977079374397,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021604",2011,"RaMCONdy_fdd","C",NA,NA,0,2262.04716667631,NA,NA,NA,NA,7866.15110723353,2486.77292501044,2262.04716667631,2711.49869121072,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021604",2011,"RaMCONdy_fdd","D","RaMCONdy_fdd_1701021604","D",0.0578124102762042,3008.36169622734,1.00066772553139e-06,3535440.49336354,1,3288,7866.15110723353,3260.61542007033,3008.36169622734,3512.86913604717,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021604",2011,"RaMCONdy_fdd","E","RaMCONdy_fdd_1701021604","E",0.0658856063871899,1130.18459146029,1.23477723196873e-06,3953328.1705072,1,3288,7866.15110723353,968.555559538004,806.926535481874,1130.18459146029,0
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021609",2011,"RaMCONdy_fdd","A","RaMCONdy_fdd_1701021609","A",0.176946127305048,3100.44839686017,6.55913321232184e-06,7301531.11310745,4,3288,14347.5946286939,2003.78337282723,1673.87828274813,2333.68844855873,766.759948301434
"2011_RaMCONdy_fdd_RaMCONdy_fdd_1701021609",2011,"RaMCONdy_fdd","B","RaMCONdy_fdd_1701021609","B",0.2443695779859,162.291195364278,1.2079601442674e-05,10037070.6099626,4,3288,14347.5946286939,94.1557310609382,26.0202667575981,162.291195364278,0
