"type","REST_ACRES","YEAR","BpS_Code","AREA_STRATA","REST_PCT"
"passive",261.807880188702,2019,"RaABLA_faf",3783.0578468012,0.06920536
"active",568.382220210156,2019,"RaDFHEdy_fwi",6528.67588568303,0.087059341
"both",971.626062563617,2019,"RaDFHEdy_fwi",6528.67588568303,0.148824368
"passive",764.079614523283,2019,"RaDFHEdy_fwi",6528.67588568303,0.117034392256914
"both",654776.446817826,2019,"RaMCONdy_fdd",2786303.1629855,0.234998278549216
"passive",351648.76246613,2019,"RaMCONdy_fdd",2786303.1629855,0.126206210127308
"both",290632.513770161,2019,"RaMCONdy_fmd",1384123.87782354,0.209975796550208
"passive",164440.737274487,2019,"RaMCONdy_fmd",1384123.87782354,0.118804927730212
"both",94591.599353678,2019,"RaMCONms_fcm",272703.099089891,0.346866609398149
"passive",23444.0021330038,2019,"RaMCONms_fcm",272703.099089891,0.0859689611568219
"both",118460.703114223,2019,"RaMCONms_fmm",736852.338381624,0.160765864398833
"passive",41528.7030667727,2019,"RaMCONms_fmm",736852.338381624,0.0563596000224193
"passive",448.145462399076,2019,"RaOAPI_fop",672.663305334034,0.666225523
"passive",220.017935119933,2019,"RaPIPOm_fdp",272.770829023073,0.806603609
"active",82612.5695102821,2019,"RaPIPOm_fpd",397631.445043807,0.207761661055706
"passive",38385.7987241319,2019,"RaPIPOm_fpd",397631.445043807,0.0965361246012698
"active",1640.42159569763,2019,"RaSAWD_fal",294297.72111137,0.00557402072127105
"passive",82541.3714769573,2019,"RaSAWD_fal",294297.72111137,0.280468945410968
"active",90697.5880273461,2019,"RaSPFI_fcd",764242.69404493,0.118676421422243
"passive",7495.61611607694,2019,"RaSPFI_fcd",764242.69404493,0.0098079002579726
