"type","REST_ACRES","YEAR","BpS_Code","MAP_ZONE","AREA_STRATA","REST_PCT"
"active",189905.431893192,2014,"RaSPFI_fcd","WNE",1291495.96734268,0.14704299254138
"both",29552.6146538823,2014,"RaSPFI_fcd","WNE",1291495.96734268,0.0228824676198473
"passive",145605.89275418,2014,"RaSPFI_fcd","WNE",1291495.96734268,0.112742042124817
"active",50357.0805719938,2015,"Na0710412_fmh","WEC",531376.393498571,0.0947672519669982
"passive",124919.645560201,2015,"Na0710412_fmh","WEC",531376.393498571,0.235086931012747
"passive",216454.632416269,2015,"Na1010471_frn","WNE",579651.538688528,0.373421992299032
"active",91.4033179731196,2015,"RaABAMlw_fsi","WEC",315089.711097616,0.000290086647560518
"both",5180.44594690039,2015,"RaABAMlw_fsi","WEC",315089.711097616,0.0164411777485666
"passive",114182.843120099,2015,"RaABAMlw_fsi","WEC",315089.711097616,0.362382010895699
"active",2278.17543547894,2015,"RaDFHEdy_fwi","OEC",26168.0758125534,0.087059341
"both",3894.44734457935,2015,"RaDFHEdy_fwi","OEC",26168.0758125534,0.148824368
"passive",13863.0039272816,2015,"RaDFHEdy_fwi","OEC",26168.0758125534,0.529767799
"both",926299.097813015,2015,"RaMCONdy_fdd","WNE",3596418.16071497,0.257561567209099
"passive",488223.837062332,2015,"RaMCONdy_fdd","WNE",3596418.16071497,0.135752800493387
"passive",64208.9232328798,2015,"RaMCONdy_fmd","OEC",82913.6838411568,0.774406832
"active",108831.914138496,2015,"RaMCONdy_fmd","WEC",1552254.96884752,0.0701121377110479
"both",306652.982385809,2015,"RaMCONdy_fmd","WEC",1552254.96884752,0.197553229682031
"passive",108639.269821701,2015,"RaMCONdy_fmd","WEC",1552254.96884752,0.069988031606921
"active",16681.9167252355,2015,"RaMCONdy_fmd","WNE",120253.689159197,0.138722702329333
"passive",12335.8795743084,2015,"RaMCONdy_fmd","WNE",120253.689159197,0.10258213
"both",90855.7294805459,2015,"RaMCONms_fcm","OBM",418202.677074638,0.217252864367319
"passive",152618.173037048,2015,"RaMCONms_fcm","OBM",418202.677074638,0.364938297632681
"both",124365.046770748,2015,"RaMCONms_fmm","WEC",924203.590159557,0.134564557089934
"passive",141390.826245555,2015,"RaMCONms_fmm","WEC",924203.590159557,0.152986666304927
"both",53765.9503476101,2015,"RaPIPOm_fpd","WCB",155663.936439661,0.345397601893815
"passive",9957.04542319535,2015,"RaPIPOm_fpd","WCB",155663.936439661,0.0639650111061848
"active",2339.9988313045,2015,"RaPIPOm_fpd","WEC",82589.3258662212,0.0283329450478244
"both",23264.5802511909,2015,"RaPIPOm_fpd","WEC",82589.3258662212,0.281689915823687
"passive",10544.4019913139,2015,"RaPIPOm_fpd","WEC",82589.3258662212,0.127672697176313
"active",14211.9745462558,2015,"RaPIPOm_fpd","WNE",41474.763478315,0.342665596
"both",14263.2666507142,2015,"RaPIPOm_fpd","WNE",41474.763478315,0.343902302376522
"passive",2714.95090032579,2015,"RaPIPOm_fpd","WNE",41474.763478315,0.0654603106234782
"active",15512.6286890677,2015,"RaSAWD_fal","WEC",111130.724032757,0.139589018465273
"passive",36814.7342019078,2015,"RaSAWD_fal","WEC",111130.724032757,0.331274132534727
"active",21585.706322639,2015,"RaSAWD_fal","WNE",174329.260390129,0.123821475949205
"passive",13163.1474996407,2015,"RaSAWD_fal","WNE",174329.260390129,0.0755073902693271
"active",87240.49418403,2015,"RaSPFI_fcd","WNE",766433.074974329,0.113826630181575
"passive",98626.26505699,2015,"RaSPFI_fcd","WNE",766433.074974329,0.128682161923001
"active",3680.09357068362,2016,"Na0710412_fmh","WEC",622264.072421002,0.00591403832197112
"passive",225472.342830028,2016,"Na0710412_fmh","WEC",622264.072421002,0.362341894419194
"both",16711.9664047966,2016,"Na1010471_frn","WNE",729743.328825662,0.0229011568104231
"passive",208673.210840859,2016,"Na1010471_frn","WNE",729743.328825662,0.285954256240569
"passive",153993.480025632,2016,"RaABAMlw_fsi","WEC",324686.260359612,0.474283943690976
"active",2370.36750077959,2016,"RaABLA_faf","WNE",17892.131302626,0.132481003
"both",286.432410419782,2016,"RaABLA_faf","WNE",17892.131302626,0.016008848
"passive",10184.2970392785,2016,"RaABLA_faf","WNE",17892.131302626,0.56920536
"active",5918.18878475155,2016,"RaMCONdy_fdd","OBM",50727.5675267691,0.116666126
"both",91.9976395465499,2016,"RaMCONdy_fdd","OBM",50727.5675267691,0.001813563
"passive",24604.1919065274,2016,"RaMCONdy_fdd","OBM",50727.5675267691,0.485026054
"both",648853.175657736,2016,"RaMCONdy_fdd","WNE",3729613.83164086,0.173973286497672
"passive",955439.137162673,2016,"RaMCONdy_fdd","WNE",3729613.83164086,0.256176424770047
"active",26508.9324206153,2016,"RaMCONdy_fmd","WEC",1338256.38412562,0.0198085604037193
"both",379991.44320392,2016,"RaMCONdy_fmd","WEC",1338256.38412562,0.283945175013827
"passive",23674.9723790105,2016,"RaMCONdy_fmd","WEC",1338256.38412562,0.017690909350288
"passive",55536.9510283914,2016,"RaMCONdy_fmd","WNE",71715.4714208299,0.774406832
"both",144646.00682937,2016,"RaMCONms_fcm","OBM",484252.989558304,0.29869925420864
"passive",81246.6202570381,2016,"RaMCONms_fcm","OBM",484252.989558304,0.167777219777506
"active",14888.0393166271,2016,"RaMCONms_fmm","WEC",1031065.07841809,0.0144394758665176
"both",192621.761994583,2016,"RaMCONms_fmm","WEC",1031065.07841809,0.186818238757647
"passive",26177.4237434974,2016,"RaMCONms_fmm","WEC",1031065.07841809,0.0253887211306391
"active",36155.1876275879,2016,"RaPIPOm_fpd","WCB",83734.425544461,0.431784029
"both",4569.83976785918,2016,"RaPIPOm_fpd","WCB",83734.425544461,0.0545754
"passive",1429.51746227206,2016,"RaPIPOm_fpd","WCB",83734.425544461,0.01707204
"active",15634.1956988646,2016,"RaPIPOm_fpd","WEC",45625.227280957,0.342665596
"both",15003.8503388849,2016,"RaPIPOm_fpd","WEC",45625.227280957,0.32884987611113
"passive",3673.41191956657,2016,"RaPIPOm_fpd","WEC",45625.227280957,0.0805127368888698
"active",97236.9060692415,2016,"RaPIPOm_fpd","WNE",225198.01460568,0.431784029
"passive",3844.58951326876,2016,"RaPIPOm_fpd","WNE",225198.01460568,0.01707204
"active",88233.7379185843,2016,"RaSAWD_fal","WEC",225504.593286887,0.391272464265654
"passive",35187.1344054052,2016,"RaSAWD_fal","WNE",80398.6718095101,0.437658155457775
"active",57806.3650369596,2016,"RaSPFI_fcd","WNE",1304584.78468706,0.0443101634447057
"passive",135896.910841033,2016,"RaSPFI_fcd","WNE",1304584.78468706,0.104168707496946
"both",63517.4621960934,2017,"Na0710412_fmh","WEC",862778.344179286,0.0736196760438095
"passive",116612.799339399,2017,"Na0710412_fmh","WEC",862778.344179286,0.135159627181332
"passive",198655.898823182,2017,"Na1010471_frn","WNE",601137.431460428,0.330466692683833
"both",27753.6288924054,2017,"RaABAMlw_fsi","WEC",280647.551502649,0.0988913986379225
"passive",148311.538656503,2017,"RaABAMlw_fsi","WEC",280647.551502649,0.528461901279417
"active",3040.17495661225,2017,"RaDFHEdy_fwi","OEC",14042.8869503934,0.216492162
"both",2089.92377528775,2017,"RaDFHEdy_fwi","OEC",14042.8869503934,0.148824368
"active",7415.76690580587,2017,"RaMCONdy_fdd","OBM",63564.0109092666,0.116666126
"both",24309.6697573187,2017,"RaMCONdy_fdd","OBM",63564.0109092666,0.382443924
"passive",6520.5316304158,2017,"RaMCONdy_fdd","OBM",63564.0109092666,0.10258213
"both",813150.153002192,2017,"RaMCONdy_fdd","WNE",3569580.14386903,0.227799942914526
"passive",419487.991079252,2017,"RaMCONdy_fdd","WNE",3569580.14386903,0.117517459805392
"both",419142.05757789,2017,"RaMCONdy_fmd","WEC",1321926.46605983,0.317069117185615
"passive",86732.3759810715,2017,"RaMCONdy_fmd","WEC",1321926.46605983,0.065610590458627
"active",34165.714081169,2017,"RaMCONdy_fmd","WNE",118809.489743707,0.287567215
"both",23185.0082113996,2017,"RaMCONdy_fmd","WNE",118809.489743707,0.195144413644177
"passive",34440.6897767442,2017,"RaMCONdy_fmd","WNE",118809.489743707,0.289881640355823
"active",37777.0233602995,2017,"RaMCONms_fcm","OBM",374149.422575473,0.100967744652016
"both",155381.824346795,2017,"RaMCONms_fcm","OBM",374149.422575473,0.415293503
"passive",9384.50470298889,2017,"RaMCONms_fcm","OBM",374149.422575473,0.0250822375680557
"both",99869.3514466152,2017,"RaMCONms_fmm","WEC",841001.107317699,0.11875055880145
"passive",169035.14145497,2017,"RaMCONms_fmm","WEC",841001.107317699,0.200992769193959
"active",10914.6194659204,2017,"RaPIPOm_fpd","WCB",25277.960120939,0.431784029
"both",1379.55478478429,2017,"RaPIPOm_fpd","WCB",25277.960120939,0.0545754
"passive",431.546346303075,2017,"RaPIPOm_fpd","WCB",25277.960120939,0.01707204
"active",8877.35869688058,2017,"RaPIPOm_fpd","WEC",20559.7199077518,0.431784029
"both",1122.05493785352,2017,"RaPIPOm_fpd","WEC",20559.7199077518,0.0545754
"passive",350.996360653935,2017,"RaPIPOm_fpd","WEC",20559.7199077518,0.01707204
"passive",93860.4279211529,2017,"RaPIPOm_fpd","WNE",215756.060390031,0.435030319665076
"passive",46324.1479127939,2017,"RaSAWD_fal","WEC",305285.969064245,0.151740180050808
"passive",131773.165066828,2017,"RaSAWD_fal","WNE",202929.776565894,0.649353521680144
"active",78980.3635731668,2017,"RaSPFI_fcd","WNE",823604.392465863,0.0958959960578894
"passive",69709.7122925485,2017,"RaSPFI_fcd","WNE",823604.392465863,0.0846398014996475
"active",115681.389787488,2018,"Na0710412_fmh","WEC",846368.968110383,0.136679621
"passive",56613.7279975719,2018,"Na0710412_fmh","WEC",846368.968110383,0.066890127273887
"passive",257768.00122421,2018,"Na1010471_frn","WNE",499500.037924445,0.516052015321769
"active",2198.61735945797,2018,"RaABAMlw_fsi","WEC",233847.363677325,0.00940193348722863
"both",13680.0906521494,2018,"RaABAMlw_fsi","WEC",233847.363677325,0.058500085
"passive",55859.6792934855,2018,"RaABAMlw_fsi","WEC",233847.363677325,0.238872392722646
"active",24323.6907561907,2018,"RaMCONdy_fdd","OBM",48177.943820836,0.504871914970999
"passive",982.378832918429,2018,"RaMCONdy_fdd","OBM",48177.943820836,0.0203906342821872
"both",857829.681152524,2018,"RaMCONdy_fdd","WNE",2883218.10346625,0.297525074541266
"passive",200771.481618728,2018,"RaMCONdy_fdd","WNE",2883218.10346625,0.0696345106106808
"passive",68789.7160577868,2018,"RaMCONdy_fmd","WCB",88828.9116460001,0.774406832
"both",255074.981060909,2018,"RaMCONdy_fmd","WEC",1553297.71511033,0.164215126681488
"passive",302743.141701501,2018,"RaMCONdy_fmd","WEC",1553297.71511033,0.194903487436081
"passive",43489.7692059377,2018,"RaMCONdy_fmd","WNE",56158.8139578005,0.774406832
"active",20369.9739889537,2018,"RaMCONms_fcm","OBM",331825.962274855,0.0613875232947597
"both",107731.914403447,2018,"RaMCONms_fcm","OBM",331825.962274855,0.324663910156047
"passive",11889.5170911143,2018,"RaMCONms_fcm","OBM",331825.962274855,0.0358305812167466
"both",146856.39284041,2018,"RaMCONms_fmm","WEC",802864.691005831,0.182915495581737
"passive",72559.9843541389,2018,"RaMCONms_fmm","WEC",802864.691005831,0.0903763550284365
"active",13491.4161408238,2018,"RaPIPOm_fpd","WCB",31245.7507334618,0.431784029
"both",1705.24934457897,2018,"RaPIPOm_fpd","WCB",31245.7507334618,0.0545754
"active",13872.4289236165,2018,"RaPIPOm_fpd","WEC",155662.846132141,0.089118433
"both",61065.0671039883,2018,"RaPIPOm_fpd","WEC",155662.846132141,0.392290573
"passive",2657.48233568175,2018,"RaPIPOm_fpd","WEC",155662.846132141,0.01707204
"active",45056.9078808056,2018,"RaPIPOm_fpd","WNE",560158.380084934,0.0804360150319876
"both",102638.026537471,2018,"RaPIPOm_fpd","WNE",560158.380084934,0.183230368743048
"passive",94451.0391617727,2018,"RaSAWD_fal","WEC",137811.501706851,0.685363979
"active",3750.88869824768,2018,"RaSAWD_fal","WNE",97528.3237863779,0.0384594808218326
"passive",42171.6051515545,2018,"RaSAWD_fal","WNE",97528.3237863779,0.432403670178167
"active",176690.525335264,2018,"RaSPFI_fcd","WNE",908144.130187671,0.194562206
"passive",83602.4387437312,2018,"RaSPFI_fcd","WNE",908144.130187671,0.0920585576283519
"active",131323.682157464,2019,"Na0710412_fmh","WEC",1271750.31077663,0.103262158494986
"both",70959.371455978,2019,"Na0710412_fmh","WEC",1271750.31077663,0.0557966220685606
"passive",179961.953836852,2019,"Na0710412_fmh","WEC",1271750.31077663,0.141507300852911
"passive",83383.4468848507,2019,"Na1010471_frn","WNE",492474.345462097,0.169315310844488
"active",10015.4046543376,2019,"RaABAMlw_fsi","WEC",323073.079025862,0.031000430876309
"passive",109797.293019664,2019,"RaABAMlw_fsi","WEC",323073.079025862,0.339852807763269
"both",157.09535277259,2019,"RaMCONdy_fdd","OBM",86622.4954813203,0.001813563
"passive",36276.9564587103,2019,"RaMCONdy_fdd","OBM",86622.4954813203,0.418793712385407
"active",37637.6041411545,2019,"RaMCONdy_fdd","WNE",3313428.40765485,0.0113591119259442
"both",712424.301380053,2019,"RaMCONdy_fdd","WNE",3313428.40765485,0.215011225151017
"passive",306239.517076601,2019,"RaMCONdy_fdd","WNE",3313428.40765485,0.09242376155438
"both",342087.257762255,2019,"RaMCONdy_fmd","WEC",1667249.80759928,0.205180565145685
"passive",205168.839836201,2019,"RaMCONdy_fmd","WEC",1667249.80759928,0.123058247720916
"active",27694.8068222623,2019,"RaMCONdy_fmd","WNE",96307.2470631338,0.287567215
"both",18728.3338362469,2019,"RaMCONdy_fmd","WNE",96307.2470631338,0.194464429286091
"passive",27983.190178388,2019,"RaMCONdy_fmd","WNE",96307.2470631338,0.290561624713909
"active",3538.22568603502,2019,"RaMCONms_fcm","OBM",216438.248075564,0.0163475065867274
"both",89885.3982264838,2019,"RaMCONms_fcm","OBM",216438.248075564,0.415293503
"passive",43398.2020275323,2019,"RaMCONms_fcm","OBM",216438.248075564,0.200510780388414
"active",10321.0876278074,2019,"RaMCONms_fmm","WCB",83109.0762361464,0.12418725
"both",34514.6594012033,2019,"RaMCONms_fmm","WCB",83109.0762361464,0.415293503
"passive",20344.9564217252,2019,"RaMCONms_fmm","WCB",83109.0762361464,0.24479825
"passive",94196.1390461889,2019,"RaMCONms_fmm","WEC",595130.000915431,0.158278256685591
"passive",4702.67155584655,2019,"RaOAPI_fop","WEC",7058.67817052477,0.666225523
"active",7049.83927972813,2019,"RaPIPOm_fpd","WCB",79106.4097786384,0.089118433
"passive",36700.4705682653,2019,"RaPIPOm_fpd","WCB",79106.4097786384,0.463938013
"active",26681.1796695677,2019,"RaPIPOm_fpd","WEC",129392.54652892,0.206203374037501
"both",38431.993493884,2019,"RaPIPOm_fpd","WEC",129392.54652892,0.29701860365886
"passive",14536.4774559189,2019,"RaPIPOm_fpd","WEC",129392.54652892,0.11234400934114
"active",123796.845255656,2019,"RaPIPOm_fpd","WNE",439410.736124821,0.281733774525914
"passive",23598.3402382841,2019,"RaPIPOm_fpd","WNE",439410.736124821,0.0537045144740856
"active",1270.00327726521,2019,"RaSAWD_fal","WEC",76797.8048866135,0.0165369736692381
"passive",15925.055715996,2019,"RaSAWD_fal","WEC",76797.8048866135,0.207363423206018
"passive",86214.4600900661,2019,"RaSAWD_fal","WNE",125793.684424238,0.685363979
"active",90910.1468052945,2019,"RaSPFI_fcd","WNE",652301.105406,0.139368377658522
"passive",93163.2558261395,2019,"RaSPFI_fcd","WNE",652301.105406,0.142822471177867
