"type","REST_ACRES","YEAR","BpS_Code","AREA_STRATA","REST_PCT"
"both",427364.201604988,2005,"RaMCONdy_fmd",1840334.61872526,0.232220921813126
"passive",105887.612520435,2005,"RaMCONdy_fmd",1840334.61872526,0.0575371519087004
"both",20873.0321047672,2005,"RaMCONms_fcm",415263.154697786,0.0502645897393855
"passive",103203.902841893,2005,"RaMCONms_fcm",415263.154697786,0.248526510658047
"active",107632.067294541,2005,"RaMCONms_fmm",981585.652978763,0.109651222965532
"both",291453.861249548,2005,"RaMCONms_fmm",981585.652978763,0.296921476353173
"passive",85124.9394340253,2005,"RaMCONms_fmm",981585.652978763,0.0867218659682947
"both",4180.86965982657,2005,"RaPIPOm_fpd",312542.246918947,0.0133769744763843
"passive",58221.315777928,2005,"RaPIPOm_fpd",312542.246918947,0.186283026860771
"passive",31327.3853487071,2005,"RaSAWD_fal",293650.820264918,0.106682437734875
"active",103500.331633208,2005,"RaSPFI_fcd",855616.945385686,0.120965733780031
"passive",122830.231194449,2005,"RaSPFI_fcd",855616.945385686,0.143557501820023
"active",4285.5566631273,2006,"Na0710412_fmh",639141.133450357,0.00670518049744667
"passive",223102.760419314,2006,"Na0710412_fmh",639141.133450357,0.349066503066248
"passive",213645.573484601,2006,"Na1010471_frn",671846.220834031,0.3179977305214
"passive",112797.388541415,2006,"RaABAMlw_fsi",285113.638987537,0.395622562785732
"active",4523.12019881928,2006,"RaABLA_faf",34141.6512284352,0.132481003
"both",546.568504985032,2006,"RaABLA_faf",34141.6512284352,0.016008848
"passive",19433.6108784759,2006,"RaABLA_faf",34141.6512284352,0.56920536
"both",655923.048862909,2006,"RaMCONdy_fdd",3620696.80266614,0.18115934158859
"passive",681151.306576558,2006,"RaMCONdy_fdd",3620696.80266614,0.188127132345074
"both",370845.288621038,2006,"RaMCONdy_fmd",1391485.21225168,0.266510405828131
"passive",34100.8916948942,2006,"RaMCONdy_fmd",1391485.21225168,0.0245068301083219
"both",115381.264096749,2006,"RaMCONms_fcm",414647.421738986,0.278263551266887
"passive",39807.5439941094,2006,"RaMCONms_fcm",414647.421738986,0.096003355880427
"both",271615.323527264,2006,"RaMCONms_fmm",976913.328790915,0.278034207869219
