"strataID","YEAR","BpS_Code","SCLASS","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N","AREA_STRATA","avg","low","high","departure"
"2006_RaMCONms_fmm",2006,"RaMCONms_fmm","B","B",2.84034937577185,405705.75844097,0.00479338245430688,2297632338.68132,5,316,976913.328790915,433796.526075634,405705.75844097,461887.255610679,0
"2006_RaMCONms_fmm",2006,"RaMCONms_fmm","C","C",4.94081832639851,155723.97308658,0.0569718798333253,20749891895.0303,15,929,976913.328790915,122265.672656287,102078.842113704,142452.511991089,13271.4610954912
"2006_RaMCONms_fmm",2006,"RaMCONms_fmm","D","D",1.39515626751094,76102.1256685896,0.0136871792786801,4124902477.87992,1,613,976913.328790915,94191.7958530768,76102.1256685896,112281.474829784,0
"2006_RaMCONms_fmm",2006,"RaMCONms_fmm","E","E",2.01441277020188,177083.236911204,0.00957459017759331,6085375263.24325,7,929,976913.328790915,184850.13234171,163044.547621101,206655.735623672,0
"2006_RaPIPOm_fpd",2006,"RaPIPOm_fpd","A","A",0.839404523954726,38749.8742467516,0.00509330341833133,2722087428.46444,1,613,306750.188008803,33043.4851622758,27337.0960777999,38749.8742467516,0
"2006_RaPIPOm_fpd",2006,"RaPIPOm_fpd","B",NA,0,16741.0142106556,NA,NA,NA,NA,306750.188008803,21141.2717308466,16741.0142106556,25541.5280240368,0
"2006_RaPIPOm_fpd",2006,"RaPIPOm_fpd","C","C",4.28272070219249,125687.241049871,0.128810329483498,13784201680.9902,5,613,306750.188008803,114123.382278321,105112.735997148,123134.016902986,2553.22414688446
"2006_RaPIPOm_fpd",2006,"RaPIPOm_fpd","D","D",1.07097932844669,120335.207021831,0.00814792602945424,3011717068.14935,1,613,306750.188008803,129949.117118497,120335.207021831,139563.027521913,0
"2006_RaPIPOm_fpd",2006,"RaPIPOm_fpd","E",NA,0,5236.8514796938,NA,NA,NA,NA,306750.188008803,8492.9393876172,5236.8514796938,11749.0269887904,0
"2006_RaSAWD_fal",2006,"RaSAWD_fal","A","A",1.47920120043218,106810.333018643,0.00418980878116247,8670976911.62021,6,968,377844.030307544,94913.6669922586,83017.0009658738,106810.333018643,0
"2006_RaSAWD_fal",2006,"RaSAWD_fal","B","B",2.23979954064819,93120.8665917509,0.00951823328497725,12690957622.8048,5,968,377844.030307544,82233.1170501851,71345.3671307752,93120.8665917509,0
"2006_RaSAWD_fal",2006,"RaSAWD_fal","C","C",0,177912.83069715,0,0,0,613,377844.030307544,200697.253821981,187615.3209222,213779.171985845,-9702.49022505002
"2006_RaSAWD_fal",2006,"RaSAWD_fal","D",NA,0,0,NA,NA,NA,NA,377844.030307544,NA,NA,NA,0
"2006_RaSAWD_fal",2006,"RaSAWD_fal","E",NA,0,0,NA,NA,NA,NA,377844.030307544,NA,NA,NA,0
"2006_RaSPFI_fcd",2006,"RaSPFI_fcd","A","A",1.42498111194529,85037.2310271556,0.00389713909488053,7428082624.79439,5,968,1441247.07286661,43495.742752586,27483.529569203,59507.9530534747,25529.2779736809
"2006_RaSPFI_fcd",2006,"RaSPFI_fcd","B","B",5.72558931960879,298116.225827671,0.0229621648380983,17583866303.9781,6,355,1441247.07286661,320872.511914203,280412.20988797,361332.815381683,0
"2006_RaSPFI_fcd",2006,"RaSPFI_fcd","C","C",3.63589084631649,316188.503606046,0.00919287778284163,6534238387.87391,8,355,1441247.07286661,355137.673930096,316188.503606046,394086.818311699,0
"2006_RaSPFI_fcd",2006,"RaSPFI_fcd","D","D",3.93724634910194,332878.46034295,0.0288736144235011,18912282630.3382,13,968,1441247.07286661,297372.720407887,261866.979031577,332878.46034295,0
"2006_RaSPFI_fcd",2006,"RaSPFI_fcd","E","E",4.02592154467804,409026.652062786,0.0304342867134493,20089746125.6351,12,968,1441247.07286661,424368.433950566,383404.796561593,465332.071339539,0
"2007_Na0710412_fmh",2007,"Na0710412_fmh","A","A",2.24445088607233,131024.872640038,0.00391799501129729,2087802565.63895,9,362,1037447.90023063,153034.32984343,131024.872640038,175043.787046823,0
"2007_Na0710412_fmh",2007,"Na0710412_fmh","B","B",4.97902150194551,261605.529800707,0.0197013344811094,15407765621.788,5,362,1037447.90023063,235409.776317126,209214.003122035,261605.529800707,0
"2007_Na0710412_fmh",2007,"Na0710412_fmh","C","C",2.69372924870542,189001.272888511,0.0145214668518295,17129097555.3199,7,966,1037447.90023063,165399.634018155,141797.985810768,189001.272888511,0
"2007_Na0710412_fmh",2007,"Na0710412_fmh","D","D",2.43937718756383,65801.3323619002,0.011809175306841,12062065499.7405,8,966,1037447.90023063,51108.2866219182,36415.2419193841,65801.3323619002,0
"2007_Na0710412_fmh",2007,"Na0710412_fmh","E","E",2.65790874306154,390014.892539473,0.00571441673218923,8328384097.46796,3,362,1037447.90023063,432495.868242759,404407.555614422,460584.221331564,-14392.6630749492
"2007_Na1010471_frn",2007,"Na1010471_frn","A","A",2.33135216464201,92300.4129903953,0.0150379063303445,6619884768.03256,8,920,654641.39766714,79124.7133278804,65949.0202117795,92300.4129903953,0
"2007_Na1010471_frn",2007,"Na1010471_frn","B","B",2.09542706270239,209806.094858178,0.00362014836613876,1722963312.91209,4,316,654641.39766714,228637.498829209,209806.094858178,247468.902145598,0
"2007_Na1010471_frn",2007,"Na1010471_frn","C","C",3.49321707005238,69252.7747316546,0.0328392945992839,13954336540.5235,8,920,654641.39766714,32419.1224910506,23272.7753271711,41565.4703095716,27687.304422083
"2007_Na1010471_frn",2007,"Na1010471_frn","D",NA,0,49354.0735393718,NA,NA,NA,NA,654641.39766714,61158.2726334767,49354.0735393718,72962.4710729402,0
"2007_Na1010471_frn",2007,"Na1010471_frn","E","E",1.17775603672351,233928.04154754,0.00376997665891552,4485674596.66849,3,920,654641.39766714,253301.799550503,233928.04154754,272675.533331734,0
"2007_RaABAMlw_fsi",2007,"RaABAMlw_fsi","A","A",0.188610612040566,33337.7300305337,0.000100472052046886,216352028.146427,2,920,301292.532026926,39633.1986204997,33337.7300305337,45928.6672104657,0
"2007_RaABAMlw_fsi",2007,"RaABAMlw_fsi","B","B",0.507664677275235,54490.5157732118,0.000538162624500688,2602346480.80483,2,966,301292.532026926,62738.4886226235,54490.5157732118,70986.4554461845,0
"2007_RaABAMlw_fsi",2007,"RaABAMlw_fsi","C","C",2.07868419169792,38002.0541808841,0.00870751997582284,11798711015.9351,5,966,301292.532026926,8926.43813636395,6051.80126761454,11801.0741012358,26200.9800796483
"2007_RaABAMlw_fsi",2007,"RaABAMlw_fsi","D","D",0,17625.6387334404,0,0,0,920,301292.532026926,23135.3580929425,17625.6387334404,28645.0762472744,0
"2007_RaABAMlw_fsi",2007,"RaABAMlw_fsi","E","E",0.262339490550819,157836.593308856,0.000142905297491351,570868278.89737,1,966,301292.532026926,166859.048554497,157836.593308856,175881.503800137,0
"2007_RaDFHEdy_fwi",2007,"RaDFHEdy_fwi","A","A",0,2131.05630044187,0,0,0,920,50566.3999122307,2852.21735624614,2131.05630044187,3573.3786648824,0
"2007_RaDFHEdy_fwi",2007,"RaDFHEdy_fwi","B","B",0,7525.51250897299,0,0,0,920,50566.3999122307,8591.39325870051,7525.51250897299,9657.27309823284,0
"2007_RaDFHEdy_fwi",2007,"RaDFHEdy_fwi","C","C",0,2271.22115265939,0,0,0,920,50566.3999122307,2966.92556575584,2271.22115265939,3662.62972602029,0
