"PLT_CN","pltID","INVYR","STATECD","LAT","LON","PLOT_STATUS_CD"
15342638010497,"6_53_31_50506",2005,53,48.03593,-122.732713,2
8723005010901,"4_41_1_96580",2006,41,44.970466,-117.270113,1
8649166010901,"9_53_1_65829",2006,53,47.125268,-118.102412,2
22954333010497,"7_53_11_77259",2006,53,45.648909,-122.283118,1
8656308010901,"3_41_13_55782",2006,41,44.269478,-120.876766,1
8655839010901,"3_41_13_70307",2006,41,44.051954,-120.235147,1
8659295010901,"2_41_15_64986",2006,41,42.494486,-124.101547,1
9252884010901,"2_41_15_78990",2006,41,42.234855,-124.441415,2
8601727010901,"7_53_15_55511",2006,53,46.245907,-123.02983,1
8602201010901,"7_53_15_57432",2006,53,46.290627,-123.032892,1
8662779010901,"3_41_17_95877",2006,41,43.977873,-121.34762,2
8603028010901,"8_53_17_54345",2006,53,48.026963,-119.502828,2
8602774010901,"8_53_17_76093",2006,53,47.25789,-120.022135,2
8665580010901,"2_41_19_65969",2006,41,43.094994,-123.03502,1
8669144010901,"2_41_19_66352",2006,41,43.774263,-123.769606,1
8667806010901,"2_41_19_89865",2006,41,43.384426,-122.485962,1
8666715010901,"2_41_19_97676",2006,41,43.284837,-123.645978,1
8604558010901,"9_53_19_50626",2006,53,48.564885,-118.297188,1
22954680010497,"9_53_19_69837",2006,53,48.103896,-118.289819,1
8606222010901,"9_53_21_86190",2006,53,46.574275,-119.291972,2
8672876010901,"4_41_23_58643",2006,41,44.845369,-119.641097,1
8673676010901,"4_41_23_59479",2006,41,44.923812,-118.459581,1
8671608010901,"4_41_23_66961",2006,41,44.43587,-118.421106,1
8671273010901,"4_41_23_68061",2006,41,44.378271,-119.592477,1
8670116010901,"4_41_23_94987",2006,41,44.157778,-119.018615,2
8606340010901,"9_53_23_59222",2006,53,46.421156,-117.401236,2
8675074010901,"4_41_25_60021",2006,41,42.964314,-118.238167,2
8674478010901,"4_41_25_60964",2006,41,42.140048,-118.845715,2
8674979010901,"4_41_25_64960",2006,41,42.920191,-119.504448,2
8675520010901,"4_41_25_67603",2006,41,43.411046,-119.567008,2
8675617010901,"4_41_25_70197",2006,41,43.457115,-118.290444,2
8674771010901,"4_41_25_74356",2006,41,42.677243,-118.909333,1
8676105010901,"4_41_25_83574",2006,41,43.657714,-118.898986,2
8606575010901,"9_53_25_67718",2006,53,47.058226,-119.357579,2
8678403010901,"0_41_27_56058",2006,41,45.450913,-121.63967,1
8607199010901,"6_53_27_82651",2006,53,46.950763,-123.813763,2
22954559010497,"6_53_27_95930",2006,53,47.428776,-123.957373,1
8680260010901,"2_41_29_86657",2006,41,42.454324,-122.304878,1
8723831010901,"1_41_3_57712",2006,41,44.566179,-123.302357,2
8683286010901,"3_41_31_73348",2006,41,44.755414,-120.931202,1
8684967010901,"2_41_33_75178",2006,41,42.346727,-123.459952,1
8612980010901,"5_53_33_73774",2006,53,47.654403,-121.3628,1
8686196010901,"3_41_35_60924",2006,41,42.05497,-121.151234,1
8687981010901,"3_41_35_63778",2006,41,42.541463,-121.171639,1
8691276010901,"3_41_35_65120",2006,41,43.191658,-121.826024,1
8689087010901,"3_41_35_97183",2006,41,42.743149,-121.764603,1
22956175010497,"5_53_35_85013",2006,53,47.554275,-122.632738,2
8694683010901,"3_41_37_50719",2006,41,42.843177,-120.542782,2
8695937010901,"3_41_37_67461",2006,41,43.287448,-120.604525,2
8692625010901,"3_41_37_76585",2006,41,42.106196,-119.957444,1
8696832010901,"3_41_37_78245",2006,41,43.585436,-120.120356,2
8696205010901,"3_41_37_89289",2006,41,43.474633,-121.274652,1
8694514010901,"3_41_37_99634",2006,41,42.640309,-119.94492,2
8614014010901,"8_53_37_59966",2006,53,46.971946,-120.617068,2
22954529010497,"8_53_37_74959",2006,53,47.163242,-121.225501,1
8699199010901,"1_41_39_51718",2006,41,43.871039,-122.544312,1
8701710010901,"1_41_39_60353",2006,41,44.171053,-122.000044,1
8700529010901,"1_41_39_71589",2006,41,44.08216,-123.158147,2
22955993010497,"8_53_39_60357",2006,53,45.738208,-121.014635,2
8702798010901,"1_41_41_92732",2006,41,44.765244,-123.918803,1
8704972010901,"1_41_43_62866",2006,41,44.666964,-122.061844,1
8619878010901,"9_53_43_68732",2006,53,47.336215,-118.766275,2
8620162010901,"9_53_43_68978",2006,53,47.822302,-118.824547,2
8706323010901,"4_41_45_51276",2006,41,43.759551,-117.780714,2
8705853010901,"4_41_45_66309",2006,41,43.018863,-117.046585,2
8705655010901,"4_41_45_72389",2006,41,42.712382,-117.578128,2
8705407010901,"4_41_45_89649",2006,41,42.222399,-117.576597,2
8705315010901,"4_41_45_91684",2006,41,42.024746,-117.048507,2
8706656010901,"4_41_45_96887",2006,41,44.191776,-117.792642,2
8707354010901,"0_41_47_55063",2006,41,44.858882,-122.754928,1
22954785010497,"8_53_47_64505",2006,53,48.786716,-119.016904,1
8624672010901,"8_53_47_65222",2006,53,48.722429,-120.273998,1
8623960010901,"8_53_47_81134",2006,53,48.513857,-119.58657,2
8708409010901,"4_41_49_61510",2006,41,45.745609,-119.73893,2
22954463010497,"5_53_53_50266",2006,53,46.868869,-121.895696,1
8630956010901,"5_53_53_52200",2006,53,47.054215,-122.532312,1
8709435010901,"3_41_55_86079",2006,41,45.505833,-120.407917,2
9252988010901,"0_41_57_50862",2006,41,45.213991,-124.034505,2
8633631010901,"5_53_57_80824",2006,53,48.602013,-121.551581,1
22954688010497,"5_53_57_91906",2006,53,48.353912,-122.166983,1
8710577010901,"4_41_59_57507",2006,41,45.102969,-119.135845,1
8711607010901,"4_41_59_79205",2006,41,45.597624,-119.106669,2
8712123010901,"4_41_59_80848",2006,41,45.890612,-118.608515,2
8636345010901,"7_53_59_54098",2006,53,46.383012,-121.751491,1
8712705010901,"4_41_61_76250",2006,41,45.164823,-117.882494,2
8713546010901,"4_41_61_89081",2006,41,45.64147,-117.948155,1
22954625010497,"5_53_61_69922",2006,53,47.872163,-122.086492,2
8715980010901,"4_41_63_72549",2006,41,45.683342,-116.718044,2
8717445010901,"4_41_63_76808",2006,41,45.951197,-117.38374,1
8639154010901,"9_53_63_90380",2006,53,47.398918,-117.509836,2
8717833010901,"3_41_65_81071",2006,41,44.951597,-121.510666,2
8639803010901,"9_53_65_94803",2006,53,47.897582,-117.569148,1
22954807010497,"9_53_65_98889",2006,53,48.833257,-117.657167,1
8718755010901,"0_41_67_50393",2006,41,45.353432,-122.823846,1
8718987010901,"0_41_67_98538",2006,41,45.510153,-123.439618,1
8642354010901,"6_53_67_67675",2006,53,46.787203,-123.086224,1
8720335010901,"3_41_69_60416",2006,41,45.065834,-120.252061,2
8729557010901,"0_41_7_61624",2006,41,45.990874,-123.600966,1
8651533010901,"8_53_7_52115",2006,53,47.948891,-120.76598,1
8652732010901,"8_53_7_61659",2006,53,48.408412,-120.873805,1
8643395010901,"9_53_71_97314",2006,53,46.358419,-118.643239,2
8645561010901,"9_53_75_98334",2006,53,46.642092,-118.039169,2
8647012010901,"8_53_77_73996",2006,53,46.287476,-119.873931,2
22954382010497,"8_53_77_75722",2006,53,46.232984,-121.087652,1
8647382010901,"8_53_77_98204",2006,53,46.491845,-120.533708,2
8654116010901,"6_53_9_99956",2006,53,48.079132,-124.684893,1
22955867010497,"4_41_1_50264",2007,41,44.589673,-117.488544,2
22954188010497,"4_41_1_58739",2007,41,44.812805,-118.117976,1
22955898010497,"4_41_1_65920",2007,41,44.885295,-116.943332,2
22956090010497,"9_53_1_93377",2007,53,46.744125,-118.375697,2
22824486010497,"2_41_11_71486",2007,41,43.382341,-123.979454,1
22953843010497,"2_41_11_83724",2007,41,42.894437,-123.85691,1
22955989010497,"7_53_11_68884",2007,53,45.694358,-122.553696,2
22955814010497,"3_41_13_71513",2007,41,43.978479,-119.906331,2
22954370010497,"9_53_13_63269",2007,53,46.025986,-117.653995,1
22955679010497,"2_41_15_56535",2007,41,42.601954,-124.403976,2
22953714010497,"2_41_15_58324",2007,41,42.11412,-124.330674,1
22953980010497,"3_41_17_51219",2007,41,43.680118,-120.472732,1
22953931010497,"3_41_17_59806",2007,41,43.881753,-121.075115,2
22955841010497,"3_41_17_79531",2007,41,44.369588,-121.154908,2
22956189010497,"8_53_17_57656",2007,53,47.647248,-119.778148,2
22953861010497,"2_41_19_50164",2007,41,42.997051,-122.692168,1
22953969010497,"2_41_19_51735",2007,41,43.681694,-123.447624,1
22953825010497,"2_41_19_61176",2007,41,43.489631,-122.807662,1
22954599010497,"9_53_19_61653",2007,53,48.213229,-118.569871,1
22955932010497,"3_41_21_70720",2007,41,45.407769,-120.05876,2
22955873010497,"4_41_23_67545",2007,41,44.739687,-119.364814,2
22954138010497,"4_41_23_69575",2007,41,44.541346,-118.718637,1
22955683010497,"4_41_25_57722",2007,41,42.588852,-118.51221,2
22955647010497,"4_41_25_59322",2007,41,42.2911,-119.038532,2
22955761010497,"4_41_25_68041",2007,41,43.313518,-119.234119,2
22955729010497,"4_41_25_70462",2007,41,43.02199,-119.769187,2
22954036010497,"4_41_25_74204",2007,41,44.045871,-118.670885,2
22954002010497,"4_41_25_78234",2007,41,43.757357,-119.215048,1
22953901010497,"4_41_25_96832",2007,41,43.066912,-118.498029,2
22954452010497,"9_53_25_59793",2007,53,46.675637,-119.619835,2
22956116010497,"9_53_25_63266",2007,53,46.948643,-119.032852,2
22956170010497,"9_53_25_78065",2007,53,47.434725,-119.098838,2
22954494010497,"6_53_27_61265",2007,53,47.078356,-124.106611,1
23441064010497,"6_53_27_80693",2007,53,46.926711,-124.199353,2
22954556010497,"6_53_27_98661",2007,53,47.383896,-123.542843,1
22953703010497,"2_41_29_71807",2007,41,42.058398,-122.58008,1
22953727010497,"2_41_29_80964",2007,41,42.206155,-123.163676,1
22954638010497,"5_53_29_63283",2007,53,47.959272,-122.388,1
22956043010497,"9_53_3_64048",2007,53,46.324377,-117.089949,2
22825019010497,"3_41_31_97616",2007,41,44.666371,-120.541117,1
22956358010497,"6_53_31_67281",2007,53,47.825069,-123.669348,2
22953801010497,"2_41_33_68952",2007,41,42.699492,-123.247,1
22954544010497,"5_53_33_57409",2007,53,47.279041,-121.635134,1
22956164010497,"5_53_33_60796",2007,53,47.473993,-122.294025,2
22824010010497,"3_41_35_79842",2007,41,42.153591,-121.419154,1
22953894010497,"3_41_35_85900",2007,41,43.131061,-121.545004,1
22953956010497,"3_41_35_87720",2007,41,43.575971,-121.610939,1
22953820010497,"3_41_35_88702",2007,41,42.802025,-122.095189,1
22953752010497,"3_41_35_90363",2007,41,42.352715,-122.020494,1
22953785010497,"3_41_37_67173",2007,41,42.544099,-119.751204,2
22953915010497,"3_41_37_73899",2007,41,43.236666,-120.332548,2
22953746010497,"3_41_37_84388",2007,41,42.269841,-120.245673,1
22953864010497,"3_41_37_91040",2007,41,42.933875,-120.897203,1
22953762010497,"3_41_37_99525",2007,41,42.383871,-120.841638,1
22956098010497,"8_53_37_66251",2007,53,46.877137,-120.285081,2
22954045010497,"1_41_39_60068",2007,41,44.177486,-123.512078,1
22953992010497,"1_41_39_95638",2007,41,43.778381,-122.219121,1
22955999010497,"8_53_39_57897",2007,53,45.912843,-120.13231,2
22954343010497,"8_53_39_89513",2007,53,45.831359,-121.361819,1
23441117010497,"1_41_41_78901",2007,41,44.34975,-124.156875,2
22954438010497,"7_53_41_55884",2007,53,46.694439,-122.794354,1
22954403010497,"7_53_41_59667",2007,53,46.398129,-123.322579,1
22954419010497,"7_53_41_84458",2007,53,46.496388,-122.068459,1
22954067010497,"1_41_43_65068",2007,41,44.274034,-122.353705,1
22954120010497,"1_41_43_73470",2007,41,44.221015,-123.027275,1
22954617010497,"9_53_43_92998",2007,53,47.714691,-118.461168,2
22956183010497,"9_53_43_93616",2007,53,47.502684,-117.836818,2
22955697010497,"4_41_45_56603",2007,41,42.617309,-117.311717,2
22955774010497,"4_41_45_60339",2007,41,43.35674,-118.053239,2
22955831010497,"4_41_45_66090",2007,41,44.096247,-117.444243,2
22955751010497,"4_41_45_66866",2007,41,43.111457,-117.310924,2
22955811010497,"4_41_45_72538",2007,41,43.858489,-118.050303,2
22955658010497,"4_41_45_91211",2007,41,42.319256,-117.841504,2
22954522010497,"6_53_45_85694",2007,53,47.179811,-122.871876,1
22955883010497,"0_41_47_67160",2007,41,44.965287,-123.0263,2
22954610010497,"8_53_47_51411",2007,53,48.338087,-120.527099,1
22954804010497,"8_53_47_74419",2007,53,48.89791,-119.301692,1
22954705010497,"8_53_47_90977",2007,53,48.413502,-119.216264,1
22956223010497,"8_53_47_95002",2007,53,48.131101,-119.823954,2
22956246010497,"8_53_47_98841",2007,53,48.831535,-120.576207,2
22955911010497,"4_41_49_78541",2007,41,45.20123,-119.457297,2
22954430010497,"7_53_49_57829",2007,53,46.556031,-124.040844,1
22954212010497,"0_41_5_72038",2007,41,45.065368,-121.850831,1
22954240010497,"0_41_5_83027",2007,41,45.24956,-122.46812,1
22956020010497,"9_53_5_51027",2007,53,46.183974,-119.545844,2
22954692010497,"9_53_51_51688",2007,53,48.286321,-117.269056,1
22954464010497,"5_53_53_57580",2007,53,46.818554,-121.539075,2
22955907010497,"3_41_55_80692",2007,41,45.163888,-120.681427,2
22954286010497,"0_41_57_71758",2007,41,45.605273,-123.799128,1
22955983010497,"4_41_59_68546",2007,41,45.983272,-118.823943,2
22955947010497,"4_41_59_70880",2007,41,45.502236,-118.826013,2
22954352010497,"7_53_59_75899",2007,53,45.998729,-122.054843,1
22955923010497,"4_41_61_59398",2007,41,45.304686,-118.225787,2
22956218010497,"5_53_61_55199",2007,53,48.048523,-121.133147,2
22954596010497,"5_53_61_92319",2007,53,48.264268,-121.786102,1
22825347010497,"4_41_63_90375",2007,41,45.350023,-116.921313,2
22954294010497,"4_41_63_95774",2007,41,45.560711,-117.59078,1
22954634010497,"9_53_63_79627",2007,53,47.801956,-117.206044,1
22955918010497,"3_41_65_52518",2007,41,45.348456,-121.294386,2
22954816010497,"9_53_65_54871",2007,53,48.947711,-118.031613,1
22954723010497,"9_53_65_67995",2007,53,48.480787,-117.940375,1
22954132010497,"3_41_69_87182",2007,41,44.431792,-119.940745,1
22954572010497,"8_53_7_71568",2007,53,47.559317,-120.997969,1
22956352010497,"8_53_7_85721",2007,53,47.375939,-120.366286,2
22954229010497,"0_41_71_68223",2007,41,45.15001,-123.730621,1
22956031010497,"9_53_71_98940",2007,53,46.263767,-118.320169,2
22954767010497,"5_53_73_66511",2007,53,48.703844,-121.922332,1
22956248010497,"5_53_73_75531",2007,53,48.896336,-122.621918,2
22956107010497,"9_53_75_56711",2007,53,46.801007,-117.122257,2
22956134010497,"9_53_75_88938",2007,53,47.013372,-117.774205,2
22956059010497,"8_53_77_78500",2007,53,46.568411,-120.874529,2
22954365010497,"8_53_77_84459",2007,53,46.087555,-120.807986,1
22954316010497,"0_41_9_93675",2007,41,45.799101,-123.180831,1
22954675010497,"6_53_9_60295",2007,53,48.116228,-123.075585,1
22954650010497,"6_53_9_90227",2007,53,48.020989,-124.342727,1
22932561010497,"4_41_1_63999",2008,41,44.59746,-117.306545,2
22932656010497,"4_41_1_78940",2008,41,44.938843,-117.67831,2
22931100010497,"9_53_1_56168",2008,53,46.758544,-118.163559,2
22932982010497,"9_53_1_66011",2008,53,47.108451,-118.517655,2
22932206010497,"2_41_11_82951",2008,41,43.409323,-123.769057,1
22932888010497,"7_53_11_50496",2008,53,45.748443,-122.410998,1
22932474010497,"3_41_13_77123",2008,41,44.364582,-120.932067,2
22932391010497,"3_41_13_84926",2008,41,44.054159,-120.574696,1
22931024010497,"9_53_13_71714",2008,53,46.39914,-117.808758,2
29394825010497,"2_41_15_88147",2008,41,42.646778,-124.22705,1
29394815010497,"2_41_15_91917",2008,41,42.300423,-123.898114,1
22930914010497,"7_53_15_75936",2008,53,46.089581,-122.769292,1
22932364010497,"3_41_17_51577",2008,41,43.944272,-121.769887,1
22932298010497,"3_41_17_61623",2008,41,43.692784,-120.234726,2
22932269010497,"3_41_17_96000",2008,41,43.622316,-121.402319,1
22933142010497,"8_53_17_64787",2008,53,47.79869,-119.252707,2
22932151010497,"2_41_19_59786",2008,41,43.190902,-122.223312,1
29394948010497,"2_41_19_68472",2008,41,43.749621,-124.128634,1
22933250010497,"9_53_19_68916",2008,53,48.204909,-118.336947,1
22931164010497,"9_53_19_76835",2008,53,48.570398,-118.721008,1
22932680010497,"3_41_21_79705",2008,41,45.165488,-120.401725,2
22930988010497,"9_53_21_86411",2008,53,46.34044,-119.052636,2
22932421010497,"4_41_23_70921",2008,41,44.120192,-119.412773,1
22932534010497,"4_41_23_74323",2008,41,44.533023,-118.556227,1
22932626010497,"4_41_23_85539",2008,41,44.89199,-118.875236,1
22932244010497,"4_41_25_52500",2008,41,43.419405,-118.704721,2
22930422010497,"4_41_25_62190",2008,41,42.312301,-118.883009,2
22930523010497,"4_41_25_65426",2008,41,42.673393,-119.235612,2
22932329010497,"4_41_25_76219",2008,41,43.783254,-119.056415,2
22932112010497,"4_41_25_96282",2008,41,43.015155,-119.577294,2
29394943010497,"4_41_25_98981",2008,41,43.065598,-118.365523,1
22931073010497,"9_53_25_52447",2008,53,46.694664,-119.411996,2
22932955010497,"9_53_25_76852",2008,53,47.02687,-119.774977,2
22933024010497,"6_53_27_58087",2008,53,47.382857,-124.319817,1
22932948010497,"6_53_27_79973",2008,53,47.07729,-123.892719,1
22930517010497,"2_41_29_51642",2008,41,42.750528,-123.032741,1
29394931010497,"2_41_29_63798",2008,41,42.074345,-122.357275,1
29394820010497,"2_41_29_94342",2008,41,42.404724,-122.722435,1
22933244010497,"5_53_29_74931",2008,53,48.313757,-122.609204,2
22930941010497,"9_53_3_74736",2008,53,46.064545,-117.440527,1
22932566010497,"3_41_31_99342",2008,41,44.812526,-120.666084,1
22933003010497,"5_53_33_73392",2008,53,47.284061,-121.423154,1
22933089010497,"5_53_33_78992",2008,53,47.179628,-121.857631,1
22930459010497,"3_41_35_63883",2008,41,42.495331,-121.547635,2
22932017010497,"3_41_35_77289",2008,41,42.157721,-121.221998,1
22932050010497,"3_41_35_91408",2008,41,42.839578,-121.88866,1
22932082010497,"3_41_37_62984",2008,41,42.945644,-120.748599,2
22930492010497,"3_41_37_63351",2008,41,42.592349,-120.410523,2
22932181010497,"3_41_37_83601",2008,41,43.287797,-121.079679,2
22930402010497,"3_41_37_84525",2008,41,42.253135,-120.01922,2
22932211010497,"3_41_37_93731",2008,41,43.351535,-119.905929,2
22932918010497,"8_53_37_89220",2008,53,46.967894,-121.016104,1
29394952010497,"1_41_39_64000",2008,41,43.874645,-122.958671,1
22932239010497,"1_41_39_67392",2008,41,43.511315,-122.58506,1
22932415010497,"1_41_39_70225",2008,41,44.182137,-123.326502,2
22932898010497,"8_53_39_68640",2008,53,45.837819,-121.128557,1
22930903010497,"8_53_39_71742",2008,53,45.921718,-119.926816,2
22932498010497,"1_41_41_85772",2008,41,44.517166,-123.717092,1
22931019010497,"7_53_41_60322",2008,53,46.502594,-121.908371,1
22930984010497,"7_53_41_60851",2008,53,46.403552,-123.134412,1
29394966010497,"1_41_43_81526",2008,41,44.617208,-122.470367,1
29394957010497,"1_41_43_91653",2008,41,44.276914,-122.145965,1
22933067010497,"9_53_43_87621",2008,53,47.451454,-118.886442,2
22932055010497,"4_41_45_67737",2008,41,42.71447,-118.056538,2
22932012010497,"4_41_45_86136",2008,41,42.025256,-117.444907,2
22932359010497,"4_41_45_88027",2008,41,43.847139,-117.865407,2
22932176010497,"4_41_45_90743",2008,41,43.125446,-117.20881,2
22932275010497,"4_41_45_91245",2008,41,43.483795,-117.539788,2
22933051010497,"6_53_45_56610",2008,53,47.522592,-123.074458,1
22932621010497,"0_41_47_61402",2008,41,44.963366,-122.858748,2
22933229010497,"8_53_47_63818",2008,53,48.148069,-119.624779,2
22933300010497,"8_53_47_65961",2008,53,48.900567,-119.120127,2
22931141010497,"8_53_47_74135",2008,53,48.468002,-119.995428,1
22931293010497,"8_53_47_95064",2008,53,48.827605,-120.428111,1
22932710010497,"4_41_49_74221",2008,41,45.224502,-119.232249,1
22932801010497,"4_41_49_84737",2008,41,45.582355,-119.562805,2
22931067010497,"7_53_49_84663",2008,53,46.735194,-123.865242,1
22932730010497,"0_41_5_69458",2008,41,45.406302,-121.980355,1
22931123010497,"9_53_51_59374",2008,53,48.259135,-117.064407,1
22931278010497,"9_53_51_62340",2008,53,48.618546,-117.429425,1
22931094010497,"5_53_53_64334",2008,53,46.857481,-122.25335,1
22932975010497,"5_53_53_79081",2008,53,47.17896,-122.674186,2
22932770010497,"3_41_55_72301",2008,41,45.50602,-120.822761,2
22931158010497,"5_53_55_57880",2008,53,48.62672,-122.988836,2
22932795010497,"0_41_57_50739",2008,41,45.644912,-123.597743,1
22932873010497,"4_41_59_54530",2008,41,45.989335,-118.679086,2
22932820010497,"4_41_59_68001",2008,41,45.652742,-118.324809,2
22930935010497,"7_53_59_54540",2008,53,46.193389,-121.547716,2
22932736010497,"4_41_61_72834",2008,41,45.301631,-118.012771,2
22933164010497,"5_53_61_83861",2008,53,47.965932,-122.144685,1
22932766010497,"4_41_63_62695",2008,41,45.338737,-116.820602,2
22932843010497,"4_41_63_75014",2008,41,45.706468,-117.09386,2
22933094010497,"9_53_63_82052",2008,53,47.497036,-117.64139,2
22932651010497,"3_41_65_70094",2008,41,45.056401,-121.648885,1
22933308010497,"9_53_65_59740",2008,53,48.982824,-117.810409,1
22933181010497,"9_53_65_87367",2008,53,47.865752,-117.976143,1
22932504010497,"3_41_69_50030",2008,41,44.471162,-119.712545,2
22932855010497,"0_41_7_69216",2008,41,45.947883,-123.955899,1
22933203010497,"8_53_7_73267",2008,53,48.045117,-120.910505,2
22933029010497,"8_53_7_94922",2008,53,47.364663,-120.144672,2
22933117010497,"8_53_7_96861",2008,53,47.72135,-120.521035,1
22932704010497,"0_41_71_53633",2008,41,45.321286,-123.223889,1
22931272010497,"5_53_73_56578",2008,53,48.757918,-121.696326,1
22933009010497,"9_53_75_85710",2008,53,47.168483,-117.266542,2
22931045010497,"8_53_77_58434",2008,53,46.610496,-120.654543,2
22930960010497,"8_53_77_66579",2008,53,46.279069,-120.304476,2
22933138010497,"6_53_9_75203",2008,53,47.865191,-123.451102,1
29882401010497,"4_41_1_74902",2009,41,44.803436,-117.958859,2
29882730010497,"9_53_1_73350",2009,53,46.966515,-118.818206,2
29882476010497,"2_41_11_85430",2009,41,43.138791,-123.900156,1
29880933010497,"3_41_13_57107",2009,41,44.219363,-119.847741,2
29880852010497,"3_41_13_66192",2009,41,44.177354,-121.073117,2
29883221010497,"9_53_13_55745",2009,53,46.244586,-118.100899,2
29880510010497,"2_41_15_75870",2009,41,42.364631,-124.388072,1
29880262010497,"2_41_15_81096",2009,41,42.152765,-124.157684,1
29882069010497,"3_41_17_60866",2009,41,43.90348,-120.865325,2
29883326010497,"8_53_17_61000",2009,53,47.888867,-119.802069,2
29883186010497,"8_53_17_80840",2009,53,47.661447,-119.555238,2
29881822010497,"2_41_19_67782",2009,41,43.681221,-123.235191,1
29882389010497,"2_41_19_67978",2009,41,43.04139,-122.490163,1
29882298010497,"2_41_19_70235",2009,41,42.943181,-123.653804,1
29882633010497,"2_41_19_84975",2009,41,43.244656,-122.758313,1
29881875010497,"9_53_19_66162",2009,53,48.446114,-118.548734,1
29883421010497,"9_53_19_94210",2009,53,47.96383,-118.509589,1
29881640010497,"9_53_19_95741",2009,53,48.93462,-118.69742,1
29881503010497,"3_41_21_56943",2009,41,45.658504,-120.050513,2
29881014010497,"4_41_23_77091",2009,41,44.300716,-118.706057,1
29881255010497,"4_41_23_99600",2009,41,44.745345,-119.152241,2
29880839010497,"4_41_25_50413",2009,41,44.034744,-118.457985,1
29881489010497,"4_41_25_51348",2009,41,43.275671,-118.983554,2
29882056010497,"4_41_25_52076",2009,41,42.581292,-118.318625,2
29880268010497,"4_41_25_55283",2009,41,42.095685,-119.041234,2
29882226010497,"4_41_25_72754",2009,41,42.768572,-118.508007,2
29881729010497,"4_41_25_85120",2009,41,43.511472,-119.294577,2
29882867010497,"9_53_25_91979",2009,53,47.204484,-119.065145,2
29883479010497,"6_53_27_66167",2009,53,46.832105,-124.098035,1
29880179010497,"2_41_29_63063",2009,41,42.039359,-122.67493,1
29880242010497,"2_41_29_75774",2009,41,42.490517,-123.186477,1
29880357010497,"2_41_29_81683",2009,41,42.263075,-122.986021,1
29881180010497,"3_41_31_69967",2009,41,44.561986,-121.591597,1
29881252010497,"3_41_31_93068",2009,41,44.814103,-121.788386,1
29883112010497,"6_53_31_83031",2009,53,47.577982,-123.595818,1
29883193010497,"5_53_33_55079",2009,53,47.721505,-122.36773,2
29882994010497,"5_53_33_56761",2009,53,47.474274,-122.074274,2
29882050010497,"3_41_35_70857",2009,41,42.687771,-120.899108,1
29882644010497,"3_41_35_78264",2009,41,43.336583,-121.541175,1
29882480010497,"3_41_35_83007",2009,41,43.136448,-121.370891,1
29882176010497,"3_41_35_87305",2009,41,42.579599,-122.074942,1
29880514010497,"3_41_35_97720",2009,41,42.349994,-121.816136,2
29882181010497,"3_41_37_59037",2009,41,42.507907,-119.496775,2
29882020010497,"3_41_37_70746",2009,41,42.459659,-120.669243,1
29880589010497,"3_41_37_74748",2009,41,43.20929,-120.169544,2
29881580010497,"3_41_37_80736",2009,41,43.432563,-120.409216,2
29882136010497,"3_41_37_90503",2009,41,42.686454,-119.678256,2
29883525010497,"8_53_37_87169",2009,53,46.892215,-120.071434,2
29882776010497,"8_53_37_97344",2009,53,47.119498,-120.302416,2
29881924010497,"1_41_39_50911",2009,41,43.979166,-124.196161,2
29881913010497,"1_41_39_59177",2009,41,43.799034,-122.023886,2
29882064010497,"1_41_39_65833",2009,41,43.915983,-123.502859,1
29880681010497,"1_41_39_89187",2009,41,44.027181,-122.273752,1
29882611010497,"8_53_39_69531",2009,53,45.886844,-120.724881,1
29881008010497,"1_41_41_97502",2009,41,44.371475,-123.957794,1
29883401010497,"7_53_41_70176",2009,53,46.689381,-122.590228,1
29881094010497,"1_41_43_56518",2009,41,44.461994,-122.753119,2
29882247010497,"1_41_43_67692",2009,41,44.713578,-123.022818,2
29881160010497,"4_41_45_63361",2009,41,44.349478,-117.580244,2
29880352010497,"4_41_45_64500",2009,41,42.12601,-117.852032,2
29882395010497,"4_41_45_65353",2009,41,42.914498,-117.309806,2
29882148010497,"4_41_45_66628",2009,41,42.618679,-117.183649,2
29881582010497,"4_41_45_70738",2009,41,43.360288,-117.85308,2
29881747010497,"4_41_45_71056",2009,41,43.555803,-118.052091,2
29882082010497,"4_41_45_91390",2009,41,44.102084,-117.307599,2
29882928010497,"6_53_45_67340",2009,53,47.380376,-123.327529,1
29881808010497,"8_53_47_52211",2009,53,48.409583,-118.9973,1
29881472010497,"8_53_47_63503",2009,53,48.173558,-119.221962,1
29881562010497,"8_53_47_67121",2009,53,48.330935,-120.308386,1
29883471010497,"8_53_47_87693",2009,53,48.654209,-119.279075,2
29881888010497,"8_53_47_97317",2009,53,48.58603,-120.592045,1
29882495010497,"4_41_49_77188",2009,41,45.010133,-119.415918,1
29880290010497,"4_41_49_78932",2009,41,45.450891,-119.870491,2
29883350010497,"7_53_49_50864",2009,53,46.588263,-123.811287,1
29881412010497,"0_41_5_98844",2009,41,45.259676,-122.262848,1
29883103010497,"9_53_5_91647",2009,53,46.200537,-119.344158,2
29883295010497,"9_53_5_93893",2009,53,46.436382,-119.589349,2
29880296010497,"0_41_51_95248",2009,41,45.508503,-122.546002,2
29882725010497,"5_53_53_82213",2009,53,47.021987,-121.596618,1
29880123010497,"0_41_57_91924",2009,41,45.346389,-123.730335,1
29881794010497,"5_53_57_71368",2009,53,48.462115,-121.848326,1
29881419010497,"4_41_59_69504",2009,41,45.49888,-118.606399,2
