"YEAR","AREA_DOMAIN1","AREA_DOMAIN2","BpS_Code1","BpS_Code2","sclass1","sclass2","STATUS1","STATUS2","AREA_CHNG","AREA_CHNG_VAR","nPlots_AREA","N"
2017,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","B","D","Forest","Forest",235.946704093463,58202.8580264394,1,1955
2017,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","B","E","Forest","Forest",602.903641156478,200491.653349141,2,1955
2017,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","C","A","Forest","Forest",849.507337547454,613147.882482239,3,2140
2017,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","C","B","Forest","Forest",915.740305398242,293664.986423736,3,1955
2017,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","C","D","Forest","Forest",99.4559190328014,13594.4303910352,1,1955
2017,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","D","A","Forest","Forest",29.1912539184701,890.885687884415,1,1955
2017,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","D","B","Forest","Forest",292.546366841256,79913.7594667927,1,1955
2017,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","D","C","Forest","Forest",1367.18914189432,1026924.96710749,3,2140
2017,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","D","E","Forest","Forest",521.145410737619,147314.91532288,2,1955
2017,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","E","B","Forest","Forest",210.703551831006,46415.1965568026,1,1955
2017,1,1,"RaABAMlw_fsi","RaABAMlw_fsi","E","D","Forest","Forest",315.957494432277,109225.943809274,1,1955
2017,1,1,"RaABLA_faf","RaABLA_faf","B","E","Forest","Forest",355.314936443718,131990.723540616,1,1955
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","A","B","Forest","Forest",7233.44918254657,5453192.96117562,20,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","A","C","Forest","Forest",14768.1434317346,11007872.375093,47,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","A","D","Forest","Forest",77.106499002351,7767.05854265837,1,1955
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","A","E","Forest","Forest",2704.58305265807,2595495.51065371,5,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","B","A","Forest","Forest",13839.4598179506,10231441.1715003,45,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","B","C","Forest","Forest",26045.7135114459,17886735.7679626,59,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","B","D","Forest","Forest",2123.1379939561,2527596.44006872,3,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","B","E","Forest","Forest",11116.6003629463,8531723.70787616,21,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","C","A","Forest","Forest",20897.3312110956,15919994.2965448,61,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","C","B","Forest","Forest",17601.3187565637,14895993.1847259,29,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","C","D","Forest","Forest",3446.87701830114,2719455.59344789,6,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","C","E","Forest","Forest",1967.30583154665,1794690.47989059,4,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","D","A","Forest","Forest",442.680023093027,62708.4441207263,3,1955
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","D","C","Forest","Forest",1743.24790745672,682186.604396701,6,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","D","E","Forest","Forest",1091.37432473706,755600.412483638,2,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","E","A","Forest","Forest",2812.95764633151,1546430.07857467,9,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","E","B","Forest","Forest",3079.36156492978,1828449.73908225,6,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","E","C","Forest","Forest",1693.54614618988,516243.170785377,7,5421
2017,1,1,"RaMCONdy_fdd","RaMCONdy_fdd","E","D","Forest","Forest",1917.15657134019,1520528.27806068,3,5421
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","A","B","Forest","Forest",4716.93865141523,4764992.04788874,6,5421
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","A","C","Forest","Forest",4423.93033845721,3870970.77457307,11,5421
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","A","D","Forest","Forest",58.5617168688458,3752.2873121429,1,1955
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","A","E","Forest","Forest",365.409243098173,101842.424441174,1,3466
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","B","A","Forest","Forest",4143.6314972486,3797412.55192518,8,5421
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","B","C","Forest","Forest",5555.28554351627,5525845.07144447,7,5421
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","B","E","Forest","Forest",5646.47575877942,5166092.94689824,8,5421
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","C","A","Forest","Forest",13620.7480016926,8774204.7792575,34,5421
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","C","B","Forest","Forest",7929.76487671725,6548950.00701673,12,5421
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","C","D","Forest","Forest",3727.36365943431,2985163.18063124,7,5421
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","C","E","Forest","Forest",3775.62949620722,3875823.35350796,4,3466
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","D","A","Forest","Forest",2316.99321676592,2749785.61597232,2,3466
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","D","C","Forest","Forest",1246.81693241294,1253918.82150521,2,5421
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","D","E","Forest","Forest",995.098984214889,730985.74670005,2,5421
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","E","A","Forest","Forest",3623.72612091924,3576638.91364709,4,3466
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","E","B","Forest","Forest",2111.88364947439,1906748.28314219,3,5421
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","E","C","Forest","Forest",2025.16878509975,1787547.93240177,2,3466
2017,1,1,"RaMCONdy_fmd","RaMCONdy_fmd","E","D","Forest","Forest",1259.53182883653,1402552.56172631,1,3466
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","A","C","Forest","Forest",2587.47516262309,1860429.7744803,5,5421
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","B","A","Forest","Forest",812.821273022123,284942.223890284,2,1955
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","B","C","Forest","Forest",1759.5728248111,1667512.39446991,3,2140
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","B","D","Forest","Forest",470.078675968441,168415.882352008,1,1955
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","B","E","Forest","Forest",560.602786831317,195424.620852679,2,1955
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","C","A","Forest","Forest",3209.23802421996,2112276.42114264,7,5421
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","C","B","Forest","Forest",273.356196302832,99565.0803947068,1,1955
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","D","A","Forest","Forest",203.574783257332,55220.0970384001,1,1955
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","D","C","Forest","Forest",1253.74396750862,425692.718597779,3,5421
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","E","C","Forest","Forest",278.878543702889,103628.546587736,1,1955
2017,1,1,"RaMCONms_fcm","RaMCONms_fcm","E","D","Forest","Forest",140.665175449805,26364.672917057,1,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","A","B","Forest","Forest",1827.12629995512,1033183.52040345,6,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","A","C","Forest","Forest",2205.61026943794,594822.19611583,11,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","A","D","Forest","Forest",16.7206786443643,322.047563385449,1,3466
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","A","E","Forest","Forest",21.5438647566511,509.615786581887,1,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","B","A","Forest","Forest",547.617210656326,160539.286165926,2,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","B","C","Forest","Forest",1407.79006563778,463758.867786986,5,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","B","D","Forest","Forest",389.404518333341,141590.500547038,1,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","B","E","Forest","Forest",1259.11866209899,1154660.52097623,2,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","C","A","Forest","Forest",7954.4689306322,6133492.13314761,21,5606
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","C","B","Forest","Forest",7044.44917578782,4798275.92788903,18,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","C","D","Forest","Forest",2025.88146207382,844389.931820658,7,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","C","E","Forest","Forest",497.064103652191,99458.6448322464,1,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","D","A","Forest","Forest",1212.79475787706,1198289.67803845,2,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","D","C","Forest","Forest",318.713628030553,111139.836075129,1,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","D","E","Forest","Forest",2670.74312986409,2093840.36832226,5,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","E","A","Forest","Forest",27.7290819851637,758.733729059141,2,5421
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","E","B","Forest","Forest",305.93723506086,102768.571415262,1,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","E","C","Forest","Forest",783.885253310931,283222.37229796,3,1955
2017,1,1,"RaMCONms_fmm","RaMCONms_fmm","E","D","Forest","Forest",2455.61712329274,1826090.02692628,5,5421
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","A","C","Forest","Forest",2206.98988024098,1873156.5035846,3,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","A","D","Forest","Forest",2012.51650332378,2112296.66329025,2,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","A","E","Forest","Forest",792.063278870195,612530.318567882,1,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","B","A","Forest","Forest",818.320274887965,592035.126855211,1,3466
2017,1,1,"RaPIPOm_fpd","RaPIPOm_fpd","B","D","Forest","Forest",1106.75304017525,1082934.77394685,1,3466
