"YEAR","BpS_Code","BPS_LLID","sclass","PERC_CHNG","AREA_CHNG","PREV_AREA","PERC_CHNG_VAR","AREA_CHNG_VAR","PREV_AREA_VAR","nPlots_AREA","N"
2017,"Na1010471_frn","Na1010471_frn_17020001","E",-9.70873786407767,-320.234411279698,3298.41443618089,95.2512411632148,105733.035205277,11217217.7049278,1,1955
2017,"Na1010471_frn","Na1010471_frn_17020002","A",0,0,165.106473947121,0,0,30727.7694158263,1,1955
2017,"Na1010471_frn","Na1010471_frn_17020002","B",-2.5451514866335,-489.708663547551,19240.8454317701,1.09380021990977,139595.485958607,63764512.8219435,6,1955
2017,"Na1010471_frn","Na1010471_frn_17020002","C",2.44193141553344,518.637340099982,21238.8168152824,0.920907758613506,140755.895218186,69672670.9787308,9,1955
2017,"Na1010471_frn","Na1010471_frn_17020002","D",0,0,3298.41443618089,0,0,11217217.7049278,1,1955
2017,"Na1010471_frn","Na1010471_frn_17020002","E",0,0,3232.93406855391,0,0,10942533.9111239,1,1955
2017,"Na1010471_frn","Na1010471_frn_17020003","A",0.145399396795954,31.1332999695712,21412.2621246236,0.00825730591243061,123905.75840438,165591211.013916,7,5421
2017,"Na1010471_frn","Na1010471_frn_17020003","B",4.92568152943347,1555.33731224063,31576.0834911208,7.45566922789109,1520620.42897784,305530940.184078,7,5421
2017,"Na1010471_frn","Na1010471_frn_17020003","C",-5.4335741818926,-1803.83478411069,33197.9416076065,7.32306477054476,1454133.6898703,280087208.242767,8,5421
2017,"Na1010471_frn","Na1010471_frn_17020003","E",Inf,233.230884782351,0,NA,56085.0127934613,0,1,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17020011","A",-0.429329963440728,-61.0878218131526,14228.6416078635,0.114887542218808,27540.3729097767,128315217.180568,4,2140
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17020011","B",1.0261239955663,58.116922380654,5663.7329047724,0.720871061359794,376004.329637958,18109690.1209312,4,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17020011","C",-1.1831303956242,-271.361724861978,22935.9101807888,0.407596558409182,223974.042404153,155414741.284964,7,2140
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17020011","D",4.52014115713076,141.053707745133,3120.55979762077,23.3583640100517,217728.585675799,10692042.1700439,3,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17020011","E",0.507827610093566,72.2361187251823,14224.5355095744,0.0658371275146392,346507.643725652,44225893.1608763,7,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17030001","A",1.39912457784816,644.735587209382,46081.3566866918,0.220835860202654,621294.89318541,237986406.248496,9,2140
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17030001","B",3.68957741511886,532.56303285885,14434.2555512335,2.74079569535294,122952.469218196,42266406.0961108,3,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17030001","C",0.747393502328438,370.904957777163,49626.4627163123,0.110701877563542,1835988.36533714,449414039.521567,9,5606
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17030001","D",-8.82088025049224,-1490.10832079394,16892.9662174111,37.6618591180487,1378708.92272374,141221362.295042,3,2140
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17030001","E",0,0,1903.38544855879,0,0,3977856.70363105,1,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17030002","A",-1.39886499271769,-55.9381731166149,3998.82571998169,1.23111636103298,3271.39539556705,10103662.6903753,3,2140
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17030002","B",0.333366845267737,97.6142566496194,29281.3331725362,0.0510588950601237,175982.532392243,388836563.41923,4,2140
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17030002","C",-0.637737513062332,-164.752551605055,25833.9125785364,0.207288406600109,94596.5422201145,341569905.220579,4,2140
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17030002","D",-3.43941254921328,-111.825435938124,3251.29464226972,6.44816219374727,131579.47233442,6140831.72800582,3,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17030002","E",1.76532473436852,237.458156408458,13451.2450760738,3.11975405640843,58950.930446485,181113472.99097,3,2140
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17070105A","A",-7.57276193686754,-367.643427206819,4854.81295030507,35.4882179582194,145948.259692843,14960677.0169981,4,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17070105A","B",-0.0323325160269788,-2.79495759844499,8644.41726747412,0.00190766734320794,175593.867770691,27447220.2039988,4,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17070105A","C",2.17678568932518,367.643427206819,16889.2798684647,1.00382904674753,145948.259692843,60289420.7644964,6,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17070105A","D",-10.3092783505155,-292.546366841256,2837.69975836019,97.2655540303678,79913.7594667927,7519085.62823052,1,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17070105A","E",2.31756461329622,293.937324560362,12683.0260901465,1.46475119281955,95677.9863552791,43834527.1915995,5,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17070105C","A",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17070105C","B",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17070105C","C",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17070105C","D",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17070105C","E",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080001A","A",NA,0,0,NA,0,0,0,3466
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080001A","B",NA,0,0,NA,0,0,0,3466
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080001A","C",NA,0,0,NA,0,0,0,3466
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080001A","D",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080001A","E",NA,0,0,NA,0,0,0,3466
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080002","A",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080002","B",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080002","C",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080002","D",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080002","E",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080003C","A",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080003C","B",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080003C","C",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080003C","E",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080004","A",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080004","B",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080004","C",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080004","D",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080004","E",NA,0,0,NA,0,0,0,2140
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080005","A",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080005","B",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080005","C",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080005","D",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080005","E",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080006A","D",NA,0,0,NA,0,0,0,3466
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17080006A","E",NA,0,0,NA,0,0,0,3466
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17100101","C",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17100101","E",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110005","E",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110006","A",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110006","B",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110006","C",NA,0,0,NA,0,0,0,2140
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110006","D",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110006","E",NA,0,0,NA,0,0,0,2140
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110007","A",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110009","E",NA,0,0,NA,0,0,0,1955
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110013","A",NA,0,0,NA,0,0,0,5421
2017,"RaABAMlw_fsi","RaABAMlw_fsi_17110013","B",NA,0,0,NA,0,0,0,5421
