"","BpS_Code","BPS_LLID","type","REST_ACRES","AREA_TOTAL","REST_PCT"
"196","Na0710270_fdd","Na0710270_fdd_1710030301","passive",1477.78576239356,9078.1639,0.16278465322636
"197","Na0710270_fdd","Na0710270_fdd_1710030501","active",1110.76380274596,11756.022095,0.0944846644358034
"198","Na0710270_fdd","Na0710270_fdd_1710030501","both",4557.80359708894,11756.022095,0.387699475235542
"199","Na0710270_fdd","Na0710270_fdd_1710030501","passive",1423.52846061148,11756.022095,0.121089297817578
"200","Na0710270_fdd","Na0710270_fdd_1710030502","active",92.8611010305465,610.25188,0.152168480055394
"201","Na0710270_fdd","Na0710270_fdd_1710030502","both",240.215588633152,610.25188,0.393633508565598
"202","Na0710270_fdd","Na0710270_fdd_1710030502","passive",67.1299581579598,610.25188,0.110003689227405
"203","Na0710270_fdd","Na0710270_fdd_1710030602","active",21.0791660187694,127.432335,0.165414578794066
"204","Na0710270_fdd","Na0710270_fdd_1710030602","both",50.3938389073601,127.432335,0.395455666
"205","Na0710270_fdd","Na0710270_fdd_1710030602","passive",10.3194943857547,127.432335,0.0809801875305411
"206","Na0710270_fdd","Na0710270_fdd_1710030603","active",123.279568778908,540.86464,0.227930538736842
"207","Na0710270_fdd","Na0710270_fdd_1710030603","both",208.090874275798,540.86464,0.384737435
"208","Na0710270_fdd","Na0710270_fdd_1710030604","active",2.01561038268118,15.12286,0.133282354176471
"209","Na0710270_fdd","Na0710270_fdd_1710030604","both",5.98042067312476,15.12286,0.395455666
"210","Na0710270_fdd","Na0710270_fdd_1710030604","passive",3.0193369951681,15.12286,0.199653835
"211","Na0710270_fdd","Na0710270_fdd_1710030701","active",116.070764296694,2516.17703,0.0461298084009192
"212","Na0710270_fdd","Na0710270_fdd_1710030701","both",978.579233172552,2516.17703,0.388915096793707
"213","Na0710270_fdd","Na0710270_fdd_1710030701","passive",364.25709857841,2516.17703,0.144766085309351
"214","Na0710270_fdd","Na0710270_fdd_1710030702","active",61.1599539611312,1975.534785,0.0309586823909715
"215","Na0710270_fdd","Na0710270_fdd_1710030702","both",762.332849108342,1975.534785,0.385886826643927
"216","Na0710270_fdd","Na0710270_fdd_1710030702","passive",325.703041001151,1975.534785,0.164868289576157
"217","Na0710270_fdd","Na0710270_fdd_1710030703","active",427.688952725847,11608.12942,0.0368439166425013
"218","Na0710270_fdd","Na0710270_fdd_1710030703","both",4445.72140580029,11608.12942,0.382983445906506
"219","Na0710270_fdd","Na0710270_fdd_1710030703","passive",2032.49716587933,11608.12942,0.175092565937237
"220","Na0710270_fdd","Na0710270_fdd_1710030704","active",1068.02266902927,27068.807425,0.0394558449606047
"221","Na0710270_fdd","Na0710270_fdd_1710030704","both",10628.2317830791,27068.807425,0.392637607420532
"222","Na0710270_fdd","Na0710270_fdd_1710030704","passive",5119.05842627773,27068.807425,0.189112817048227
"223","Na0710270_fdd","Na0710270_fdd_1710030705","both",9321.65644852829,25572.31147,0.364521465314699
"224","Na0710270_fdd","Na0710270_fdd_1710030705","passive",3243.58753742517,25572.31147,0.126839826005966
"225","Na0710270_fdd","Na0710270_fdd_1710030706","active",399.859078153519,18410.30289,0.0217193101353434
"226","Na0710270_fdd","Na0710270_fdd_1710030706","both",7197.28286062667,18410.30289,0.390937775637361
"227","Na0710270_fdd","Na0710270_fdd_1710030706","passive",3170.85092550008,18410.30289,0.172232414884516
"228","Na0710270_fdd","Na0710270_fdd_1710030707","both",15252.4335959081,38973.611775,0.391352838529887
"229","Na0710270_fdd","Na0710270_fdd_1710030707","passive",7560.83760967991,38973.611775,0.19399889477346
"230","Na0710270_fdd","Na0710270_fdd_1710030708","active",1747.82253745807,41477.55708,0.0421389942056363
"231","Na0710270_fdd","Na0710270_fdd_1710030708","both",16237.2954741244,41477.55708,0.391471837234933
"232","Na0710270_fdd","Na0710270_fdd_1710030708","passive",7274.5935674534,41477.55708,0.175386258969459
"233","Na0710270_fdd","Na0710270_fdd_1710030801","both",15276.5238576369,38820.82641,0.393513618084694
"234","Na0710270_fdd","Na0710270_fdd_1710030801","passive",7356.86532562578,38820.82641,0.189508210050127
"235","Na0710270_fdd","Na0710270_fdd_1710030802","both",24816.2410727417,62988.04627,0.393983343543728
"236","Na0710270_fdd","Na0710270_fdd_1710030802","passive",12044.0585519629,62988.04627,0.191211813434183
"237","Na0710270_fdd","Na0710270_fdd_1710030803","active",7793.11789017175,103434.357735,0.0753436098103669
"238","Na0710270_fdd","Na0710270_fdd_1710030803","both",40801.6235203767,103434.357735,0.394468766605685
"239","Na0710270_fdd","Na0710270_fdd_1710030803","passive",19252.2016425547,103434.357735,0.186129658114947
"240","Na0710270_fdd","Na0710270_fdd_1710030804","active",659.831769774231,24451.663065,0.026985148945501
"241","Na0710270_fdd","Na0710270_fdd_1710030804","both",9640.85974717718,24451.663065,0.394282373413572
"242","Na0710270_fdd","Na0710270_fdd_1710030804","passive",4454.64750805511,24451.663065,0.182181780282727
"243","Na0710270_fdd","Na0710270_fdd_1710030901","active",6219.55961423991,42957.595805,0.144783698847411
"244","Na0710270_fdd","Na0710270_fdd_1710030901","both",16876.1823688251,42957.595805,0.392856770789319
"245","Na0710270_fdd","Na0710270_fdd_1710030901","passive",6624.02064484816,42957.595805,0.154199054223541
"246","Na0710270_fdd","Na0710270_fdd_1710030902","active",3128.57372345203,41909.44817,0.0746507973753648
"247","Na0710270_fdd","Na0710270_fdd_1710030902","both",16488.3738477598,41909.44817,0.393428560091676
"248","Na0710270_fdd","Na0710270_fdd_1710030902","passive",7420.86892987423,41909.44817,0.177069115770088
"249","Na0710270_fdd","Na0710270_fdd_1710030903","active",212.528199203178,28511.48379,0.00745412623097924
"250","Na0710270_fdd","Na0710270_fdd_1710030903","both",11250.7867558227,28511.48379,0.394605445254614
"251","Na0710270_fdd","Na0710270_fdd_1710030903","passive",5566.32911521384,28511.48379,0.195231127085927
"252","Na0710270_fdd","Na0710270_fdd_1710030904","active",2481.36565480513,56404.487085,0.0439923449896066
"253","Na0710270_fdd","Na0710270_fdd_1710030904","both",22225.8565955871,56404.487085,0.394044122094282
"254","Na0710270_fdd","Na0710270_fdd_1710030904","passive",10067.3334027282,56404.487085,0.178484619274297
"255","Na0710270_fdd","Na0710270_fdd_1710030905","active",3481.01332580777,27072.810535,0.128579680388465
"256","Na0710270_fdd","Na0710270_fdd_1710030905","both",10662.2845056102,27072.810535,0.393837370221534
"257","Na0710270_fdd","Na0710270_fdd_1710030905","passive",4760.91213254115,27072.810535,0.175855850887229
"258","Na0710270_fdd","Na0710270_fdd_1710030906","active",6360.6247468022,55472.207245,0.114663271261403
"259","Na0710270_fdd","Na0710270_fdd_1710030906","both",21842.9479705615,55472.207245,0.393763815347916
"260","Na0710270_fdd","Na0710270_fdd_1710030906","passive",9508.68853237904,55472.207245,0.171413560134406
"261","Na0710270_fdd","Na0710270_fdd_1710031001","active",3467.1013019815,37707.739435,0.0919466760386959
"262","Na0710270_fdd","Na0710270_fdd_1710031001","both",14894.8371916224,37707.739435,0.395007428575714
"263","Na0710270_fdd","Na0710270_fdd_1710031001","passive",6849.52285237848,37707.739435,0.181647665837555
"264","Na0710270_fdd","Na0710270_fdd_1710031002","active",6086.94297009996,47908.108505,0.127054545880572
"265","Na0710270_fdd","Na0710270_fdd_1710031002","both",18887.710255645,47908.108505,0.394248715823832
"266","Na0710270_fdd","Na0710270_fdd_1710031002","passive",8395.01749561937,47908.108505,0.175231662396841
"267","Na0710270_fdd","Na0710270_fdd_1710031003","active",7862.86395859388,70385.571155,0.111711304313758
