"BpS_Code","BPS_LLID","SCLASS","AREA_PCT","AREA","AREA_TOTAL","avg","low","high","departure"
"RaPIPOm_fpd","RaPIPOm_fpd_1706010707","E",0,0.5467300323552,32.02488,0.88666731225576,0.5467300323552,1.22660456013144,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010708","A",33.1953887082471,123.919242334934,752.362285,81.0453358233638,67.0493478874994,95.0413237592281,28.8779185757058
"RaPIPOm_fpd","RaPIPOm_fpd_1706010708","B",15.2231746970145,62.6453809573685,752.362285,51.8529283078033,41.060472648789,62.6453809573685,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010708","C",29.4117647058824,257.808670797447,752.362285,279.908968337395,257.808670797447,302.009237287577,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010708","D",21.3124445758203,295.144631886239,752.362285,318.724546914375,295.144631886239,342.304462694873,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010708","E",0.857227313035767,12.8443590240114,752.362285,20.8305244261197,12.8443590240114,28.8166890758657,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010802","A",18.1689609654912,338.422983054786,2358.72137,254.084195017025,210.205552378013,297.962837656037,40.4601453987491
"RaPIPOm_fpd","RaPIPOm_fpd_1706010802","B",13.6903639449368,196.398732023012,2358.72137,162.563451857098,128.728162256298,196.398732023012,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010802","C",27.3052988874222,808.252664048987,2358.72137,877.539023998349,808.252664048987,946.8252943163,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010802","D",23.684706769753,925.304157784645,2358.72137,999.229247583169,925.304157784645,1073.15433974042,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010802","E",17.1506694323968,90.3428330885698,2358.72137,65.305510512393,40.2681855774948,90.3428330885698,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010803","A",17.0235847161397,794.174017089438,5535.189155,596.256979990452,493.287383852194,699.226576128711,94.9474409607274
"RaPIPOm_fpd","RaPIPOm_fpd_1706010803","B",19.8039294467435,460.887048964808,5535.189155,381.486116657676,302.085162209787,460.887048964808,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010803","C",29.2739764554623,1896.71889077081,5535.189155,2059.3125370823,1896.71889077081,2221.90597305661,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010803","D",23.3074852344409,2171.40252527834,5535.189155,2344.88183510254,2171.40252527834,2518.36115046193,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010803","E",10.5910241472136,212.006672896607,5535.189155,153.251824546761,94.4969706617262,212.006672896607,2.8421709430404e-14
"RaPIPOm_fpd","RaPIPOm_fpd_1706010804","A",17.2194981251803,97.4012029184877,771.043465,83.057694147089,68.7141853756903,97.4012029184877,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010804","B",25.2091145082204,64.200867803487,771.043465,53.1404382037109,42.080005519761,64.200867803487,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010804","C",36.3138159792328,279.995305,771.043465,286.859117122598,264.21006847613,309.508136469415,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010804","D",16.2965099509663,299.913880875416,771.043465,326.638487777753,302.473082692755,350.803893633794,-2.5592018173391
"RaPIPOm_fpd","RaPIPOm_fpd_1706010804","E",4.96106143640035,29.532208402609,771.043465,21.3477470249356,13.1632848762186,29.532208402609,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010805","A",42.0077972709552,288.242383023849,2281.7727,245.795195255014,203.348007486179,288.242383023849,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010805","B",7.85575048732944,179.25037,2281.7727,157.260137285859,124.52865781158,189.991607633048,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010805","C",44.5321637426901,915.936971495874,2281.7727,848.911030192633,781.885002182029,915.936971495874,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010805","D",5.17543859649123,888.557595480278,2281.7727,966.631348312589,895.117919938757,1038.14477896819,-6.56032445847939
"RaPIPOm_fpd","RaPIPOm_fpd_1706010805","E",0.428849902534113,9.78538,2281.7727,63.1750459982229,38.954514805308,87.3955749093651,-29.169134805308
"RaPIPOm_fpd","RaPIPOm_fpd_1706010806","A",15.797566727966,3127.32715947595,21405.296355,2305.80328928848,1907.60646905821,2704.00010951875,423.327049957194
"RaPIPOm_fpd","RaPIPOm_fpd_1706010806","B",37.0144105393303,1782.31016014359,21405.296355,1475.25642822872,1168.20261069267,1782.31016014359,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010806","C",25.693773441802,7334.8586330427,21405.296355,7963.6294098451,7334.8586330427,8592.39937324623,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010806","D",17.9264200147534,8397.09597233776,21405.296355,9067.96302570549,8397.09597233776,9738.83010047852,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010806","E",3.56782927614832,763.70443,21405.296355,592.644737064615,365.432075584414,819.857377139521,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010807","A",26.5895953757225,40.0609606401664,269.320345,29.0114991670392,24.0014071214194,34.0215912126589,6.03936942750742
"RaPIPOm_fpd","RaPIPOm_fpd_1706010807","B",39.8018166804294,22.4249353648753,269.320345,18.5616009993349,14.698265556513,22.4249353648753,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010807","C",24.6077621800165,92.2868165343506,269.320345,100.197978320008,92.2868165343506,108.109129871491,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010807","D",5.69777043765483,105.651832460608,269.320345,114.092647447032,105.651832460608,122.533462702776,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010807","E",3.30305532617671,8.8958,269.320345,7.45662579959531,4.5978477026538,10.3154036272165,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010808","A",37.9840546697039,56.0315631005285,390.52562,42.0678716245423,34.8030313007535,49.3327119483312,6.69885115219726
"RaPIPOm_fpd","RaPIPOm_fpd_1706010808","B",20.3872437357631,32.5170821640967,390.52562,26.9150878239736,21.313091921748,32.5170821640967,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010808","C",26.6514806378132,133.81969433057,390.52562,145.291205557336,133.81969433057,156.762701944128,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010808","D",8.7129840546697,153.19951924098,390.52562,165.439049477281,153.19951924098,177.678580104108,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010808","E",6.26423690205012,14.9577611638251,390.52562,10.8124152800077,6.6670690056648,14.9577611638251,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010901","A",16.0352538805577,213.569063912992,1690.64679,182.118428297136,150.66779268128,213.569063912992,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010901","B",21.6521967903183,140.771559573726,1690.64679,116.51964557964,92.267724822966,140.771559573726,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010901","C",48.1846882399369,678.650375956299,1690.64679,628.988465060857,579.326489920837,678.650375956299,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010901","D",11.878453038674,619.626245556983,1690.64679,716.211648135702,663.224797989711,769.19849997234,-43.5985524327281
"RaPIPOm_fpd","RaPIPOm_fpd_1706010901","E",2.24940805051302,38.029545,1690.64679,46.8086451928353,28.8627896247516,64.7544990702723,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010902","A",16.3102141225494,2816.64455824493,17719.09923,1908.72187005341,1579.09835754911,2238.34538255771,578.299175687222
"RaPIPOm_fpd","RaPIPOm_fpd_1706010902","B",36.236413384542,1475.37927354342,17719.09923,1221.20313626838,967.026928116942,1475.37927354342,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010902","C",27.0539950297462,6071.72569823109,17719.09923,6592.21612276489,6071.72569823109,7112.70587397293,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010902","D",18.117579134975,6951.03558998056,17719.09923,7506.37290891396,6951.03558998056,8061.71024556645,0
"RaPIPOm_fpd","RaPIPOm_fpd_1706010902","E",2.28179832818736,404.31411,17719.09923,490.585634976843,302.501170818529,678.670081416058,0
