"strataID","BpS","SCLASS","YEAR","STATE","ew","MAP_ZONE","PVT","BpS_Code","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2002_Oregon_Na0710412_fmi","Na0710412","D",2002,"Oregon","eastside","OEC","fmi","Na0710412_fmi","D",432.113485,63999.49873,3152.83757769889,2246.4330290265,4059.24219037078,-1814.3195440265
"2002_Oregon_Na0710412_fmi","Na0710412","D",2002,"Oregon","eastside","OSW","fmi","Na0710412_fmi","D",289.1135,63999.49873,3152.83757769889,2246.4330290265,4059.24219037078,-1957.3195290265
"2002_Oregon_Na0710412_fmi","Na0710412","D",2002,"Oregon","westside","OWC","fmi","Na0710412_fmi","D",411.43075,63999.49873,3152.83757769889,2246.4330290265,4059.24219037078,-1835.0022790265
"2002_Oregon_Na0710412_fmi","Na0710412","E",2002,"Oregon","eastside","OEC","fmi","Na0710412_fmi","E",10332.4717,63999.49873,26680.3940363458,24947.6439599463,28413.1466087257,-14615.1722599463
"2002_Oregon_Na0710412_fmi","Na0710412","E",2002,"Oregon","eastside","OSW","fmi","Na0710412_fmi","E",8670.069075,63999.49873,26680.3940363458,24947.6439599463,28413.1466087257,-16277.5748849463
"2002_Oregon_Na0710412_fmi","Na0710412","E",2002,"Oregon","westside","OWC","fmi","Na0710412_fmi","E",7058.8173,63999.49873,26680.3940363458,24947.6439599463,28413.1466087257,-17888.8266599463
"2002_Oregon_R1RFWF_fcw","R1RFWF","A",2002,"Oregon","eastside","OSW","fcw","R1RFWF_fcw","A",17255.850445,117672.75282,19917.1112797289,17425.2456482612,22408.9780879242,-169.395203261185
"2002_Oregon_R1RFWF_fcw","R1RFWF","A",2002,"Oregon","westside","OWC","fcw","R1RFWF_fcw","A",2.001555,117672.75282,19917.1112797289,17425.2456482612,22408.9780879242,-17423.2440932612
"2002_Oregon_R1RFWF_fcw","R1RFWF","B",2002,"Oregon","eastside","OSW","fcw","R1RFWF_fcw","B",79767.5287997411,117672.75282,29610.6929445391,26486.3570947411,32735.0265585548,47032.5022411863
"2002_Oregon_R1RFWF_fcw","R1RFWF","B",2002,"Oregon","westside","OCR","fcw","R1RFWF_fcw","B",26486.3570947411,117672.75282,29610.6929445391,26486.3570947411,32735.0265585548,0
"2002_Oregon_R1RFWF_fcw","R1RFWF","B",2002,"Oregon","westside","OWC","fcw","R1RFWF_fcw","B",26569.7552197411,117672.75282,29610.6929445391,26486.3570947411,32735.0265585548,0
"2002_Oregon_R1RFWF_fcw","R1RFWF","C",2002,"Oregon","eastside","OSW","fcw","R1RFWF_fcw","C",8513.947785,117672.75282,10324.0340307751,8114.96708994054,12533.1015599733,0
"2002_Oregon_R1RFWF_fcw","R1RFWF","C",2002,"Oregon","westside","OWC","fcw","R1RFWF_fcw","C",3.11353,117672.75282,10324.0340307751,8114.96708994054,12533.1015599733,-8111.85355994054
"2002_Oregon_R1RFWF_fcw","R1RFWF","D",2002,"Oregon","eastside","OSW","fcw","R1RFWF_fcw","D",-25580.5422597411,117672.75282,19534.2160270007,16979.5220886563,22088.9133778549,-42560.0643483974
"2002_Oregon_R1RFWF_fcw","R1RFWF","D",2002,"Oregon","westside","OCR","fcw","R1RFWF_fcw","D",-26485.4675147411,117672.75282,19534.2160270007,16979.5220886563,22088.9133778549,-43464.9896033974
"2002_Oregon_R1RFWF_fcw","R1RFWF","D",2002,"Oregon","westside","OWC","fcw","R1RFWF_fcw","D",-26485.4675147411,117672.75282,19534.2160270007,16979.5220886563,22088.9133778549,-43464.9896033974
"2002_Oregon_R1RFWF_fcw","R1RFWF","E",2002,"Oregon","eastside","OSW","fcw","R1RFWF_fcw","E",37483.120485,117672.75282,38286.6973612287,35209.0388799646,41364.3579606024,0
"2002_Oregon_R1RFWF_fcw","R1RFWF","E",2002,"Oregon","westside","OCR","fcw","R1RFWF_fcw","E",0.44479,117672.75282,38286.6973612287,35209.0388799646,41364.3579606024,-35208.5940899646
"2002_Oregon_R1RFWF_fcw","R1RFWF","E",2002,"Oregon","westside","OWC","fcw","R1RFWF_fcw","E",142.110405,117672.75282,38286.6973612287,35209.0388799646,41364.3579606024,-35066.9284749646
"2002_Oregon_R1RFWF_frm","R1RFWF","A",2002,"Oregon","eastside","OSW","frm","R1RFWF_frm","A",569.209673841929,3843.87518,650.608470276526,569.209673841929,732.007305149875,0
"2002_Oregon_R1RFWF_frm","R1RFWF","B",2002,"Oregon","eastside","OSW","frm","R1RFWF_frm","B",1103.73377482899,3843.87518,967.257117254843,865.198172093653,1069.3159893824,34.4177854465822
"2002_Oregon_R1RFWF_frm","R1RFWF","C",2002,"Oregon","eastside","OSW","frm","R1RFWF_frm","C",265.081931339314,3843.87518,337.242880933323,265.081931339314,409.403849746708,0
"2002_Oregon_R1RFWF_frm","R1RFWF","D",2002,"Oregon","eastside","OSW","frm","R1RFWF_frm","D",554.649755025996,3843.87518,638.1008886722,554.649755025996,721.552133790783,0
"2002_Oregon_R1RFWF_frm","R1RFWF","E",2002,"Oregon","eastside","OSW","frm","R1RFWF_frm","E",1351.20004496377,3843.87518,1250.66578442436,1150.13159307469,1351.20004496377,0
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","A",2002,"Oregon","eastside","OEC","fsi","RaABAMlw_fsi","A",4447.45521,670907.44751,88253.7909063075,74235.2663376468,102272.315474968,-69787.8111276468
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","A",2002,"Oregon","eastside","OSW","fsi","RaABAMlw_fsi","A",2339.5954,670907.44751,88253.7909063075,74235.2663376468,102272.315474968,-71895.6709376468
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","A",2002,"Oregon","westside","OWC","fsi","RaABAMlw_fsi","A",60825.254895,670907.44751,88253.7909063075,74235.2663376468,102272.315474968,-13410.0114426468
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","A",2002,"Oregon","westside","WWC","fsi","RaABAMlw_fsi","A",3192.035435,670907.44751,88253.7909063075,74235.2663376468,102272.315474968,-71043.2309026468
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","B",2002,"Oregon","eastside","OEC","fsi","RaABAMlw_fsi","B",28187.454275,670907.44751,139703.825313127,121337.534007122,158070.103200984,-93150.0797321217
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","B",2002,"Oregon","eastside","OSW","fsi","RaABAMlw_fsi","B",17387.063495,670907.44751,139703.825313127,121337.534007122,158070.103200984,-103950.470512122
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","B",2002,"Oregon","westside","OWC","fsi","RaABAMlw_fsi","B",192681.24884,670907.44751,139703.825313127,121337.534007122,158070.103200984,34611.1456390161
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","B",2002,"Oregon","westside","WWC","fsi","RaABAMlw_fsi","B",4101.186195,670907.44751,139703.825313127,121337.534007122,158070.103200984,-117236.347812122
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","C",2002,"Oregon","eastside","OEC","fsi","RaABAMlw_fsi","C",7027.014815,670907.44751,19877.0735707736,13475.9348795615,26278.2102492633,-6448.92006456148
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","C",2002,"Oregon","eastside","OSW","fsi","RaABAMlw_fsi","C",2336.259475,670907.44751,19877.0735707736,13475.9348795615,26278.2102492633,-11139.6754045615
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","C",2002,"Oregon","westside","OWC","fsi","RaABAMlw_fsi","C",54535.924295,670907.44751,19877.0735707736,13475.9348795615,26278.2102492633,28257.7140457367
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","C",2002,"Oregon","westside","WWC","fsi","RaABAMlw_fsi","C",1974.42281,670907.44751,19877.0735707736,13475.9348795615,26278.2102492633,-11501.5120695615
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","D",2002,"Oregon","eastside","OEC","fsi","RaABAMlw_fsi","D",1767.817855,670907.44751,51516.9889573589,39248.142706468,63785.83252462,-37480.324851468
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","D",2002,"Oregon","eastside","OSW","fsi","RaABAMlw_fsi","D",580.00616,670907.44751,51516.9889573589,39248.142706468,63785.83252462,-38668.136546468
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","D",2002,"Oregon","westside","OWC","fsi","RaABAMlw_fsi","D",10617.804485,670907.44751,51516.9889573589,39248.142706468,63785.83252462,-28630.338221468
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","D",2002,"Oregon","westside","WWC","fsi","RaABAMlw_fsi","D",328.922205,670907.44751,51516.9889573589,39248.142706468,63785.83252462,-38919.220501468
"2002_Oregon_RaABAMlw_fsi","RaABAMlw","E",2002,"Oregon","eastside","OEC","fsi","RaABAMlw_fsi","E",47872.7477,670907.44751,371555.768762433,351464.887722657,391646.649802209,-303592.140022657
