"YEAR","BpS_Code","BPS_LLID","type","CHNG_REST_ACRES","CHNG_REST_PCT","CHNG_FOR_ACRES","PREV_REST_ACRES","PREV_REST_PCT","PREV_FOR_ACRES"
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000617","active",2264.24302122431,0.219769222896888,1332.91591195574,625.051988856012,0.0733179299421202,8525.22690356165
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000617","both",2600.74232107058,0.263571449786729,1332.91591195574,15.461036078904,0.001813563,8525.22690356165
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000617","passive",-1969.70441205978,-0.265385012786729,1332.91591195574,4134.95716448915,0.485026054,8525.22690356165
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000618","active",-496.277324039084,-0.00900529432953189,-8.73114913702011e-11,3253.1742224861,0.059031089996823,55109.5062391899
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000618","both",-2069.9618970734,-0.0375608862850122,-8.73114913702011e-11,14543.0020005615,0.26389280167819,55109.5062391899
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000618","passive",9036.13176946598,0.163966843220239,-8.73114913702011e-11,12186.5443485212,0.22113325232181,55109.5062391899
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000619","both",-23415.476234519,-0.184560792494637,-126871.346389561,23415.476234519,0.184560792494637,126871.346389561
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000619","passive",45470.1285956559,0.354773162558084,705.371706701088,37651.5530743971,0.296769555505363,126871.346389561
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000620","both",-11328.3660247416,-0.227046619284902,42.0603061289803,11819.4978007043,0.236881384718767,49896.2711432002
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000620","passive",12823.4634539459,0.256688347750722,42.0603061289803,5784.01620758546,0.115920810815413,49896.2711432002
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000621","active",-11116.8003652583,-0.220562643621984,-50402.0090741708,11116.8003652583,0.220562643621984,50402.0090741708
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000621","both",-2.27373675443232e-13,-4.51120262108267e-18,-50402.0090741708,2.27373675443232e-13,4.51120262108267e-18,50402.0090741708
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000621","passive",-1031.16737260116,0.333097899089276,-21724.4645239234,24554.5551742407,0.487174135025186,50402.0090741708
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000718","active",0,0,0,927.452818759863,0.116666126,7949.63243023826
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000718","both",0,0,0,14.4171592390802,0.001813563,7949.63243023826
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000718","passive",0,0,0,3855.77884838889,0.485026054,7949.63243023826
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000719","active",-15142.1383422226,-0.227163189292234,4.36557456851006e-11,17598.412382275,0.264012347060008,66657.535445776
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000719","both",-9245.33738937041,-0.138699058216625,4.36557456851006e-11,13168.5863349257,0.197555853915991,66657.535445776
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000719","passive",823.013124505016,0.0123468879999998,4.36557456851006e-11,5944.6600995183,0.0891821166168695,66657.535445776
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000802","active",-8326.67092242088,-0.212027622634565,-1397.29316725512,8961.27006310838,0.228832143915696,39160.8884563429
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000802","both",4362.34373053088,0.118495247371022,-1397.29316725512,3151.91159234715,0.0804862125602935,39160.8884563429
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000802","passive",3687.81114939144,0.102341305883123,-1397.29316725512,4959.6516285213,0.126648087518504,39160.8884563429
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000803","active",-1413.02122890693,-0.0930486405224564,0,3184.69367685146,0.209714766522456,15185.8342150191
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000803","both",-27.5404670564926,-0.001813563,-15185.8342150191,27.5404670564926,0.001813563,15185.8342150191
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000803","passive",-55.6089035327013,-0.00366189323189786,0,4394.70879749843,0.289395283477544,15185.8342150191
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000804","active",-600.727473859444,-0.00579131764988064,-103728.980203983,600.727473859444,0.00579131764988064,103728.980203983
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000804","both",-12191.2850221245,-0.119448441666098,1479.21903934513,26343.570053814,0.253965381728515,103728.980203983
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000804","passive",18786.6163502016,0.176125417388346,1479.21903934513,18006.3636549003,0.173590481845004,103728.980203983
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000805","active",3686.50262334406,0.0718717632058408,-10383.4029202006,169.1089785656,0.00272449710800017,62069.7955850388
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000805","both",4055.73004174317,0.115715065784094,-10383.4029202006,11508.2265991069,0.185407837912726,62069.7955850388
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000805","passive",1108.38192819681,0.0377573818263824,-10383.4029202006,5040.23847243183,0.0812027561058493,62069.7955850388
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000806","active",2092.5690092948,0.014889878756911,-786.12575275742,1522.12113541916,0.0107275610784001,141888.834218241
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000806","both",-22634.0140245085,-0.158677898042603,-786.12575275742,44063.8454181521,0.310551888462041,141888.834218241
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000806","passive",16416.7980749512,0.116672898738566,-786.12575275742,8314.13924208247,0.0585961487941638,141888.834218241
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000807","both",-8065.42604102811,-0.0579962664958381,-8564.05557773777,32608.7546906484,0.329422122619521,98987.7499159677
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1702000807","passive",1531.4096313257,0.0285455864280282,-8564.05557773777,12133.9856301501,0.122580679331037,98987.7499159677
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705011601","active",2.27373675443232e-13,0,1.81898940354586e-12,1840.38617083007,0.116666126,15774.8117120994
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705011601","both",3595.81483752012,0.227946609008468,1.81898940354586e-12,2437.16605401634,0.154497314991532,15774.8117120994
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705011601","passive",-3595.81483752012,-0.227946609008468,1.81898940354586e-12,5214.02862329623,0.330528739008468,15774.8117120994
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705011606","active",0,0,0,1057.31315283976,0.404233341,2615.60105414403
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705011606","both",0,0,0,1000.32073076538,0.382443924,2615.60105414403
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705011606","passive",0,0,0,268.31392736434,0.10258213,2615.60105414403
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705011611","active",196.682227781714,1.38777878078145e-17,1685.85547943637,115.225411115274,0.116666126,987.650958044786
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705011611","both",3.05740512085306,0,1685.85547943637,1.79116723442458,0.001813563,987.650958044786
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705011611","passive",817.683830805302,0,1685.85547943637,479.036446909782,0.485026054,987.650958044786
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705011612","active",5.04381115820456,0,43.2328674237847,280.846681991372,0.116666126,2407.26843018146
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705011612","both",0.0784055287436818,2.16840434497101e-19,43.2328674237847,4.36573295604518,0.001813563,2407.26843018146
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705011612","passive",20.9690670896634,0,43.2328674237847,1167.58790760969,0.485026054,2407.26843018146
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705011901","passive",-995.552459999569,-0.774406832,-1285.56776472185,995.552459999569,0.774406832,1285.56776472185
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705011902","passive",-1170.59338157283,-0.289380778,742.423144824719,4096.24721537946,0.774406832,5289.52876719902
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020103","passive",6866.02773343048,0.862759862058824,-9.09494701772928e-13,3874.37392379152,0.486839617,7958.21413973283
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020106","both",0,0,0,1715.55555759557,0.382443924,4485.77020037993
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020106","passive",0,0,0,443.581774001334,0.098886424,4485.77020037993
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020107","active",-342.844348155895,-0.179699549442468,-1907.87539100457,342.844348155895,0.179699549442468,1907.87539100457
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020107","passive",1503.75709356053,0.788184123895396,0,402.688360965623,0.211066384557532,1907.87539100457
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020201","both",-225.425177760821,-0.0123218678581077,3.63797880709171e-12,2527.28260624156,0.138142698271456,18294.7244976738
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020201","passive",-4469.42361914772,-0.244301225728544,3.63797880709171e-12,6346.13542588228,0.346883355728544,18294.7244976738
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020202","both",-4185.82445464548,-0.338100172712626,7.27595761418343e-12,4734.81902350415,0.382443924,12380.4268452809
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020202","passive",4780.57344127882,0.38613963,7.27595761418343e-12,1224.25613832342,0.0988864239999999,12380.4268452809
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020203","active",-65.341937559725,-0.00630814000627656,-10358.3524612184,65.341937559725,0.00630814000627656,10358.3524612184
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020203","both",-18.7855247646246,-0.001813563,-10358.3524612184,18.7855247646246,0.001813563,10358.3524612184
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020203","passive",-1685.21178497349,0.00181356300000002,-3500.12047137511,5024.07082020594,0.485026054,10358.3524612184
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020204","active",0,0,0,4164.5367830275,0.116666126,35696.1949951737
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020204","both",0,0,0,64.7372984840322,0.001813563,35696.1949951737
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020204","passive",0,0,0,17313.5846013236,0.485026054,35696.1949951737
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020205","active",0,0,0,2429.24219404568,0.118864238793387,20437.1156430679
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020205","passive",0,0,0,11011.6233300367,0.53880515833807,20437.1156430679
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020206","active",-1012.81283635681,-0.116666126,-8681.29311465104,1012.81283635681,0.116666126,8681.29311465104
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020206","both",-15.7440719848859,-0.001813563,-8681.29311465104,15.7440719848859,0.001813563,8681.29311465104
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020206","passive",-1924.948618577,0.00181356300000002,-3986.30806284996,4210.65334301656,0.485026054,8681.29311465104
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020301","active",0,0,0,2514.82983106335,0.466585587211168,5389.85750951879
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020301","both",0,0,0,9.77484615453542,0.001813563,5389.85750951879
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020301","passive",0,0,0,175.302220005452,0.0325244627888323,5389.85750951879
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020302","active",0,0,0,592.448747003512,0.116666126,5078.15565079715
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020302","both",0,0,0,9.20955519652663,0.001813563,5078.15565079715
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020302","passive",0,0,0,2463.03779690394,0.485026054,5078.15565079715
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020303","active",2919.80938800825,1.06974543282178,0,318.433563262619,0.116666126,2729.44319127061
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020303","both",1038.90894722232,0.380630361,0,4.9500171822903,0.001813563,2729.44319127061
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020303","passive",-1043.85896440461,-0.382443924,0,1323.85106067915,0.485026054,2729.44319127061
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020306","active",-503.940815699437,-0.0265129316198533,570.498687452618,2443.83489459569,0.116666126,20947.2533149484
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020306","both",218.183756666229,0,570.498687452618,8011.14975479087,0.382443924,20947.2533149484
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020306","passive",58.5229705210941,0,570.498687452618,2148.81386269697,0.10258213,20947.2533149484
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020307","active",-1170.07554834168,-0.0748593688771463,-2217.89852058832,2331.59034539592,0.191525494877146,12173.7857766221
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020307","both",-22.0779274544082,-0.001813563,-12173.7857766221,22.0779274544082,0.001813563,12173.7857766221
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020307","passive",-601.97987799311,0.00805668542711474,-2217.89852058832,3744.46848226325,0.307584555122854,12173.7857766221
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020308","passive",-4213.5803395149,-0.394952285,0,5193.88775960155,0.486839617,10668.5807363158
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020309","active",0,0,0,1343.81266488454,0.116666126,11518.4476502163
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020309","both",0,0,0,20.8894304758692,0.001813563,11518.4476502163
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020309","passive",0,0,0,5586.74721198998,0.485026054,11518.4476502163
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020310","active",0,0,0,929.099284711234,0.116666126,7963.74506093769
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020310","both",0,0,0,3045.68591084063,0.382443924,7963.74506093769
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020310","passive",0,0,0,816.937931127968,0.10258213,7963.74506093769
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020311","active",-1375.45569290751,-0.116666126,-11789.6748616433,1375.45569290751,0.116666126,11789.6748616433
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020311","both",-21.3813181111064,-0.001813563,-11789.6748616433,21.3813181111064,0.001813563,11789.6748616433
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1705020311","passive",-5718.29947608585,-0.485026054,-11789.6748616433,5718.29947608585,0.485026054,11789.6748616433
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010102","passive",0,0,0,8666.58383676567,0.486839617,17801.7226497934
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010103","active",-1236.79195387173,-0.116666126,-10601.1230189621,1236.79195387173,0.116666126,10601.1230189621
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010103","both",-19.225804465638,-0.001813563,-10601.1230189621,19.225804465638,0.001813563,10601.1230189621
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010103","passive",9813.93042078593,0.925744414363637,0,5141.82086585576,0.485026054,10601.1230189621
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010202","active",2270.89660320918,0.264591409121965,0,1001.30503149046,0.116666126,8582.65433010486
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010202","both",60.9960061758063,0.00710689302280929,0,1527.99242613138,0.178032618740304,8582.65433010486
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010202","passive",-60.9960061758061,-0.00710689302280927,0,941.422968411686,0.109689023022809,8582.65433010486
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010203","both",-4093.32330518314,-0.25918814450133,-529.505743463065,4897.74843888302,0.312268276994388,15684.4252193156
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010203","passive",412.706875295697,0.0331394840926184,-529.505743463065,2651.64141011015,0.169062071005612,15684.4252193156
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010205","passive",-350.861936311108,0,-720.693066174827,6023.11371825068,0.486839617,12371.8643839346
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010301","passive",1405.87304231754,0.0231649848405419,2368.66551233528,4157.89951750986,0.486839617,8540.59401149734
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010302","active",-21.4553816040918,0,-183.904123156466,1906.10068626342,0.116666126,16338.081597596
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010302","both",2.08021070791847,0.00192378197910884,-183.904123156466,2576.09121887061,0.15767403311596,16338.081597596
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010302","passive",-91.2785018768291,-0.00192378197910881,-183.904123156466,5348.30402834139,0.32735202088404,16338.081597596
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010401","both",1013.76549061417,0.103966921051318,-442.06508934765,2607.71141857176,0.23315830500898,11184.2956590001
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010401","passive",-1186.84470793888,-0.100271215051318,-442.06508934765,2775.62950310965,0.24817204299102,11184.2956590001
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010402","active",-865.156266500071,-0.0458649742820144,-18863.1146107354,865.156266500071,0.0458649742820144,18863.1146107354
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010402","both",3717.34849536175,0.183160338458156,1418.43815163194,34.2094467227892,0.001813563,18863.1146107354
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010402","passive",-3063.57848255544,-0.184973901458156,1418.43815163194,9149.10204579475,0.485026054,18863.1146107354
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010403","both",4832.89158997916,0.152270317179554,-3902.77665616359,2313.05424864416,0.06212226416231,37233.9012403142
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010403","passive",-6634.66843754135,-0.158434388402632,-3902.77665616359,12916.4296288846,0.346899712321834,37233.9012403142
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010404","active",2410.09354454842,-0.0160123327244475,11031.4844954072,3049.59761099837,0.25204862107798,12099.243383898
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010404","both",-1043.13791891251,-0.115010022995227,11031.4844954072,1773.6525616816,0.146592022774087,12099.243383898
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010404","passive",2327.30032006688,0.0181766562696921,11031.4844954072,2091.42982637587,0.172856248941913,12099.243383898
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010405","active",-1551.0578137045,-0.116666126,-13294.8428724247,1551.0578137045,0.116666126,13294.8428724247
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010405","both",-24.1110351242432,-0.001813563,-13294.8428724247,24.1110351242432,0.001813563,13294.8428724247
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010405","passive",15223.2715450601,1.14505088109279,0,6448.34517696218,0.485026054,13294.8428724247
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010410","active",-1261.77290169334,-0.116666126,-10815.2464211706,1261.77290169334,0.116666126,10815.2464211706
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010410","both",-19.6141307453174,-0.001813563,-10815.2464211706,19.6141307453174,0.001813563,10815.2464211706
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010410","passive",12179.2163270484,1.12611547187754,0,5245.676294698,0.485026054,10815.2464211706
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010411","active",-3667.86658862224,-0.116666126,-31439.0021712236,3667.86658862224,0.116666126,31439.0021712236
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010411","both",-8625.53308085183,-0.274357724010302,-31439.0021712236,8625.53308085183,0.274357724010302,31439.0021712236
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010411","passive",16342.7293929116,0.521005285130536,-50.783432337048,6623.20208395418,0.210668329989699,31439.0021712236
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010501","active",0,0,0,2559.82436933926,0.404233341,6332.54140543359
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010501","both",0,0,0,2421.8419839865,0.382443924,6332.54140543359
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010501","passive",0,0,0,649.605585682571,0.10258213,6332.54140543359
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010502","active",0,0,0,2092.88745964632,0.786677265,2660.41431824818
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010502","both",0,0,0,4.82482897224512,0.001813563,2660.41431824818
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010505","passive",0,0,0,266.68550692451,0.774406832,344.373907750481
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010506","both",-6908.40583840514,-0.234574567009386,-29450.7879796224,6908.40583840514,0.234574567009386,29450.7879796224
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010506","passive",24206.15582551,0.366288503230063,21888.5831299552,7267.15218870072,0.246755780990614,29450.7879796224
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010601","active",-1057.68120073406,-0.0224404468601339,1.45519152283669e-11,5498.80173963413,0.116666126,47132.8047666049
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010601","both",-5608.70140567509,-0.118997828231284,1.45519152283669e-11,18025.6548040663,0.382443924,47132.8047666049
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010601","passive",12687.5055355024,0.269186304492787,1.45519152283669e-11,1746.56272867007,0.0370562018814456,47132.8047666049
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010602","passive",-112.092182283295,-0.00181356300000007,-175.216654569545,7276.84908450365,0.486839617,14947.1177578871
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010603","active",-1661.21011670168,-0.0318760560887418,-3152.14752828467,6510.71968096178,0.168769371270448,38577.6141248316
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010603","both",-5428.93522299403,-0.140727604496918,-38577.6141248316,5428.93522299403,0.140727604496918,38577.6141248316
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010604","both",-30.5403525526335,-0.0263024925836711,2699.96531394726,7380.68905754051,0.275744130231515,26766.4412342837
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010604","passive",2525.42698680412,0.0822651331630656,2699.96531394726,1004.93543416186,0.0375446039077729,26766.4412342837
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010605","both",-3818.85774946393,-0.0990292376573717,7954.06855439668,4823.02604634895,0.119866638717695,40236.6004248099
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010605","passive",8740.23586939191,0.1376368529458,7954.06855439668,10660.6538261324,0.264949168507761,40236.6004248099
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010606","active",9132.44528365968,0.426472323333329,666.697850681488,103.845635567176,0.0050071675388538,20739.3970266366
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010606","both",-37.6122030898176,-0.00181356299999997,666.697850681488,37.6122030898182,0.001813563,20739.3970266366
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010606","passive",529.873125970327,0.00964712617726543,666.697850681488,10059.1479021689,0.485026054,20739.3970266366
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010607","active",0,0,0,2953.58871548653,0.116666126,25316.592028491
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010607","both",0,0,0,2439.74450316172,0.0963693889136446,25316.592028491
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010607","passive",0,0,0,9839.46222914513,0.388656665086355,25316.592028491
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010701","active",0,0,0,1149.41210873819,0.116666126,9852.14944685995
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010701","both",0,0,0,17.8674937072957,0.001813563,9852.14944685995
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1706010701","passive",0,0,0,4778.54916962876,0.485026054,9852.14944685995
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010301","active",0,0,0,472.635325686414,0.116666126,4051.17870877459
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010301","both",0,0,0,7.34706781262137,0.001813563,4051.17870877459
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010301","passive",0,0,0,1964.92722316575,0.485026054,4051.17870877459
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010302","active",-574.748720049395,-0.0820056121001575,0,1239.11802001248,0.176798361006747,7008.65105850837
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010302","both",-12.7106302396216,-0.001813563,-7008.65105850837,12.7106302396216,0.001813563,7008.65105850837
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010302","passive",844.204942339795,0.120451843770271,0,2016.04671279961,0.28765117509341,7008.65105850837
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010303","active",0,0,0,989.649254135365,0.116666126,8482.74720406303
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010303","both",0,0,0,15.3839964676422,0.001813563,8482.74720406303
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010303","passive",0,0,0,4114.35340346622,0.485026054,8482.74720406303
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010304","active",91.9343674242614,-0.0217381448087617,989.408524165203,2740.26227018757,0.309305359808762,8859.40764777509
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010304","both",-16.0670939119219,-0.001813563,-8859.40764777509,16.0670939119219,0.001813563,8859.40764777509
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010304","passive",107.568305563665,0.000616589000000126,989.408524165203,908.816907047058,0.10258213,8859.40764777509
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010305","passive",154.205059401279,0,199.12667738613,7883.13038729788,0.774406832,10179.5723662958
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010306","active",-0.33403932559699,-1.38777878078145e-17,-2.86320748832429,76.0414153195821,0.116666126,651.786580447371
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010306","both",-0.00519260716214798,-2.16840434497101e-19,-2.86320748832429,1.18205602619588,0.001813563,651.786580447371
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010306","passive",-1.38873022984512,1.11022302462516e-16,-2.86320748832429,316.133473164542,0.485026054,651.786580447371
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010309","active",0,0,0,1343.81266488454,0.116666126,11518.4476502163
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010309","both",0,0,0,20.8894304758692,0.001813563,11518.4476502163
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010309","passive",0,0,0,5586.74721198998,0.485026054,11518.4476502163
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010401","active",-2901.34227279528,-0.175424778908024,-16538.9535666251,2901.34227279528,0.175424778908024,16538.9535666251
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010401","passive",759.4647044178,0.0459197555249424,0,9876.54192908282,0.597168490091976,16538.9535666251
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010403","both",-1406.44659566513,-0.0549812175885432,972.761361441138,11998.8578792601,0.382443924,31374.1626583146
2017,"RaMCONdy_fdd","RaMCONdy_fdd_1707010403","passive",1994.21088146991,0.0586769235885432,972.761361441138,3102.47875127506,0.098886424,31374.1626583146
