"YEAR","BpS_Code","MAP_ZONE","type","CHNG_REST_ACRES","CHNG_REST_PCT","CHNG_FOR_ACRES","PREV_REST_ACRES","PREV_REST_PCT","PREV_FOR_ACRES"
2017,"RaDFHEdy_fwi","OEC","passive",180.915556649808,0.00376868553195286,-77.5253225171909,15828.7050475772,0.292576693787528,54101.0455845544
2017,"RaDFHEdy_fwi","OSW","passive",-10083.860267297,-0.0217859299157017,-5694.70506558503,98351.7278327223,0.242788320179285,405092.500990556
2017,"RaDFHEdy_fwx","OSW","active",3700.57194665504,0.0488942605770128,-2348.32604689147,332.227757226048,0.00424640176759713,78237.4761995359
2017,"RaDFHEdy_fwx","OSW","both",-11643.642949311,-0.148824368,-78237.4761995359,11643.642949311,0.148824368,78237.4761995359
2017,"RaDFHEwt_fdm","OSW","active",-31.0197207842233,0,-951.689854806574,73.5348015597327,0.032594359,2256.05914077748
2017,"RaDFHEwt_fdm","OSW","both",-139.981869953453,0,-951.689854806574,331.838545568817,0.147087698,2256.05914077748
2017,"RaDFHEwt_fdm","OSW","passive",-701.768122821694,0,-951.689854806574,1663.59910237766,0.737391619,2256.05914077748
2017,"RaDFHEwt_fhc","OSW","passive",9998.57226128479,0.281116576348537,-530.065019962036,16883.6501957215,0.456823670226164,36958.7902206617
2017,"RaDFHEwt_fwm","OSW","passive",-11982.1305239685,-0.0162263709024428,-18065.0503251562,117232.04984212,0.440405107187784,266191.394987918
2017,"RaDFHEwt_fwn","OSW","passive",-13147.3511820536,-0.067852520707884,3378.81240780244,122302.600337372,0.56028818287359,218285.168375514
2017,"RaDFHEwt_fww","OEC","active",0,0,0,152.598564000917,0.056176478,2716.41386989261
2017,"RaDFHEwt_fww","OEC","both",0,0,0,399.551062937776,0.147087698,2716.41386989261
2017,"RaDFHEwt_fww","OSW","active",31.7566305763344,0,974.298361760526,237.222202457937,0.032594359,7278.01404095529
2017,"RaDFHEwt_fww","OSW","both",143.307303196527,0,974.298361760526,1070.50633129579,0.147087698,7278.01404095529
2017,"RaDFHEwt_fww","OSW","passive",718.439446367642,-1.11022302462516e-16,974.298361760526,5366.74655676475,0.737391619,7278.01404095529
2017,"RaDFWV_fwx","OSW","both",-510.534791316358,-0.0914023914188707,-5585.57367472723,510.534791316358,0.0914023914188707,5585.57367472723
2017,"RaDFWV_fwx","OSW","passive",-1901.47091534361,-0.340425357550487,-5585.57367472723,1901.47091534361,0.340425357550487,5585.57367472723
2017,"RaMCONdy_fdd","OBM","both",-37439.7546803238,-0.0234655205285361,17729.4607612751,298073.541655353,0.174359855476607,1709530.7910217
2017,"RaMCONdy_fdd","OBM","passive",-21615.7277307337,-0.0150629067328924,17729.4607612751,424438.624081074,0.248277846945013,1709530.7910217
2017,"RaMCONdy_fdd","WNE","both",-455839.251080684,-0.123264358040568,-22707.1939355419,1103205.43584237,0.30098448081458,3665323.3178557
2017,"RaMCONdy_fdd","WNE","passive",250748.235236382,0.0694656556363009,-22707.1939355419,369399.52240923,0.100782247669583,3665323.3178557
2017,"RaMCONdy_fdg","OBM","both",-45498.0543557134,-0.04840055070475,12044.2119526783,209748.226142509,0.213770705309573,981183.206739019
2017,"RaMCONdy_fdg","OBM","passive",-35666.6889273078,-0.0374677011405346,12044.2119526783,126047.657665923,0.12846495618779,981183.206739019
2017,"RaMCONdy_fdx","OEC","active",0,0,0,2089.47751727375,0.786677265,2656.07970413858
2017,"RaMCONdy_fdx","OEC","both",0,0,0,4.81696787647668,0.001813563,2656.07970413858
2017,"RaMCONdy_fmd","OEC","both",-37761.4481082631,-0.0464230734656829,-19971.7480751291,154750.452725753,0.208027022975362,743895.915599776
2017,"RaMCONdy_fmd","OEC","passive",-32201.2388028918,-0.0404896697342119,-19971.7480751291,107637.135234565,0.144693811294529,743895.915599776
2017,"RaMCONdy_fmd","OSE","active",-1237.01060897626,-0.116666126,-10602.9972142579,1237.01060897626,0.116666126,10602.9972142579
2017,"RaMCONdy_fmd","OSE","both",-19.2292034368812,-0.001813563,-10602.9972142579,19.2292034368812,0.001813563,10602.9972142579
2017,"RaMCONdy_fmd","OSE","passive",8686.05852760504,1.44964811033417,-3455.13289583983,5142.7298994045,0.485026054,10602.9972142579
2017,"RaMCONdy_fmd","WEC","both",-100317.168673307,-0.0547586567512028,-37558.2472201311,390793.685060063,0.22812361185523,1713078.63259707
2017,"RaMCONdy_fmd","WEC","passive",77363.6502866562,0.0485081598008815,-37558.2472201311,178465.892030898,0.104178458965622,1713078.63259707
2017,"RaMCONdy_fmd","WNE","active",-3380.3228366451,-0.024193599924331,-139719.712949604,3380.3228366451,0.024193599924331,139719.712949604
2017,"RaMCONdy_fmd","WNE","both",-4941.00490557471,-0.0320859624847204,-5721.54257207329,15666.4800639761,0.11212791476051,139719.712949604
2017,"RaMCONdy_fmd","WNE","passive",24049.9911021585,0.18552548949665,-5721.54257207329,19782.2263936227,0.141585077552785,139719.712949604
2017,"RaMCONdy_fmx","OEC","both",-49657.0620001168,-0.0795233964482698,1995.22591882176,99129.4042641474,0.15825038622181,626408.608729735
2017,"RaMCONdy_fmx","OEC","passive",16503.6166327339,0.0255244426399254,1995.22591882176,145661.656303088,0.232534569725133,626408.608729735
2017,"RaMCONms_fcm","OBM","both",5105.09024110489,0.00177536143390342,4277.01990788523,509491.72847262,0.216930808245056,2348637.02668305
2017,"RaMCONms_fcm","OBM","passive",27026.9415139099,0.0111813063381148,4277.01990788523,394433.423611089,0.167941414160596,2348637.02668305
2017,"RaMCONms_fmm","OEC","both",23558.8292229164,0.020682947140214,18486.9327556947,222661.617394906,0.247611496527715,899237.800010568
2017,"RaMCONms_fmm","OEC","passive",-74851.9970662828,-0.0839599922817894,18486.9327556947,107019.970974888,0.119011868688827,899237.800010568
2017,"RaMCONms_fmm","WEC","both",-174677.216788964,-0.182374166152777,15521.1544121067,258247.393637356,0.267600264733692,965049.096249425
2017,"RaMCONms_fmm","WEC","passive",65005.7441223254,0.065980884339253,15521.1544121067,19078.9338462687,0.0197699100702931,965049.096249425
2017,"RaMCONsw_fdm","OSW","active",13996.0122699188,0.0734266291276897,1072.71709929273,64695.9836828209,0.350818782286352,184414.253025979
2017,"RaMCONsw_fdm","OSW","both",-9246.3643878477,-0.050869997231546,1072.71709929273,32553.0182418069,0.176521162045003,184414.253025979
2017,"RaMCONsw_fiw","OSW","active",47574.6676927873,0.0427296415409414,9889.33706595912,200832.100304831,0.189529704760445,1059633.90044147
2017,"RaMCONsw_fiw","OSW","both",5554.97004606959,0.00354736056461855,9889.33706595912,188688.069924184,0.178069114102118,1059633.90044147
2017,"RaMCONsw_fvw","OSW","active",27935.7344600598,0.255006111487563,8965.26296559174,6986.63864541645,0.0712343557444277,98079.621446748
2017,"RaMCONsw_fvw","OSW","both",-12067.7485005992,-0.135109267556168,8965.26296559174,26201.2863203925,0.267143020475649,98079.621446748
2017,"RaMCONsw_fvw","OSW","passive",-8551.65120728092,-0.0881098326423066,8965.26296559174,9627.77385318845,0.0981628365930818,98079.621446748
2017,"RaMEVG_ftd","OSW","active",-33740.1687438403,-0.0743473903651395,-4147.63764873322,171911.839885578,0.39432283990603,435967.239246264
2017,"RaMEVG_ftd","OSW","passive",42825.5527953712,0.0994865113274735,-4147.63764873322,14155.7612297933,0.032469782028271,435967.239246264
2017,"RaMEVG_fuc","OSW","active",161.035395361863,0.00152969160757599,-1703.92376062959,1980.90829186711,0.0158885404988679,124675.283548432
2017,"RaMEVG_fuc","OSW","passive",3285.23174102678,0.0319167859978268,-1703.92376062959,46800.6029568209,0.375379960043487,124675.283548432
2017,"RaOAPI_fop","OEC","active",4374.8945626973,0.348843347667187,-16617.413603143,12294.0050361882,0.287031683298927,42831.5261050283
2017,"RaOAPI_fop","OEC","passive",-8242.07599519091,-0.192430126701073,-42831.5261050283,8242.07599519091,0.192430126701073,42831.5261050283
2017,"RaPICOpu_fld","OEC","passive",-49994.1869851326,-0.138178916924981,-3831.26867145632,74779.7929747092,0.207792371140724,359877.470785805
2017,"RaPICOpu_flp","OSW","active",-2606.67946713083,-0.0951618259587091,106.359892857483,8715.5329378832,0.315344149678239,27638.1627716134
2017,"RaPICOpu_flp","OSW","both",9.65319973204987,1.38777878078145e-17,106.359892857483,2508.43337928869,0.090759773,27638.1627716134
2017,"RaPICOpu_flw","OEC","active",334.864900638295,0.0352539768695184,-14182.6309606209,9096.73402865651,0.123793387347529,73483.1982835963
2017,"RaPICOpu_flw","OEC","passive",-16247.0213035342,-0.207253177560397,-14182.6309606209,20500.963932597,0.278988454659757,73483.1982835963
2017,"RaPIJEsp_fjp","OSW","active",-5183.69363407173,-0.081858088069334,-19.8301798549874,15568.7780764042,0.246008210508723,63285.6035341638
2017,"RaPIJEsp_fjp","OSW","passive",-707.383109684757,-0.0110222280483965,-19.8301798549874,32083.9721052899,0.506971101065187,63285.6035341638
2017,"RaPIPOm_fdp","OBM","active",-33172.1110747213,-0.0101598484048431,-81938.2017748079,286985.322468763,0.293944385294728,976325.239827299
2017,"RaPIPOm_fdp","OBM","both",-23038.4032348252,-0.0215426775103283,-81938.2017748079,44931.8656579882,0.0460214115389828,976325.239827299
2017,"RaPIPOm_fdp","OBM","passive",-56245.5861495338,-0.0576094766939376,-976325.239827299,56245.5861495338,0.0576094766939376,976325.239827299
2017,"RaPIPOm_fdp","OEC","both",-6087.44277890033,-0.159532267206263,-38158.0659856713,6087.44277890033,0.159532267206263,38158.0659856713
2017,"RaPIPOm_fdp","OEC","passive",-371.231682335741,-0.00447970016963081,-890.260895913023,8755.913740253,0.229464295793737,38158.0659856713
2017,"RaPIPOm_fpd","OBM","passive",-4659.84834120965,-0.446865973,0,4837.87289908993,0.463938013,10427.8432970094
2017,"RaPIPOm_fpd","OSW","passive",-2285.00065915769,-0.789531569,0,2334.40922517941,0.806603609,2894.12196912128
2017,"RaPIPOm_fpd","WCB","passive",-4589.57669023873,-0.0266922569428407,-6786.67083971864,24758.8525517238,0.18974019513541,130488.179028457
2017,"RaPIPOm_fpd","WEC","active",8997.87697435073,0.14758691470316,1114.56118922625,17694.0135578633,0.307564867448797,57529.3716237243
2017,"RaPIPOm_fpd","WNE","active",9582.72808605844,0.0403830703851837,-9322.40992337069,33225.2520528831,0.121015195478568,274554.380724587
2017,"RaPIPOm_fpd","WNE","passive",-5535.45822167333,-0.0145090041310928,-9322.40992337069,49689.9330787283,0.180983938218686,274554.380724587
2017,"RaPIPOm_fpl","OEC","active",174089.410261825,0.173813319349626,5696.04934731068,122692.928851652,0.123702524593924,991838.519500011
2017,"RaPIPOm_fpl","OEC","both",-36866.5738770911,-0.0374013638470688,5696.04934731068,77065.2344836964,0.0776993764292853,991838.519500011
2017,"RaPIPOm_fpl","OEC","passive",14685.4611395323,0.0139905542701572,5696.04934731068,127008.491824405,0.12805359877375,991838.519500011
2017,"RaPIPOxe_fpd","OEC","active",-27033.032021663,-0.0376083109729285,14976.271640155,35686.7976382543,0.0493271721883971,723471.386155168
2017,"RaPIPOxe_fpd","OEC","both",-76902.3894401529,-0.111793871433635,14976.271640155,273013.37519481,0.377365823195466,723471.386155168
2017,"RaPIPOxe_fxp","OBM","both",-1852.11123072752,0.0570480558586521,-338660.704758607,393653.99254723,0.233009362155334,1689434.23090787
2017,"RaPIPOxe_fxp","OBM","passive",-71153.7579895054,-0.0235686778466693,-338660.704758607,196139.84258647,0.116097945097909,1689434.23090787
2017,"RaPIPOxe_fxp","OEC","active",-55357.1660456521,-0.0603811151166906,-916796.020389332,55357.1660456521,0.0603811151166906,916796.020389332
2017,"RaPIPOxe_fxp","OEC","both",25365.2677028722,0.0845060023531335,-239544.654197566,121961.039686624,0.133029634699801,916796.020389332
2017,"RaPIPOxe_fxp","OEC","passive",-89046.4418837747,-0.0804723105767914,-239544.654197566,132217.756186347,0.144217201259445,916796.020389332
2017,"RaPIPOxe_fxp","OSE","both",8779.63730094824,0.372337673496062,-197226.559820058,8078.04108673294,0.0338375585039383,238730.022019549
2017,"RaPIPOxe_fxp","OSE","passive",-89622.7414888106,-0.345285912496062,-197226.559820058,91136.3254827826,0.381754773496062,238730.022019549
2017,"RaREFI_fcw","OEC","active",-1108.18841730789,-0.041803104102996,196.066277668961,6386.73358746803,0.23303597161444,27406.6426020912
2017,"RaREFI_fcw","OEC","both",-430.326398939881,-0.0170229195518449,196.066277668961,5528.72014161905,0.201729202,27406.6426020912
2017,"RaREFI_fcw","OSW","passive",-15675.4680131487,-0.0689159664650158,6893.66197922936,20286.2605654506,0.0884281567244118,229409.515214404
2017,"RaREFI_frf","OEC","both",3054.54164023229,0.055973058164657,0,2616.5488904925,0.0479470442665393,54571.6410785827
2017,"RaREFI_frf","OEC","passive",-2737.27833894534,-0.050159355387603,0,19537.3926059,0.35801365360749,54571.6410785827
2017,"RaREFI_frm","OEC","active",4714.61075125525,0.169978854961289,3.63797880709171e-12,3978.57677178098,0.143442154553875,27736.4543509188
2017,"RaREFI_frm","OEC","both",0,0,3.63797880709171e-12,5595.25280252028,0.201729202,27736.4543509188
2017,"RaREFI_frm","OSW","both",3772.31587396548,0.0938267705834459,3886.82835562897,134.270271336998,0.00371276646789138,36164.4807175969
2017,"RaREFI_frm","OSW","passive",-10030.0550494421,-0.277345474078981,-36164.4807175969,10030.0550494421,0.277345474078981,36164.4807175969
2017,"RaSAWD_fal","OEC","active",2243.49563090317,0.0391235076315709,-9103.1308253838,2242.91692414866,0.030497942179387,73543.2217346326
2017,"RaSAWD_fal","OEC","passive",19662.8120361269,0.316593679558352,-9103.1308253838,5966.37133790513,0.0811274132024526,73543.2217346326
2017,"RaSAWD_fal","OSW","active",4296.32967283777,0.929485229737548,-15141.4667581223,9961.10006885071,0.383062086845721,26003.8787729535
2017,"RaSAWD_fal","WEC","active",-845.109919339586,-0.00319191620889142,-681.814055857074,37505.6439151214,0.162555965979844,230724.499645691
2017,"RaSAWD_fal","WEC","passive",51578.2944569141,0.224243154560358,-681.814055857074,2437.49530246617,0.0105645274178047,230724.499645691
2017,"RaSAWD_fal","WNE","passive",45902.885925634,0.200571434138178,-117.577321706689,36613.9052088568,0.159835926756221,229071.811024687
2017,"RaSAWD_fsw","OBM","passive",8031.77984577417,0.135672964941531,10343.2945396511,7711.91970495599,0.281511672839367,27394.6711593607
2017,"RaSPFI_fcd","OBM","active",-24621.5744430424,-0.0441836533335379,-557255.287542129,24621.5744430424,0.0441836533335379,557255.287542129
2017,"RaSPFI_fcd","OBM","passive",55125.8776520794,0.0997328176778493,-3999.91538604593,7222.11282025158,0.0129601512658695,557255.287542129
2017,"RaSPFI_fcd","WNE","active",57192.8871135483,0.0526072052578027,-2431.86777496757,60637.8924981658,0.0555207279162271,1092166.7415755
2017,"RaSPFI_fmz","OEC","active",-1431.96605352291,-0.00638520478631773,-224263.136648544,1431.96605352291,0.00638520478631773,224263.136648544
2017,"RaSPFI_fmz","OEC","passive",-8847.70644664073,-0.0398987682426788,457.451394148287,58029.393991134,0.258755829684462,224263.136648544
2017,"RaSSHE_fss","OSW","both",-2344.88459500058,-0.082286541,8127.96631676199,2348.17273638044,0.082376299,28505.4410660091
2017,"RaSSHE_fss","OSW","passive",-5997.96787621599,-0.321119670029165,8127.96631676199,20220.9199794058,0.709370535,28505.4410660091
2017,"RaTAOAco_ftm","OSW","active",41450.1855942639,0.0566466727091246,21064.121808311,167054.161287332,0.274489896674074,608598.579807438
2017,"RaTAOAco_ftm","OSW","passive",18364.335473099,0.027244502250319,21064.121808311,34945.3464041418,0.0574193689627054,608598.579807438
2018,"Na0210290_fwo","OSW","active",5782.02988451534,0.0452551966961964,-6747.07471599727,22096.7944099719,0.141942549101029,155674.211502601
2018,"Na0210290_fwo","OSW","both",-19001.9881348981,-0.107102845694562,-6747.07471599727,70406.0488902327,0.4522653316221,155674.211502601
2018,"Na0210290_fwo","OSW","passive",15053.7662634956,0.102031140554071,-6747.07471599727,3263.40853292844,0.0209630644756721,155674.211502601
2018,"Na0710270_fdd","OSW","both",-2721.18322885293,0.000641459732018623,-9680.69457025756,619991.721247399,0.386691407909016,1603324.27503348
2018,"Na0710270_fdd","OSW","passive",-67067.6577222138,-0.0414466994337094,-9680.69457025756,168335.519054087,0.10499156139239,1603324.27503348
2018,"Na0710412_fmc","OEC","active",52.0207569932602,0,302.832880580471,1078.06419810016,0.171780412,6275.82729339457
2018,"Na0710412_fmc","OEC","both",12.9263764755092,0.00159104803890215,302.832880580471,50.9681960488351,0.00812135096555001,6275.82729339457
2018,"Na0710412_fmc","OEC","passive",48.1435617923626,-0.00159104803890214,302.832880580471,1214.62880468896,0.19354082703445,6275.82729339457
2018,"Na0710412_fmc","OSW","active",-71.0745829548962,-0.00675266898200078,507.321219141595,1726.90915148235,0.0989509639300996,17452.1710844804
2018,"Na0710412_fmc","OSW","both",-1109.09064354576,-0.0635502963027924,-17452.1710844804,1109.09064354576,0.0635502963027924,17452.1710844804
2018,"Na0710412_fmc","OSW","passive",4751.6812630615,0.261674396789143,507.321219141595,1793.71601384838,0.102778961148476,17452.1710844804
2018,"Na0710412_fmh","OEC","active",-10359.0849917953,-0.0187007519269051,-6651.35263164272,11229.490931915,0.0202927970885317,553373.24287647
2018,"Na0710412_fmh","OEC","passive",-15319.9675481851,-0.0262270029101407,-6651.35263164272,81623.9201302443,0.147502469953115,553373.24287647
2018,"Na0710412_fmh","OSW","active",-27412.9066469905,-0.127641590685953,-214764.689939009,27412.9066469905,0.127641590685953,214764.689939009
2018,"Na0710412_fmh","OSW","passive",-18301.940190748,-0.0852195744796802,143.965829636261,18623.3334232537,0.0867150620921091,214764.689939009
2018,"Na0710412_fmh","WEC","active",-6175.77500525776,-0.00828794481808482,-745151.55938078,6175.77500525776,0.00828794481808482,745151.55938078
2018,"Na0710412_fmh","WEC","passive",-26748.7367060912,-0.0330800022089924,-13910.3082862471,137095.982973651,0.18398402479031,745151.55938078
2018,"Na0710412_fmi","OEC","active",3345.51278401029,0.191792447891947,0,1835.87962268677,0.10524779595909,17443.4020775161
2018,"Na0710412_fmi","OEC","passive",-612.277210651859,-0.035100791,0,7411.88960005439,0.424910781,17443.4020775161
2018,"Na0710412_fmi","OSW","active",-2760.78589252037,-0.1196637320019,-2.90488605661812,6066.23387392745,0.262974997,23067.7210500261
2018,"Na0710412_fmi","OSW","both",-0.585805649019676,0,-2.90488605661812,4651.88686844471,0.201662178,23067.7210500261
2018,"Na1010471_frn","WNE","passive",-66212.0501356726,-0.111939636884,22553.4409963406,240237.873196315,0.372986246131306,644093.115196911
2018,"R1RFWF_fcw","OSW","active",24463.1768408938,0.121648272115087,1602.76361273334,17045.5200021367,0.0859310872541273,198362.671145162
2018,"R1RFWF_fcw","OSW","both",3687.72197045519,0.0180560128194771,1602.76361273334,9547.50530578601,0.0481315625095567,198362.671145162
2018,"RaABAMlw_fsi","OEC","active",1507.50605727473,0.0194741751207207,-1442.79968983917,755.689935057236,0.00949871609964155,79557.0608838128
2018,"RaABAMlw_fsi","OEC","both",4376.02801687972,0.056046678158571,-1442.79968983917,111.210067583381,0.00139786546093998,79557.0608838128
2018,"RaABAMlw_fsi","OEC","passive",1102.51547871389,0.0212914981987622,-1442.79968983917,30914.8930887329,0.38858767210973,79557.0608838128
2018,"RaABAMlw_fsi","OSW","active",-184.854926944741,-0.00497481704778817,247.742220241009,3359.70170368907,0.0819600491699326,40991.9434860661
2018,"RaABAMlw_fsi","OSW","both",473.097566338874,0.0107386690531621,247.742220241009,5003.28043017748,0.12205521389534,40991.9434860661
2018,"RaABAMlw_fsi","OSW","passive",14105.046765201,0.340383949693024,247.742220241009,11205.0359800303,0.273347273320648,40991.9434860661
2018,"RaABAMlw_fsi","WEC","passive",-8919.30949812866,-0.0280675719453909,-694.359987386735,111679.201019086,0.36078044052262,309548.934685343
2018,"RaABAMlw_fsw","OEC","both",548.776425188598,0.078981580531866,285.936172768764,377.350916165697,0.058500085,6450.43363895448
2018,"RaABAMlw_fsw","OEC","passive",570.579741525158,0.0776015696557487,285.936172768764,1078.92628760117,0.167264148116412,6450.43363895448
2018,"RaABAMlw_fwc","OEC","active",-251.105471619289,-0.109449042,-2294.26833739933,251.105471619289,0.109449042,2294.26833739933
2018,"RaABAMlw_fwc","OEC","both",-414.931841111369,-0.180855846,-2294.26833739933,414.931841111369,0.180855846,2294.26833739933
2018,"RaABAMlw_fwc","OEC","passive",2294.22698780109,0.999981977,4.54747350886464e-13,1336.10163078346,0.582365022,2294.26833739933
2018,"RaABLA_faf","WNE","active",84.8494644419526,0.016008848,0,702.170584247082,0.132481003,5300.16053884406
2018,"RaABLA_faf","WNE","both",1036.54563192015,0.195568723687419,0,84.8494644419526,0.016008848,5300.16053884406
2018,"RaABLA_faf","WNE","passive",-3016.87978757053,-0.56920536,-5300.16053884406,3016.87978757053,0.56920536,5300.16053884406
2018,"RaDFHEdy_fwi","OEC","passive",104.293131220515,0.00254032410437405,-75.6644966491949,13102.9811067895,0.266959870224084,49082.2126029314
2018,"RaDFHEdy_fwi","OSW","passive",-10616.136630863,-0.0223831995840633,-7356.53105657652,98846.7554431902,0.246785097605832,400537.781260476
2018,"RaDFHEdy_fwx","OSW","both",-8575.42011270085,-0.1105494172613,-2168.56465339965,9396.93936319266,0.121475615238838,77356.5900013513
2018,"RaDFHEdy_fwx","OSW","passive",13796.3976325582,0.183795412226373,-2168.56465339965,813.904784584979,0.0105214666852658,77356.5900013513
2018,"RaDFHEwt_fdm","OSW","active",-28.3937020891466,0,-871.12319310058,67.309608077887,0.032594359,2065.06923722252
2018,"RaDFHEwt_fdm","OSW","both",-128.131505147574,0,-871.12319310058,303.746280313676,0.147087698,2065.06923722252
2018,"RaDFHEwt_fdm","OSW","passive",-642.358941708886,0,-871.12319310058,1522.76474818261,0.737391619,2065.06923722252
2018,"RaDFHEwt_fhc","OSW","passive",3460.4949800645,0.0626883041969357,1852.94872695862,19291.1898944852,0.500268818544829,38561.6476169732
2018,"RaDFHEwt_fwm","OSW","passive",-10504.1604677136,-0.0148261470135982,-15803.3123972136,118125.945784707,0.407654928486536,289769.453354245
