"YEAR","BpS_Code","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2019,"RaABAMlw_fsi","A",0.576163150643628,46062.8277262535,0.000119650122196233,148389780.525628,20,9556
2019,"RaABAMlw_fsi","B",0.678811801950957,54269.335095251,0.000165311886601555,183666777.625527,20,9556
2019,"RaABAMlw_fsi","C",0.869925196111304,69548.3812153537,0.000271128346644375,276078876.077106,25,9556
2019,"RaABAMlw_fsi","D",0.21122623985165,16887.01869719,1.66697507727628e-05,47264421.8426295,9,9556
2019,"RaABAMlw_fsi","E",0.613699883425509,49063.7972495677,0.000135365498730939,160255579.203761,20,9556
2019,"RaABAMlw_fwc","A",0,0,0,0,0,9217
2019,"RaABAMlw_fwc","B",0,0,0,0,0,9217
2019,"RaABAMlw_fwc","C",0,0,0,0,0,9217
2019,"RaABAMlw_fwc","D",0,0,0,0,0,5858
2019,"RaABAMlw_fwc","E",0,0,0,0,0,9217
2019,"RaABAMup_fst","A",0,0,0,0,0,9556
2019,"RaABAMup_fst","B",0,0,0,0,0,9556
2019,"RaABAMup_fst","C",0,0,0,0,0,9556
2019,"RaABAMup_fst","D",0,0,0,0,0,9556
2019,"RaABAMup_fst","E",0,0,0,0,0,9556
2019,"RaABLA_faf","A",0,0,0,0,0,9556
2019,"RaABLA_faf","B",0.0236596257293794,1891.5289234006,2.57631762362333e-07,3747976.06360396,1,9556
2019,"RaABLA_faf","C",0,0,0,0,0,9217
2019,"RaABLA_faf","E",0.0236596257293794,1891.5289234006,2.57631762362333e-07,3747976.06360396,1,9556
2019,"RaDFHEdy_fdg","A",0,0,0,0,0,9217
2019,"RaDFHEdy_fdg","B",0,0,0,0,0,9217
2019,"RaDFHEdy_fdg","C",0,0,0,0,0,9217
2019,"RaDFHEdy_fdg","D",0,0,0,0,0,9217
2019,"RaDFHEdy_fdg","E",0,0,0,0,0,9556
2019,"RaDFHEdy_fwi","A",0,0,0,0,0,9217
2019,"RaDFHEdy_fwi","B",0,0,0,0,0,9217
2019,"RaDFHEdy_fwi","C",0,0,0,0,0,9217
2019,"RaDFHEdy_fwi","D",0.0549019648418009,3834.07324586364,1.51047236783798e-06,15412050.9115976,1,9217
2019,"RaDFHEdy_fwi","E",0.0337046339386175,2694.60263981939,4.87582922615675e-07,5628653.18845367,1,9556
2019,"RaDFHEwt_fwm","A",0,0,0,0,0,9217
2019,"RaDFHEwt_fwm","B",0,0,0,0,0,9217
2019,"RaDFHEwt_fwm","C",0,0,0,0,0,9556
2019,"RaDFHEwt_fwm","D",0,0,0,0,0,9217
2019,"RaDFHEwt_fwm","E",0,0,0,0,0,9556
2019,"RaDFHEwt_fwn","A",0,0,0,0,0,9217
2019,"RaDFHEwt_fwn","B",0,0,0,0,0,9217
2019,"RaDFHEwt_fwn","C",0,0,0,0,0,9217
2019,"RaDFHEwt_fwn","D",0,0,0,0,0,9217
2019,"RaDFHEwt_fwn","E",0,0,0,0,0,9217
2019,"RaDFHEwt_fww","A",0,0,0,0,0,5858
2019,"RaDFHEwt_fww","B",0,0,0,0,0,9217
2019,"RaDFHEwt_fww","C",0,0,0,0,0,5858
2019,"RaDFHEwt_fww","D",0,0,0,0,0,5858
2019,"RaDFHEwt_fww","E",0,0,0,0,0,9217
2019,"RaMCONdy_fdd","A",8.37365706940476,669453.300850354,0.0245240833739801,2873318693.08618,284,9556
2019,"RaMCONdy_fdd","B",9.8273699307239,686293.400193679,0.0380883989702809,2835550274.40432,225,9217
2019,"RaMCONdy_fdd","C",13.7071055814211,1095849.40015211,0.0656623234165887,4666931242.16614,361,9556
2019,"RaMCONdy_fdd","D",1.26018984595453,88005.2323629154,0.000630572909586874,427357092.632084,26,9217
2019,"RaMCONdy_fdd","E",3.0857962988423,246701.829426438,0.00334112681402123,1151937209.47654,77,9556
2019,"RaMCONdy_fmd","A",5.00621284528351,400234.412068265,0.00878198062279646,1762906343.16388,154,9556
2019,"RaMCONdy_fmd","B",4.38589978512117,306288.874608164,0.00756366734837124,1532424340.55037,82,9217
2019,"RaMCONdy_fmd","C",5.55472101073473,444086.291702356,0.0107812004059724,2170474990.431,125,9556
2019,"RaMCONdy_fmd","D",1.06360166161914,74276.5160922843,0.000451187283743984,384990398.650177,18,9217
2019,"RaMCONdy_fmd","E",2.28020348660149,159237.783352473,0.0020418393834573,877950820.262119,36,9217
2019,"RaMCONms_fcm","A",0.84373747805535,58922.3227340941,0.000285144192479198,186187357.317939,36,9217
2019,"RaMCONms_fcm","B",0.172466484287001,5043.08051982307,6.88276365398379e-06,9264244.40222862,3,3359
2019,"RaMCONms_fcm","C",1.8988365018092,151807.3111157,0.00127362995086301,599558099.626357,54,9556
2019,"RaMCONms_fcm","D",0.421295672813686,16579.4897662974,5.91246332562887e-05,67220788.7330342,7,3698
2019,"RaMCONms_fcm","E",1.02534261777022,40350.8949539767,0.000330305081371661,243591109.249442,10,3698
2019,"RaMCONms_fmm","A",1.89693046285172,151654.927985956,0.00127141720997935,573654359.962126,82,9556
2019,"RaMCONms_fmm","B",1.98017807124977,158310.369660729,0.00139047900369243,562932878.404687,67,9556
2019,"RaMCONms_fmm","C",3.22393718741881,257745.853927733,0.00365878853308439,1056387990.5382,100,9556
2019,"RaMCONms_fmm","D",0.645972792216777,45111.4455981816,0.000167450645209833,129857906.129411,23,9217
2019,"RaMCONms_fmm","E",1.55138904830577,124029.741209024,0.000850900218416079,515652666.001092,47,9556
2019,"RaOAPI_fop","A",0.0165705229359835,672.663305334034,3.26250779498154e-07,472876.079951757,1,5858
2019,"RaPIPOm_fdp","A",0.00932839079462297,272.770829023073,2.55217369874798e-08,64147.8297702941,1,3359
2019,"RaPIPOm_fpd","A",1.36660732547231,95436.8864446414,0.000738372694906638,504131873.021413,29,9217
2019,"RaPIPOm_fpd","B",1.21530728594316,84870.8632553371,0.000585489388514934,483441534.940839,17,9217
2019,"RaPIPOm_fpd","C",0.871093677426961,60832.7401922202,0.000302818714420754,327200114.211336,13,9217
2019,"RaPIPOm_fpd","D",1.58102287656124,110410.575096696,0.000984503676268326,642897143.727916,21,9217
2019,"RaPIPOm_fpd","E",1.13515333532215,46080.3800549119,0.00138944870199275,258682747.891817,8,5858
2019,"RaSAWD_fal","A",2.0730409443659,165734.528116081,0.00151799989507766,916074764.804927,43,9556
2019,"RaSAWD_fal","B",0.92774626775632,74171.0337733252,0.000309822873938599,435338768.147634,20,9556
2019,"RaSAWD_fal","C",0.680348110929699,54392.1592219641,0.000167023221783088,361909545.498743,11,9556
2019,"RaSPFI_fcd","A",1.19539312375599,95568.7420537212,0.000506859896410891,407315396.611689,58,9556
2019,"RaSPFI_fcd","B",0.725415127752084,57995.1564454185,0.000189878566279818,276257665.586601,26,9556
2019,"RaSPFI_fcd","C",2.14252454820379,171289.571457206,0.00162521657862758,903455803.227339,52,9556
2019,"RaSPFI_fcd","D",3.04673212798246,243578.744983124,0.00327834804616205,1043752619.62841,89,9556
2019,"RaSPFI_fcd","E",2.44923701256272,195810.47910546,0.00212257412414856,936386077.666499,70,9556
2019,"RaSSHE_fss","A",0,0,0,0,0,9217
2019,"RaSSHE_fss","B",0,0,0,0,0,9217
2019,"RaSSHE_fss","D",0,0,0,0,0,9217
2019,"RaSSHE_fss","E",0,0,0,0,0,9217
