"YEAR","BpS_Code","BPS_LLID","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2011,"Na1010471_frn","Na1010471_frn_17020002","E",0.0658856063871899,1972.95867555199,1.23477723196873e-06,3953328.1705072,1,3288
2011,"Na1010471_frn","Na1010471_frn_17020003","A",0.311091762820147,21899.8549966482,3.51444746591058e-05,94449931.0405524,9,9144
2011,"Na1010471_frn","Na1010471_frn_17020003","B",0.264307579753499,18606.3996637001,2.55500633210101e-05,97316566.8694113,6,9144
2011,"Na1010471_frn","Na1010471_frn_17020003","C",0.394884862500593,27798.6184871568,5.55992298778862e-05,110424139.72796,12,9144
2011,"Na1010471_frn","Na1010471_frn_17020008","C",0.0592358282254217,1773.82963608233,1.04552180145834e-06,3638842.37968723,1,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17020010","C",0.0648621989684738,1942.31251994837,1.19933260864591e-06,3917834.36941742,1,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17020011","A",0.297320349551071,12068.8715222903,2.70735710145084e-05,54536451.2334871,4,3631
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17020011","B",0.250347618471338,7496.71336200738,1.30130425010425e-05,14505936.2926194,4,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17020011","C",0.34707493143734,14088.5168554716,3.56650053060367e-05,49145917.1116194,6,3631
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17020011","D",0.132098148786204,3955.70752040269,4.06253370132329e-06,7995970.93749136,2,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17020011","E",0.353720864181265,10592.2474722166,2.49995724281509e-05,19880214.2794726,6,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17030001","A",0.695461435954262,28230.2732790167,0.000134111993264056,74578433.0750492,11,3631
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17030001","B",0.17673580493767,12441.6296521761,1.16390626377972e-05,50744432.1921908,3,9144
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17030001","C",0.50122713429086,40621.3021665755,7.8989468609312e-05,242709448.665171,8,9487
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17030001","D",0.254738555673675,10340.3850588817,2.07592518371172e-05,45995890.1847889,3,3631
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17030001","E",0.0993812012414642,2975.99147868278,2.37559069198857e-06,5215503.07456527,2,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17030002","A",0.0792607642654507,3217.36464430581,1.96084895252428e-06,5047103.86455354,3,3631
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17030002","B",0.260392966744093,10569.9097478111,2.19314071141222e-05,65855807.7117664,3,3631
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17030002","C",0.435731359915579,17687.271688582,5.64993471338968e-05,102536731.850781,5,3631
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17030002","D",0.0653700876393279,1957.52135560039,1.01830541739729e-06,2173299.63403067,2,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17030002","E",0.191778781682744,15542.4623028325,1.25442854419425e-05,103707744.159279,3,9487
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17070105A","A",0.104451447871009,3127.82110617624,2.4250354022923e-06,4802725.31216241,5,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17070105A","B",0.380532760109895,11395.1354712967,2.76742669011118e-05,20865365.1858375,7,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17070105A","C",0.385075957589202,11531.1824984557,2.82501527803883e-05,22472095.3376714,7,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17070105A","D",0.27107533430826,8117.4092776601,1.44243286268754e-05,14921698.0547712,5,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17070105A","E",0.303669854511126,9093.45920625577,1.80883599505205e-05,18171631.1284538,5,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17070105C","A",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17070105C","B",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17070105C","C",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17070105C","D",0,0,0,0,0,3288
2011,"RaABAMlw_fsi","RaABAMlw_fsi_17070105C","E",0,0,0,0,0,3631
