"YEAR","BpS_Code","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2002,"RaMCONdy_fdd","D",0.489993572843806,17385.6490024725,0.000193273442237377,314349433.806935,1,323
2002,"RaMCONdy_fdd","E",2.54705715542378,215886.255568339,0.0194877585340143,8423794269.26374,7,915
2002,"RaMCONdy_fmd","A",4.38389823520247,371575.240380911,0.0573855884934422,19351905830.8385,13,915
2002,"RaMCONdy_fmd","B",2.60728666992928,220991.254619343,0.0203941174633508,11580566256.9091,6,915
2002,"RaMCONdy_fmd","C",9.65069030006428,817983.761414228,0.279736417130492,40546919937.9597,25,915
2002,"RaMCONdy_fmd","D",2.83101408887393,139505.896273138,0.067460092118185,9879875301.26957,2,592
2002,"RaMCONdy_fmd","E",3.27361293815015,277468.465084255,0.0315253132534931,16258553766.0272,5,915
2002,"RaMCONms_fcm","A",0.568470247189572,48183.0228294762,0.000988104330585476,1001657779.51796,2,915
2002,"RaMCONms_fcm","C",0.478741151941717,16986.3975610782,0.000183584730712981,200661351.66739,1,323
2002,"RaMCONms_fcm","D",0.796849523199059,28273.3221126199,0.000499630545497707,785562233.218567,1,323
2002,"RaMCONms_fcm","E",1.03438129937469,36701.2777357025,0.000815634744763664,719152627.003018,2,323
2002,"RaMCONms_fmm","A",2.928153565927,103894.934431666,0.00627241361398503,1592780368.22299,9,323
2002,"RaMCONms_fmm","B",3.13145160530295,265418.999382382,0.0290619902397135,13603294218.1237,7,915
2002,"RaMCONms_fmm","C",4.54804595715027,444374.390375337,0.0498908809589908,23499240739.5998,17,949
2002,"RaMCONms_fmm","D",1.27014875550659,107656.657117881,0.00481068372467009,6524332528.97866,3,915
2002,"RaMCONms_fmm","E",0.990038649506377,35127.9392488818,0.000726541141973184,748037993.383462,2,323
2002,"RaPIPOm_fpd","A",4.09864541599683,201971.867434917,0.143183756891752,13284008357.1267,4,592
2002,"RaPIPOm_fpd","B",1.63939951628719,80785.8568306751,0.0231486689316339,4953604560.1447,2,592
2002,"RaPIPOm_fpd","C",1.28807825970735,63473.5492121457,0.0140807043297907,4293123872.57227,2,592
2002,"RaPIPOm_fpd","D",1.13876125499965,56115.5488926017,0.0112277190000222,3942223816.24923,1,592
